n_harmonics,base_freq,magnitudes,instruments
10,3.05142477043587,"[ 0.05709987 -0.92189096 -0.42411172  0.47898206  0.45807339  0.41949633
  1.62350404 -0.05743079  0.17433116  1.40913312]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.994375265173307,-0.7709477724220914
-2.994070417382872,-0.7272887979027091
-2.990543122273624,-0.548231775711382
-2.990258856440267,-0.5441161038682103
-2.98470124404892,-0.23950852066755624
-2.9837003735704744,-0.11159597038158199
-2.980459373888775,0.03502772217888745
-2.9641553573196022,0.9032775575557188
-2.9590843832544738,1.0940363066763357
-2.956153831720621,1.2283751982585462
-2.9499063031311805,1.4330979347875998
-2.9485404775807376,1.5012750918191429
-2.9424157659096473,1.7190575584505137
-2.935965592499429,1.856662397311664
-2.935587799240981,1.8651567626384575
-2.926059548325206,1.986888416348717
-2.918380477214061,2.0872271647331373
-2.9136268323671564,2.1471528177070356
-2.9091676590777027,2.111598559049241
-2.903234786958459,2.0521835958281525
-2.902524482183268,2.0690182744223247
-2.8953593171808714,1.9661506333257475
-2.8836609429063884,1.5992272196496948
-2.8665452342913613,0.9634930481311142
-2.8640592209567446,0.886066164971388
-2.861296654911034,0.6896875459718402
-2.84538518502426,-0.08522281145494125
-2.845169119343491,-0.15084534434815683
-2.843101368215547,-0.2792041574793268
-2.834012224559711,-0.794181482310368
-2.8266825542138734,-1.1659961175439149
-2.8251809641109418,-1.2969762772857787
-2.822978672713792,-1.4347172231873657
-2.8209402783918467,-1.532512094836198
-2.8159554107327702,-1.7779851561225648
-2.8122213268603704,-1.957662392170787
-2.806149088806799,-2.2740158153761163
-2.7946919651110296,-2.7097456746878112
-2.7891366320902033,-2.9232333865493714
-2.7878036870924547,-2.974065646354593
-2.7634978033024216,-3.2047644465484564
-2.7560525710275114,-3.102510659994461
-2.742390229389822,-2.720523272795148
-2.7407863153990677,-2.596370961911575
-2.738887422083506,-2.5311587147851116
-2.7359635080377247,-2.419620063497308
-2.7311851833422476,-2.2318417005971556
-2.7171866691834463,-1.425616425966471
-2.711336689054481,-1.0521850078559167
-2.7074710906587436,-0.833911891074592
-2.7047418753352863,-0.662413560570229
-2.702631377127754,-0.5005427796333034
-2.699492285384144,-0.3246068380863424
-2.6923958364145317,0.13278725145743858
-2.6854161278752593,0.5548859201503902
-2.681706103681131,0.7164360500866526
-2.680081714067554,0.7712011212242612
-2.678976975219105,0.8121898273003461
-2.6765085896705783,0.9918470226773508
-2.6690580997481796,1.3206813491143292
-2.6668545499524354,1.4000363350213216
-2.6526605607404132,1.6962878558572423
-2.64526971359033,1.7270728063650747
-2.6440061702618616,1.705312287852746
-2.6353613208683955,1.6516673567914086
-2.630184815257524,1.5443953592320907
-2.6239037857544156,1.3513970337359456
-2.618720804025119,1.1624411651608646
-2.6187104144396978,1.1488299166701172
-2.6171359181917646,1.0592769072847716
-2.6144775993258573,0.9232562213554073
-2.59827815767526,0.11860479186594003
-2.5944530778707637,-0.0787539660248944
-2.5875061811853004,-0.47144473169778395
-2.5873129632207257,-0.5069711202149692
-2.5867575032759333,-0.5547007334233693
-2.58658027449366,-0.571051779265691
-2.5854762002101634,-0.6371509521234521
-2.583397211174454,-0.7786705001359749
-2.5686867721629936,-1.5489767337173628
-2.553511259301689,-2.161331893482611
-2.5532213526809313,-2.188381001366044
-2.547276630770872,-2.2787992932949384
-2.545474198785361,-2.3750277542405693
-2.544959499590789,-2.353810919725082
-2.5446927477290657,-2.3405524700653295
-2.542066207321853,-2.3807506080641954
-2.5321136645247897,-2.4099375005602655
-2.5300873743959214,-2.378049117424472
-2.524368861522351,-2.313053130583085
-2.5222295845697174,-2.279433504279217
-2.5191954438144553,-2.1418498476767156
-2.506867938352186,-1.7257646437758758
-2.506433120745658,-1.7042129865468936
-2.487872491273014,-0.6312887552851923
-2.463481575906699,1.097214022200661
-2.4612049608664317,1.2183716045860253
-2.446189186542549,2.097626890572254
-2.439744244253787,2.425444205539565
-2.4259419288664454,2.8440735094973792
-2.4240274503628187,2.917122835440355
-2.42257873062979,2.9120093840122583
-2.4081032984445887,3.022677421322357
-2.4018650798548364,2.962052535332958
-2.3859418619054154,2.609649344839946
-2.3571866556680696,1.5180936085026304
-2.3514034414742264,1.3823690333033924
-2.3471785654813635,1.2337357163790106
-2.3427505462358966,1.0685704428793046
-2.3314977940367188,0.8228153015357301
-2.330579336764094,0.8067043712299267
-2.3189197462826776,0.8320978843486136
-2.2981147143018776,1.0029789387048487
-2.2958481183650687,1.0524011144400525
-2.2903530879099527,1.2393703403106566
-2.286249559721841,1.3561473076685295
-2.2791743908809914,1.6109279408141242
-2.274180320661851,1.8051730785830273
