n_harmonics,base_freq,magnitudes,instruments
10,4.914801313973047,"[-0.40431961  0.26138729  2.45724194  0.35003168  0.20131188  0.10895303
  0.40968592  0.73168149  0.90648946  0.78631328]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9851787501601073,-1.931952916994194
-2.981527595203457,-1.833609168650891
-2.9671311712642394,-1.1314629157979188
-2.9557187854470133,-0.007190911898420763
-2.9548929369372265,0.03396725891041005
-2.950751561414596,0.49840122669777603
-2.9478398295525365,0.8213227247230139
-2.942220762508873,1.4692945766582963
-2.941971235436646,1.5499192651529665
-2.9417206776864075,1.5295342875881048
-2.937662997293767,2.007948227372244
-2.9322035312414982,2.5295576271572195
-2.930180393316057,2.790083858964912
-2.910683507327465,3.6513425377716153
-2.903110235273893,3.409122037326494
-2.8981297146883884,3.090853071637697
-2.8968209086312284,2.96493789400004
-2.8917087106896977,2.522148398647093
-2.889034801553387,2.1928007920492063
-2.8840068752431063,1.6011611625533069
-2.8830508299743496,1.4335612806632314
-2.864514735761295,-1.1436329879748872
-2.8562476395068166,-2.11947395261131
-2.8516681177045173,-2.433796424008631
-2.847101219412492,-2.732271115618935
-2.8422738292793177,-2.8792412464376915
-2.8312093002487244,-2.582632699795809
-2.824741164141726,-1.9903660323635686
-2.822239547807735,-1.7111828806486091
-2.8220314757364733,-1.710768138759141
-2.818949711950378,-1.3177824059800296
-2.818467851706368,-1.2180271316505393
-2.8181298981161436,-1.1735651964778577
-2.8174982782551536,-1.0776505957442335
-2.8151368694071297,-0.7431840501904
-2.812550140868275,-0.32717803047250177
-2.8099288149648176,0.1277932904429528
-2.79644514592648,2.560965070418478
-2.7964250060016127,2.5546268702233266
-2.789237209738678,3.7826798298856863
-2.7649177762802033,6.013472059644935
-2.763122033023598,6.069600217049715
-2.7500282548158905,5.414605625894856
-2.744733048035058,4.848193406029843
-2.7416059833309303,4.42405112907816
-2.7213595631106307,1.1200015202504734
-2.693098957535149,-2.4878862508417665
-2.6919673271744995,-2.5428633667429428
-2.6871136934236928,-2.730684232003565
-2.68472926025514,-2.820156465924262
-2.675369721394645,-2.6967279380256244
-2.668194361392726,-2.3601582835220087
-2.6639697427873115,-2.05660343216458
-2.662413136116803,-1.919916647775543
-2.6525257827599527,-1.0424695607674042
-2.650075038089926,-0.7891296799481939
-2.6477539514631045,-0.6169632443157027
-2.6440157963481914,-0.19615693524400338
-2.63890689484933,0.22058482920913483
-2.6384112518287046,0.3063342104946648
-2.6286767095760863,1.0894887589399855
-2.621382195071031,1.56288599208237
-2.6192071660457446,1.6554652216776609
-2.6117661152157465,1.9116417604490092
-2.609665899562289,1.979749531495237
-2.607218138066962,2.0400097758838363
-2.6059076886071857,2.0204206127568773
-2.6052073286289152,2.0516882610093012
-2.602584262842467,2.0604844656896546
-2.599073808658959,2.086580236914527
-2.5893738118854817,2.102561069914004
-2.5844152814869714,2.009275905836444
-2.5835062440402883,1.9877887982983382
-2.573593315310905,1.8882886347800083
-2.569825788709016,1.8595971964485567
-2.567676147534347,1.8458591626705287
-2.5601624153244975,1.7969608161156532
-2.553305363127775,1.758332974498126
-2.5429799971617655,1.869191524868142
-2.531366321611126,1.9519523187408854
-2.5274151241711396,1.9931695408061387
-2.521337738083638,2.0788253316966085
-2.5172366210186343,2.0601506861777104
-2.5081735122524167,2.079514741056799
-2.50231589283543,1.9839326950651237
-2.4998032266505756,2.008788577438268
-2.498395317606736,1.9255018664961587
-2.4949505807054364,1.922710291096891
-2.490681412426815,1.8687844660917454
-2.4875918978323828,1.8071783433661273
-2.484742016867556,1.7653694159416877
-2.4787339891577624,1.6829450654124491
-2.477567945419544,1.6358969248567947
-2.4765147402541325,1.6395892273393575
-2.47592030091078,1.6248648982935114
-2.47400058043497,1.560251773809699
-2.473406797388022,1.5848447550437514
-2.4707764316637713,1.5308151545854862
-2.4637451029389057,1.4055644661020126
-2.443808490845244,1.3502052611853177
-2.4360955790493866,1.3578851681570676
-2.4355628074697093,1.369771322709664
-2.4341365838125473,1.3744353509076752
-2.429825656803845,1.382749781908199
-2.423947082290395,1.3887473469798255
-2.4228763634261243,1.3550687036610805
-2.419142153573344,1.3555198946627123
-2.4084596660923454,1.216982822191953
-2.404483949658357,1.1157040968871168
-2.39770385925225,0.8618018819601724
-2.383388342395687,-0.003490881311835791
-2.3832767970095383,0.0009841663573094267
-2.3700457385245493,-1.131240127931185
-2.3697703500091336,-1.10728472486425
-2.369666403819605,-1.165324072689139
-2.3545795919548453,-2.546222196279401
-2.351652903303286,-2.749061538713485
-2.351034450892217,-2.829783664793766
-2.3464941878329983,-3.2092317214572397
-2.3368441783904625,-3.8713364115457662
-2.327251293893556,-4.255890255148349
-2.3217437212540375,-4.371159385523577
-2.3203645208895365,-4.387679059194532
-2.311731332491761,-4.385866223503518
