n_harmonics,base_freq,magnitudes,instruments
8,4.615779044244523,"[-0.03355651  0.14696234  1.30860222  0.92655137 -0.21492795 -0.65625802
  1.17262675 -0.54737652]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.998583701782254,-4.551049466645851
-2.9838347522303046,-4.7150103820554055
-2.981191511882842,-4.66658843529191
-2.979488866684099,-4.630446259708927
-2.9777403839916508,-4.554024015977112
-2.973455487175551,-4.4462124773431375
-2.9719466091279516,-4.348393342240862
-2.9716441186111773,-4.383218051472918
-2.969273694411346,-4.264026225527043
-2.9678998684874722,-4.17914198763408
-2.967439887916961,-4.1867812155624495
-2.9628105542824,-3.8697950161791077
-2.9546366484699806,-3.333563492077035
-2.952947583713847,-3.148981740633086
-2.9512048224052023,-3.0157609202940208
-2.9507478731500543,-2.997716706574253
-2.949212445117574,-2.829026696976575
-2.9469135639794315,-2.6112057715201584
-2.9451322422091226,-2.461294759208251
-2.9450896505115107,-2.4425446089583462
-2.932214044237298,-1.1913293990144007
-2.9302331288766066,-0.9614980361609007
-2.927671236959519,-0.7418334968515189
-2.924088926898993,-0.3986824366692149
-2.924070394869996,-0.37091039929368
-2.9230481204777363,-0.33440744444337744
-2.8985846959446895,1.6096194616411013
-2.8773403120429073,2.32622021847744
-2.8497512998907215,1.9144054110075874
-2.844579538221403,1.774077496850772
-2.8435898455925317,1.7619120610690986
-2.8410801183101,1.62608084414853
-2.8324826825554608,1.3459412010195446
-2.8312324708766257,1.2846112169850785
-2.827989166813871,1.18496055713105
-2.8248405236902245,1.085915891689742
-2.8197124999139844,0.9373145186497135
-2.811993149572242,0.7336222454666006
-2.804507041355957,0.5713135866217954
-2.7857820930738058,0.4937836786133587
-2.783247952421907,0.5147490591075768
-2.7799140055180995,0.5332149991853863
-2.779068136701989,0.5179061314948753
-2.772897843670832,0.5499910523712436
-2.7724470779017953,0.5438334688013867
-2.7656292437269387,0.6556293545959152
-2.7591553797171464,0.6770535148003463
-2.7509513287319107,0.7072202365129756
-2.7429136945648205,0.6391822986939665
-2.7375439646077115,0.5757340627823102
-2.73569803414791,0.5598204195092751
-2.734950871400093,0.5298648307894883
-2.7293162379861906,0.4263617440056657
-2.728316255656238,0.38998969994202726
-2.724575675897083,0.28604360405105755
-2.7214974037091224,0.19780796586553087
-2.7205518052976205,0.1414934889503463
-2.7197443983945844,0.13479486097724927
-2.719045655799885,0.06826615977875523
-2.709209051877244,-0.36410062249676006
-2.7061301448446065,-0.5549439642246552
-2.6886219584337425,-1.5627608203061432
-2.6842647185727095,-1.8628561069662912
-2.681858582240752,-1.9695019659919268
-2.6813208322769757,-1.9845712920198602
-2.669366641586193,-2.6301155487448407
-2.6680645287108873,-2.6744873075817353
-2.655655423961651,-3.083709063467491
-2.652858535269523,-3.1152682048101514
-2.6509482175251105,-3.11425036959768
-2.6490381549734936,-3.1407411049411404
-2.648893381067105,-3.135870288968075
-2.6437806935607933,-3.120507312720788
-2.642399256268471,-3.0864557410683924
-2.629314054526742,-2.766904082702836
-2.6289400057990173,-2.7538338536571243
-2.6260219903591704,-2.6441098798182066
-2.6186262744494826,-2.198186978331477
-2.611212708912925,-1.708435551838882
-2.608022616582466,-1.475297639169222
-2.600285878186148,-0.8818144898104284
-2.5987769872370143,-0.7524062119860104
-2.5984985033219887,-0.7173047616100318
-2.591922114645871,-0.17124988553840242
-2.5847576086630863,0.40589767006354777
-2.58005515793056,0.7401445676103957
-2.576448372829738,0.9610761984627805
-2.5662148708198576,1.5017895538389514
-2.5636974925734153,1.6524768162626997
-2.5619649264147606,1.719870187864958
-2.548802497227678,1.963917487908737
-2.547490723201059,1.9542015272689552
-2.547024908527925,1.9540147666800025
-2.5410881883568237,1.8915346565631517
-2.5220508321147976,1.1781058796814152
-2.5195369339896763,0.9868759412747543
-2.513391138061481,0.586412000070564
-2.5127917156646866,0.5631056032457178
-2.510703526326913,0.42731828209369366
-2.5052915224013295,0.025571059697637358
-2.501886704696882,-0.23634488152482208
-2.494464206649752,-0.7598953879257233
-2.493882596193559,-0.7646793001456339
-2.493413585651654,-0.8280001048655735
-2.479706154755725,-1.6220537166382107
-2.4742778440713,-1.8727037852500963
-2.4735507955050444,-1.8863819153358279
-2.4731052383442886,-1.9004856339117102
-2.4671194581045244,-2.031345954699793
-2.465758237305794,-2.07238027288802
-2.455867240407089,-2.088290873549143
-2.444238931357338,-1.768138388479343
-2.4362984720267695,-1.4033020659861282
-2.429574173035326,-0.9341384025507672
-2.4282286098901524,-0.8702402095833566
-2.424477920527365,-0.5307168010389045
-2.4226128278349113,-0.37212554199654635
-2.4201796999275187,-0.21392375893666624
-2.418540367003201,-0.06139612649661934
-2.411095997957856,0.5755384657204073
-2.409287919057574,0.7262964382154787
-2.407472595149323,0.8862087414444144
-2.406341892515786,0.9892585764556235
-2.405018507008703,1.1153997623423446
-2.4019691981047337,1.3591588312000036
-2.3962929700579245,1.801392267234465
-2.3858147825173113,2.514490417247386
-2.3763567958772494,3.0402733946899403
-2.358478559566628,3.3378630634802127
-2.3517682562388353,3.202199688180995
-2.3478154475194577,3.0965908860371516
-2.3438560566998183,2.9584303289164473
-2.343565094653166,2.9422935375649355
-2.333523935580625,2.36525540714976
-2.322523890764518,1.5159432636350147
-2.3137360053999227,0.8191616873153879
-2.3106300235032355,0.5456304571557683
-2.299490295762683,-0.4147582290239447
-2.2984742484902085,-0.46340488605760444
-2.2961979097659078,-0.651629406683231
-2.2937320068285554,-0.8786779462557033
-2.290085963400789,-1.1194491506113537
-2.282042493003444,-1.7069823536193387
-2.278476582532128,-1.8625398131326032
-2.2740618967380826,-2.101320896231807
-2.2616547979276014,-2.4938388159812646
-2.2541284194551956,-2.5857808120550363
-2.2508949364177258,-2.579973933191629
-2.2390171388761617,-2.4330490588431877
-2.2374669016020894,-2.3875023549336807
-2.2367369838496938,-2.3305985511062244
-2.222385150155734,-1.792901319339377
-2.215006630724035,-1.4475705914750765
-2.2070109936832587,-0.9936626821644956
-2.2059025844466356,-0.9368336251444599
-2.2054789905466685,-0.9418632988182954
-2.1898668677445023,0.030316312660563498
-2.1840601346929205,0.4007366213985791
-2.1789344804464577,0.6560280616811498
-2.175249348816867,0.8953519344394332
-2.1734264509196763,1.0157511342695404
