n_harmonics,base_freq,magnitudes,instruments
10,1.8751944690223388,"[-0.86203862 -0.77156082 -1.58118835  0.84820283  0.16401054 -0.05753969
 -0.74760758  0.17534391 -1.29434683  0.7253631 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9954060168171943,-0.4078553512929438
-2.9916867560092326,-0.3928858099516892
-2.9873720642177273,-0.3232194586691044
-2.986346973787664,-0.2979708807072107
-2.98276027151765,-0.27963113211112933
-2.975637723805009,-0.19903010053320438
-2.974456750224266,-0.16316141491591618
-2.969514544563337,-0.164275104853518
-2.9629708078058012,-0.10542284869189687
-2.961538737901119,-0.09573960227211234
-2.9582551406797473,-0.03780877851413188
-2.9550833331699042,0.026998215223474214
-2.947002178654004,0.07114366614145927
-2.941555934803884,0.14892137415354034
-2.9359629467542785,0.18662148166466871
-2.933180240226542,0.24837567076268546
-2.9296658756415432,0.29662176948901414
-2.927819700754409,0.28139705334983606
-2.9268681470388214,0.3373219048682189
-2.924946455779434,0.3025006273670391
-2.923083831430166,0.31598149918982843
-2.918687808081668,0.39628236409068784
-2.9032930239845633,0.5853957299944021
-2.899724390391109,0.6057881631284052
-2.8939730913784842,0.6541741080205686
-2.889618926571899,0.7051966026619345
-2.8853722784482425,0.7544160116676067
-2.885204478625952,0.7518160262221335
-2.884748078634122,0.7871311070967802
-2.8827672072735226,0.7752940455288093
-2.8796793520829143,0.7868268570027945
-2.876833412050544,0.8471262872251055
-2.872185854851698,0.8684230375935421
-2.8700730827637924,0.8948614289157195
-2.8696635079618273,0.8804509243615753
-2.8693961271274686,0.9173590694604437
-2.8635548601361656,0.918371383174349
-2.8460484827148385,1.1422810405861175
-2.8280185991453815,1.349856183950976
-2.818696436363171,1.4453943855511955
-2.8109221398274222,1.521156891528074
-2.80108737520888,1.6413024354702277
-2.794896080116035,1.6822476636981243
-2.790473056559346,1.752639319410007
-2.7845930661948852,1.7810708546986753
-2.7768878799115386,1.899524446877023
-2.7697651047905785,2.0318834877663274
-2.758364530992545,2.2033242304409626
-2.74367755015218,2.3274844399724164
-2.737633777117461,2.4419339677828016
-2.728327748528904,2.5597284659580066
-2.7112557345661035,2.696210781671274
-2.7098807883554215,2.78286938383176
-2.704952888870287,2.8363989510451413
-2.7027833350609516,2.862450070828104
-2.687765812708758,3.016750149420084
-2.6807011776739245,3.0719117269171172
-2.67978397437194,3.1131117990357424
-2.666441082947176,3.2055365616922193
-2.6631900619636673,3.2006706043686877
-2.661307070940091,3.248658681501837
-2.6610993687557065,3.2350596793090074
-2.6412271032683705,3.332100875975938
-2.6388928731495027,3.375837571705031
-2.6345127561816146,3.3190988779409456
-2.6199544497007987,3.3559549056516276
-2.61324361603722,3.402563698362897
-2.612869622120991,3.3695705090460195
-2.605041013770326,3.3490197142937204
-2.598888302579895,3.316465084927132
-2.564039608931616,3.1130909150111985
-2.561127751137741,3.0872180902864628
-2.5507633952340107,3.0175853924832143
-2.5507587737601236,3.032331544856916
-2.5357450173126796,2.936051675820232
-2.5288711184449175,2.793726651433078
-2.52842719370038,2.8562064712643944
-2.5224076311539814,2.7894837856102184
-2.5185407684093075,2.7011286665239207
-2.5176036475466947,2.6852166908493245
-2.5107005486338583,2.590725208326765
-2.5049128347665865,2.571231736040659
-2.5032482363500064,2.5576877919843666
-2.4971424592952705,2.5237413648515945
-2.495066181960096,2.4508601681181896
-2.4939432907857357,2.416274039402279
-2.4835948902337703,2.3325736892711375
-2.482379689433471,2.3453190646799364
-2.47771886353261,2.247591171831105
-2.465769226264676,2.142862902213444
-2.4649942165314176,2.124685555565945
-2.4625632817850516,2.088482818917405
-2.454922100528796,1.9523080546032139
-2.452016674921647,1.9517760328114304
-2.4398971759933006,1.737247344212007
-2.433333154000235,1.6241989423402141
-2.43114867764027,1.6079930865659757
-2.4201162168561066,1.431743195320557
-2.4197491240812954,1.4379692850449557
-2.417946051541236,1.4037625635172908
-2.4116436641294188,1.294963520274597
