n_harmonics,base_freq,magnitudes,instruments
10,4.818800551156586,"[-0.62947172  0.04228469  1.05438833 -0.37959381  2.12250499 -1.63702231
  1.11393195 -1.30899618  2.06793749 -2.21663631]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9884662006902016,2.2100322137545882
-2.9878222769174236,2.2116731052042207
-2.9813355527892265,1.9419429275690745
-2.9799972232187075,1.9079084379013351
-2.9645726810835122,1.0982535511816418
-2.9390946918945318,-0.14114451368540334
-2.9378210555533846,-0.14415207393571358
-2.93078522157909,-0.37831200597776016
-2.914882407687805,-0.6374006731104351
-2.9139325876460025,-0.5943428804750379
-2.9107114323276386,-0.5779371765427422
-2.9092960597563833,-0.6362036268436831
-2.9038349906399104,-0.6333117198531908
-2.902779340045753,-0.6004262127279212
-2.8996044363191324,-0.5474263050363924
-2.898434173607253,-0.6379272389531118
-2.8980136596795147,-0.5582234230877077
-2.8943508540528775,-0.5662161033535362
-2.8872522589462135,-0.45603288277227766
-2.880578642749313,-0.4215662035493971
-2.873555776336257,-0.37444962582885233
-2.8734064134505823,-0.36703154576709746
-2.85458051580158,-0.3217156933702724
-2.8490897831791333,-0.3106413068649111
-2.8434345911121146,-0.25762484569693284
-2.839500674232827,-0.3286957879111254
-2.8354030593821093,-0.28191066791773
-2.8311621914747467,-0.24462198852790437
-2.82170298082422,-0.1126154354821729
-2.7975158965858586,0.0885648558339713
-2.7889153546530996,0.2954964776300987
-2.784638522209815,0.3826992505887912
-2.7845415094026986,0.35289567841477104
-2.7843302201320825,0.36614191169297056
-2.782642822731627,0.40717435883878317
-2.782253568311869,0.3425962610606583
-2.781319005502591,0.4227724575718771
-2.779743329370331,0.39052268770906357
-2.775895622726731,0.39023256486254976
-2.7720918106021415,0.47115666556864794
-2.7670403525084737,0.4874169093233882
-2.753633332776869,0.360629034235377
-2.751856912404935,0.35390969324993027
-2.74934417278683,0.3257595769233701
-2.745264081260922,0.31276386502130327
-2.732261183353354,0.13689999672533754
-2.718878526260412,0.04098668269454226
-2.714151999481145,0.0005143723264260519
-2.7080306525001774,0.045628420416272554
-2.6988471926667232,0.01925325021239434
-2.69688046464669,0.051603787697886705
-2.6925917843544087,0.02067547065412932
-2.6872006852037353,0.052400192963998275
-2.6809403501340334,0.03885561390388202
-2.677707681713551,0.023890399808209048
-2.671197937278764,-0.021052560843106707
-2.6708971453880173,-0.08244133169813285
-2.6686892506911275,-0.03313292178760703
-2.6616546059330113,-0.21145253847862178
-2.6610548359867305,-0.2312297157588868
-2.6525968794704173,-0.5467939852664473
-2.639898729934761,-1.3964956532503299
-2.6357992341517438,-1.6605337041293964
-2.6125572317525205,-3.681939303282402
-2.60925194295872,-4.0183577310980265
-2.6039015355709627,-4.430046152870926
-2.6005065637168494,-4.600953423388312
-2.599641379727855,-4.675533328031502
-2.599334176738087,-4.753773689396953
-2.5959261463465593,-4.952517111948038
-2.5947274662267974,-4.9692790092337145
-2.5942667574368494,-4.98572112085466
-2.590686245567141,-5.100626153085554
-2.5721056193366585,-5.009581877884119
-2.5684848477953572,-4.800131236575839
-2.562975291798145,-4.496036926702896
-2.561865322493364,-4.401787460031456
-2.560986191009344,-4.2986867022213335
-2.5557757553617018,-3.790910295356621
-2.554513690713483,-3.7102623170434663
-2.524728675985301,-0.2594475158880381
-2.5162136151783576,0.4843883701396952
-2.5158317685782787,0.4336291701004459
-2.514985233934677,0.5732719989151283
-2.5083688264014388,0.955281918066266
-2.5050568013832626,1.0750382364248923
-2.5023226713397806,1.127850685513202
-2.496946418231532,1.1768694143722733
-2.4950806595976567,1.1821599186839828
-2.477304739942783,0.44550985537355153
-2.46580562872705,-0.45308565277144475
-2.4635003301670224,-0.586263535401131
-2.459769553626348,-0.885242882252394
-2.459574679743226,-0.9244177340217826
-2.457878535494432,-1.0442479213729774
-2.454588906570521,-1.3735870581886844
-2.4452252139270856,-1.9685149276552865
-2.4449229757040385,-1.9808764850213019
-2.4329488069098364,-2.4905748643186794
-2.4245301237945966,-2.5279936718908553
-2.423062437881245,-2.530474939820717
-2.420049668235273,-2.4360822934113253
-2.4172239792555805,-2.369682393581695
-2.3854644273247674,-0.46933550159577664
-2.3703455113633907,0.6289795914902528
-2.3670945792483744,0.8751363540092845
-2.3606899026602295,1.260769472481772
-2.3491247907054564,1.8897582570126128
-2.3277097317987856,2.8324066795388183
-2.3272450579436823,2.8898883404239255
-2.3172631175465304,3.261924381936898
