n_harmonics,base_freq,magnitudes,instruments
7,4.849634099384312,"[-1.71702839 -1.3300784   1.42081526 -0.44693328  1.18800331 -1.20313258
  0.62021627]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.988711373962351,-1.1912073470102769
-2.9810196239187823,-1.2876979034343687
-2.9744504837226433,-1.377038036283466
-2.9664004068008545,-1.4964478980017741
-2.9652583462694,-1.5149385703474454
-2.9586785732513654,-1.6275629764700759
-2.9563275267022697,-1.6698324819314831
-2.951820734898766,-1.7568657061544304
-2.9456319337314625,-1.8846076243953531
-2.9324799083025157,-2.1699403619856406
-2.9206667920382263,-2.4190705568411417
-2.919467633568411,-2.4411341043069896
-2.9151439046754968,-2.517985747416275
-2.914378483765958,-2.5295596610777498
-2.910558341264551,-2.584073103491924
-2.9072207231002993,-2.6315200825407974
-2.8937980426621177,-2.7079342379723887
-2.8890654408462977,-2.6927045439903345
-2.8820993039742047,-2.6227142086782487
-2.871010444498848,-2.3843696950052986
-2.8648266426175875,-2.1888646234291484
-2.863145645568578,-2.1262191448780707
-2.859078703409949,-1.9645488117927943
-2.8553397442957484,-1.7941671634040735
-2.8489769608546958,-1.47922553579584
-2.847362545985785,-1.388502751110655
-2.847021183440541,-1.3705901129341171
-2.8457947534565546,-1.3010465202814412
-2.844934226028534,-1.2554690565790327
-2.8446264622110506,-1.2390971549197947
-2.842797836087343,-1.1312675958506733
-2.8394123233541864,-0.929912358242735
-2.834247500920929,-0.6097500288579891
-2.8194005517421186,0.35485607836967625
-2.816466597014514,0.5445030765026372
-2.8154855301924844,0.6086411226895766
-2.8123376514289093,0.8095325347306288
-2.81025068032627,0.9405937360387638
-2.8053814499063767,1.2362525940805642
-2.8042178230176917,1.3049094893274311
-2.8002512544012497,1.532876538210429
-2.7977693193725277,1.6668988363722435
-2.793081728435947,1.906815807989074
-2.7916788331583122,1.9739852980594268
-2.785945635397885,2.225127972851459
-2.7815951269070327,2.3909215939143698
-2.7805460817738874,2.4286976970872685
-2.7794919923338255,2.460618144032713
-2.778492379008913,2.4941644160927825
-2.7592429331780597,2.8559846852444006
-2.7586868530506177,2.857330211141034
-2.7553423650981648,2.869055586260807
-2.750738376347653,2.866164753438257
-2.7492136135522527,2.860899211795514
-2.7339436656895315,2.671986591893525
-2.733223648804791,2.6575141370067437
-2.7267998094621366,2.5291488237043285
-2.708678157921457,2.0960502307058495
-2.696208037725769,1.8105312809741845
-2.6897244530614017,1.6885827235980566
-2.681596822581797,1.5681155313473272
-2.6719978852157356,1.4780533800731013
-2.6646676034704133,1.4470580785560172
-2.6619653212758765,1.4458399253908216
-2.660695184517171,1.444737673443606
-2.6587086991937396,1.4503278417579966
-2.6557010921535733,1.4560630867630966
-2.652605546325104,1.4692055307151495
-2.6518376486166284,1.4730240413138274
-2.6340449282507077,1.623507320698612
-2.633423186002697,1.6295640000083647
-2.6199886732860236,1.7732863222972384
-2.6154383347577816,1.816379365553638
-2.6063076920751542,1.8893956200436817
-2.591541747016721,1.947477987178282
-2.5798795435495956,1.9324048869731874
-2.5798360083795804,1.9315408752285947
-2.5708555278657608,1.8818889001736663
-2.5615287972687977,1.806511595967635
-2.5512219843264674,1.7050296937103624
-2.545529116845106,1.6428311470451071
-2.532255218673713,1.5043289754948286
-2.515130637592825,1.370584560864192
-2.5106500630801807,1.342618568568139
-2.507782783888227,1.3284879407306414
-2.5027829087024784,1.3081581137034075
-2.4997001356803237,1.2929282702297418
-2.491852664324912,1.267787938400254
-2.4901986880368856,1.2630059914443255
-2.4820198345531495,1.232569708522522
-2.482003811354768,1.2331422872395768
-2.4707170103325695,1.1704791807330686
-2.443799706361526,0.7770421177448322
-2.4224695918842976,0.1111128963246888
-2.3956813372947563,-1.0730364744846297
-2.387498351735551,-1.4472652647120734
-2.373872721382714,-2.002024914732739
-2.36104152052331,-2.3723387297425917
-2.358438498516165,-2.4199339754392315
-2.3529585379310145,-2.498513212762984
-2.3516767958235327,-2.5112619499066517
-2.3401671073322214,-2.504737666153486
-2.3366863796770883,-2.4665896076803864
-2.3308622794489344,-2.3573174444117684
-2.3249335080648867,-2.192774841947422
-2.3203668641518593,-2.0372168967712225
-2.313891444327208,-1.7724107918013936
-2.3091723024887774,-1.5526469795888025
-2.3083270452906364,-1.512183589990074
-2.298370519129478,-0.9965416127183369
-2.2978651840580104,-0.9664527634732335
-2.292669769907115,-0.6832979606114908
-2.291998863419739,-0.648792116256483
-2.276943235275981,0.13859037976808722
-2.247546659686246,0.9943555444933491
-2.2445249608148554,1.0042161071181874
-2.2385100363029493,0.9715018860377528
-2.2348039043783654,0.9187791488841218
-2.23461815019592,0.9168893366487519
-2.2333741300906125,0.8931628672998769
-2.231839939103802,0.8598952649164237
-2.219647518276247,0.4640161383126252
-2.216348646427259,0.31921209208807755
-2.208041984977501,-0.0996696562384352
-2.199157769443911,-0.6115854692214867
-2.194994183874404,-0.8607089977081368
-2.1935498620214275,-0.949770958591473
-2.1722031101633865,-2.1291655901078057
-2.163440703581152,-2.468900911467893
-2.1618497578087084,-2.521226314210131
-2.1592510287778346,-2.587746490169718
-2.156863151378885,-2.6433649000450075
-2.1562249121513544,-2.654644986250363
-2.1556189384587627,-2.668245522342235
-2.148043040227922,-2.7433470587881716
-2.1467431128748693,-2.746797134994703
-2.146642243576663,-2.7466760710961364
-2.1460116485847895,-2.744895333466445
-2.14025096032596,-2.698873697074921
-2.137008821724574,-2.6439570050441676
-2.135364523674067,-2.6072747607444136
-2.122871651755086,-2.154863819912595
-2.1113175256024226,-1.5112806574796436
-2.1071682734447084,-1.2403360964020267
-2.1057596227064934,-1.146291524741689
-2.0990754671275687,-0.6783569504392455
-2.098572254416908,-0.6456540741980312
-2.097862990494633,-0.5926141393522688
-2.0947226761401248,-0.3691325866289968
-2.0945758764868856,-0.35635768662866135
-2.088581850729951,0.06817163578087507
-2.0884970712806306,0.07529965577441387
-2.0883504172767973,0.08606351680029115
-2.08369112545102,0.40381296407016126
-2.0832018896485556,0.4361123293804331
-2.080002430939867,0.6422076246362718
-2.0792216542083306,0.6916099225718001
-2.0762541791584135,0.8713314710011818
-2.05990408395143,1.6122255319649228
-2.051114110580558,1.788339075586612
-2.0301030167201617,1.4653022507497977
-2.0287132572564763,1.4061278391176668
-2.0266931316475087,1.3133311048339829
-2.019140188536922,0.8987934174865064
-2.001729769157799,-0.39237163988661544
-1.9935372047168456,-1.0846876294769625
-1.9913202989458134,-1.272376811875998
-1.9877985309493598,-1.5714834555747201
-1.9877964127704022,-1.572423488399235
-1.9852369174191642,-1.7841518217455847
-1.9753670048755243,-2.554699007865189
-1.968057312976258,-3.0427236370084576
-1.9676548533833853,-3.0680274490765576
-1.9652816081775257,-3.2028354276611215
-1.9609319614574698,-3.426733847218802
-1.9506610643873123,-3.779422395008308
-1.9252129404035885,-3.4942105531465084
-1.9210971940717372,-3.295308880509536
-1.914981806271192,-2.932536821802487
-1.9076017729368284,-2.400498252554037
-1.9001312218907667,-1.7839726689655413
-1.892030791601438,-1.0489576432315115
-1.8873897441148428,-0.6158519008084197
-1.881422044442899,-0.051212124152174396
-1.8811691069473353,-0.027818466189106557
-1.87143219749978,0.8545556052478479
-1.8698868571480138,0.9860728287977287
-1.8642208417471493,1.455016066693007
-1.8633501544245574,1.5208755296893248
-1.8626722101542554,1.572298693987637
-1.838298657626645,2.9021769445417798
-1.8373845801257993,2.930516837013814
-1.8328672128983376,3.036467610506398
-1.8282329936633572,3.106202686019166
-1.8200834794934466,3.1143638888813365
-1.8162972005465554,3.073337008732537
-1.810026011092276,2.950204473604366
-1.7872202916951678,2.0648748659956766
-1.785410101468375,1.97564123614063
-1.766229187175769,0.9765627288338061
-1.763289641038982,0.8273295708779401
-1.7553047703276055,0.4375023735751054
-1.7550043207375976,0.4234738993336927
-1.7519640152662181,0.2852494933250722
-1.750190052882889,0.20954477743938002
-1.7400055754963089,-0.19776019370401404
-1.7372362434648665,-0.29063149935878274
-1.7334273093999104,-0.4162511991134624
-1.7317930443597267,-0.46560595689759915
-1.7262959044683452,-0.6188454413691105
-1.7071743714375043,-0.9998453560113555
-1.703627776611587,-1.0515840567604606
-1.703475032909837,-1.0559187054695238
-1.7002595449473934,-1.099047329559431
-1.6953540035477994,-1.1634138678596975
-1.687380773917889,-1.262505407041778
-1.685997773025963,-1.281054528869011
-1.6811262259786395,-1.3465264471713096
-1.6379448819740468,-2.1465060829076017
-1.6358686157578672,-2.192092982892983
-1.6340549078170703,-2.2336282917734436
-1.623511975411263,-2.4457262435181217
-1.611582306869509,-2.6308556533944234
-1.6108022471343144,-2.6381128877673636
-1.6059876576091403,-2.6842847707306836
-1.6042702367994217,-2.694370007153317
-1.600507956970532,-2.706905235930335
-1.5972019303049305,-2.707483905508765
-1.5929206182101816,-2.68844220464276
-1.5923348201243677,-2.6829797104363755
-1.5882793009957883,-2.6473982764334165
-1.5871274452567556,-2.631290751390694
-1.5755068330420379,-2.3884438637825784
-1.5665858467655576,-2.088896093230092
-1.5657195449229429,-2.055463728303261
-1.5627662141339482,-1.930618789206513
-1.5627136585521284,-1.9269359943647693
-1.556468283493067,-1.636025425114869
-1.5543621704995758,-1.5266960924420057
-1.541100479366757,-0.7650934584686891
-1.5382998790155,-0.5863501509516584
-1.536802554794352,-0.4935577121127326
-1.534384773690814,-0.3376846181442393
-1.530901121901046,-0.11141037572336886
-1.5093435356714708,1.2649834802384592
-1.506896232976147,1.4053617388841855
-1.4982758871704591,1.8681118410037998
-1.4888018747713008,2.285774774504291
-1.4854899025548975,2.4098997615217543
-1.4844401594175252,2.4431254241860962
-1.4796524980682475,2.589491523875175
-1.4624253379510515,2.86078885404065
-1.4578132808036288,2.8713340398646086
-1.4545520260630973,2.8649102620487894
-1.4525396553618715,2.8532595365157647
-1.4478548850735171,2.813260315842709
-1.4380350327151796,2.667740832606953
-1.4342791465954388,2.595134047136435
-1.4277262322214543,2.4492856630533457
-1.4262942455113305,2.4163124003881
-1.419966380332355,2.263156167009532
