n_harmonics,base_freq,magnitudes,instruments
10,2.540793198035761,"[-1.09665686 -0.10359934 -0.38987516 -0.54039027 -0.87390484 -0.19287138
  0.68119187 -0.97120871 -1.47279073 -1.55215593]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.990102610005427,3.3564224216456435
-2.9899038782618232,3.368310078842356
-2.9799924400886004,3.059255532695244
-2.9760185727950326,2.908186891145639
-2.9703599945484838,2.691602933494092
-2.9678000903095234,2.571829305368474
-2.965374621856012,2.4533479173350385
-2.953452586970778,1.939204864613806
-2.946435737545116,1.626389762642113
-2.9440139066720294,1.5512345237653133
-2.9290940116635014,0.89551604776019
-2.920773569621679,0.5420204662337664
-2.9178958676731455,0.44094281114315476
-2.916731685418255,0.4592689188976637
-2.9103837561961043,0.2073559829981813
-2.9041452057673336,0.008028952456469177
-2.9039052338161584,0.03971769302976738
-2.9006658974518422,-0.05609342158264992
-2.898664436276363,-0.141221423814458
-2.89780232738662,-0.1498207823494914
-2.885585021565585,-0.4217286299427
-2.884705908304263,-0.37818282299635597
-2.8757652708199872,-0.5375489963807256
-2.865787047900291,-0.5759898117020128
-2.8603717341408545,-0.5415662826877369
-2.854089262868671,-0.5222657849779324
-2.8475103698953763,-0.47683904458854
-2.8448804989514165,-0.4429420313315761
-2.837685906520659,-0.3471262946384376
-2.834822896685904,-0.2656393460889782
-2.8311038559982693,-0.24282342217133515
-2.826542941329641,-0.15346701996243256
-2.8265409050666825,-0.11100535080641613
-2.814719004532031,0.12227671027697075
-2.81344778427873,0.1278047449995409
-2.811038214395718,0.19849014024381118
-2.8063895989995906,0.3375899722969511
-2.804914412812103,0.3809035899940112
-2.796921194822753,0.6092990897759247
-2.7968215667246854,0.5850400306115139
-2.7900630638386534,0.729225248575291
-2.78390298638247,0.9175957437638517
-2.780198281982142,0.979330676076834
-2.7766432906789618,1.078441925089972
-2.7762476918961476,1.0945920261090711
-2.7589900040271482,1.4360975820317399
-2.745096688581693,1.6809294207153502
-2.7394728092277854,1.7771304104249372
-2.7388142621916183,1.7329557067641015
-2.738367911193918,1.7821613073612979
-2.7032167565814635,2.0719626112997918
-2.7016846801824093,2.090312219664904
-2.6977234025032066,2.1129036043728657
-2.6950159416690957,2.079152527519259
-2.690754458804906,2.075680032612579
-2.6888857406218314,2.1192296462237215
-2.6856264837454247,2.132618407083426
-2.6816601208907316,2.09930248111956
-2.677994936567642,2.1377943520527416
-2.6762014147473416,2.144539728525433
-2.6715715830955347,2.1616939897566705
-2.670444938372565,2.1580813858662946
-2.666764028511367,2.119046782058382
-2.6481196249413395,2.1890174504349957
-2.639571677469017,2.173362383327103
-2.6373107304718983,2.223151652125667
-2.6370300773189514,2.179152365818326
-2.6277108820930595,2.1750351253774167
-2.625474159383025,2.2287345550857562
-2.6202452735299246,2.212250125713059
-2.6017106443783318,2.241816918026723
-2.595568624089708,2.2566612191651654
-2.590904219868384,2.257480636078098
-2.580377622782137,2.2605619873672786
-2.5781312272287504,2.187877486123178
-2.573190499450589,2.2077066998803425
-2.5599619396585407,2.0911537951214925
-2.5504525365904414,2.0207336592757215
-2.53082480171766,1.6889912191928627
-2.5218108544503828,1.4911772812863686
-2.516038970377706,1.3845356125140889
-2.5091568097661714,1.2270955577407872
-2.506233447057296,1.1767823469934244
-2.5059582938790643,1.1776815710470618
-2.500529973452367,1.0348999640343257
-2.500256156816782,1.0172548766033012
-2.498311622237111,0.9774285075518351
-2.495229202522011,0.9043085178274647
-2.494993636390449,0.9128899352227073
-2.4845724819250403,0.6862674418029046
-2.4842477587771232,0.6822964308900722
-2.481208283892877,0.5948500955578082
-2.480346235129007,0.5625658869167385
-2.476257602948407,0.4815455996715866
-2.462308128266937,0.20643171922427045
-2.4619698049600185,0.22466795182563506
-2.461173212766592,0.18178600499875588
-2.4482900042658446,0.014895814815308578
-2.438800674829902,-0.1108301629853071
-2.4362842436511225,-0.10797567554689763
