n_harmonics,base_freq,magnitudes,instruments
9,1.3004159924403034,"[-0.72317159 -0.45869878  0.74321772  0.70560721 -1.19604371  1.30383681
 -0.54941107  0.26808942  0.05967922]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9919948551248363,-0.5451945445832332
-2.981517482375233,-0.5995969939234732
-2.9772313493384885,-0.6560748357254623
-2.974033058556728,-0.6679392213105568
-2.972802590552007,-0.6942006733278107
-2.9681353055970963,-0.7006341221689047
-2.9662526588882323,-0.7067482577539025
-2.965979336096739,-0.6733365864952089
-2.9557634120750036,-0.7537356515709556
-2.947184063949768,-0.7877605630529856
-2.9425292448606335,-0.8203241992747177
-2.9409059215955464,-0.8100071278175698
-2.925752752438439,-0.8671833884727509
-2.9081397533897975,-0.8792188292555657
-2.904685244280376,-0.8629941347243613
-2.8901248295218287,-0.8224122480235475
-2.887624240696807,-0.8460301140269614
-2.8785269476793993,-0.7757312990628049
-2.864477548080367,-0.7005523693901723
-2.863681570738339,-0.676557685817998
-2.8522725068623274,-0.5736613977913495
-2.8434387562536463,-0.475801746051723
-2.8371624065057803,-0.41458727514540966
-2.8208892755077675,-0.18643493642874479
-2.816477784970172,-0.10828075181745192
-2.808792980205463,0.0024999919142331024
-2.805895336076853,0.07023592825163844
-2.8041396265811924,0.07405125663041989
-2.803685375661907,0.1056603453698645
-2.8030847617274146,0.11899424002269919
-2.8028603433729136,0.1347475772514178
-2.787085132459036,0.43415553626277276
-2.786855551975333,0.4349051592057352
-2.7851297859572552,0.46931010111945703
-2.7834890087889326,0.4877351752684638
-2.7819346785394936,0.55270687192815
-2.780040100784654,0.5796833493991386
-2.7799543453560007,0.5687073866340742
-2.770074836119476,0.791869826797618
-2.7688604560018586,0.8278362384600362
-2.754277885288534,1.1353458278063593
-2.7478459082974602,1.3037566086763366
-2.74329113364237,1.4391898980208249
-2.73767286139005,1.5521940983259672
-2.7340677786698246,1.644447063128859
-2.7325839908915324,1.6573063824524632
-2.730905755133123,1.7193747685883418
-2.7255088463466173,1.8494303378716332
-2.7217035766184487,1.9489227071933846
-2.7187209248867967,2.0095821197056822
-2.718046338308969,2.035320521297326
-2.695227383660071,2.609041145993769
-2.6929147726007416,2.6419079076962286
-2.6908820724120437,2.716018676858561
-2.687949491215922,2.7890727214845916
-2.6873083549543315,2.786850265916306
-2.680634057438991,2.945430349407443
-2.6576999872041256,3.4955225348204855
-2.652123182232847,3.5715456232649396
-2.645980528604566,3.7080172573830796
-2.6443216364187068,3.760183586176128
-2.643921784844347,3.7613265250597654
-2.6428066798579235,3.7604003056436106
-2.6398039365525716,3.836066166526656
-2.62975257037409,4.003435975860882
-2.618779242042799,4.206824053736629
-2.6014291289116,4.470384204353039
-2.5971262653416103,4.508885172615872
-2.594751328789389,4.52515953637095
-2.5938561276706467,4.560049306149115
-2.591404596577137,4.582431925788988
-2.564523086800775,4.813957776820524
-2.5594947660734637,4.793155124017512
-2.5417316358093736,4.86852327216892
-2.540929841374107,4.8487650456252815
-2.514716787477674,4.835304112244947
-2.5101760881472255,4.813285243945864
-2.5079470257977405,4.795125144274625
-2.506472059730174,4.764032341632748
-2.5026418361714944,4.737924064234521
-2.4988186574774307,4.707246608010991
-2.4885419548158345,4.6194553218951935
-2.485877392044097,4.618739598716944
-2.4808549634767805,4.55189371580875
-2.477937114928352,4.504001007580369
-2.460737057761296,4.316322845809576
-2.4568793082631153,4.218791477418641
-2.4540160951866357,4.214139151455757
-2.4497975178866946,4.131105924515497
-2.4471710127171926,4.089270953493732
-2.435707410150488,3.8893062118903865
-2.4345863630737288,3.8672359249538975
-2.429689187147142,3.7801291344250805
-2.4260674073477757,3.7104903162596403
-2.42356255685568,3.6520149287979837
-2.420608655217476,3.636214803565191
-2.417329232154137,3.5613438716532
-2.413210161277605,3.452725501354492
-2.412426882264115,3.456498321276286
-2.403158668070085,3.2698030648659664
-2.392953205358885,3.0245844342755133
-2.3908439598463955,2.9965527490189996
-2.381761464916837,2.804470825186719
-2.3751151664208754,2.6360851569568315
-2.367520695914082,2.4917820659122105
-2.3625970624058916,2.387975699676373
-2.3598716367072554,2.3177505149918107
-2.358550717844325,2.309989665358813
-2.3571194775006123,2.2937253134661906
-2.344776698819409,1.9817689756581711
-2.3265216978970678,1.568750401674426
-2.3255433006311605,1.5295872907402703
-2.310031529211436,1.193079663702425
-2.3078842595913054,1.1580398035428638
-2.3008389659110753,0.982264595309456
-2.292503507036617,0.8256192024300482
-2.292377332356436,0.8415691131293765
-2.2911189334965583,0.8042865330748946
-2.2872137311664824,0.7097797998916421
-2.271407434209216,0.3948285601939227
-2.2700303818223695,0.36598669349696555
-2.267870879799287,0.35072104237145213
-2.239327053053743,-0.13846167114082433
-2.2157316979048733,-0.561960116257373
-2.2136296995607974,-0.55767862948852
-2.212129320289019,-0.5763205451673065
-2.2118361097412214,-0.5773641975258373
-2.1982197349159858,-0.7501515364303423
-2.194187430462436,-0.8030792858541689
-2.1918131730099857,-0.8326032334535566
-2.1911408749569947,-0.8306114746918845
-2.1852093659989023,-0.9040826093904537
-2.1844731401327913,-0.9172018354144953
-2.18244228674312,-0.9494544280263365
-2.1786483950372677,-0.9933478560603849
-2.17634707812591,-1.0090103852147434
-2.1462796045315056,-1.2486907639890743
-2.144786318682878,-1.2717874302797973
-2.1386107574352797,-1.3156271135969557
-2.138313709669446,-1.2991516703949428
-2.1213917670910543,-1.3685696962259513
-2.1189542582455343,-1.3953617636777225
-2.1123431692900176,-1.433225200295857
-2.092213096937024,-1.4601566588001635
-2.089952861929079,-1.428894400947942
-2.075408483480274,-1.4318424140160821
-2.071532558097441,-1.4269687925175483
-2.0666604332294485,-1.4339865034966592
-2.0616915352167284,-1.4142069681629308
-2.0537189634685564,-1.3963728264695465
-2.053288862821895,-1.372398576615091
-2.0460958066197894,-1.3581310869859584
-2.0207120124223383,-1.2143948508208195
-2.017562968831085,-1.1773264627623898
-2.0171760781104684,-1.1927114783635435
-2.0089755779017118,-1.1219680354987578
-2.004616250945677,-1.0802055514740634
-1.9941436320789347,-0.9748050826448034
-1.9881424149257125,-0.9580880427739648
-1.9841311242352637,-0.9259693511963245
-1.974287892302569,-0.793980273913388
-1.9713581343909605,-0.78208204833417
-1.9708002120837733,-0.7688689386219313
-1.9681607456124106,-0.7190684463554221
-1.9649597367856482,-0.7169798999157809
-1.960667518394484,-0.6463587639258682
-1.9580565828579046,-0.6211510461329477
-1.9456263891987178,-0.4919569779629882
-1.934894477138428,-0.3224934832086575
-1.9309816693267259,-0.27681327052823057
-1.9130341832018196,-0.05096697273735388
-1.89944146029552,0.11745144424998788
-1.8828818050910017,0.39261108958010354
-1.8705056360114747,0.5584970143993906
-1.8653540044800663,0.622678301166424
-1.8626334779650495,0.6953643009715698
-1.8617925981369956,0.7024813377077543
-1.8615595218339778,0.6946434899191459
-1.8594141186672857,0.7388444912180303
-1.8572865437708823,0.7499163212058041
-1.8554762978972024,0.7907920953995179
-1.8552167522999101,0.790489227470742
-1.8509168254012969,0.8400155992820241
-1.850084278654183,0.8848024657316821
-1.8401683155822024,1.0229892753776624
-1.8380236532951906,1.040255588496139
-1.8374401909806064,1.0529988280017857
-1.8297764440525497,1.1419176409621112
-1.8280164745962737,1.1446419566501602
-1.8250040458890446,1.1911667402717931
-1.817247482177431,1.3142292862230474
