n_harmonics,base_freq,magnitudes,instruments
8,3.7940629754956965,"[ 0.08442038 -0.1319831  -0.11195724  1.30682476  0.25867363  1.44579315
  0.55384368  0.09534222]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9989105059859362,-1.8006551704585712
-2.9962136304304936,-1.7813199415265402
-2.9934938047646353,-1.762298680651799
-2.962349494777765,-1.5232234757142387
-2.9535862827434007,-1.4457516599631812
-2.953377897674412,-1.4439022258541172
-2.9446875632388334,-1.3615781404851321
-2.9412286440735556,-1.3256276502582547
-2.9394688250415353,-1.311743301141414
-2.9345031372863906,-1.2601382656968085
-2.929713185490864,-1.212296830332984
-2.9138009340557396,-1.0604581447849268
-2.911667334380267,-1.0410553158791875
-2.911314017275786,-1.0387615166023252
-2.909244595380331,-1.0205231769945549
-2.9052056779065616,-0.9919751083750042
-2.9024982303264473,-0.9732525204406007
-2.8942734819992646,-0.9349999698377989
-2.864192568391367,-1.048946018723831
-2.85962172530239,-1.1119287719881703
-2.859044445727233,-1.1196779832238295
-2.8565462151071923,-1.1626682105473207
-2.855782885792333,-1.174885253933021
-2.8492005993565126,-1.3052899329073975
-2.839854612786988,-1.5378005385218063
-2.8364637560944326,-1.6333100141009045
-2.8272720141962373,-1.9230925878794911
-2.822315130773193,-2.093173254039971
-2.819589061908167,-2.188521580525537
-2.8064933960950196,-2.6650501973957383
-2.802181476060035,-2.8217319256851034
-2.802095244777144,-2.8248697943343277
-2.7756606762567824,-3.598174409401337
-2.7706150680475883,-3.6830765937298846
-2.767855578549826,-3.71894702372264
-2.753057013280966,-3.7416608909167266
-2.74052538521845,-3.5182992145478384
-2.7313159053372793,-3.205284787775423
-2.7289684946779804,-3.1069684119128214
-2.7198362029234913,-2.6435068855084873
-2.7112550505869217,-2.1082593102697453
-2.7110593556563556,-2.095794151925807
-2.710217762678909,-2.038454749462846
-2.7050084385900965,-1.6673973312853347
-2.704255476243511,-1.611713604232906
-2.7040445535955806,-1.5974589010302935
-2.6884354961050674,-0.3518164702324123
-2.6863308865522413,-0.17572507762867234
-2.6746507909886716,0.8087382816955214
-2.669414082344458,1.2380879988193592
-2.6629952780470267,1.7466475986464154
-2.6624009701698927,1.7919532722805749
-2.658896137796235,2.0548958802384005
-2.658585666636757,2.0765798700124085
-2.6544917544692863,2.366988593277327
-2.648792887973533,2.738089054042499
-2.6438425052985624,3.0275054244257924
-2.6424675956164223,3.100738227807508
-2.6388969249500644,3.279925213786379
-2.6381476737111034,3.3145548059308356
-2.6367517035352748,3.3783939913070045
-2.6364563335909628,3.391282460906602
-2.634163692447404,3.4861926369003897
-2.634162509947214,3.4864758335920447
-2.6288433520711214,3.6727002648151803
-2.6251473654857262,3.773207989703209
-2.6195528343226657,3.880968862221656
-2.618144942389934,3.8975931572287745
-2.615982511590997,3.919253192411221
-2.6074990497169708,3.9184669484578234
-2.60469632132107,3.892775103427669
-2.590775140916155,3.570264561870578
-2.5823997570552337,3.2479856755393945
-2.582043306036886,3.2319047088692034
-2.5795410631764346,3.1208978230350155
-2.577510364653756,3.0232612006732875
-2.5761883439393967,2.9584673165323703
-2.5668830176199395,2.4669540433412562
-2.5611987823643148,2.1403082363076837
-2.5610988082075257,2.1355848862311717
-2.5557124292933384,1.8207628257761876
-2.5512826887170332,1.5603306266793984
-2.5508481895839585,1.5336246669884381
-2.550811757455076,1.5321779188862392
-2.548923313423731,1.4205896402423808
-2.5466157078697282,1.2875294090617397
-2.5423986624373778,1.0481733642774858
-2.5295922819139975,0.3791234849970414
-2.5240675516378683,0.12652284613551906
-2.5164017853992617,-0.17302496796216632
-2.509784203331798,-0.38364079879856683
-2.50737950201855,-0.4473402702094079
-2.487019700711892,-0.7464114245848151
-2.4776952274552464,-0.7465750649210238
-2.476165837332587,-0.7396090221136287
-2.4739786993058432,-0.7268857118818343
-2.4731509858062917,-0.7224599925244908
-2.465298423824864,-0.6515461641084695
-2.4607787583513243,-0.5973457494278234
-2.4478428691111245,-0.41867613180369295
-2.4417259163627216,-0.3368492114819768
-2.438113071142359,-0.29117538332739784
-2.4348648037804796,-0.25269436833869435
-2.4230937615223365,-0.15949953710873163
-2.4230554589916276,-0.15967795737997553
-2.4216604093606033,-0.15261766360809279
-2.413868162103202,-0.14376108358831036
-2.4127945452465553,-0.14523162405322984
-2.4040048162955134,-0.18996880748416112
-2.4026776115681763,-0.20455807980429935
-2.399211616319097,-0.2391094570613742
-2.3890764207406603,-0.3936763966464483
-2.381984504708289,-0.536202269648503
-2.3714620221601623,-0.7854106192734222
-2.36252182812418,-1.0184906874250317
-2.360615813700506,-1.0677145112289155
-2.3528214277964556,-1.264714865712785
-2.3407921925467523,-1.5259724226271938
-2.3332895391843484,-1.6481043216264977
-2.3315554112138965,-1.6698890679205962
-2.3245225332975874,-1.733939091158088
-2.3028130166418785,-1.625676197953549
-2.294257759464135,-1.4551256444567864
-2.2941362251299076,-1.452321379781392
-2.2887732468293454,-1.3105527060895692
-2.2682085349731795,-0.580330135633556
-2.2599348741609555,-0.24007318785952994
-2.254404640310173,-0.013478820539694009
-2.2536130693747367,0.01913385380425829
-2.239059474778239,0.5707737618447039
-2.222104618490258,1.0297876052072314
-2.217648579064091,1.1033029430094259
-2.2163577786126805,1.120219597669447
-2.2093437783921206,1.181307602515417
-2.2064171440855596,1.1886571990560626
-2.1932870245097087,1.1016343082829245
-2.1914760482089237,1.0748331235587385
-2.182641251166758,0.8943941331261319
-2.1776182253991854,0.7598913279687575
-2.174220389925463,0.6597002147163985
-2.169390606968677,0.5056933842261456
-2.1670224047988818,0.426234478936395
-2.1662871389700076,0.4004029670630905
-2.1651574009391537,0.3614338144428547
-2.1648463133806426,0.351775899266875
-2.1551402262561963,0.0038839601517815336
-2.1551331676921297,0.003966668777621976
-2.149394572747268,-0.1989971885848893
-2.148521061534285,-0.2287550378232165
-2.141067588779556,-0.4705327917565162
-2.138413660796531,-0.5487714553743537
-2.1366948681648683,-0.5973560945977006
-2.1295452611657173,-0.7666747129344168
-2.1234665522574865,-0.8704537331209754
-2.1108449666269054,-0.9293048310036198
-2.1105236694161587,-0.928206330923488
-2.1081821188334775,-0.9123062077114318
-2.100024561231077,-0.7945939288807504
-2.0947411205633344,-0.6621332373457735
-2.085157259365194,-0.31892918381916774
-2.0850396685286103,-0.3144188694988101
-2.0846951689062605,-0.2995896128408434
-2.0711332593523752,0.4007710424092522
-2.0663936686169984,0.692105652927344
-2.066121895791383,0.7086077457089566
-2.0598969033351553,1.115565271234812
-2.0588399215578415,1.1875076992219042
-2.054350627959839,1.4929074794520598
-2.0535194015126663,1.553131845578661
-2.0528274890589775,1.598898497280833
-2.039081980170346,2.540889190566233
-2.031105882269275,3.0426326037980695
-2.0300454105475625,3.106389916777218
-2.0202642940731623,3.62326477620846
-2.008957236732414,4.043245682981551
-2.0058790749774396,4.117537641004311
-1.9898123496309865,4.196105207863353
-1.9777888735903404,3.8936468765433077
-1.9770119232853731,3.864967232798936
-1.9729165682582386,3.6864005223041962
-1.9669588506823759,3.3723703782250936
-1.9627176765597583,3.1060487276660647
-1.9620286605261927,3.0598172858604684
-1.955393048712768,2.58222441042583
-1.9439470039153257,1.6315156016791594
-1.9376955715736934,1.0681133396383795
-1.9155022825240553,-0.9567807525851415
-1.9084470487675989,-1.5325534394530984
-1.9084204168318142,-1.5374800137579734
-1.9063647477258594,-1.6938905541667013
-1.9005423113512965,-2.1054388417193777
-1.8930260464415996,-2.5533813144859474
-1.8921945268229745,-2.598079665988012
-1.8919501080012238,-2.6095894348423125
-1.8837942354452248,-2.956951358266012
-1.8769098526213925,-3.138046833655034
-1.876194681329021,-3.1517017373883904
-1.873737317177708,-3.1874984518316016
-1.846774807847212,-2.703921804308824
-1.846294077169549,-2.6803900286686275
-1.843157927496543,-2.5261723634286573
-1.8331037498840206,-1.9251593736714754
-1.8303410456049598,-1.736081829090686
-1.8233736186866798,-1.22145744256574
-1.820652600815729,-1.0097288994484903
