n_harmonics,base_freq,magnitudes,instruments
7,2.8359298322369635,"[ 0.4019688   1.86928052  0.03107132 -1.38093386  1.43480841  0.790223
  0.10363524]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9919129088543936,0.4405756499613826
-2.9916115601171054,0.4287467779078297
-2.9914400150024436,0.40434660354696095
-2.9848739452257433,0.7836357882239868
-2.9845734419426297,0.7286198235436498
-2.9726334472830027,1.3841880713333892
-2.9656826315703686,1.7314697667830297
-2.9589288076323728,2.074824220479658
-2.9589251157535807,2.0924665355134233
-2.951503254404179,2.4605234367723674
-2.948328991454847,2.6560189423814324
-2.9480760193070887,2.6728181122921684
-2.939039069614625,3.227424680782408
-2.9357953798261773,3.3695981826879104
-2.9295546026489916,3.670668557149611
-2.928074275715196,3.7614818922251123
-2.922737343804605,4.00619665058651
-2.9163175037284024,4.318854298256858
-2.9058990962029716,4.7497376967402305
-2.8948598845417144,5.128170012646505
-2.882890036836862,5.490686827265363
-2.8815364603950595,5.53775340333918
-2.879731659991222,5.536990129518898
-2.8786814791103144,5.563577566396656
-2.867375855410706,5.720202843178864
-2.866092531218481,5.769792640696786
-2.866015245824965,5.731848810186616
-2.8653195197854595,5.695679923892236
-2.854729227879014,5.714421762022456
-2.8493134325926572,5.665003653013256
-2.840145638070356,5.49771162348421
-2.8360261027467706,5.4266771531934666
-2.8340314798242496,5.4088373496537905
-2.8157977488208425,4.744794104568152
-2.813419137841012,4.59576226110535
-2.8124718968782014,4.617026264315302
-2.8011586052890003,3.9883009893885086
-2.8010218066035195,4.0571433881195365
-2.798741735845886,3.897669536710177
-2.798400652271579,3.9047189888250866
-2.7981137408980876,3.8637331741531478
-2.7787150738975512,2.6767139799656645
-2.776731035558623,2.5378550782730027
-2.7745734446213417,2.364854005033988
-2.753923741125696,0.9455582305559378
-2.7483770878673552,0.5290782771748829
-2.745949954334586,0.4184473279297013
-2.7443688081212985,0.25725148708106166
-2.740535634221522,0.02013957001979063
-2.7263282106910087,-0.9025633102434769
-2.7186344214786464,-1.4036064616107455
-2.713923040180495,-1.6234101814993607
-2.712320855271081,-1.7399661497860457
-2.70952432341522,-1.8817236838882323
-2.706287323265352,-2.032750464582197
-2.693438902246694,-2.6143851086800542
-2.693273234652443,-2.6563602781165425
-2.68415190486611,-2.9577113376916753
-2.683955724653543,-2.9343289367067005
-2.6534769084093472,-3.4204650946001336
-2.6502678365707846,-3.405777964901801
-2.649540964166465,-3.3933482729762616
-2.638264748514108,-3.324648926374744
-2.606265728319011,-2.4924902041530697
-2.596094417953235,-2.1677283276492796
-2.5823713723142845,-1.5579601335162356
-2.5688775081591695,-0.9536182440969003
-2.563868776105381,-0.7419109054903644
-2.5442737175529495,0.07937470588748245
-2.5426796826968285,0.15353916239624843
-2.5294940690628125,0.6682085392952943
-2.527423052660131,0.7136373734314898
-2.503367669758509,1.346398059015216
-2.4996192566604134,1.357189673104973
-2.4875162000295044,1.5228567732560583
-2.4854751014715406,1.4894419458782058
-2.485044179260336,1.5181482885389086
-2.4846960970377934,1.5230843751648524
-2.465474376958392,1.5134594070686862
-2.463688973295256,1.5177039458641688
-2.4396287358493733,1.1783058618902553
-2.4388714148874637,1.1727475202424074
-2.4311535864852165,1.0097563424843232
-2.427926483360963,0.9552340781344162
-2.4253097267925434,0.8556660386033441
-2.422763668167975,0.8311627990265376
-2.412790647062022,0.5351443789810171
-2.4061629485401452,0.4264346897925304
-2.397916264938796,0.17673911596574857
-2.3919174819640956,0.03762472791735273
-2.386608653891207,-0.09328575348497037
-2.3848448312895636,-0.14006092132986928
-2.383549137362941,-0.12868630651932622
-2.3794700816600747,-0.24754490258264306
