n_harmonics,base_freq,magnitudes,instruments
7,4.66784415149721,"[ 1.22226207  0.67594375  0.72431156  0.31986967 -1.11167903 -1.10344132
 -0.15538673]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9894409364719428,0.20444475131019635
-2.9888802553865177,0.19927897770437003
-2.972920505432403,-0.24569530480860524
-2.9413263028764804,-0.9946507538482157
-2.9399946501055423,-0.9905608852045594
-2.90483971392597,-0.6983046670165686
-2.89105977339145,-0.23989327107087136
-2.891034494559949,-0.22332256349031077
-2.8884361556645106,-0.12231555088978058
-2.881340649786365,0.16814756617288543
-2.873230713518102,0.5319276495276104
-2.8715816375929513,0.5971210395479283
-2.8479304887603956,1.5122359089316606
-2.8386201459169738,1.774092244326278
-2.8272811937587603,1.9800235835337563
-2.8251483761057345,1.9639204881262302
-2.822508507221521,1.9988665829485732
-2.8198312633703098,2.000107802247869
-2.814530422158814,1.9997370152340814
-2.814390849022318,1.9920589670736535
-2.807527189781427,1.9395162437962115
-2.791737641669329,1.6555124960827803
-2.790754706771983,1.6302828367198625
-2.7861793099744183,1.5026258982261966
-2.779788090192593,1.309464148614083
-2.7723858737913165,1.0687903622414376
-2.7668441817892546,0.8961172463937968
-2.7657252115267887,0.86465960926866
-2.763304305956191,0.763630189979865
-2.7524036218588934,0.41386101101537826
-2.747812582903099,0.2570401909190456
-2.73822157555908,-0.008458550751939405
-2.737456075602923,-0.03124861073570514
-2.7100288377046597,-0.5112814579256469
-2.7073040636631625,-0.5329556521229708
-2.701125657148226,-0.5490083419928364
-2.700482411079696,-0.5471439981516393
-2.696954359109501,-0.546081916293737
-2.6921165214422365,-0.5311499421411863
-2.6842211701500354,-0.48716286775653384
-2.670634808944551,-0.334557611498263
-2.669571385838836,-0.3030154294873036
-2.6627813822230566,-0.21125821231962913
-2.645270109540779,0.18460458408623653
-2.642478170204052,0.25947931745068004
-2.641926461547369,0.28103335343957997
-2.639842157338609,0.344098485446861
-2.629171920657827,0.6358585264502397
-2.6282434694394583,0.6794936961769117
-2.6177850036995247,1.0013305887344146
-2.6102431489574522,1.274065197726486
-2.608769749537073,1.315361282301937
-2.595755030920188,1.8238682802281976
-2.5918214738695493,1.988209588877835
-2.5906789886131856,2.0391262969318906
-2.5877476403905977,2.146645639924223
-2.557565637687028,3.3677446619605673
-2.5327778118719735,4.07278396002679
-2.52968825370027,4.130386466589202
-2.486272116230609,3.3803212602153394
-2.475887372282144,2.772916937408176
-2.4543092337236905,1.0435355375777973
-2.45179274806475,0.8186929904991972
-2.4477504859743755,0.449981924123958
-2.446319511516318,0.31593011454060294
-2.4112931592735096,-2.6378430819077914
-2.4024774378771445,-3.15353570081106
-2.3976593985960335,-3.392958810122657
-2.393453595929913,-3.5236341623736727
-2.392722044547892,-3.564569162566885
-2.381908463512493,-3.7652082483489346
-2.3635882793828533,-3.5425930198329176
-2.3473941816664676,-2.8421519558273785
-2.346221601073931,-2.7428862343511438
-2.3370707876162258,-2.16552261317841
-2.336447495600291,-2.1325512634055057
-2.319195378586003,-0.8914850964460185
-2.3126790967650663,-0.43767689715853764
-2.3100247840950265,-0.24915747695706536
-2.3098697176232212,-0.24445160891777293
-2.303243272868225,0.1659373394383585
-2.291281170379463,0.8316390349897917
-2.2835510709607867,1.119907069185263
-2.271208469409138,1.4160192718728002
-2.2704779357270892,1.4387448829954583
-2.2447568006532244,1.172768797539744
-2.2430853623297073,1.1166802625767227
-2.2340370767436486,0.8194639056092435
-2.225957096251493,0.5156955487427604
-2.2222423333028036,0.3755459049976411
-2.219853873202731,0.2940723070076667
-2.216941176850175,0.15534288394205645
-2.2158888339935725,0.13209462740322428
-2.2154318777877173,0.10739372667152862
-2.215401086875756,0.08643040540387734
-2.21198902719902,-0.0525261233884801
-2.203146622038875,-0.3432492636994482
-2.2004357281598868,-0.44900140393261
-2.198613481640484,-0.4861018950427799
-2.194324281616127,-0.5878516533590659
-2.1919498178014276,-0.6397582759932923
-2.1825466085848477,-0.7803285833383151
-2.181288304356977,-0.7862168881214342
-2.178318892111296,-0.8081516257589735
-2.1778394811161044,-0.8098714979425011
-2.1740013325966556,-0.8066744638036385
-2.1708919105070845,-0.7819519403765893
-2.1583625006590292,-0.6144418768788843
-2.1559333921385075,-0.5458412269088087
-2.1357965901718274,0.19041450495510476
-2.131465742736408,0.3361253889292622
-2.1301011455355123,0.3897303143907664
-2.116079701776525,0.9796019984901632
-2.115619101368567,1.0084446562682214
-2.113335835306269,1.1212013784080812
-2.100991666311005,1.5122954493433172
-2.0963505628804633,1.6232376141598297
-2.091437394302206,1.7112032236683927
-2.0827249633520815,1.8278942677755012
-2.0798140494726685,1.826776592431166
-2.078463516111519,1.8177501674314969
-2.076043437563439,1.8140908212164746
-2.0728006464156223,1.7911489728757939
-2.0728002438380857,1.7946021368979583
-2.0723120294359845,1.790046717123788
-2.0594187152567756,1.5339526840133462
-2.030054016773648,0.3771208954033647
-2.0280719244731236,0.3047244999834715
-2.027467042287634,0.27186546382708116
-2.0227076157753148,0.059367616215281416
