n_harmonics,base_freq,magnitudes,instruments
8,2.5252584599489123,"[-0.21158216 -0.00800842  0.43418116  0.70320935 -0.88499772 -1.24367581
 -0.74328846 -0.33426915]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9934384012771016,2.30986828599589
-2.9918958445526904,2.37911075518192
-2.985540727002614,2.6056410205246956
-2.9832433054529455,2.7264807287210298
-2.9685627178185228,3.143409965716209
-2.961640006059822,3.3628771721719057
-2.9393691541749023,3.7620562446157453
-2.932145001961023,3.8233904260473848
-2.920770080163953,3.7869776835539977
-2.9200826486254687,3.804528535108911
-2.91590842441414,3.751144017534438
-2.9088217721996577,3.656506263373624
-2.904900022858893,3.5966515788042557
-2.901425693624303,3.501563172288819
-2.892601631900267,3.3060869792111918
-2.8739725323921927,2.665154251989819
-2.8665173956918584,2.3233846798497613
-2.8657697324724296,2.299660161907759
-2.864704470834963,2.2494356439068692
-2.841890258284643,1.1759084174851058
-2.84134065550806,1.1669898328506476
-2.840879159616539,1.118935364956336
-2.8374136491262805,0.9548436922085389
-2.8351721758561466,0.8406902010084005
-2.8337000855414183,0.7650380349904967
-2.8247681618357716,0.3381142156398351
-2.824434071031856,0.3229034766003397
-2.8198018272163115,0.09399610257490597
-2.817485064794045,-0.032666107633057356
-2.8123872367130716,-0.27433846086864594
-2.811587810683373,-0.30800603608173277
-2.8024183409529613,-0.7026916475727999
-2.7978031153824183,-0.8683163253281332
-2.7959099554333435,-0.9722399559120762
-2.779668410200106,-1.5134435072876915
-2.7709135892270247,-1.705926964560014
-2.7690861606610726,-1.7429034085719723
-2.7657021743402748,-1.788450665529672
-2.758259290716062,-1.9097608652303475
-2.7519237250847395,-1.9676154169214595
-2.7509094220035246,-1.9807275303304637
-2.750049681123652,-1.9887860616981774
-2.7465630329531656,-2.0160793663350876
-2.743767512189782,-2.003430199381811
-2.743000026553207,-1.9888720899574268
-2.7310112838979763,-1.9303047281456203
-2.7261172877939246,-1.8425070518129425
-2.7185718780525803,-1.7362289323406357
-2.7122515450742384,-1.593667331302753
-2.7003982762284475,-1.2905090160022896
-2.6983460056960786,-1.226504332215641
-2.6968485987243778,-1.1917268625431976
-2.688607970656476,-0.9072943208884626
-2.688078266262488,-0.9329449230991664
-2.6790978287691987,-0.5857328054077785
-2.665054346785153,-0.10983530740652238
-2.663864452609607,-0.09570774731449067
