n_harmonics,base_freq,magnitudes,instruments
8,4.859074371402263,"[-0.48607656  1.72846232  1.31608916 -1.00476201  0.22963051  1.09419391
  0.2568701  -0.31110082]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.993485545568669,-0.6247427508421053
-2.982250715354409,-1.3395852511028894
-2.9788173904153945,-1.5283521685361465
-2.9743010570704804,-1.756254103153627
-2.9632921936862813,-2.271291694563245
-2.960835383769412,-2.3666054957175797
-2.9594986191949317,-2.3742582249406614
-2.9594227161586897,-2.411220586366726
-2.9546335365762832,-2.5411578445918415
-2.952801556533174,-2.5711678991809856
-2.9520052063311675,-2.54478020198133
-2.9440511999742958,-2.6484463825799858
-2.9347222591671924,-2.570136925270013
-2.934060916406617,-2.582360474836071
-2.933997080237991,-2.5521076135755445
-2.9333039439814232,-2.6064115221440374
-2.932939904086316,-2.588588998631021
-2.929412256901989,-2.4990173452738706
-2.927760146351096,-2.4443890351795794
-2.9249293819917233,-2.3474150793148505
-2.9048980383291196,-1.569607240844797
-2.8873457061997954,-0.6572677968564374
-2.887328774826244,-0.6861216381209883
-2.880899710158416,-0.3702684429792806
-2.872336155566181,-0.012260540714730303
-2.871396369977224,0.014527171164214012
-2.8577395588891656,0.409584602536231
-2.8487039266138297,0.5941101997144653
-2.848302299121015,0.6069634277599771
-2.8379937929887022,0.7380916039802512
-2.8375004082211923,0.7485897521599026
-2.8243854796399397,0.7842929297209972
-2.8166900353038677,0.7932602490980367
-2.7932652555042194,1.0507331060349285
-2.7902919920434783,1.0122528170287795
-2.78759370772641,1.0467677772499795
-2.7851506614312878,1.1021122043754654
-2.7832003768612834,1.1333819196883443
-2.7798877700196476,1.229084935430443
-2.7746009257251636,1.3500670766489238
-2.7722571197564383,1.4209334394185842
-2.766569147778357,1.5561521898880406
-2.7649501247931174,1.6277203900738983
-2.761547848199461,1.7160683638851246
-2.7566273144596063,1.8905060344008442
-2.7549756839647763,1.9605914235451145
-2.754677829382992,1.967485265983208
-2.7536743301014646,1.9897424258684793
-2.7474231918739873,2.2033947811389143
-2.7459788084345007,2.2286985534446835
-2.7433157790414855,2.303098405684522
-2.73072289014684,2.62631019030496
-2.7249268499106805,2.74346143643786
-2.717718536254785,2.8741393703864753
-2.6991042962473197,2.945189726387107
-2.695168891948735,2.922600497220058
-2.694990907888351,2.893414923864546
-2.676469292470535,2.744556592600249
-2.673603716792327,2.7501476577357082
-2.671540856406099,2.7047265475814517
-2.6699967413734234,2.649735602646269
-2.6608597891678287,2.600597241475091
-2.6600851004263655,2.562217380666787
-2.658269183788441,2.5768506114623144
-2.6528215881053354,2.561842726090487
-2.64545276955391,2.5605559109344287
-2.642508723959788,2.5709861355105903
-2.6410922179283984,2.5962042244609878
-2.6301593589884638,2.7128738373806316
-2.6300873298406744,2.7368263998664517
-2.627113669618945,2.7823054725569056
-2.6163878396945854,2.9880423592839187
-2.616223831830527,2.9811630587330846
-2.608876182873005,3.1042659176304417
-2.6059833182221017,3.1360062876000385
-2.604763875114887,3.1951789972221656
-2.5998524635641287,3.2794466717343833
-2.574828143526937,3.1895270299224125
-2.5725637862847166,3.1353930128524206
-2.565205581329112,2.806491110285132
-2.5599842583053833,2.5438042930060134
-2.550785833346995,1.8940630433103927
-2.549679526382176,1.7855201943478396
-2.541734763356354,1.1185397471195393
-2.5393298730909333,0.8465919508298738
-2.5193731479121473,-1.277245294268344
-2.5191444989057716,-1.3236674575457896
-2.51234698273685,-2.0376341656603483
-2.5101267445307966,-2.293524306518824
-2.5082817701040803,-2.4818677480386393
-2.500731956858661,-3.162026434249324
-2.499936487538518,-3.2229676572637227
-2.495615237429429,-3.5761887247025546
-2.487737413195264,-4.113203541503981
-2.4844271999399323,-4.281841420664965
-2.4750989957432528,-4.516158149768863
-2.453242487266364,-3.8158239726795737
-2.443599744749444,-3.1108464096838273
-2.437323506465418,-2.555272053944984
-2.4300745060808575,-1.807105051288842
-2.4159578246644005,-0.3255361498150119
-2.4097544532231865,0.25413269972791547
-2.402427755931753,0.9070728255384909
-2.3981135329347882,1.2195792057646604
-2.3928558097920987,1.5364261427013397
-2.384605334456615,1.8448121411169522
-2.3843070854672845,1.8315628464366844
-2.38195743467942,1.8418158329582321
-2.3772344032217627,1.9073956467023299
-2.376902592867266,1.9092852358739956
-2.3714399465437808,1.8441645186082216
-2.362825403813984,1.5382180506381136
-2.359985338493314,1.4577953369577992
-2.339519492124428,0.040578975913889814
-2.3239825929021274,-1.1360942247107166
-2.321509242729288,-1.362324976414976
-2.318739009895789,-1.508491765830696
-2.3115137435133244,-1.910202553789898
-2.303278147920714,-2.244642776221253
-2.2998273645785687,-2.284327212659281
-2.2963534313721947,-2.343004357349593
-2.293311382838154,-2.3877110626431812
-2.290528884285841,-2.339327634386609
-2.2871491249979785,-2.3183638411693877
-2.286511002300326,-2.2988115618278346
-2.282129812564131,-2.191877310182806
-2.268507569869554,-1.6268393138829798
-2.257803626705414,-0.9669633961717807
-2.2555436708073096,-0.7955475324278162
-2.245934377178172,-0.18416164657451978
-2.2361048875382896,0.41720623223408854
-2.227401334521256,0.776597483350762
-2.224866874098762,0.8609569825923474
-2.218179648839392,1.0183976948883542
-2.216725001186636,0.9480097131156314
-2.2140929501870756,0.9985562070645837
-2.2048471267851073,0.9221928712496306
-2.201497524393372,0.8038037615687426
-2.195847857456137,0.5869445327830016
-2.183990262161854,-0.11957719610512108
-2.1817001852779176,-0.22939072835749924
-2.1781143445577174,-0.46638659499469765
-2.176502176566135,-0.6443743311846859
-2.17258520293973,-0.9155575571276612
-2.171468187913609,-1.0115508011938086
-2.166548701133366,-1.4041077160974675
-2.165228519863377,-1.4711861763095393
-2.1563054045058854,-2.084465030909582
-2.1521578643769033,-2.3324054016190665
-2.147836388881383,-2.6076590762308283
-2.145462951921334,-2.7262728646875183
-2.144151989551224,-2.76828299020913
-2.1434755058676713,-2.8182018321087368
-2.129766903668117,-3.0942604500504407
-2.125852602068374,-3.112054381974497
-2.0966422743404234,-1.7421425322992636
-2.091212304995114,-1.3351800424330555
-2.083834768560716,-0.6687377885804946
-2.0756373040770164,0.04969229566349764
-2.0747657454994863,0.13205959354413527
-2.073431516113036,0.21943404485754348
-2.0688567918761303,0.6475628291691025
-2.0681660643805375,0.7426708184728071
-2.0654341990123912,0.9214173116049171
-2.0633392974121096,1.103309066711138
-2.0601144081207883,1.2948978840332788
-2.059602583024776,1.3630695926904512
-2.0581726360730137,1.4580318327985058
-2.049675180899439,1.916776653414846
-2.043748392749822,2.178543022722773
-2.041057154805741,2.235615961343545
-2.0368858287976783,2.3651852933863386
-2.0364289368348785,2.3657855018696035
-2.034962651771407,2.359447714557938
-2.0327742223959344,2.3656693021470163
-2.0258575314603933,2.4111007853340096
-2.0199924904381827,2.2486935844495006
-2.0170981137435007,2.162343908048418
-2.015730754218758,2.0874138083785647
-2.0156166588686926,2.136658256531662
-2.0144964284134037,2.0638701053657615
-2.012157542602835,1.9694665425805387
-2.011220782391646,1.904189848318332
-2.0096689711696487,1.8323053418056179
-2.006231522612086,1.67823708022264
-2.0060495058999672,1.636467913146198
-2.004730216258557,1.5842254579514528
-2.002926219011247,1.453283955370507
-1.9952087831532241,0.9789124740401101
-1.993871671656378,0.822964082564693
-1.9737923733270606,-0.5561917934564311
-1.9732966632380617,-0.5719254353160508
-1.9554881833891187,-1.6268018836434266
-1.950131254515291,-1.8770018351508448
-1.9489843748693898,-1.979096426432328
-1.9327211744065351,-2.318425522529055
-1.9305756565848768,-2.3745725383609475
-1.9262146319431974,-2.419573243728503
-1.9201211966297724,-2.3978632589573685
-1.9163791475196064,-2.3665539564052533
-1.9148052559382536,-2.383895003751013
-1.9076966014615404,-2.30436267963757
-1.8982564833162443,-2.1067178385629672
-1.8943163410014345,-2.0173009621814235
-1.8807247169085253,-1.6123697425846233
-1.879776328446642,-1.5834101282253412
-1.8760712033136624,-1.4539724089130908
