n_harmonics,base_freq,magnitudes,instruments
7,2.602348169284979,"[ 0.00402955  0.07561489  2.10583226 -0.37153946  0.82636798 -0.41462711
 -0.07178179]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9999208623656655,-1.2123524579166978
-2.989515817301845,-1.4695203111112891
-2.9886999802491063,-1.507300071646135
-2.9849823526943897,-1.5839744651345793
-2.9790788963580592,-1.7664218442826867
-2.970617539787812,-1.974775730331485
-2.9692482580175312,-1.9577273666097348
-2.968679070144342,-2.044482437521624
-2.9628031304234472,-2.118051067664183
-2.961479181515985,-2.215316953969005
-2.9580920068237324,-2.2350142095096808
-2.9563438231456245,-2.248222657711994
-2.9462103886950173,-2.4632919219893545
-2.9455736053551203,-2.501663020902844
-2.944628056531451,-2.5197021744411985
-2.9285851133924505,-2.725293904453876
-2.927066957301376,-2.7286803301952234
-2.926291231882094,-2.7331781189469857
-2.91202158481366,-2.7853280903516633
-2.9093211224240187,-2.7733783778594447
-2.901891897515957,-2.66938937128075
-2.894538729581196,-2.673263409225614
-2.8911462843930407,-2.643110695635617
-2.8888861436198843,-2.5756472704611886
-2.862569413423304,-1.9739839477299694
-2.8625416766494443,-1.9821749745664399
-2.8508208424522405,-1.5492207638455238
-2.8505681652410035,-1.5648325176985498
-2.835935669035286,-0.974496239201075
-2.830515341016815,-0.7061678529302426
-2.8289149416074704,-0.6360928831805537
-2.825299384721382,-0.4787653871244483
-2.8241983721542625,-0.4521087261083502
-2.8183285119901305,-0.16326670457569814
-2.816170804100181,-0.02173425373854497
-2.8161438248678285,0.009255708261828498
-2.812200476863942,0.16917791032538265
-2.8014439124314943,0.7063085243975309
-2.800911973381947,0.7433589989625176
-2.799383364448321,0.8111664083499155
-2.7937016176999947,1.0904247629297918
-2.7696861698223607,2.2613444305547468
-2.761392673975389,2.647974176977154
-2.756789909966944,2.833662790595753
-2.755037229969796,2.902684957480595
-2.7450804782939904,3.2773056237993003
-2.7369218576598278,3.5515515943704528
-2.722373204018197,3.907196936338744
-2.7002156652905245,4.188540441667269
-2.6923520969063484,4.156598351548285
-2.6910832180401645,4.155398500329813
-2.6843196050495743,4.161139191720693
-2.68085430902142,4.104085989291528
-2.6794165905315825,4.081350515825102
-2.679203501935152,4.067366849867438
-2.6789377615941063,4.038214636398172
-2.674930938387831,3.9985732047901914
-2.6742743457486706,4.008964812135788
-2.6721284447789797,3.9655299104997814
-2.652828238118582,3.514225429009789
-2.6459709259671316,3.255187464376899
-2.631766961496928,2.7565444157823116
-2.6305787117455353,2.6901056063089714
-2.6292712337486472,2.618639640150126
-2.6095072025238313,1.7282994103438452
-2.6051499053609657,1.5490931426732872
-2.6034725236453298,1.4415301969916015
-2.6034700212915487,1.4128470040689431
-2.597418265784604,1.1338339694036466
-2.5812829897408447,0.37278910162450124
-2.5791732173074693,0.2730472218452465
-2.5751231967792254,0.09277621230026888
-2.5747854876265692,0.07429380957838361
-2.565373221289115,-0.3652104407880724
-2.5626500334859434,-0.4666262818775295
-2.5605040592517696,-0.5391173938796443
-2.558284334408433,-0.5834732692506028
-2.5582047940748724,-0.6413749244498328
-2.5537230432342386,-0.7958592916433775
-2.5473296405711787,-1.0144829834265208
-2.5455251048138097,-1.1350552447330833
-2.5411613995693147,-1.2869498348400674
-2.5343887742635136,-1.4622672559931464
-2.529696099447871,-1.5971254162799973
-2.5256275267108004,-1.7112343341580785
-2.5252688514132577,-1.7305864923774457
-2.5063662794644865,-2.00676626965072
-2.5021278777839036,-2.0602821040264185
-2.4987118332749865,-2.0841125597776116
-2.4892876172924723,-2.1054729719913667
-2.482137796704052,-2.090913629048502
-2.479514502771945,-2.0443073434630676
-2.478726878322629,-2.0636496840804597
-2.4775258115410503,-2.053821568675769
-2.474591565500524,-2.016102929520104
-2.4738185275338678,-2.028895165669786
-2.4623550018579534,-1.866368780570313
-2.451615443751694,-1.6481327843331885
-2.4497732997083776,-1.5935143629346966
-2.4401067119646584,-1.4227311324466048
-2.4333432927800587,-1.1796656890604083
-2.4234354876264157,-0.8953946095405935
-2.41887620524772,-0.7412180836768067
-2.41744363908793,-0.6766563278008064
-2.411863912597868,-0.5552030144496855
-2.4099629035876626,-0.491922489168326
-2.4033046330347227,-0.28038567937308023
-2.39550195650595,-0.038324741732701804
-2.392374081252917,0.06948234474122382
-2.38333622247652,0.35147166728624496
-2.3802629709843632,0.4654570868026875
-2.3758988577787923,0.5963784516978533
-2.3631913893525534,0.8774441936760342
-2.3587681928519952,0.9961580094867009
-2.3526814494709827,1.1632526603034403
-2.345409621641393,1.3035855769219675
-2.3392656203954956,1.4132470868031066
-2.3375640998474285,1.4166982331248579
-2.3300638541081344,1.5775121886534793
-2.3212130568392326,1.5868793694479368
-2.295588857356663,1.6320761116904337
