n_harmonics,base_freq,magnitudes,instruments
10,1.0555194014189766,"[ 0.33670824  0.78764602  0.02305114 -1.79249809  1.79615088  0.19980823
 -0.74112163 -1.65490781 -1.18027917  0.09954468]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.999871167769904,2.2441907445707168
-2.979444315787587,2.0247103519840053
-2.973479410106612,1.9571078700103122
-2.9709431720220962,1.9337760410920113
-2.9703496051495186,1.9279315611562484
-2.9686294397338537,1.8941735197477418
-2.9547349251057415,1.7285467071506448
-2.9535996921995094,1.712933123048031
-2.937341242636359,1.5010041256926732
-2.9277234470474682,1.364196389688107
-2.9202512570079637,1.2638865835340996
-2.919143968165068,1.2474390353312763
-2.9171774856012984,1.2234135449948729
-2.9122496454371776,1.154100828755307
-2.906935492373197,1.0930664767817921
-2.9063354650690925,1.0628243951920555
-2.9062356939131235,1.0703978336595281
-2.9021918137899165,1.015365801896434
-2.8964340868236995,0.9370122567042558
-2.884904469654176,0.7725498716213924
-2.8836548578375734,0.7567580465707401
-2.8803127166793567,0.7216360004582433
-2.871542532180876,0.6114971352425468
-2.854940350127114,0.4085688092718278
-2.8415128461081762,0.2356193195711926
-2.830394247720424,0.14106599850290324
-2.8065792078481877,-0.07570178574046134
-2.805280578251531,-0.09110860924710898
-2.8039153285890204,-0.08849805630413356
-2.8012368841481248,-0.11585643826572886
-2.8009898095070254,-0.11487530001370351
-2.797819859158252,-0.13133037317020455
-2.7966378125192106,-0.15430979095573644
-2.794539272278149,-0.1653687723911908
-2.790013737301598,-0.1868036968272257
-2.7896298992242503,-0.19427029200187132
-2.7890353550120293,-0.1940812647423875
-2.782610833964144,-0.2372969326867254
-2.7705904432164408,-0.29161043743777126
-2.766523929057789,-0.29413504137991914
-2.763738630850176,-0.30086481955682265
-2.7624055421613587,-0.30541403309821785
-2.7589242670768725,-0.32188913390935414
-2.75609203682174,-0.32803787555361913
-2.752563572444627,-0.3339703052692183
-2.743434663657685,-0.3423851330137602
-2.7415627816878443,-0.3381376511674343
-2.7330120869241097,-0.34215543224125733
-2.7155041913553406,-0.33719674088307267
-2.7150970811537904,-0.3233974162462082
-2.693346640461786,-0.2542269655406237
-2.6913115031519257,-0.2439241267410822
-2.689947246934122,-0.23010382463588291
-2.6820083428458585,-0.1841961715278252
-2.6730300522340134,-0.1406662512267105
-2.664795030212783,-0.09028435939181026
-2.6647780382252018,-0.10118282908021092
-2.6614913204620843,-0.061642389364879785
-2.631581191789703,0.15003257108106652
-2.6276512575343687,0.18091300019995762
-2.6178272436243155,0.2605156426717869
-2.603021037541658,0.38513178829077005
-2.602608569648699,0.3853591943620033
-2.591124317436236,0.4787350025752486
-2.5904668894307767,0.5003842268002275
-2.5890695753928203,0.510674014935571
-2.5823366984785254,0.5586660451258798
-2.5790196314492686,0.5854710577646185
-2.5719363868558,0.6465563924869027
-2.5655666362618375,0.6896257519767234
-2.5630310639290377,0.7026292678527981
-2.556659426641441,0.7541398752148297
-2.5453162536272353,0.8342024138923191
-2.540169854043666,0.8687363186580659
-2.5347354445988906,0.9095750140049168
-2.5250476097169257,0.9563824028137313
-2.521858198071468,0.971131621593364
-2.5158823247959274,0.9802212495124798
-2.5051691936308833,1.0294975595585667
-2.4935302567468445,1.0682131499365846
-2.493384620647065,1.0605181302057483
-2.4862628331922307,1.0707883066002055
-2.4827468275198368,1.068772315905958
-2.482218799241764,1.074928855749673
-2.4586170783204606,1.0578268610746207
-2.4390930359073253,0.9938108900213348
-2.422012413608381,0.9021701151806167
-2.4198970133346505,0.8920502259458928
-2.415621808849263,0.8639773134755612
-2.41475734373574,0.8563095955267596
-2.4067537966844865,0.7980506004555274
-2.397470365123377,0.7249851403897981
-2.396862755022272,0.699529689178523
-2.3953727949328094,0.6954270060012354
-2.3894309206105193,0.6319835051957925
-2.3828456730078873,0.5608611939470995
-2.381694750049721,0.56613194087838
-2.3759486698292998,0.4880234239550534
-2.374723546225278,0.48950225818119036
-2.3727431432253443,0.45606401915970673
-2.3609075661420817,0.3001230130630624
-2.354826477114682,0.2291693720401285
-2.3534886728204034,0.2161666574238449
-2.350549666482431,0.16260580484992926
-2.3483506415609483,0.13807232900219024
-2.3407626878966123,0.00973771874745925
-2.3372431797477837,-0.023443663255390674
-2.326674473446122,-0.19142045849741643
-2.326092391742159,-0.19196913362892426
-2.3092762830177587,-0.48582472460343934
-2.3083766092447364,-0.49772481585823136
-2.3012350761977927,-0.6146845206367161
-2.28202978814055,-0.9637366710206686
-2.2699163839247514,-1.1810695463798404
-2.2695782894729843,-1.195711711242379
-2.2676828001720937,-1.224307179611259
-2.250973431850161,-1.541412067363079
-2.250509416569356,-1.5364129091247831
-2.2484951769250676,-1.5792542520321864
-2.241444149827043,-1.7236709868171305
-2.1962040210081435,-2.521450653465617
-2.194565796633597,-2.553005753210416
-2.1877554654661653,-2.6732025100396997
-2.1833764567583183,-2.7438354642566227
-2.178975629139454,-2.8304422100075515
-2.178159805955305,-2.843368118638364
-2.17708979361557,-2.8571177211862193
-2.1666270890002934,-3.021299001358262
-2.1572676230098935,-3.1575987728263644
-2.151037662337714,-3.2534370914896313
-2.147217668192103,-3.3065393355989072
-2.1452964145170403,-3.3415986663856336
-2.13484541511324,-3.4705841594488116
-2.1343142625803395,-3.4810301257583873
-2.12911173714933,-3.5477239809145726
-2.128104240877294,-3.5589113144808717
-2.1246348590931516,-3.6044344941411617
-2.122972088973616,-3.625640205977141
