n_harmonics,base_freq,magnitudes,instruments
7,1.8305841670832925,"[-0.712388    0.98268772 -0.69575192  0.14824576 -0.37095842 -0.4604503
 -0.18952802]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.992152689929778,-3.9738468222497096
-2.9897900006923983,-4.003621745585412
-2.989393247787941,-4.065997458477185
-2.983175284441086,-4.182509024964924
-2.980310353376535,-4.1626240640285905
-2.975367275600234,-4.184398221849951
-2.97373415505666,-4.185727112816317
-2.968985172489723,-4.269354502101358
-2.9514945390876663,-4.321281681625575
-2.9356991725428196,-4.232595926199911
-2.926947943530304,-4.132551834542687
-2.925716086562964,-4.13454392135151
-2.92330462688866,-4.128221803722361
-2.920416555172263,-4.108945683566835
-2.9203135775220366,-4.096619104049073
-2.914860823721784,-4.018968978135038
-2.914435763237549,-4.026805360305627
-2.9083654680057673,-3.9358211186153076
-2.908032698650187,-3.9225957423039275
-2.8949356467737815,-3.670202303278021
-2.8897656886726937,-3.558020450257131
-2.8819940219373854,-3.4048522758602573
-2.8809376480887128,-3.3368155639251533
-2.875712055023171,-3.2424294662407793
-2.8688190715307424,-2.9756676718658963
-2.8672462042191507,-2.973176322731529
-2.848745909854239,-2.315453698370686
-2.846993022358635,-2.204037817339167
-2.840087172848146,-2.0408296102248573
-2.8398555491063213,-2.044446281098168
-2.8249432463870114,-1.4728116255757657
-2.8240123130741703,-1.4842038412942082
-2.8154262055635506,-1.1102075363820265
-2.814417614573789,-1.012845365763789
-2.796113355188295,-0.3669461632000967
-2.794131995025952,-0.29153033461250855
-2.7843444454565835,0.1261171587331844
-2.781330603048123,0.20000086103049447
-2.771385974430138,0.6128624152048315
-2.7680465852345155,0.677663071828992
-2.742992103553388,1.5409260805349567
-2.742007374162137,1.573350955342966
-2.7380008544630003,1.680719480977327
-2.735352323317835,1.7811600753307035
-2.7345347439182452,1.8168125737596368
-2.7299008531223867,1.8814652846549575
-2.728502379525995,1.9462168877182067
-2.7233466518138902,2.088952366830128
-2.723108374901784,2.1203208562457343
-2.7164081692977664,2.3071216711723608
-2.7104037527059717,2.4148918266860435
-2.7085764021170644,2.4045340548344694
-2.6992435134851935,2.5932383249607667
-2.6962945676600136,2.6278667013549133
-2.6878700557101585,2.7862334983125034
-2.68115843157689,2.902650709836596
-2.6793748201413923,2.8940997769002976
-2.679247801217284,2.93982845740271
-2.6688881000434717,3.0432400713665633
-2.6669150453453137,3.0064299184456456
-2.663300752037698,3.0330796029826343
-2.6547086139335505,3.031185604588165
-2.6512097155105785,3.035584786666787
-2.643961652331008,2.9628223787648698
-2.641917388230982,3.0076739251101214
-2.6363506565087538,2.9628355911684063
-2.634862230803175,2.9303492676964193
-2.6171218559313454,2.7808654430406707
-2.6135076171820617,2.7345158235168583
-2.609047124358312,2.6503454517667357
-2.6041876091531777,2.6135480596085436
-2.5984035891378037,2.4669567877910867
-2.5915009024908793,2.347269122165001
-2.5863919565988454,2.224320971347567
-2.5779001763390412,2.037687510693715
-2.575820726487507,1.9728243320414496
-2.571876091673705,1.9049393940662762
-2.5702187920727826,1.850356895515523
-2.555770342449372,1.4768746046876715
-2.554244749028161,1.415921368453805
-2.545307634225618,1.1927938200294286
-2.5442390451818495,1.161978944356535
-2.5362720024991683,0.87791638701174
-2.5221242034309572,0.4479382497702348
-2.5020659722916836,-0.13779410939738565
-2.493778951058338,-0.33340361228591575
-2.489209107955001,-0.5332628428024582
-2.4891987280032986,-0.5168306371002955
-2.4887368545634807,-0.590794349138214
-2.488409187951407,-0.5071235870918362
-2.470119132860571,-0.9835729936477562
-2.4672666070408096,-1.0761887470937759
-2.4608618816959558,-1.2344063693609872
-2.460410338736911,-1.2169620671672565
-2.4603649440178796,-1.253170620045232
-2.445982052963589,-1.5615988611309195
-2.4423054893545286,-1.5822123679454487
-2.44026036341256,-1.67219570697744
-2.438825761799368,-1.66726443557748
-2.4322789665113205,-1.7607192377919474
-2.4316078105959855,-1.7898843994270075
-2.421362048554555,-1.8898078625580657
-2.4208502674709065,-1.9373309656223172
-2.4178493379303574,-1.933053541699774
-2.4143972730746044,-2.0054665434889594
-2.4059408605189594,-2.0439598817144895
