n_harmonics,base_freq,magnitudes,instruments
7,3.8240746522855367,"[ 0.2921004   0.39880118  1.2632305   0.42469125  0.55913239 -1.48028437
 -0.43531688]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9729194722291035,3.3377585325584462
-2.9690682922998666,3.2643864442017314
-2.957614111340445,3.390491281255825
-2.9453973823041912,3.2168299476396918
-2.9383229462010534,3.0236947441516375
-2.937851317982301,2.9996892385926266
-2.93603798400643,2.9508334973878343
-2.9327686772060924,2.934135922265782
-2.9320747353679297,2.810518950160443
-2.9287363267079094,2.735861650791635
-2.9282341273544943,2.7503390024152674
-2.9280637485536536,2.6657932922206364
-2.9159183676423384,2.1613366032132015
-2.9070038308460813,1.6304559235287812
-2.9001271463077645,1.2225369502810544
-2.8997214333430357,1.1620811366408463
-2.893367707079048,0.7388610824617118
-2.8933391532538257,0.7306569717885577
-2.890970143089506,0.5359906306788549
-2.8802087398777867,-0.1903848794439917
-2.8780130592278494,-0.35237814617431423
-2.8671223661522056,-1.0736549053332194
-2.864310769402934,-1.3384605141939576
-2.8593070125715823,-1.5496177632677852
-2.8351031682218517,-2.9113824623540623
-2.834533655337526,-2.958391540629624
-2.8307543873706598,-3.084539209945443
-2.8252386382941506,-3.3251069836773066
-2.8190962286420422,-3.4765662707523117
-2.8188297605206607,-3.525684147699906
-2.8129933641452514,-3.6255556106741427
-2.8102936715554048,-3.7442584010686395
-2.803089612816988,-3.7932456591935932
-2.7920088060168604,-3.7519446107921386
-2.7858968182230104,-3.6982322445661615
-2.7835658734561664,-3.6879376904411267
-2.75492212044597,-2.9141161972278717
-2.7511754013503262,-2.7469326173929134
-2.731416607427925,-1.939403631093905
-2.725060168442525,-1.586585829821762
-2.710013916135474,-0.8755072144762115
-2.693381773103604,-0.17524318073798098
-2.686839516685734,-0.05806260849626714
-2.685786439737309,0.022608181733969283
-2.685525555734596,0.07408739305664834
-2.6827349637751214,0.14357600747495547
-2.6807058282125538,0.19549633146493822
-2.679657535204905,0.25512953836902097
-2.6789884676933284,0.28765614393710487
-2.6755245121066222,0.3718302074025185
-2.675361607429437,0.345206209692447
-2.6730438787330297,0.49077327518681774
-2.6706730838717965,0.5302458212597897
-2.6690779978360792,0.6010690814190364
-2.651899050038143,0.9320811937934549
-2.638871120818184,1.1022190817046544
-2.6315547790607954,1.2642579589244014
-2.613422861783876,1.3283622198816705
-2.613171904946146,1.2816063281553833
-2.6014873892341597,1.3393754515967398
-2.5855635379745765,1.2103372436443707
-2.5853601749275352,1.2078829028717935
-2.583914183518284,1.1575394533945698
-2.5837823414481598,1.190669037962021
-2.5664568750408754,0.8904934064479535
-2.5506128203250906,0.6765144989128943
-2.538396961061169,0.34284617042148186
-2.537063671606168,0.35019762902179236
-2.527852191310969,0.07448997259319949
-2.5244103601077508,0.00936384196848735
-2.5085608056304407,-0.4594786829287843
-2.5029628019983914,-0.6708707259610073
-2.5017165423946066,-0.7319634517424146
-2.4998072472768604,-0.7459411660308667
