n_harmonics,base_freq,magnitudes,instruments
7,1.8991895845712965,"[ 0.45360376  0.76047586  0.54271571  2.54206672 -1.07697811 -1.58644061
 -0.73984298]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.997637099962128,-1.7678620027622234
-2.9897719107874323,-1.6628049407309577
-2.9857764052127402,-1.5593682715539965
-2.98152344817865,-1.4634285153302609
-2.976211937910776,-1.4050986483659238
-2.969127690555479,-1.2811912169444364
-2.968286375207094,-1.2646436900304914
-2.968128529322918,-1.260226274362055
-2.9655513390420327,-1.1936762445262235
-2.960138018244042,-1.1018006029818572
-2.9560288083479724,-1.025119242562295
-2.954091488710974,-0.9914928982493365
-2.9524974947581786,-0.9776754227276702
-2.9444439617119578,-0.8372175431143393
-2.9367708083165054,-0.6951534321868945
-2.920263297126576,-0.3966562535979819
-2.9186764134369314,-0.3605037222728385
-2.9160075841445074,-0.3678964841262314
-2.911923808531915,-0.3047119789992263
-2.905051935577876,-0.207125784335047
-2.9000593204577556,-0.11443349637400627
-2.8998189401766834,-0.15707642268442773
-2.8982445367479013,-0.07845260689959967
-2.8976743409986288,-0.0781608423298053
-2.892821643684921,-0.016307121611748385
-2.8903745383332704,-0.023568556779693186
-2.887465662788766,0.031901355801857406
-2.886606916297511,0.08507621077734127
-2.873221209845093,0.19294514821399467
-2.8639789259418644,0.2885750573958124
-2.8524076441841917,0.35746141496328027
-2.8466381690573366,0.40914336001816876
-2.844509916000974,0.44284446505134284
-2.8397765940589896,0.443578520803909
-2.8372873266815777,0.48680114656354867
-2.8352503393509396,0.45389010460506096
-2.8334885283698026,0.4975597824911676
-2.8308998475736695,0.4954113240889682
-2.8291375424121425,0.5178353965148615
-2.818817882587548,0.5481095172543019
-2.8030146595443197,0.5486437270316779
-2.8023931121460475,0.5456481990438342
-2.800054007860802,0.5750796389788688
-2.7937063893140186,0.539196028547252
-2.7849974202994012,0.5488628134053387
-2.776951176838459,0.536379046954899
-2.76391864817834,0.5043427111339177
-2.7633950995678793,0.4913234013053053
-2.756836095519091,0.4805638291732682
-2.751291482219144,0.42325812321219547
-2.7503028037824127,0.4602250507805147
-2.7460122677210173,0.42045824391589864
-2.743682416822002,0.41591530685717853
-2.741084971509409,0.35450028943307627
-2.7372135234312625,0.3724213219901945
-2.7352041464047328,0.3642220664131855
-2.734401095896577,0.3627651268995401
-2.722439330907698,0.2566778920337159
-2.7201386654663926,0.260834892068863
-2.7168311897215474,0.22396215424409405
-2.7164158849226343,0.22729128482338493
-2.7122453332296175,0.1920053428834228
-2.7033896334068848,0.12861249030334307
-2.6984151422220255,0.10444069057041923
-2.6804401687570687,-0.06236210313886152
-2.6782396678134033,-0.045967214662951866
-2.6779501652746545,-0.03495497994871285
-2.6716089424268072,-0.10719273341883288
-2.66775679777959,-0.11535888170015707
-2.6662158601201833,-0.129428981421856
-2.665796214494539,-0.15387927428753337
-2.6656355586625806,-0.16971287892547735
-2.6644992453346017,-0.11808276688449319
-2.6481636908365536,-0.28307450651589905
-2.64743344283335,-0.29157565024571125
-2.643951506388107,-0.33428072734712805
-2.6379276383278647,-0.36979715523720263
-2.636176574050528,-0.3715498053252315
-2.625952336485822,-0.4631361529230378
-2.6254530141117898,-0.4725374638207863
-2.6242158046582365,-0.4757386614784569
-2.6238485274653307,-0.4633792695836942
-2.6237131757660324,-0.4657107545249344
-2.6234913002633933,-0.46879257167448324
-2.6184592125668953,-0.5038530635964719
-2.609578908749165,-0.6051101684140797
-2.603344626264348,-0.6148956759785883
-2.603002179082614,-0.6570395482456641
-2.5985372465173273,-0.6887409860682656
-2.598484768814439,-0.6501277342945068
-2.590614625169806,-0.7130019831130888
-2.573335929182605,-0.8376341035933839
-2.5682114911058997,-0.8584433183695033
-2.564337870760431,-0.8979653800168855
-2.5637054692257655,-0.8839492127511173
-2.5599550084531,-0.950103285204833
-2.5596983630330192,-0.9383729196184877
-2.5538116013173138,-0.9511813186783233
-2.5501374766949647,-1.004004593603914
-2.550061221596132,-1.0160036986123828
-2.547746603002522,-1.0244709865545774
-2.5393019755781294,-1.0650837968748381
-2.5367164062849197,-1.093722570606644
-2.5346398501750937,-1.0825729019036452
-2.5311121867854673,-1.1162239267142136
-2.5303341985175916,-1.0980023359914315
-2.528364336090207,-1.1300009020155755
-2.514905749314951,-1.1673207105560315
-2.5095997905432035,-1.2391139678050158
-2.4969123261176422,-1.3044431007167996
-2.496590535630527,-1.2957282473176894
-2.496227769957989,-1.2855010156733304
-2.4811260904859873,-1.3790790980515026
-2.4742497510435535,-1.425574464496705
-2.461841339126252,-1.489358309602839
-2.4559221366803494,-1.4697259206975875
-2.4378736791143676,-1.5291546021799562
-2.4374512873305276,-1.5360544354507177
-2.4298531385768873,-1.5681003899361496
-2.427811798715058,-1.5453360864834371
-2.427017023871283,-1.5659740973210592
-2.426130798464774,-1.5489312575452518
-2.425236754674737,-1.5308617568903915
-2.422317310803183,-1.548238773219627
-2.4207989222277257,-1.5725817776038098
-2.4200532481251074,-1.5728831804626013
-2.417680096555286,-1.5675178137692112
-2.4161196114133543,-1.5758212070694846
-2.4119944461298624,-1.561951898997599
-2.4092953478194294,-1.55337070630647
-2.400578885768736,-1.5525207297683072
-2.4004360580577484,-1.5612460209842671
-2.3986206651519066,-1.5425299438462214
-2.391335665993212,-1.5165624228010959
-2.3905549472474314,-1.5295649928756527
-2.387676938651135,-1.5485813100522126
-2.3873338938045157,-1.5382987880204968
-2.383350345545765,-1.521445789441664
-2.3818359932594877,-1.5033422046121354
-2.3802884716190054,-1.4940825927340466
-2.374576496965111,-1.4988632058112068
-2.3674566395814787,-1.4373014953394263
-2.3660795383789957,-1.4593012699996604
-2.352411228291322,-1.3263572034501245
-2.343490471211245,-1.2570770353170153
-2.3329652079159393,-1.2081708669379974
