n_harmonics,base_freq,magnitudes,instruments
10,3.080456017466919,"[-0.62144149  0.45177002  1.03741527 -1.13011859 -0.48861832  0.71244266
  2.23233316 -1.02299167 -1.13478213  1.60858759]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.993141605238838,-0.5358066446740212
-2.9929938964940757,-0.5476446507639741
-2.9830906222313622,-1.5845778530120345
-2.9792316745279135,-1.9759373011080512
-2.9701411495822647,-2.8362898982349947
-2.9512718073514757,-4.227830193142417
-2.9413560166524846,-4.679871209581568
-2.913714099286859,-4.8696383112222685
-2.9106563056704706,-4.799000360751498
-2.896511438989368,-4.314540787922958
-2.8919529160137714,-4.10252606760341
-2.890746459251633,-4.047617836944732
-2.890298701722191,-4.028850738749434
-2.8747111037065647,-3.211427145452882
-2.8735049950782923,-3.148271032704029
-2.8669424664760164,-2.7920742863537025
-2.8642374192536764,-2.6485648437749605
-2.8517411398127086,-2.0226857791096546
-2.8388752289366908,-1.4904546593265167
-2.8351864655724888,-1.3637284868600312
-2.8316184890372647,-1.2513924819599722
-2.8206894732484487,-0.9729898096001529
-2.797575261292148,-0.6777917118620644
-2.794047809281384,-0.6561444564565487
-2.788560714350597,-0.6325059086914113
-2.7834928921754933,-0.6087059900174571
-2.7815080266544445,-0.6005594590597682
-2.7811857556077326,-0.603184343900847
-2.7779998368932404,-0.5917305552782125
-2.77302787899359,-0.5683282289989013
-2.7676897285054407,-0.5370573756105337
-2.7390282690307153,-0.16770259495020573
-2.735223629795871,-0.0810520381419226
-2.730577176921636,0.03106561779485106
-2.7302568804479947,0.038834105350007316
-2.7120053342235266,0.5672109073183282
-2.707003814136535,0.7312544730330655
-2.699120681583245,0.9871654482910657
-2.6952044002641506,1.1098176326501332
-2.6907710013996295,1.249037251129957
-2.6859243515567686,1.3893938298738897
-2.6856310193987385,1.3960520561522027
-2.6737637873191273,1.6813135076133912
-2.655486680218491,1.9062574375743484
-2.6548353203566926,1.9055708734091024
-2.654041826880885,1.9118954169036553
-2.654010567623306,1.9087647385639432
-2.653708295202085,1.9098399412529123
-2.6472020376913337,1.8944633860938054
-2.6323068147972517,1.69587087661312
-2.6296593768336787,1.6366418781300378
-2.622336246713244,1.4319850066355517
-2.608559608192126,0.9448169937794643
-2.6049673481583513,0.799954658828935
-2.602189860492924,0.6857019151712136
-2.5809024232592748,-0.2203902394550322
-2.574398105488438,-0.475785361144993
-2.5655401840266743,-0.7840587487729379
-2.5631424678393073,-0.8494438812753407
-2.5628193399232035,-0.8622382847407111
-2.5532847265884406,-1.0884892187406998
-2.5525791187508915,-1.1019111351755049
-2.545804157633775,-1.1969027344708227
-2.543452724388149,-1.2135948494303512
-2.5431025653345642,-1.2187362935846022
-2.5430694401880554,-1.2171753565270869
-2.533746622648761,-1.2275053420982551
-2.5312886609382654,-1.214302781798974
-2.5288332163892058,-1.1866437396171925
-2.5250281239669192,-1.1386726897854895
-2.5191193087661397,-1.0263703044696504
-2.512178545880441,-0.8379978288927245
-2.511765267565696,-0.8233753566534917
-2.5105784412867136,-0.7901232446876468
-2.508012502067915,-0.7031117209736416
-2.5070788028385995,-0.6706298246249078
-2.500910682722587,-0.4332914567009076
-2.4988005740891817,-0.34507191472910476
-2.4957359579375997,-0.20695406347642117
-2.4929478615179,-0.08147362416777802
-2.4894419285052045,0.08647461933379905
-2.4874081065417197,0.1874880819124243
-2.4810371863582388,0.5184593459872251
-2.4758870245374567,0.7933046281006338
-2.471745496784729,1.0180924758707273
-2.461275480307205,1.5809099300340197
-2.4599627107891044,1.6521742930578023
-2.457543239681266,1.7845917120000028
