n_harmonics,base_freq,magnitudes,instruments
9,2.8951755977783145,"[-0.53612378  1.75941062 -0.11802387 -1.68037509  0.22538802 -1.6492079
 -0.11806934 -1.96614991 -1.39022722]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9957883588205734,-1.3746285631131554
-2.9908687559568476,-1.5519451608759514
-2.9853815217679296,-1.7385959601484107
-2.981998801841418,-1.8622513505146394
-2.9751279542075117,-2.1136108575066386
-2.964065280278034,-2.4560345476001313
-2.954362299183679,-2.6872854411777207
-2.9482090874693316,-2.793217293026328
-2.9425586782414035,-2.888510826637315
-2.940049781471746,-2.9004078623993723
-2.9399591065202237,-2.89511723627302
-2.9392194833294516,-2.89644207870692
-2.93213209241558,-2.925443976832185
-2.931857409566007,-2.917004382806517
-2.9276352990381564,-2.9087593561969083
-2.915474585209224,-2.7789085697977542
-2.911473417293225,-2.7258741472781054
-2.911407781257715,-2.710316898784211
-2.9086768900044135,-2.6561521058738817
-2.901060512688668,-2.473674224389882
-2.8999264119894814,-2.437568137013638
-2.8967273619865077,-2.3234925892523033
-2.8961952157510975,-2.2857750516923603
-2.895343294395042,-2.2733115839475437
-2.8901810139783857,-2.0859717334818337
-2.8841535063697616,-1.8309561056009844
-2.8813052361255136,-1.7197645858644315
-2.8791265608218914,-1.5847111626882562
-2.8757207346387155,-1.40885603632328
-2.8732338950725733,-1.3500428214313376
-2.872534786779128,-1.2850951563963426
-2.862380665153895,-0.7609256672732647
-2.855005716542287,-0.38049899981783175
-2.8508207823617266,-0.15737735800556615
-2.8459743265015325,0.06038191769162101
-2.8408390474322376,0.36813379944057195
-2.8332102338918337,0.7631329346028047
-2.8252445858587247,1.1354892429751413
-2.8110125971236983,1.771483045910303
-2.8050417927086833,1.9607838330656224
-2.8046625240029646,1.9829904305525783
-2.796439171765817,2.225020255812605
-2.7860171435501027,2.5111305065496445
-2.7828164249786855,2.5456334006452814
-2.760815744898245,2.7635324561161156
-2.7579617339227345,2.7873883232887735
-2.7576320638396252,2.77634722781047
-2.7573622165439735,2.779632341240875
-2.7544898442227295,2.783705384082642
-2.7510274579390166,2.7819493037263077
-2.7452379684189587,2.7631285045455405
-2.740521912997605,2.7139357733983758
-2.739703137023274,2.6775826648906924
-2.7332296967020406,2.6002396119838482
-2.715895070732575,2.3437765354707016
-2.7155888600031304,2.3621369044207188
-2.7138817666884103,2.3254603915355636
-2.710578982307073,2.253593156393338
-2.6904131133945484,1.8481199699040154
-2.6895459389713654,1.8553580620770298
-2.6756118961228452,1.5961305752483852
-2.6594751693692653,1.2912656732744927
-2.6588820246839324,1.2884482738990988
-2.653253136739602,1.210574429562516
-2.651190104664577,1.187095227756064
-2.6510796325834054,1.1946701031716973
-2.650141358919463,1.1818552788702559
-2.6385207674143554,1.0230849563488966
-2.6371427415278053,1.0115234106645505
-2.632988894797331,0.9322873559326313
-2.632933688376064,0.9464543522621528
-2.6245132250754324,0.8707282736419437
-2.6181905348082406,0.8283037918647816
-2.6134897261656365,0.7724683323087902
-2.5854088068216727,0.6379495170591278
-2.5852322901760356,0.6540247728044029
-2.5851963403204774,0.642978852039726
-2.5831523977978152,0.660846111096797
-2.58090383726487,0.6298237596012294
-2.5788381299960728,0.6287068417738031
-2.570502848513696,0.5719002347916218
-2.568275895510033,0.6247038086110606
-2.5632783531752352,0.6087581984911987
-2.5632082375660277,0.5779973887370448
-2.554587742097363,0.6311062908104271
-2.5531821853539656,0.6022493287887769
