n_harmonics,base_freq,magnitudes,instruments
10,1.7820894980353326,"[-0.79167927  0.15950481  0.79911256  0.77602722 -0.84547477 -0.84651083
 -0.42196186 -0.62324232  0.6542808  -1.04227999]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.989904943028069,1.1987205329803534
-2.9849866483660072,1.3327986898903879
-2.984521412649997,1.3495454037178447
-2.9782693646085567,1.5466290576706716
-2.9671112739399614,1.8442582238884657
-2.9497283645247476,2.228520278458531
-2.9484172126803303,2.2690137487397424
-2.94486301669862,2.344780784161646
-2.932341572506576,2.472326546236438
-2.931605018443875,2.5098950326153786
-2.922357711830034,2.57030686013188
-2.9129401280108644,2.5764156133103677
-2.911734558753441,2.569188877432501
-2.9026772878209455,2.5064894913002385
-2.896789910993528,2.4405563621116215
-2.8792670918798926,2.1815835707991877
-2.866939110094062,1.8788739224848343
-2.8631486942282223,1.7928987871668691
-2.8602349850743995,1.6821281537882513
-2.854275525534893,1.4624980395608795
-2.851986976588314,1.4359112092395052
-2.848990606668969,1.2800693924435897
-2.844296473783699,1.1240989519143998
-2.8433994373593894,1.0816714662228302
-2.836449546861241,0.822287793223754
-2.8284256951770024,0.48511255525346786
-2.820693597832623,0.1388836402474898
-2.8197471351309655,0.12077862445848092
-2.81913593528631,0.08187650834016968
-2.818691350393058,0.06088422383978798
-2.8178810788905073,0.031273709354916315
-2.8137296587464893,-0.13190843878227912
-2.80688203084891,-0.4670329949526417
-2.805843532477767,-0.5272746963291373
-2.793091443088887,-1.0522958060445695
-2.7864861338156253,-1.3281865278541836
-2.7848185052706977,-1.3881426608610605
-2.7822583108515966,-1.457093159961362
-2.7713244422824705,-1.9253318035879192
-2.7691355172621694,-2.037288186923525
-2.764333859431938,-2.1742432625102364
-2.7613588469541632,-2.259939167750129
-2.758035969297227,-2.3555148512808075
-2.755496214806752,-2.4124538666845874
-2.754235130020585,-2.4817037372059705
-2.7443938365055853,-2.7406878838907756
-2.7308478817354613,-2.9623627033973547
-2.7303278220170455,-3.008695025215877
-2.729324038447536,-3.038018805699975
-2.7244939923873224,-3.0985833528735762
-2.7203022813754987,-3.100118605058461
-2.713802800433113,-3.1385892268602777
-2.7133260605365797,-3.1581473540688427
-2.7125069059826687,-3.1714716756618775
-2.7074713500929555,-3.195459296818725
-2.7020276137272363,-3.167472736932034
-2.7011185453569997,-3.137993363339849
-2.6977271655192556,-3.142408151605481
-2.693109033956695,-3.104125460780481
-2.692453167599236,-3.1008778514003734
-2.686334152561466,-3.034406606763602
-2.6819471894272606,-2.982733508170647
-2.681104063670997,-2.9226696158360377
-2.677924976954584,-2.910258185647848
-2.6763893629695508,-2.8633887815205727
-2.6719821088255618,-2.771954527623935
-2.664719288364518,-2.6206721024116706
-2.663447054830791,-2.600006033165773
-2.660913142793195,-2.5112016426547985
-2.6586501251821906,-2.447381792114457
-2.6517510164890066,-2.2630189961888787
-2.646648127489806,-2.0840781582934587
-2.6435571938573093,-2.0108996622430526
-2.6415373547995626,-1.9095812239296162
-2.638852500535691,-1.8225438374699303
-2.6376050820863375,-1.7874481314381019
-2.6286876775428056,-1.4832982159197288
-2.619965671096625,-1.1699258887257984
-2.619938434672937,-1.1319607869425867
-2.6187815123569975,-1.1429846001028192
-2.6155219098077094,-0.9949702494089012
-2.6131110864404947,-0.9167285241619109
-2.605386400238593,-0.6390987909757351
-2.5962786719746678,-0.3213831878752273
-2.589059495105909,-0.025506329146038266
-2.5850186751537256,0.07090651342116262
-2.576804436929791,0.32506139061539335
-2.5751111937496285,0.4228956601869402
-2.5626653861926227,0.7413777051805779
-2.558815395151558,0.8285073655748644
-2.5546935312570715,0.9183919919990232
