n_harmonics,base_freq,magnitudes,instruments
7,3.791755482206454,"[-1.17218143 -0.2783228   0.09166143 -1.33282254  0.97806083  0.95353566
 -1.10192107]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.985229089273151,-0.9153528602388915
-2.9829504597991363,-0.7047585654026332
-2.980413676320018,-0.5604114990333804
-2.978230400701527,-0.4135969659746248
-2.977490690740952,-0.3539927794995268
-2.9761728492028108,-0.23066164352991786
-2.97285075102978,-0.0007266717724352945
-2.963786313117951,0.6870614861236067
-2.958638712085337,1.0254098458416907
-2.9562763659746367,1.2247579756470028
-2.954400060267946,1.3405665259001949
-2.9542856906476205,1.3312681017221222
-2.9490186960399765,1.743074014809956
-2.9292289820791124,2.969398797169785
-2.927137810185554,3.0460790848080403
-2.9244120276997334,3.2133269042488766
-2.920274129570548,3.418462351923762
-2.9083783056408015,3.7802181101815973
-2.896614434519554,3.9394810689789463
-2.8948060760190315,3.912117162180052
-2.889605590306556,3.9040764770544913
-2.8778763538970784,3.641899416905206
-2.865869723418598,3.159974363847363
-2.8654808615864895,3.1717199349714598
-2.8564677911315814,2.6697602121305954
-2.843311599268149,1.8199879404392518
-2.841081327420886,1.5989078056353008
-2.831861760554781,0.8942448085508001
-2.818377836835526,-0.17061594196156807
-2.815563337584729,-0.3849288741207306
-2.811146522234223,-0.6854439300602099
-2.799321577611324,-1.5438060169782197
-2.7700614632285414,-3.0559464154102214
-2.76449798870686,-3.1698976798351093
-2.7451825193135697,-3.411506165184123
-2.738858773922668,-3.3289226450008274
-2.7387449943074262,-3.332224854195522
-2.7368741280593945,-3.3492908273289457
-2.7358166930782595,-3.271905371737167
-2.7294604922525383,-3.1874830895749167
-2.7124530996957654,-2.5386431447752122
-2.70248058114254,-2.1341915044621462
-2.697538219873812,-1.8664694199773797
-2.6963331670411312,-1.795311676036079
-2.6913935638976305,-1.5451332321507856
-2.686337639127847,-1.3438289467303592
-2.678963277203371,-0.9667032728423024
-2.6773837404640153,-0.9030788770947437
-2.677342857624439,-0.8770759455585726
-2.6744556987703323,-0.7486740628698645
-2.6723508114852255,-0.6446137511135037
-2.667652110295748,-0.44223525935985086
-2.667133874113823,-0.3994904176747781
-2.6637110494064906,-0.26530315854197706
-2.6566522362799594,0.048324493844704386
-2.655386575975803,0.13305863529302267
-2.647623910145713,0.30355118299364575
-2.6468360479810826,0.3826331901631741
-2.6372359089280604,0.6198898889153999
-2.6240524552181705,0.8187063832093385
-2.592098520664189,0.7321298880400425
-2.5824699001967506,0.5528681886859902
-2.5796144910120806,0.5320418928920599
-2.5729063463910213,0.4603590819971396
-2.5663299809423465,0.29353691689937567
-2.563329283360554,0.23578837174563808
-2.561538947647029,0.20007026050292168
-2.548087484982856,-0.01766622080443123
-2.5374283822899533,-0.174606675636772
-2.52839187964195,-0.2488426147694828
-2.5162035562070275,-0.29704778332250426
-2.5156020089179267,-0.297246399004809
-2.5098272577059104,-0.3076601839008292
-2.506594825994066,-0.23566241422521256
-2.502598928288882,-0.270944426203906
-2.50162460393639,-0.23342272355245983
-2.499107638967011,-0.24503750065444835
-2.498357563011756,-0.27538721604918087
-2.497625684812953,-0.24251135159898116
-2.4962480979572352,-0.2197015286437672
-2.4891218216367905,-0.17032556266819782
-2.4877998695596855,-0.10394465534729226
-2.4867015876999115,-0.1256765702964966
-2.48503534215262,-0.05728670541177767
-2.4719207863445964,0.0488907432425163
-2.4719034554652746,0.07916682908382455
-2.4657415041588506,0.08074036218957623
-2.462714266644359,0.12701991608428181
-2.4624081883216578,0.22997180483743304
-2.457070446184692,0.24007017141377657
-2.4560460280024916,0.2988708424971323
-2.455046070139356,0.2822313045702118
-2.450232971651033,0.3393818121759756
-2.4468971138203317,0.3980302984375102
-2.435644513780669,0.4952800269506772
-2.4318897390763494,0.48109850246657626
-2.428347549943249,0.5189623564789468
-2.4267612867668387,0.4993936309021462
-2.4203515876378954,0.4941777058701271
-2.417800403991156,0.45427604411585504
-2.414783308252469,0.49921722092900433
-2.4125559988311402,0.47366448730515975
-2.411479896367861,0.475211205396899
-2.404898222574161,0.3872364728856096
-2.402103236607478,0.3503803096503294
-2.40004051299457,0.3670821092165384
-2.391104937537878,0.19211181509890426
