n_harmonics,base_freq,magnitudes,instruments
7,3.903653756106442,"[-0.39752609 -0.11840783 -1.59150066  0.52571839  0.05326822 -0.02113803
 -0.46712778]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9976441910938734,1.6222228194730488
-2.994986675641355,1.5913311886928363
-2.9892988225904213,1.6223410005321919
-2.9785300168572038,1.4584481685445212
-2.9733123393499694,1.3365786266951845
-2.972721818546047,1.348387174920983
-2.9567479099116647,0.7997002425278866
-2.948650839043024,0.48867278976157935
-2.94332369416264,0.23258922787664843
-2.9408755747024853,0.12456074458229778
-2.9295950856956923,-0.40083755047489006
-2.9261638267883634,-0.5621183527413312
-2.9255358194159733,-0.6156693399408932
-2.923354334409129,-0.705437896079224
-2.9122285483177675,-1.1804480588680513
-2.9043043861202626,-1.5138527159829953
-2.9000802283708715,-1.6342814910591275
-2.889007865879339,-1.9304840542630162
-2.8742455993366516,-2.1319355697616293
-2.8722887726045725,-2.1938696478726536
-2.868961190698751,-2.1802486415728426
-2.8677603882877962,-2.168384371258582
-2.864244889567919,-2.1686051151662347
-2.855440479374719,-2.087917733535928
-2.855312373089339,-2.0728298926995885
-2.851464796939172,-2.0230784638727135
-2.849359662035165,-1.9960900855588304
-2.8489560480160847,-1.9932464722410836
-2.842498808784141,-1.8461502932671419
-2.8368940016767286,-1.6981662991950335
-2.83577814225424,-1.6800147406214068
-2.834432615684669,-1.6400450400477533
-2.8159765939113965,-1.0100948130322476
-2.8036860255641525,-0.5740544574271529
-2.7881293027305887,-0.046811708608044726
-2.7842020625943036,0.06099528554636397
-2.7832673551078764,0.09013701844088894
-2.7819063229445207,0.12240282717296953
-2.7652920044132747,0.4890602794604912
-2.761377360383075,0.5315196484662413
-2.750379324219942,0.5995312622092316
-2.7496194684386497,0.5718412253177733
-2.749559190506668,0.5844790430570584
-2.742559241478866,0.6134716954988415
-2.7388506010457814,0.5719016642328341
-2.7385798452207037,0.5761833031338046
-2.737978471533613,0.6012617545015521
-2.7338456946149314,0.5434980114695237
-2.7335203060792352,0.5146277559781475
-2.7334101105560578,0.5441554935329713
-2.723302370880823,0.39228922473261507
-2.721470000424868,0.353244377401926
-2.7192471450943865,0.3356936853323332
-2.7134543883992404,0.21069316348158348
-2.7125850218796144,0.17822101436163837
-2.7082315023702357,0.11786729515420986
-2.699476485540539,-0.12834028506556122
-2.6973018905161936,-0.19610500670991393
-2.6870940723692596,-0.46341034186947333
-2.676293972157218,-0.7591999371362979
-2.672777603607373,-0.847883888919513
-2.672152419298347,-0.8806279700241649
-2.6668796994864197,-1.0299707265374358
-2.659374724982183,-1.1794913517298424
-2.657561717642003,-1.2387545567224862
-2.635715622546965,-1.5455478407795784
-2.6336274786765945,-1.5663790123098364
-2.6300361408128854,-1.6071245786363015
-2.624565674867486,-1.5954380382803826
-2.5867396660659354,-1.4935597271615675
-2.577766774493364,-1.439198364809778
-2.571572211946209,-1.3938049838491395
-2.561547324336172,-1.3074722485241606
-2.560599117282436,-1.3048656657234914
-2.5533292545566657,-1.2543442303495826
-2.542758575794265,-1.1958271786420485
-2.5326232723739777,-1.1419422168286526
-2.5309613337633348,-1.1419116848371662
-2.530621425413546,-1.1304925971542592
-2.5161823988139433,-1.1081998647660036
-2.51347340957082,-1.1178145008453844
-2.504530069144503,-1.1352229990271068
-2.503458504812345,-1.139737848606766
-2.4954204732317997,-1.1446924525717603
-2.4905922251604413,-1.138288293770274
-2.487708947924327,-1.1549117764287367
-2.479605735890427,-1.0723317095278035
-2.476869027873143,-1.1112212531969234
-2.4746833831792463,-1.0638122584612368
-2.4621982806944933,-0.9886742582904675
-2.457783030589132,-0.9394813459051711
-2.4574166065244607,-0.9607220091607187
-2.4571139927580443,-0.9233857832599229
-2.4508697401538972,-0.8731303289196226
-2.434521724958562,-0.5604468099570977
-2.4337825432541598,-0.5400134620892002
-2.426404439417799,-0.35640922374215167
-2.4232352314533143,-0.2844000940162713
-2.4201931963086905,-0.20088654726563202
-2.4199413568080494,-0.20021309541720378
-2.4190457603870144,-0.17800540080724878
-2.3981007188474313,0.5261882822209982
-2.3906657998906695,0.7381180637465402
-2.3770736930509537,1.2652022917672567
-2.375859341075371,1.2798250620726068
-2.370117729127564,1.4536913004465175
-2.3696325565291563,1.4687032783514389
-2.3551962801858215,1.8937467913456507
-2.3550412772234655,1.914053346732483
-2.350701409563981,2.003991562578653
-2.339030724593104,2.214478546430257
-2.320390698091873,2.317765256736125
-2.318218039303325,2.314095752836299
-2.311886712627345,2.2553744891783674
-2.3102385087640878,2.2312396696731143
-2.3076599541787663,2.19625834491948
-2.3058056796886346,2.1672203758525446
-2.3042620265621547,2.1549836455178455
-2.291169435556867,1.8337454336869987
-2.2764216140024076,1.3336000742593874
-2.2751053565066472,1.298036455778668
-2.274895308614803,1.309779253904489
-2.264683212177882,0.878897267845708
-2.2611132794846798,0.7126616596716837
-2.248782564305264,0.1412707840163584
-2.2467706982847533,0.05885681424649834
-2.245068059754867,-0.07267682447646466
-2.2417911290233397,-0.20029217050980955
-2.2288491105908377,-0.7930198346480133
-2.2254475620711283,-0.9667361192217097
-2.22081630567324,-1.1777196974434838
-2.2164445969518,-1.346276390892176
-2.2151134690238905,-1.384591638959195
-2.214585929777236,-1.4370192369671897
-2.2090831854545003,-1.6283031716657301
-2.206952676713276,-1.7220592518497764
-2.1881823436179957,-2.371040718488391
-2.1839393491834116,-2.447327202710531
-2.180600384404798,-2.5195973892617927
-2.179522561427274,-2.55663668634571
-2.174903531724774,-2.6615514826014315
-2.169644073766628,-2.7401040067071833
-2.157636136687869,-2.9063354663469876
-2.1554613092663564,-2.9418569467431546
-2.1518657193363344,-2.9934406689440265
-2.1491019529835196,-3.004139423949523
-2.129436761420733,-3.0961573925890287
-2.123848820963257,-3.090591779630519
-2.1226374915481463,-3.051001584711194
-2.1068613538071244,-3.0303043501913938
-2.0619440091496655,-2.6031675430234578
-2.057298713923637,-2.549920327517729
-2.051170108482647,-2.4225207374519786
-2.0495504401704236,-2.38202700645495
-2.037852933540157,-2.1348803865395487
-2.032139054551738,-2.006417032863144
-2.0303787516507583,-1.9280402373792147
-2.0144686460896226,-1.4190513489713226
-2.0087791013756915,-1.1820986118139964
-2.006845856630032,-1.1073709911921041
-2.003862879107576,-0.9812830233243833
-2.0035581616158313,-0.9699511135576608
-2.0022703838712093,-0.9523826441649987
-1.991874702242822,-0.4317638200352336
-1.9883325480517173,-0.2826892184039782
-1.9637745962807234,0.9988924069102735
-1.9617614591876742,1.13670035228589
-1.9592641209736754,1.2708624951940986
-1.9435361234886275,2.0887130482106064
-1.9433487846873043,2.093481344156742
-1.943188948154665,2.1453449494728862
-1.940365236991164,2.2387625298662996
-1.920296648024001,3.0318710342178994
-1.9161611237559641,3.1713786052936177
-1.9149854237349626,3.22387079554433
-1.9099764279477,3.358705111820868
-1.9033425822110388,3.51253413800145
-1.89479097066854,3.5313760173651385
-1.8834178406408717,3.5339506733223147
-1.8780740342708675,3.469645039340057
-1.8716271739737849,3.37086236163131
-1.863041044944404,3.1424766921737235
-1.8606956385769162,3.0476364600474977
-1.8603857710968685,3.0398717437438183
-1.854117183040915,2.8051307322029317
-1.8511827513958756,2.6840965172038658
-1.8361426584525347,1.9934728150961876
-1.833528959945946,1.8472122425317075
-1.833302328435898,1.8364967719983445
-1.8331615438267508,1.8795254854929664
-1.808428261610452,0.615354030375507
-1.8049009811476429,0.41749363584492527
-1.8044815464171833,0.42926157932843073
-1.8021416340181138,0.3243956614295596
-1.788829930877899,-0.1783060290480374
-1.769260051652038,-0.5389797259233062
-1.769037825335714,-0.5277684368502227
-1.7679874636811475,-0.5349126220394045
-1.7664688299646705,-0.5401245775049588
-1.7611854568228473,-0.4959319630370575
-1.7514452983595163,-0.4118704440289122
-1.7498787497150088,-0.39194674061657037
-1.7493139577888093,-0.3758125477642182
-1.7467861065213073,-0.2852624817302508
-1.7335564283705258,0.12655051949124427
-1.730455387283449,0.22722600010185942
-1.7290799144093127,0.32488222295154245
-1.717817880920784,0.9012994248171448
-1.7069643858031829,1.4897769397075689
-1.7066812379730751,1.5265180393533242
-1.702108894900304,1.805531165214816
