n_harmonics,base_freq,magnitudes,instruments
9,1.0682582183856622,"[ 1.38365502  0.93129158  0.78570095  0.81323106 -1.58539185  1.74018937
 -1.08199937  1.1744167   0.06409738]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9930818551810554,-1.3117788419818839
-2.9910582800824037,-1.3338016480865023
-2.9874624021224205,-1.3321725232715758
-2.9713613899378637,-1.2735385726128317
-2.9517543552044696,-1.3046326597937061
-2.9481401789932122,-1.250364950652133
-2.945207307459249,-1.2314353821381239
-2.9430653809984904,-1.1737124797895246
-2.9319983718923694,-1.1900472346216746
-2.930981994636606,-1.151268161765417
-2.9280739573803496,-1.164188082319387
-2.9150271806156614,-1.0884254365772508
-2.9103834605096153,-1.0763564392103129
-2.90800509824977,-1.0508370812934218
-2.8971383727852418,-0.9725473387395311
-2.894511185540571,-0.9455880376361404
-2.890517565352664,-0.9274965159776553
-2.882609737367609,-0.8307602396947161
-2.8816261045545044,-0.8694595147628089
-2.8803005190052233,-0.8064436784753899
-2.875704208697144,-0.7991773007197338
-2.8630624281422836,-0.6972315285040479
-2.8607719965177183,-0.6948710541025888
-2.8542141851317826,-0.580962878907589
-2.8401004378660564,-0.4418621777372512
-2.8396405105124227,-0.44956548890230696
-2.83012825331525,-0.34048875846478216
-2.8289708502049606,-0.24203900073360352
-2.8201441017851243,-0.24122069296204318
-2.7989809982666696,0.016444809158895374
-2.79465090434854,0.14506078836361092
-2.78834529683613,0.2387990577541645
-2.785850062494121,0.26011729192413074
-2.77863766608274,0.3573322683635819
-2.7769190708280287,0.31475935274365285
-2.7695480831153008,0.45125301199010215
-2.7639725343694606,0.5830668299672968
-2.7607308405627258,0.6151562145432294
-2.7600102199804857,0.6292519969751895
-2.75555655825611,0.6508829514619128
-2.7539312174637702,0.6717811788116731
-2.7451450528202406,0.7693945563658843
-2.7345482835276,0.9397073478346889
-2.7287754181037966,0.9882296273834863
-2.723202494254072,1.1145925826613006
-2.7217510406098406,1.156911571606011
-2.714670475885149,1.2488838919587235
-2.707428028733103,1.3625447951201937
-2.692552038989339,1.6131316003778988
-2.686063580501199,1.6618817513555106
-2.683889684831055,1.6850117825368667
-2.6797299365363565,1.703531622361705
-2.6696743230823436,1.8328903820170996
-2.6693365178290884,1.8030026071496827
-2.666089805571252,1.860571899447852
-2.6593035348267717,1.9660693416751656
-2.654966308771732,1.9565848142866973
-2.6527345916309506,2.030192346932961
-2.6483526981019976,2.0771330728385413
-2.6274244140436505,2.192917359573641
-2.6259100121740566,2.23896728993791
-2.6153193384707114,2.2923581697040025
-2.6148922665078778,2.310722352714914
-2.605654163665448,2.2856276737317356
-2.6037078613071816,2.382136354587629
-2.5979475208263505,2.34096088428231
-2.5865938831296598,2.4270749465831685
-2.576328917924503,2.4553138970050896
-2.5740575046235783,2.3957942349885997
-2.5725635863755576,2.3992261124626317
-2.5676680680283104,2.441507021776149
-2.557305172561799,2.4072189076567962
-2.551197654551971,2.4151722286664548
-2.5335099788068756,2.2940264154227656
-2.52892182312381,2.2533806141258275
-2.5227569712413844,2.216392215009906
-2.521544775256813,2.220575383322398
-2.5027266126791545,2.0582577240025053
-2.499449996606955,1.9957635623132566
-2.4826082692742157,1.8368884086512862
-2.4646383570178294,1.5644316903171533
-2.4573058278568003,1.418587051913313
-2.4526547530458886,1.3509417887930273
-2.448474973119388,1.333684838430537
-2.4389120343471906,1.156177545258453
-2.4368992666395073,1.117863224365676
-2.416572291819712,0.6587402672982662
-2.404687548167784,0.4610243127584507
-2.3990771036171736,0.3817201498779074
-2.377321403198011,-0.05239892551859455
-2.3720684969620907,-0.21340240613077283
-2.3686815364437357,-0.34776583495786045
-2.3638951290356145,-0.4043191281628824
-2.3592007769489145,-0.5119140021425146
-2.3566746893370656,-0.5405929421876392
-2.3518930885807707,-0.6407016530184402
-2.344151258084075,-0.8632640037819255
-2.3371643654623258,-0.9921587226302019
