n_harmonics,base_freq,magnitudes,instruments
9,2.443418278736183,"[ 1.81560881 -0.63659661  0.87304531 -0.80247555 -0.55470086 -1.1666537
  0.55351404  1.65693757 -0.18990258]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9966462677848464,-1.7909383665153065
-2.990441145716491,-1.9299493682638131
-2.984776892537507,-2.0723886443654678
-2.982246490996385,-2.1337345976475084
-2.979741588621854,-2.2085475842580817
-2.976007716274623,-2.271980614991431
-2.970571305967307,-2.345488526888428
-2.9655426279773867,-2.4149768205404114
-2.965374793033221,-2.4751752091073533
-2.963315868886179,-2.4055643562382776
-2.9558154779691277,-2.4260082592870824
-2.9510590512370696,-2.4389058932728545
-2.940652962115625,-2.3415119366015094
-2.93012324653822,-2.1310567052083806
-2.9171944351378656,-1.796927379358388
-2.90898594485485,-1.434474363899472
-2.9043113838420096,-1.270853151241026
-2.9032663270652215,-1.2688834171693983
-2.8981504677736796,-0.9851768921674465
-2.86640646074824,0.7272241984632104
-2.865510583983516,0.7615608093878982
-2.854503247067626,1.3073286018907277
-2.8289459262946863,2.6674525817866326
-2.8249993082688323,2.7951467286718534
-2.822867590408635,2.8527507555982186
-2.818422078736802,3.024513484267521
-2.8184199065163025,3.0156191457138277
-2.812874329437568,3.2137020806623595
-2.8121578052511045,3.2410394983135276
-2.8069995878021547,3.337573843870639
-2.80362282072072,3.4442083975533917
-2.799035700351663,3.539137784203335
-2.794580139469738,3.5623613485364536
-2.793967405563433,3.605149167102782
-2.7930141573039116,3.641051493579936
-2.782397672515155,3.6833278492666777
-2.7822993560235414,3.6798502999620393
-2.778441892752328,3.640369939517232
-2.775600352234723,3.6596082968094312
-2.7699591690817025,3.5787396571803898
-2.769283485182866,3.5402349414542096
-2.7638242018815835,3.526413402780084
-2.7582960399279997,3.4311232078509346
-2.7546396050374335,3.331668393496074
-2.752897112794997,3.2921539903660215
-2.75077919644707,3.2101831329866077
-2.746173260035404,3.0710701926454744
-2.74238078629348,2.9699360923056117
-2.7406631603034692,2.906933629715796
-2.738889410972032,2.8506070598302946
-2.738466210039066,2.836309303254094
-2.7382084107780784,2.8181973882391365
-2.7372327672246266,2.7790026181367526
-2.7295471517170973,2.4762530050757228
-2.7186871560687136,2.037946084188197
-2.717696391272724,1.9902597105070623
-2.7168740419392385,1.975270912970016
-2.7167825380281254,1.9092407999874663
-2.709135844338176,1.5929930267534844
-2.7087279694969055,1.569397795275186
-2.70829473218022,1.5588760625383846
-2.7072889856795213,1.4805534472911666
-2.7016864943809678,1.2572354892805802
-2.697963850426979,1.0947947065824752
-2.687001487612286,0.5880267864252369
-2.680262429977989,0.25818000868181534
-2.6769507332391154,0.1414483860980277
-2.6764117142085855,0.1401209228995902
-2.6728413868080154,-0.0575513677485964
-2.672206148919427,-0.11163652890105734
-2.669662152459337,-0.1715293831688996
-2.6633227868012765,-0.3885322342011502
-2.6619944289133466,-0.44162662632493005
-2.6594742465448773,-0.4838168452229011
-2.651596835658451,-0.7906928864138227
-2.644057300886998,-0.9259898892358776
-2.6423233443945193,-0.9717723706154716
-2.6360529543858,-1.1010620120120522
-2.634481749221058,-1.1047129238789066
-2.633202639105379,-1.1460930916788246
-2.624015586065884,-1.1965204500307791
-2.619804395091566,-1.220903981212078
-2.6059277449647604,-1.2048502152767793
-2.6052748039718363,-1.2139896039295528
-2.605111510648258,-1.194320910839497
-2.584524552065293,-0.9232016724819883
-2.5761890515270354,-0.7595074575977769
-2.5604131584177066,-0.31617601409601803
-2.5436155725747427,0.2083842935959554
-2.542725023748698,0.21131404381435923
-2.525386184042996,0.7780870745392747
-2.5212457445879983,0.9023822720454856
-2.520025257526809,0.8780947068130135
-2.5174759241096125,0.9738218761763436
-2.509294606238493,1.2544447809783885
-2.5042779574528007,1.392519485989044
-2.5023618725284926,1.4048857655361033
-2.4999354311599404,1.544543931597808
-2.496123075509015,1.5642541915593458
-2.4903316226382914,1.6993331693788276
-2.487045995204931,1.8003066531147602
-2.485660142218533,1.8183015645512934
-2.4846043511129503,1.8079604385822798
-2.484174053555531,1.827523821329738
-2.4786574124283707,1.9068528443657815
-2.474419563018164,1.954800188100631
-2.4712141596088424,1.9869712885574056
-2.4264109173139254,2.23944929416027
-2.408737258552187,2.074763145767649
-2.4002180670760023,2.0846073877230804
-2.386447667522982,1.9254574892570389
-2.3814670659565635,1.8910778622954079
-2.359283324295369,1.6750049940406673
-2.340202413335652,1.4328708626670783
-2.336077545463465,1.4371177912947326
-2.3340944051585284,1.4264202541685407
-2.3323890069633304,1.371098261896039
-2.3302137896920474,1.387876592683772
-2.3244208632578607,1.3332789419242828
-2.3143586266727567,1.1599022482820234
-2.307658102798141,1.1281700785774078
-2.2997690614874458,1.0616246956883706
-2.2944909167921823,0.9795022015390781
-2.293986988994682,1.0034180101650267
-2.2874987121462027,0.9544938504138737
-2.2836818524996714,0.8936642724655585
-2.2699012531600067,0.6550018020615455
-2.2625438463988763,0.5712725275012258
-2.258555673081114,0.4921221441028478
-2.2576228540864554,0.46181834465958477
-2.2560797159400203,0.41886340019248147
-2.255669175228898,0.3805073715356044
-2.251845237982894,0.3418611284678099
-2.2509603607661886,0.37624557160456235
-2.250522221441077,0.4012616667403111
-2.2502489524662646,0.3399596797445441
-2.243066916987252,0.21448613065079639
-2.242037770308046,0.17000113511184786
-2.2241812191219927,-0.21119613529197673
-2.212539281894783,-0.476592044223313
-2.1904611812726134,-0.9937918158417696
-2.1885625543565035,-1.106671686608351
-2.1784569094692956,-1.2968508216600716
-2.1783278421626218,-1.2905993334188506
-2.177881022734926,-1.2821235786916354
-2.1718198343754467,-1.4395580101584098
-2.155577954111986,-1.6849504646137878
-2.152991174865483,-1.7495641257022736
-2.1526577274381253,-1.7468871001509831
-2.149181187401788,-1.812307985824153
-2.132916431595799,-1.8878158834993148
-2.1315713199116333,-1.8597339314218193
-2.124799851244525,-1.9300300134233594
-2.1200502630541527,-1.8822036487678697
-2.1053229493576504,-1.7101262838418012
-2.1045320001480032,-1.7117795675454521
-2.1041504770529027,-1.7856248625612687
-2.099115994301025,-1.6684436979618562
-2.0764917759975234,-1.1022388365346716
-2.0577292918021888,-0.3753291159729747
-2.034688200286457,0.6339378592086663
-2.0298911921462346,0.8589625999584978
-2.007842745998147,1.9012622068716372
-2.0077186901910906,1.9245744314676245
-2.0045118248978238,2.0557533801775314
-2.002150766681483,2.1662525795721272
-1.9991968522285661,2.3425425636694266
-1.9902585139053783,2.691228299650426
-1.9833631563854754,2.951957887949584
-1.9799529972687306,3.0969624716122257
-1.9688093542667449,3.4377693025808034
-1.9590290399565802,3.7009600747207823
-1.9496909564954719,3.901594585580496
-1.9230075752489848,4.018094697250125
-1.9207580455901068,4.0233783092721325
-1.9091771148558438,3.8698702629706974
-1.9067935294493472,3.836264392086522
-1.906303915571054,3.834773200564369
-1.9059561650987538,3.864804634783963
-1.9025255288968101,3.7567651806708784
-1.8987876518621678,3.682798503425688
-1.879711250918072,3.1460188161023246
-1.8790010920692832,3.1380696585828187
-1.8757399101521117,2.987883926714828
-1.8755737159056243,3.0215423282480285
-1.8711658605223942,2.8474243883167327
-1.8630837020078834,2.519790158415041
-1.86290965205231,2.544587378295052
-1.8610282174779251,2.4551254394488615
-1.85074095798199,2.0558592813426686
-1.847362432296198,1.8721847048931284
-1.8360993110404988,1.4388748127014481
-1.8327500553052674,1.292462382441944
-1.8262615972624647,1.001068473343966
-1.8178829209205816,0.5728719719302451
-1.8046119228932358,0.08573627598785695
-1.8038871655279833,0.05595104475485233
-1.793777162584545,-0.29642512516273817
-1.7928929671519291,-0.2937639915524503
-1.77441957520172,-0.9133288868612576
-1.728973571573347,-1.7747753008614269
-1.7270939142394355,-1.7828528160809152
-1.7178642225898941,-1.8371289043266388
-1.7163896127085219,-1.8372227236064727
-1.7114021916434747,-1.851236379377912
-1.7113633996037456,-1.8874738788906313
-1.7112682136488395,-1.879347634412512
-1.680287094703476,-1.8903018840222132
-1.6798433177971122,-1.892182398240147
-1.6736214958802567,-1.8716688257190008
