n_harmonics,base_freq,magnitudes,instruments
8,4.3761283818277485,"[ 2.98002261 -0.32110665 -0.44677807 -0.05276482 -0.13026589 -0.19027521
  0.96561515 -0.57711544]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.999011496887773,4.982066429675081
-2.9749014630490334,5.474170622033063
-2.9622816376146033,4.89853262321139
-2.958400950563247,4.616848854767244
-2.9545717638004207,4.300136827495235
-2.9485527990796925,3.723193481617209
-2.9380956519761936,2.5601961466097256
-2.937102299154617,2.4439385508649125
-2.9244597993659993,0.8922107778851682
-2.918995989424766,0.22871017192180168
-2.9186156331232054,0.18238652065650487
-2.9112049887096427,-0.6699750062402505
-2.903530269118728,-1.46363254470069
-2.8956969500364416,-2.1385023239401293
-2.8919900662094102,-2.404144198606722
-2.8851999969494115,-2.7901311282825034
-2.8713682982490285,-3.1512719295651133
-2.8687414889400467,-3.1533393421031204
-2.8596347035383376,-3.014997271026465
-2.823605776131501,-0.8505435075097048
-2.8181459388566212,-0.43234254711952547
-2.812522529223557,-0.014900052603601876
-2.807025288071224,0.3742931008327481
-2.800477021420778,0.7920577176102737
-2.796478207365684,1.0209632941225002
-2.7955165471271304,1.072484456452758
-2.7919439375315696,1.2498514778648602
-2.7917965275511953,1.2572307154736448
-2.781963534339198,1.6361588108230667
-2.7811731479121438,1.6588344038460556
-2.7633569726450804,1.9031298620192243
-2.7601146784216137,1.895804920276847
-2.7550599106835962,1.8583806586789535
-2.7542947859156954,1.849240992751818
-2.7446092235106976,1.699720001599175
-2.7437877929283494,1.6840950667973973
-2.7368641336445574,1.540178030012942
-2.7255837730385797,1.3014767526328426
-2.7210821721778853,1.2164252027426583
-2.719397680410534,1.1879228394760892
-2.710105607364327,1.0691347922747947
-2.7078510611767754,1.0542264259665037
-2.7052979028006865,1.0400862218945197
-2.70107820803336,1.036015339494729
-2.70007066630951,1.038439262829262
-2.699911564821784,1.03845632222251
-2.6865366019141494,1.180883837844035
-2.6831796806691663,1.2505807638751258
-2.6751235111794713,1.4638751899040687
-2.6677119104986513,1.712371714956546
-2.6650418542907532,1.8089528919522109
-2.6550073372983363,2.2058745017824775
-2.6538073824443336,2.2549923775788505
-2.6496421293976686,2.4240300159327317
-2.642302044565685,2.7136123989682255
-2.6404707040580417,2.7829575351922484
-2.629123378398991,3.1560836863718302
-2.61063663335445,3.4686129202914198
-2.6034270329231903,3.4663506637537984
-2.596964327771868,3.399225387289923
-2.5961704864831034,3.3876920473248573
-2.591209661067547,3.2923532163819673
-2.5856389512781597,3.146546636569176
-2.5828822106613227,3.061092721499305
-2.573206483864247,2.7007323738407165
-2.5653018073196066,2.3561467163219016
-2.558018869499424,2.0098724724483974
-2.557417051989064,1.9811309106273602
-2.55112908566324,1.6758488242656029
-2.5481164043597517,1.531227223694981
-2.545276159781495,1.3959777014732049
-2.536345782863755,0.9959643723282667
-2.534705334126823,0.9286972949205509
-2.5288330124590246,0.6997471656431123
-2.528056779537321,0.6691116827556141
-2.527628784479191,0.6564310769767905
-2.5273029670258045,0.6432535548358933
-2.526385581559518,0.6121088303911244
-2.5213112162780664,0.44724562176055566
-2.5184258902168635,0.36411855204627813
-2.504298168338715,0.07443635764051772
-2.499945864080192,0.024748431089042785
-2.4916263906591665,-0.0290768496600418
-2.4883994895330344,-0.035446672125147065
-2.48420382965643,-0.033799037559519324
-2.4775790447734316,-0.012541016912436368
-2.454503602571811,0.11103162915828789
-2.447282472053664,0.13240390351755077
-2.446836089105597,0.13397969849598593
-2.4331535085137364,0.08952561773360386
-2.4307149769999223,0.06854638235942159
-2.4292972832004516,0.05619146895366442
-2.4209357249083694,-0.050989254164458535
-2.4203844988789234,-0.06001704790040387
-2.4046389686860836,-0.38779870931527144
-2.4023086611568667,-0.4459246006983213
-2.3972403768030883,-0.5799602034008754
-2.393253217437948,-0.689600957412431
-2.369823729473315,-1.3370729081662749
-2.368738227001744,-1.3644390815899015
-2.361510892898692,-1.5266871033202847
-2.358470906300326,-1.5873994185483251
-2.356539627815015,-1.6217856778979973
-2.3546914549952294,-1.6550223504574433
-2.3505735126461227,-1.7155067372590291
-2.349208086423171,-1.7325293622615616
-2.3421705416469765,-1.8058611265635853
-2.3403565498962973,-1.819550735950477
-2.3309686673835586,-1.8503174948872125
-2.329453836865844,-1.8491601873622834
-2.329433656935997,-1.8478562295824428
-2.3121588201006666,-1.7597128067266279
-2.3010623282444698,-1.6512896444127823
-2.292937673707623,-1.5675922786909162
-2.286519181482315,-1.50776250058157
-2.2825568490023116,-1.477211781592286
-2.2730446085362095,-1.4303003397763456
-2.268920997121836,-1.422365690041339
-2.2552946792873287,-1.4660556390420894
-2.2548634108544854,-1.4686051041491053
-2.222652710368463,-1.9046233681954232
-2.219449859832328,-1.9587855425277358
-2.1993987013631244,-2.2228545074366415
-2.192612920734502,-2.26390703070726
-2.191574078032875,-2.2676488636835233
-2.186762523599434,-2.271872205242128
-2.1823762199915695,-2.2574529975915416
-2.178969548841831,-2.235878737739543
-2.1709684476718545,-2.1409650262220463
-2.1692383178903265,-2.113954709217385
-2.166326733793732,-2.0621251842780928
-2.1593996366299653,-1.9051891437068467
-2.135114128027074,-1.108832982004961
-2.1246588059829596,-0.7052102941523244
-2.1237690625258807,-0.6715322183932171
-2.121118112289234,-0.5695781425789147
-2.11279922709247,-0.2640259259438961
-2.1075742441008423,-0.08783713355994917
-2.105823693358567,-0.032535620861917296
-2.104664012862166,0.004246568088028042
-2.088672493131461,0.40574153766866866
-2.0635870896349644,0.6198550015133792
-2.0566008818104833,0.5962212468936815
-2.0526567193391205,0.5734850884667362
-2.0442070426539587,0.4991511863992578
-2.043327929155117,0.49015786726540805
-2.0430495428288755,0.4890337440946743
-2.040370769416359,0.45869129318380925
-2.0343247159480913,0.3945564748144458
-2.021587872659135,0.26648568859329935
-2.0019912288963266,0.17452172899065976
-1.999513045977791,0.17552583755311243
-1.9965509712089722,0.18097329373542234
-1.9861016985578335,0.23556529797152562
-1.9835325907171237,0.2551666232896985
-1.9825007934787588,0.2660534901574915
-1.9803315596408684,0.2862463992686045
-1.9786340199513919,0.3032107627567428
-1.973934973308393,0.3541106018600257
-1.9694307938492734,0.40949675518519013
-1.9659995601721139,0.45276761778227287
-1.9451875879607912,0.6926662795149653
-1.9420742673905067,0.715898625435198
-1.941196600127206,0.7197933019548627
-1.939660806218077,0.7315754675182927
-1.9384344312312718,0.7370846536039797
-1.9324839087020755,0.7564195562286288
-1.92994059361093,0.7586666042789632
-1.9265806426512837,0.7531737725247739
-1.9246858678199783,0.7466011251603253
-1.9169837281563755,0.6934017916775005
-1.9087368225808368,0.5874013341286981
-1.8987160958391083,0.3976712834315192
-1.8942825119362874,0.2984181544867893
-1.8931639043764252,0.2704678686879213
-1.8891720903155675,0.1704759496843755
-1.8859247668920394,0.0858712040256204
-1.8856857113384828,0.07965734617136491
-1.881324032680557,-0.037478944953091856
-1.8753869699439458,-0.1975183501111943
-1.8679915471711432,-0.39076339866489984
-1.8616830578383439,-0.5419493448073264
-1.8541223939657254,-0.6953208884057668
-1.8509158746465346,-0.7485424507058354
-1.8447386769831096,-0.82775134840542
-1.8343707027832252,-0.8890887930024062
-1.8272654225067992,-0.8776134486370762
-1.8221587337852319,-0.8413876370520502
-1.8200150003023137,-0.8211396813895585
-1.8181670083845987,-0.7984869283043711
-1.816745767611691,-0.7819522355607627
-1.8104069785574717,-0.6871312533557388
-1.808703914755539,-0.6590852525060527
-1.8042623493577972,-0.5783007487901288
-1.8035566377126484,-0.5647809942097252
-1.8031499389318897,-0.5563431693710961
-1.7984593480538258,-0.4665896715464737
-1.7722192444889717,-0.06931623809357282
-1.7452270622110784,-0.3845768782582628
-1.7327927680837079,-0.8845474334972374
-1.7325315787082713,-0.8983047392756639
-1.7319206024683784,-0.9281758816887605
-1.727015244787073,-1.185772583593753
-1.7258110661001813,-1.252555054788749
-1.7162388031197842,-1.8329594047965945
-1.7048607325530973,-2.5769705732848087
-1.6996898240204017,-2.9096587137198986
-1.6990900186444007,-2.947260735584347
-1.6947391816072312,-3.213856529589232
-1.694710784799209,-3.2161962146419723
-1.6941193052151478,-3.250857635451142
-1.6916402548598564,-3.3949434158184584
-1.6836275333389465,-3.8013856728665165
-1.6803839467053132,-3.937249912397039
-1.6727660294503017,-4.170330727107276
-1.665480645748353,-4.263605303695645
-1.6578108353351177,-4.209643510113905
-1.6408710241519515,-3.4843631199980174
-1.636095426534859,-3.132414764577796
-1.631899661337909,-2.7697451090872574
-1.6288010516787166,-2.4749323129322027
-1.623198793763202,-1.8869638651400542
-1.6172167865147014,-1.1948804363195147
-1.6103806000438856,-0.33943380682812474
-1.6079331838882533,-0.023439292235722903
-1.6013302029546994,0.8498272372052285
-1.5995938427521281,1.0778887711117588
-1.5967968530009193,1.4470994398857855
-1.592885787057814,1.9568014862847511
-1.590038199049543,2.318988636557012
-1.5865372683613728,2.75169344266883
-1.584434599864439,3.0039474385072586
-1.5821110914935999,3.272650865282528
-1.5691229177745458,4.553890407382422
-1.5637061554406761,4.949683331830049
-1.5617517283564042,5.071114126129381
-1.5548143315841647,5.392157213289042
-1.5538478627682195,5.423818024168008
-1.5535600507475826,5.432622853840818
-1.5511235571199784,5.493757762144079
-1.5438592349975935,5.545294316840294
-1.5308594505341855,5.157815576024786
-1.5237018044742674,4.701228411733998
-1.5218314327394862,4.555226725732934
-1.5183474959510528,4.259928868837341
-1.5077955220680952,3.192019844292289
-1.5046639500401588,2.8373426045261563
-1.499616420090945,2.2387373530829113
-1.4986683026653398,2.125193722569269
-1.4977942398505995,2.0176536963868896
-1.4898960340080656,1.0434906118587746
-1.4866063950292743,0.638587934391394
-1.4750302628520178,-0.7123195465357541
-1.470171389224037,-1.2237716995408296
-1.4625639412013198,-1.92711926256304
-1.45928702695786,-2.1852447550017424
-1.452362850541348,-2.6384734241354755
-1.451098213641333,-2.7063728625094114
-1.449412102147078,-2.7900433110575324
-1.446030730510824,-2.932293847625456
-1.4417297493739274,-3.060890091447211
-1.4236982792967292,-3.0089483764807397
-1.4188432388132228,-2.8466197287270605
-1.4145367695657436,-2.6531922753179726
-1.4097912997297457,-2.400032524047926
-1.3989309431550767,-1.6869105398721649
-1.3983536028974046,-1.644958942528533
-1.3950314606357541,-1.4018641514890888
-1.3946726407914696,-1.3735028500397504
-1.3905092485587343,-1.058302536877044
-1.3882118527962695,-0.8820634795237781
-1.3875252400832752,-0.8286568429116452
-1.3808504552765313,-0.31915134349180485
-1.3791557183329022,-0.1926387815426775
-1.3529145704748209,1.3951115469243387
-1.3513746907570203,1.4553847599380003
-1.3235486659630749,1.8912995891783608
-1.312612513425511,1.7673147866196388
-1.3052903101794162,1.6303267837213369
-1.3045009897924396,1.613471235563129
-1.294782575494225,1.404131570457193
-1.2936350851949634,1.379339558152645
-1.2903617759564614,1.3127603727907948
-1.2834464096982257,1.1844661253746358
-1.282171592835075,1.1651308540980059
-1.274440052715505,1.0706257075311478
-1.2737315550160304,1.0652311835089903
-1.2726001700194842,1.056889368015158
-1.2657344708675369,1.036300488793309
-1.2458806075993554,1.285126452439147
-1.2426275293781415,1.3681173342479973
-1.2411275503300945,1.4101444629175632
-1.2318225181639837,1.7143286147875838
-1.2200066243957115,2.1723595205294464
-1.217180417967046,2.288009128395242
-1.2120452235981793,2.4963423460957097
-1.2092885729097327,2.6058735184303456
-1.1982815495648123,3.005468811791811
-1.190108625487557,3.2407366327176717
-1.179432443178519,3.4324579988507002
-1.1789467840498522,3.4379288485873354
-1.1705384065832574,3.4760590156304083
-1.168710773801564,3.4706190826424064
-1.1597647511072409,3.379080595749231
-1.1452570522277,3.000994774635575
-1.1315027835895075,2.4460689890190372
-1.1234677096180778,2.069826826476659
-1.1149293743713218,1.6567463018317448
-1.1095272893125727,1.3974354805976974
-1.1042624042248932,1.1571002838303257
-1.099188265249311,0.9383745279190193
-1.0945862756839104,0.7573570218404763
-1.0917277607330693,0.651374070003093
-1.089875553098682,0.5869370625474756
-1.0787397162981953,0.264832831660477
-1.051808187646674,-0.03564652037378265
-1.0489816456050818,-0.033724130158556666
-1.0479185112058813,-0.03340224965223896
-1.0471021390865445,-0.032702767033690544
-1.0416651422102219,-0.014919356623425712
-1.041426355946719,-0.011460779970091746
-1.0378323357746795,0.005480101040517051
-1.0298890935168212,0.053176716872794766
-1.0297840723164158,0.05417309751354584
-0.9982332625777235,0.09426238340556921
-0.9804372243935546,-0.13405942807481083
-0.9748823445817352,-0.24511229156117317
-0.9724391193550517,-0.30158008652264556
-0.9668381281617329,-0.4381661830507969
-0.9639926840912043,-0.5111254836323819
-0.9595319907693058,-0.6323521468892239
-0.9561675088038113,-0.7283253920824003
-0.9507475840476092,-0.8814023904956573
-0.9416683234335013,-1.1372409244898356
-0.9404366714420611,-1.1695235767747267
-0.9335104428966714,-1.3504419803549899
-0.93331392066455,-1.355284495421002
-0.9297392319344517,-1.4397394687831064
-0.9291559690903792,-1.45335060089254
-0.9262569868945194,-1.5182002444449854
-0.9241804391755091,-1.5581437019601498
-0.9230783797458209,-1.5793039587367073
-0.9169710635678934,-1.6856007161740272
-0.9119916882206667,-1.7514115774097847
-0.9117375090149169,-1.7552111028293758
-0.8920210247190314,-1.8465446838645074
-0.8871296509037068,-1.8323998746151566
-0.8725641804771413,-1.723046841423515
-0.8688612529086557,-1.6884294131250677
-0.8643029633366206,-1.6404088153388487
-0.8579255939961756,-1.5756543788709498
-0.8475053395531109,-1.4824943334075897
-0.844101006562398,-1.4595208708473684
-0.8417077219377553,-1.4464469391742778
-0.8398593889274433,-1.438630320214337
-0.8369750838147123,-1.4300141478757844
-0.8320558701484781,-1.4211705448433933
-0.8277843671779257,-1.4276983701274928
-0.8227176824488258,-1.4459728104450384
-0.8223653163089732,-1.4473827138015465
-0.8154344663780364,-1.4988168412084304
-0.8032389150150525,-1.6423551651376913
-0.7972557683036579,-1.732602969176983
-0.7948898733170089,-1.771213848532842
-0.78899178314105,-1.8707992245422649
-0.7795273322498049,-2.0258045951556616
-0.7754225674842621,-2.0871005551878485
-0.7732910962281463,-2.115230864876936
-0.7706249919167156,-2.1493613128939826
-0.7646609175437744,-2.214536833227068
-0.763965126765425,-2.2206610020723265
-0.7565934252164102,-2.263914644829132
-0.7551456176797244,-2.268875362243261
-0.7487811443214669,-2.2655482618141756
-0.738204566244276,-2.1844046585130408
-0.7316090061376537,-2.0804041904029704
-0.7262450517605039,-1.9693893547993775
-0.7237618430229746,-1.9089450072947387
-0.7181649194555071,-1.757135200123245
-0.7168614279050662,-1.7164791912654969
-0.714407617207033,-1.642344870094701
-0.7057964849375189,-1.3481574857190772
-0.7020868955200821,-1.2124366011852798
-0.6972993720978389,-1.0308640270101457
-0.6945700248809858,-0.9242874876535322
-0.6933266009220285,-0.8768931506953593
-0.6926237628870844,-0.8499446958682269
-0.6913423830885241,-0.8021909870125394
-0.6805098215548844,-0.3892082958016045
-0.6697716143940777,-0.02387926692120359
-0.6692367356992341,-0.006307043399174673
-0.6607615667293651,0.2328016596557763
-0.6574510362148125,0.31139528371664404
-0.6523814273075779,0.41520695282852155
-0.6491364797069927,0.47052121727609963
-0.6452993219293077,0.5251482263917094
-0.6445840598222823,0.5331917039145435
-0.636266006422221,0.6031709482052373
-0.6356647166553255,0.6060849963618146
-0.6157160598808877,0.5630946999014114
-0.5764718120201504,0.20194318097737815
-0.5761757306028583,0.20146921903199044
-0.5664310626677289,0.17354495593120547
-0.5598333500229202,0.18445209166545587
-0.5580966268971617,0.18849279660741822
-0.5510090743836846,0.23079641335278356
-0.5409416240676919,0.32461882577292267
-0.5394185984790201,0.3401275490862719
-0.5344802184540485,0.39980168682411904
-0.5320073095379896,0.4298575913385737
-0.522401082402463,0.5521334126763714
-0.5185853636486599,0.5974998120850775
-0.5180985387749191,0.6030546364307496
-0.5158852256874082,0.6281085009996792
-0.5048981519432925,0.7247210126593903
-0.4849257725838845,0.7241863056002837
-0.4845279654011274,0.720806262460948
-0.4838869687505465,0.7154254681009574
-0.481713017671046,0.697586067380757
-0.48004111987129683,0.6808100327006205
-0.4698223633166503,0.5347763616841696
-0.4613503953241542,0.36204333918277903
-0.44142848445425287,-0.14859372864385842
-0.4400798822221095,-0.18552563825352617
-0.434505219597094,-0.33289451156923744
-0.43305191462160186,-0.37116788257635996
-0.4322219792025006,-0.3915904187786219
-0.42679902447306883,-0.5212012184955327
-0.41404721805180555,-0.7638206853967351
-0.4118759779093053,-0.7941443728368
-0.40913342419018184,-0.8254689201797141
-0.39975771635749924,-0.8879423766022101
-0.39935542359430887,-0.8884773514906743
-0.39802056339908365,-0.8896173985219195
-0.3949259330597332,-0.8879302469843224
-0.37847824998258695,-0.7472550924275604
-0.37636207902249286,-0.7137031995600955
-0.375912063485468,-0.7075200980129329
-0.3757503819069328,-0.7059109111999786
-0.37059645601817337,-0.615133077914711
-0.3644059330159992,-0.4992367356100368
-0.3518478493993893,-0.26132697870778354
-0.35023550268468995,-0.2327339540174813
-0.3412041054300956,-0.10837689589634195
-0.3379728856307582,-0.08006385815453233
-0.33494333222629,-0.061696557229926015
-0.332721525315427,-0.05520211039386225
-0.3261058042709397,-0.0706409622622564
-0.3247250290989876,-0.0825276975310235
-0.3223851544345564,-0.1079314449301482
-0.3176948235634818,-0.17865539806708108
-0.29548268151062995,-0.9596969855848524
-0.2864915202915155,-1.4573381300087627
-0.28559587345523685,-1.513061299885918
-0.28153426072657695,-1.76331293979259
-0.2782431676135353,-1.9738527401589436
-0.24704083656237108,-3.8361292596286014
-0.24564127605110597,-3.895731348560525
-0.23679457269113824,-4.172868953520814
-0.21940544593128042,-4.153595526364589
-0.21217877772641724,-3.891957069345598
-0.18711818527702961,-1.854419277540943
-0.18226354306705161,-1.294477958501982
-0.18176070707037706,-1.234215196318822
-0.17816926083064022,-0.7935944102562646
-0.17524949545694124,-0.42442247682308987
-0.1541667673017284,2.3306743556422864
-0.1288628088391084,4.88749618903187
-0.12501194066892474,5.127037112980088
-0.11815166516554809,5.42182061220097
-0.11228231245486064,5.5392826169091745
-0.11218274302912734,5.539535220332414
-0.11125600047795192,5.54699781648678
-0.09899575356401247,5.337848366933893
-0.0712266424807031,3.105819020980853
-0.06938051501732234,2.8955975256684727
-0.042682503881287026,-0.3275732553164064
-0.039357223565546384,-0.7013434661967419
-0.034870848508327335,-1.174642000568483
-0.015721151810110356,-2.686069074904374
-0.006405557697337638,-3.050077689982363
0.0031593687778435076,-3.151540706646751
0.006371852761397179,-3.1276074145062926
0.0073757338079118995,-3.1126322015562455
0.012960635614624572,-2.985311983465256
0.024627411145126565,-2.4768366333929968
0.03931314951675535,-1.508434792712217
0.05369799713079226,-0.4134424377974613
0.0807716481803471,1.302906347429244
0.08463295353284206,1.4643030626020448
0.0913592287549383,1.6859125367323273
0.09638393226064057,1.7993290718939559
0.09874279100622152,1.837635713152746
0.10077692961799078,1.8650443501981848
0.11089523585352357,1.8990878485975384
0.1145438315729983,1.8752005427515388
0.11665868941712265,1.8575209158591002
0.12297392469440549,1.7694517291482623
0.12432988935689515,1.745468044929459
0.12617653064589263,1.7155021431463175
0.13144244472738764,1.6104723754953632
0.13594232818736707,1.5135135541034561
0.13809775640360478,1.4668346545387856
0.15313907843252172,1.1723683722139362
0.1544689603851488,1.1512499423486116
0.15462290629191333,1.1480591127940079
0.1618698146405233,1.0660253463130858
0.16332126237329136,1.0554417235381144
0.1645618029326541,1.0478505419431945
0.17057769612317752,1.0361543044327182
0.17744987431744308,1.0743908205537778
0.17858426480471845,1.0867926028295423
0.19411430461534263,1.393400225337129
0.19972525498228855,1.5681419458905153
0.20022644961419278,1.5822810947494548
0.20366785561300205,1.7041470025230332
0.20722229175280393,1.8349697545565422
0.21529846024778587,2.1535631466587297
0.21530404285668236,2.152779385977856
0.22942852860839036,2.719591931204806
0.23060722447283943,2.7630873683606425
0.23672085765455364,2.9798787693156417
0.24098573667990486,3.113188387067379
0.2423769861059757,3.1544551643293293
0.25370798953350704,3.3965703777943026
0.2624365108052862,3.4755227948270533
0.26509682983467986,3.475629208989083
0.27792559943463235,3.343101394944651
0.2805689606898283,3.2877134464835445
0.2851418339836034,3.170672072989311
0.28752300001839615,3.0999107745690906
0.3019498255555355,2.549991812902969
0.3096979346116675,2.1938231466703884
0.32451811947944265,1.4801885138184212
0.3278693254936056,1.3235324242047688
0.3322242623657763,1.1270684444547983
0.3335194842792686,1.0695223915423084
0.33356524881039995,1.068470187119992
0.33695056288874614,0.924636946377975
0.3480839728553069,0.5153693905350644
0.3557996880832741,0.29432645567487054
0.35817083517588744,0.2388782515728569
0.3819794178765621,-0.034550381752804976
0.3826503122385252,-0.035721250653387965
0.3844745037934745,-0.03516099029130532
0.38491906566297285,-0.03563595170771546
0.400361551386184,0.018821380760439713
0.4037891837594896,0.03978931354865152
0.4123446052465205,0.09081019533217946
0.4163772247162578,0.11038796383978487
0.4220797776377818,0.128469728422364
0.4300232877269323,0.1291150202245676
0.4357302050226579,0.1073540201068263
0.44644025908782314,0.007638116177557953
0.4489612746111149,-0.02656474015925968
0.4491970795154563,-0.03116781362113642
0.45539932526898275,-0.1343314249051512
0.45566704800347324,-0.13796901535715791
0.4575493720062598,-0.17521224106266473
0.4607781996969438,-0.24334593191476797
0.4632421917180052,-0.29821010563244826
0.4634131464158995,-0.30234209942578727
0.47282319053816746,-0.5390097552203338
0.474844397679258,-0.5948141908824196
