n_harmonics,base_freq,magnitudes,instruments
9,4.184063457577951,"[ 0.08604621 -0.32985581 -0.00680334  0.28431721 -0.16439481  1.58389262
  0.05168542  0.68562685  0.61762892]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9937274714986573,0.6455046247561
-2.992239778125276,0.689526003181257
-2.9897636559331384,0.6993094708175034
-2.9895492766551355,0.7008065274705384
-2.983836299538468,0.7819291060779457
-2.9834721194409033,0.8181995660658755
-2.9776582152819744,0.9073929763484702
-2.977374484424763,0.9548678540525634
-2.976260541600263,1.0010189066198225
-2.964286651401165,1.1954706210438901
-2.9487301154835452,1.3395279435106062
-2.948318162739868,1.3556768744539895
-2.938800808894205,1.4338944494016963
-2.9363493908309497,1.4866525112556959
-2.935201824075011,1.4371895335544156
-2.9219560262429343,1.4862778041778115
-2.9217164350639155,1.4954980773888995
-2.9145237704717224,1.5403479916923364
-2.9044640611272134,1.5538478581008797
-2.8970714553538235,1.6671502697517546
-2.896789083204654,1.656893871128714
-2.874717294718848,2.055976882211583
-2.869627239450375,2.2012766977217346
-2.868870894671824,2.1857262081497963
-2.8482938267477667,2.8732481432094614
-2.8480882955369613,2.85574532730753
-2.8464922883641783,2.8951973615871314
-2.8462481566913738,2.875522591643655
-2.844146988681066,2.931283040895431
-2.8418152047483556,3.017799656859785
-2.8414354532337374,3.043525376365
-2.839174008228161,3.0721421499025383
-2.836712627119189,3.1782303008152515
-2.833299109362145,3.197528387282737
-2.8244593625639496,3.32515140842964
-2.8239222725582875,3.289170371785585
-2.819277910192447,3.292363851251092
-2.8172290559423776,3.2991038261151893
-2.8166301430949447,3.2857665041262583
-2.8141378714485037,3.2376332177750142
-2.811499273610953,3.2465422325860813
-2.810538941152851,3.230662164608796
-2.809917948653509,3.1832053394259248
-2.8054233510805284,3.108961007865625
-2.7967742856642803,2.792633683526281
-2.7957804431651496,2.713616721842432
-2.79359402300566,2.5845404776887713
-2.7745029612549157,1.2737998683626426
-2.7725772999695044,1.0796223773779874
-2.7630554150017232,0.2665470613082391
-2.7620071771201102,0.1689355254631548
