n_harmonics,base_freq,magnitudes,instruments
7,1.5892627627538292,"[-0.97587656 -0.3655552  -0.52234302  0.43548862 -1.06600546  0.67431206
  0.03059904]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.994316316598327,0.2679834209934937
-2.987184648893874,0.2017236602540911
-2.979756548559732,0.19272092360897675
-2.9793213944041117,0.15496029956818144
-2.97535953797858,0.10514364328368778
-2.9748875036158813,0.10994832035746821
-2.9712632817644278,0.12354937193606491
-2.964499044466102,0.053884874536584804
-2.9576382561703225,0.028047627951585854
-2.9502049273622797,-0.03520424044254192
-2.9475391908476514,-0.052698812490779436
-2.9414003153503545,-0.07076529648228264
-2.9403678659789936,-0.09205969833355601
-2.9372246074625235,-0.1545464871746914
-2.926794044697006,-0.20704491985729792
-2.912393512597441,-0.28416015375645165
-2.9087770104420363,-0.23551046984916574
-2.899755421072507,-0.2902201041116504
-2.8870470361495424,-0.3122454344692124
-2.8860808017897366,-0.3054635050416651
-2.8825654887908225,-0.29781400985510137
-2.871432667155749,-0.26102065421916265
-2.8675427301003014,-0.33891079846995864
-2.864962002694758,-0.2824776400434697
-2.864450668785578,-0.29322247020929343
-2.8609616987835382,-0.27279085508309164
-2.85485462455902,-0.23853732535373942
-2.8505030296894907,-0.23972946887265945
-2.850263739116932,-0.22425926051571524
-2.8472594795411634,-0.22712047153472895
-2.844284326019359,-0.20837150001459684
-2.842914288868318,-0.2248677570720005
-2.8336267679074156,-0.14291594540400504
-2.825725193335293,-0.0873883865488558
-2.8137150213547,-0.011699720019365905
-2.8076086164054823,0.02401283635766735
-2.8070475691286427,0.032275944114103075
-2.807023641258872,0.003101819707394305
-2.8016891674551863,0.06043297882743942
-2.7987751919549195,0.13440177218520366
-2.796126906236701,0.123200369385633
-2.789099190775789,0.1814839231920156
-2.7501973129931434,0.6323563862655249
-2.7338942130839303,0.8569974296081048
-2.72351871035334,0.9761693703318659
-2.704400341387032,1.1980792789425394
-2.704210786297725,1.229749532454813
-2.70237946353058,1.2317701593641426
-2.698328620414851,1.2847773763369286
-2.6982231651506283,1.3063887489071204
-2.6865164452065464,1.455347118547772
-2.672956284064851,1.6340989753333108
-2.668061454151329,1.7199845726284206
-2.660952957335472,1.7731448259627736
-2.645679751585586,1.9794703575131296
-2.6337367734957295,2.117993349616889
-2.6300700365687035,2.176780608914439
-2.626635203816134,2.1892916762559764
-2.6179619650415726,2.2897138390289955
-2.613230169998938,2.3422180310057126
-2.5957521517286075,2.4956452594571186
-2.5867802974531813,2.5487519384066424
-2.569952117080736,2.6708243616487413
-2.566434313512576,2.645586234714603
-2.5649474626544206,2.6993805656550207
-2.557878198775602,2.7209739953994014
-2.5550401154233136,2.7400099238074374
-2.5462179945912364,2.763198357185429
-2.546021995056425,2.786536841279714
-2.538631796528781,2.818315515845759
-2.537663378841156,2.761404755917355
-2.532204888723399,2.8017579283431915
-2.5148679146949573,2.8309472717737556
-2.5129874273946937,2.8282449448576092
-2.510686043198263,2.867355690704441
-2.5068872299054723,2.8315211507983507
-2.4981875260715727,2.837256672357553
-2.497439616167081,2.8689327117223575
-2.4878692397399966,2.852131597709884
-2.4866359833062477,2.813319996211517
-2.4832203992870348,2.827806175879366
-2.465881389154834,2.7551256593094755
-2.465642460798127,2.7548836820416778
-2.464842928084382,2.7693768990258945
-2.4644314664148155,2.7603135192775796
-2.459537894512871,2.7736894105478567
-2.452506501291671,2.729120037493082
-2.4342956981555157,2.6495622216266113
-2.4261358779786093,2.5945409177155363
-2.4261242620486874,2.596895104613437
-2.417460139286314,2.525161895579547
-2.408629702840659,2.4833646933119056
-2.4035827791525364,2.4296410550792897
-2.402888706716209,2.4487672178675495
-2.3980652506325515,2.3903497953224417
-2.395723343878439,2.3605702283646606
-2.3915426402100373,2.3119858668263165
-2.3897110504191317,2.3656721826711946
-2.3864631579195272,2.356434650481694
-2.3806629674398345,2.2556122602040443
-2.3796255775104322,2.3222383028223383
-2.367843270551209,2.185360894004565
-2.3641933577310894,2.1077565594876755
-2.35439112099578,2.0252990538140017
-2.354390565433218,2.0722875528682985
-2.3491030551185372,2.003410328395375
-2.3357138893093454,1.8881183476148966
-2.335436297650885,1.86898287642293
-2.3353141646201308,1.872845835772661
-2.335301346946994,1.8513360645932713
-2.3311933233037694,1.7822626980600815
-2.328755959981229,1.7951393130191577
-2.3248912598803577,1.8003031815480763
