n_harmonics,base_freq,magnitudes,instruments
10,1.650129218791426,"[ 0.82641085  1.55026061 -0.61778291 -1.07978687  0.40595683  0.85940764
 -0.87344541  0.82861898  1.10483841  0.67660767]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9772918042800525,4.763742285049212
-2.9750928858458137,4.729985985793423
-2.9603059921011674,5.28591087881419
-2.9583840715156318,5.339651011947537
-2.9513168363152014,5.606691053425867
-2.944892839539465,5.778878050573275
-2.9424726712461937,5.78221236165203
-2.9418323337286756,5.800049752418172
-2.936549712345825,5.934131373599699
-2.9363854638760265,5.880963719053922
-2.921805439348268,6.165043274129013
-2.9206960492717213,6.105194374704587
-2.917034226958399,6.126663060049576
-2.909745983656955,6.20342985528183
-2.889801436725765,5.959542420844276
-2.888341924977351,6.005057835324242
-2.8752727509094713,5.762361182067768
-2.8749169192419126,5.750615792533161
-2.8734360615715584,5.7061992560470625
-2.87250511211818,5.699910322672679
-2.8707324084225387,5.613352133043482
-2.870464435905712,5.645198704639458
-2.8700850412673224,5.605974089158455
-2.8691612970168343,5.558669218618308
-2.8683709388265184,5.486199805975121
-2.8679142408927816,5.547841880687472
-2.856563650518716,5.164291448555331
-2.853308017143133,4.993893324307121
-2.852587362032084,5.049726893571661
-2.847906014169084,4.786048671053073
-2.846542128279641,4.766935702058463
-2.8395691481923526,4.4462014690196145
-2.8345171394610653,4.189182582713328
-2.8299941234095494,4.050220746234854
-2.7983502309716197,2.1931725443889736
-2.796541823008052,2.1827786968022287
-2.7829217781000377,1.3332355595988363
-2.7722852045556254,0.7256387539158242
-2.7637676589512115,0.2704974949745723
-2.760795693187318,0.0605675975677111
-2.7555175470492372,-0.22713123049445685
-2.7532880424540833,-0.3158899832590167
-2.7489905922362805,-0.5695253688565524
-2.7401758813700847,-0.9594704464217165
-2.729023093450033,-1.5252928206962586
-2.7269893120750983,-1.5564608621407203
-2.7119377969898855,-2.1756280573136815
-2.691285535906043,-2.7360923914414346
-2.682067141114098,-2.966602323010978
-2.6679541216582185,-3.0329062472515074
-2.6533768065587697,-3.0746008938826033
-2.646365455822996,-3.0926064715193107
-2.6428258984751185,-3.0797852476264507
-2.618798956438776,-2.7375719096501796
-2.617129698082961,-2.7509404224422904
-2.615729181957504,-2.777053673382114
-2.608911355983212,-2.521376389362121
-2.604325193040525,-2.4458150978125235
-2.602883128097928,-2.4264810267321235
-2.58906539186603,-2.068782767719908
-2.573046797945065,-1.535538610003288
-2.5492277030925488,-0.8027599355257445
-2.5428689894271814,-0.6219580374931252
-2.54185473738812,-0.5306828596404243
-2.537145038848659,-0.42711809835754994
-2.5263380038831107,-0.08697101015811061
-2.521194276414649,0.058646702980230364
-2.511370182947917,0.31013532388257725
-2.50906037516953,0.3388252541633453
-2.4979027795243782,0.6689913357505634
-2.478003847177883,1.0484664473690937
-2.469499638925473,1.2217017672833947
-2.4529939571023274,1.3818892420537212
-2.444208136573259,1.4909246604987765
-2.4409141691791794,1.5026618549550272
-2.439742122842891,1.544909410878505
-2.435987362807391,1.495421152074699
-2.431409993581715,1.4926294270203277
-2.4268363942560294,1.546029883485843
-2.420692327590409,1.5844482777748514
-2.418704221644762,1.4889182121875622
-2.41155390511703,1.6078236753283268
-2.403439186316099,1.5179789221185895
-2.403131399155364,1.5235586918181314
-2.398297853015469,1.44636299075887
-2.397521777507438,1.4771944729578748
-2.396176852161446,1.5136749058465635
-2.389461670194671,1.434263353476181
-2.3871652958351692,1.4046006667733317
-2.371142093367752,1.3207467798413577
-2.3690094884072175,1.3155922512935454
-2.3681670316024768,1.2955603214250613
-2.3624366511665515,1.2562383887377273
-2.361441121011445,1.2380359372347853
-2.3593470123427926,1.2536692428900686
-2.356160186954761,1.1864859354430703
-2.3558391407930244,1.2010058044477077
-2.3418762971093203,1.0776048805668696
-2.3404627384623513,1.091186313746499
-2.336209980293995,0.9952857592882917
-2.3347776006330094,1.0038724649801176
-2.329076254306395,0.9777601879779136
-2.3180096546161457,0.8864856861019961
-2.305491729168508,0.83944978173557
-2.3046346708122076,0.7905680712316676
-2.3044331912749945,0.8135984324784928
-2.3035823890913747,0.7815358383287484
-2.3005305888471312,0.7866070569015423
-2.297496006632932,0.7952766088169227
-2.2885091684608083,0.7461574417981074
-2.280279173799673,0.70668496241143
