n_harmonics,base_freq,magnitudes,instruments
9,1.9920533490480428,"[ 1.50526788 -0.94586229  0.55884378 -0.13748965  0.30613604  0.08969715
 -1.24883927  1.18432744  0.85751379]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9981217151826405,2.7844795249628036
-2.9977805475035053,2.739949569365998
-2.9924013327611814,2.6936022463782883
-2.9883914547431507,2.691555044070233
-2.9740170383760507,2.4910102452484284
-2.967611191714526,2.40596956643539
-2.965096641182117,2.3065794767661463
-2.9606313798779436,2.27197747988109
-2.9564944362479055,2.173320180206768
-2.9448367149223538,1.9226287283205812
-2.941472338587186,1.832712177760424
-2.9392446479027514,1.742470220404492
-2.9360505890519724,1.6661616239077484
-2.928411834574673,1.4234403021022792
-2.924830494457193,1.356937962061535
-2.9146370287287757,1.0561306673219195
-2.909810529924626,0.8866857591151028
-2.9095377219020473,0.9132306009898503
-2.907512012617272,0.8708360809511969
-2.903147791202991,0.7058980042881721
-2.892522863186528,0.3938654807633781
-2.8858383108578662,0.10922888170922529
-2.872504198722138,-0.15624910943617312
-2.8688272801597376,-0.2663985835109536
-2.8567750039734783,-0.6458646573037846
-2.854323181289031,-0.6790774740411898
-2.8528545058689554,-0.6832905099415598
-2.85224213727544,-0.647704955779598
-2.851069722900139,-0.738958811178041
-2.849619109098607,-0.7420556616544111
-2.8482642098410955,-0.8005294938909404
-2.848068613394502,-0.8431822996664929
-2.8423357654306267,-0.8780479967414547
-2.839198479724863,-0.9743068227964043
-2.8304146213895898,-1.122649977112417
-2.8295358894471176,-1.0772218805339313
-2.8287051775373087,-1.130977149679948
-2.8268756378664195,-1.1819998391734143
-2.822501603918714,-1.2810437016774145
-2.8172420140852457,-1.3458228724682835
-2.815651743747371,-1.3405119244146935
-2.80807190512492,-1.4493848539585859
-2.8070456506864945,-1.3881281666816623
-2.8061182278486996,-1.4370047668683943
-2.804667289072274,-1.4043246873464397
-2.7971337862450723,-1.523005734241692
-2.7967240143414234,-1.4898009159781067
-2.7907640469939414,-1.5084368890320474
-2.789094983366086,-1.534841160031726
-2.7816728515193505,-1.5365984676845115
-2.7803057075541426,-1.5464140743399617
-2.7770760006834725,-1.5160130130021456
-2.7759820307113268,-1.5594691049971223
-2.772240810473347,-1.5951933983409574
-2.770323948843621,-1.5056813921259873
-2.7632779860678154,-1.5004514687947037
-2.7543232531430455,-1.5163261208430994
-2.7420311614100097,-1.4842566601077167
-2.721538121578547,-1.3416090237280787
-2.721225407720744,-1.3754312831493132
-2.7205350687045913,-1.3522933991107717
-2.716030966365153,-1.3320375880174309
-2.7149762207130204,-1.307023430585377
-2.7096418771820456,-1.2772415035310403
-2.6995580788461666,-1.2782208186852528
-2.6914003821211767,-1.244777561555932
-2.675195646700403,-1.2585191392664234
-2.6718560583635274,-1.2314199279337195
-2.666281149142706,-1.2232138883943848
-2.6618535569555393,-1.230803545264978
-2.6613963427783744,-1.2546156208727366
-2.6590685164963253,-1.2464656954567386
-2.6550219504249712,-1.3176163526600868
-2.6509330352123714,-1.349271819243272
-2.6480698194514005,-1.3175880810902019
-2.6480247278176527,-1.3608792488745802
-2.642443473731026,-1.384601790149037
-2.627208128827499,-1.5081440753790858
-2.6138922423553845,-1.6406781072236034
-2.6105195172194775,-1.7048412115567027
-2.606832144602854,-1.7204080735452372
-2.606663993360267,-1.7763446870706407
-2.600102380161701,-1.83520902732005
-2.596725694646718,-1.8891186145312988
-2.596487490989014,-1.9031055475296383
-2.581907809018367,-2.0985429860860294
-2.570289524622944,-2.245991668856435
-2.5699749927920967,-2.2236611499699173
-2.5566129274030676,-2.380160067210646
-2.5558701493938814,-2.342563232274321
-2.5423525219515257,-2.5058649352178133
-2.5401304786114154,-2.539371084916645
-2.538611716074625,-2.4934223655415053
-2.5183844598162413,-2.5962575261162546
-2.500353360671016,-2.5798207062657337
-2.4968405636390827,-2.5272891881658013
-2.495093757774897,-2.5242727363680295
-2.4934249747969917,-2.5612825320196615
-2.4882767642519235,-2.5144739463933115
-2.4729098170113932,-2.2943044416611666
-2.469374543843026,-2.2385440322825834
-2.466386754841839,-2.1824718958726783
-2.455972195875164,-1.9700396048199835
-2.455753082665308,-1.9699089891554158
-2.4490012388597204,-1.8232992620580786
-2.445660045435445,-1.7634667025434725
-2.4373142900966656,-1.4922828860231114
-2.435015247343852,-1.4863814059686107
-2.429053938813718,-1.3431797738579065
-2.425569343579328,-1.2157856291823492
-2.4242881426545533,-1.1935368407751312
-2.407358083619307,-0.6623520668084806
-2.406031948839124,-0.609056226864307
-2.3963391034227994,-0.360769331978266
-2.3933106866323604,-0.27407642685803324
-2.3912640137463375,-0.20265137166120123
-2.3902810576772247,-0.18751138826342434
-2.378600818998913,0.2271443085667323
-2.36133977439498,0.7267899078980844
-2.3588157003955432,0.7726933085353263
-2.3548219177333674,0.8718158388965372
-2.3546069913753724,0.9052843714890605
-2.353803662667667,0.8843343158744533
-2.348913393848499,1.0139196295008799
-2.3410394067450833,1.2319417727638837
-2.332474107022855,1.3844831087431675
-2.330448307823198,1.4450295305325696
-2.3269704374642335,1.4802196896013227
-2.3127366908879594,1.6771663692606074
-2.3121977173257546,1.6793059964483683
-2.2903376463758316,1.8122187953019409
-2.2839395045486457,1.8087561759874382
-2.279383187774248,1.8054392111149151
-2.278598824938474,1.884054713852976
-2.2776720793796366,1.846311168776501
-2.272073758400662,1.8165744317550283
-2.269890295774253,1.796885877029846
-2.25783313362723,1.677110840243046
-2.2567221775403428,1.6472199792442177
-2.221611202796133,1.036550563570436
-2.2193568696455497,0.9981555111138989
-2.217311386087344,0.9302456963034262
-2.211422808305981,0.8107246432998017
-2.211232175220595,0.7502751227259498
-2.187659010353059,0.09563753867325762
-2.1792119682413724,-0.1267488347992556
-2.17138230746179,-0.3983695851938746
-2.1691421724492224,-0.46592010023226693
-2.1534149521934913,-0.907865886460237
-2.1532513197844603,-0.9403597169278891
-2.1477259401894697,-1.104889371261413
-2.1411069100563718,-1.3297414834824568
-2.137418833561448,-1.3752854591778452
-2.130020298946156,-1.6025171570925807
-2.1298262798373555,-1.6127386202144463
-2.120916259002305,-1.838667673307874
-2.120375186385611,-1.8940350953730034
-2.1189225088309254,-1.9119438367729231
-2.108728886379262,-2.221714018095284
-2.0911996508569732,-2.600031305712238
-2.090763223712207,-2.59757448702499
-2.087545562023112,-2.6367149518084942
-2.0423691752858084,-3.326133837673966
-2.0372466128795717,-3.332065575592745
-2.0352951632997938,-3.3794352293299905
-2.031128895361872,-3.4182499080706332
-2.0290314915697873,-3.3976381270023595
-2.028962990465657,-3.42005019765294
-2.022213486955124,-3.3852848411424037
-2.022053693291012,-3.442717561925792
-2.017390389175433,-3.4911616870281135
-2.00054351125436,-3.5621703298112855
-1.9816442801077387,-3.5397864631722182
-1.9705511045763522,-3.497041940259374
-1.9682244050780269,-3.5261850733302125
-1.9585084001701543,-3.4894700374121883
-1.9582202653416636,-3.4288286459676334
