n_harmonics,base_freq,magnitudes,instruments
8,4.534627697870514,"[-0.51744551  1.00897163 -0.88771394  1.01499176  1.46710693  0.45127749
  0.59437908  0.68691454]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.992115982641028,3.2062702061697386
-2.991645333293095,3.221046286418996
-2.9897005985891294,3.267741936179643
-2.9835754893643456,3.276069784522631
-2.9795920357743704,3.278168000261628
-2.974709403573394,3.1853022309206653
-2.972923159326932,3.1235908648540405
-2.972291097579814,3.095122201827674
-2.9537882851354977,2.0761342903560656
-2.947413282863948,1.5391034443628564
-2.9456238580306944,1.412724265984086
-2.940552949586692,0.9095023592471274
-2.9265731097288077,-0.44412656537005796
-2.921946845774506,-0.8979573990786845
-2.9205543819218844,-1.0599513314857727
-2.915814838570948,-1.4769798965392333
-2.9132992222792944,-1.7101877548860267
-2.9115497017039376,-1.8735996547629832
-2.896980819298796,-2.851547596373862
-2.8884173973760894,-3.2434926133035025
-2.8765134121091336,-3.4531634187178355
-2.873546290531257,-3.408596763068203
-2.8647620252251604,-3.2768462778103533
-2.856522833118696,-2.976383414627385
-2.8520753688152993,-2.7503987210244647
-2.8517911188385856,-2.7685572503316824
-2.844283715710147,-2.283661283052457
-2.842996035925186,-2.234426955866165
-2.8350594048385545,-1.7288261493999402
-2.833105458517238,-1.5966847003232447
-2.827703063219074,-1.2127512951791295
-2.8231305300071936,-0.9079067858672187
-2.816962344897626,-0.4596365660949962
-2.815533561136824,-0.3802675453469884
-2.8134360837809647,-0.2445054813525633
-2.811417893389619,-0.09656304150657131
-2.8044900195367317,0.2773639536539051
-2.8041260904590275,0.3121173450471033
-2.7991740591178527,0.5208235085970944
-2.7960077133523535,0.6670118679580401
-2.791127687205533,0.826299755677244
-2.7734391456746468,1.2110295980746129
-2.770321414883788,1.214014382560847
-2.767156501023489,1.2142338584418528
-2.7616680088551533,1.2546783122530727
-2.761100835454178,1.2276527597772944
-2.759542720967536,1.2242338720550732
-2.7571538262252324,1.1731006526302803
-2.7550195647252806,1.196835398069258
-2.7518932631686788,1.1512773933993001
-2.7459507664226086,1.081577801637072
-2.7367683685478026,0.9480481229516075
-2.717026590481643,0.769137697511131
-2.7146427640677624,0.7211430111733513
-2.7142195509637013,0.720723640859264
-2.710195570212676,0.701386221192703
-2.684659853580335,0.7665692621753942
-2.684438666527992,0.7622717226742062
-2.6842595102301656,0.7737048540013161
-2.6693941592345913,0.778155183922347
-2.6587676383661085,0.6941493191369444
-2.6567083298198044,0.667301315407536
-2.6527325601676663,0.6067962910882794
-2.652674068382008,0.5842670753104331
-2.6431138167462604,0.35154835160296877
-2.6422204083240515,0.3262559632121329
-2.63428773579257,0.07916001448564255
-2.629753960021057,-0.2122991438639295
-2.62710635530148,-0.31854247056154056
-2.626863357216308,-0.3454390849833674
-2.6244309762181373,-0.47729764814892967
-2.6237851121440627,-0.4806432191545971
-2.6084967816632134,-1.4645025104572387
-2.5936358589314157,-2.576785295079704
-2.5903914184314387,-2.8341184570985454
-2.562132138684941,-4.441427841354966
-2.555264381854192,-4.631247316018579
-2.553394644015194,-4.678932126883479
-2.5515445878970833,-4.696889376683786
-2.5420680740285704,-4.664027829972078
-2.5417660735054053,-4.664941276835851
-2.526373071725792,-4.152680860304503
-2.5257158328580203,-4.1197347446605965
-2.5236155639324958,-3.9742294033849532
-2.516361144039382,-3.5065184996996335
-2.5073699741814224,-2.8237328929904355
-2.4922654545104272,-1.4321575845546115
-2.487404633131586,-0.9667141119468085
-2.485323079208331,-0.7841664999847621
-2.4819425339854533,-0.4480479665524616
-2.468995809800743,0.685635121563457
-2.4638449783882157,1.064374762667476
-2.4617810505456195,1.2101718203302247
-2.4467942935352163,2.0375452559248703
-2.436492527576135,2.296748118294719
-2.4216542611867915,2.343426702905887
-2.4128007235640636,2.164694646632654
-2.412235908107773,2.1585804835080724
-2.410897372083789,2.1180859117631363
-2.4079079211189063,2.012201106941456
-2.407866150674014,2.037939975198386
-2.402630744466329,1.8266684152241883
-2.3828589480789324,1.0010097681805246
-2.382571503042654,0.9808264229437988
-2.380702294487805,0.8863683713551005
-2.3783393735741183,0.7831036871842638
-2.375104013530155,0.6304045127208705
-2.373656075569551,0.6000612390415254
-2.3711994716526466,0.462015736526387
-2.3541738719267213,-0.09719817529640319
-2.3350558714048555,-0.44028116232558073
-2.3349283401088092,-0.44243884951792845
-2.330133773246976,-0.45081331945693714
-2.329839761423104,-0.45512581037062483
-2.302922358039024,-0.3332938035848579
-2.2872459005389616,-0.17476104145543528
-2.2727779121192038,-0.07339527154039188
-2.268051090351329,-0.040407338402009975
-2.2661825801997084,-0.06160916599583919
-2.2563589302458915,-0.06794970380139877
-2.2559570078735334,-0.05064402404062371
-2.2442606844295434,-0.11072052004019922
-2.2387303327062926,-0.15659858074641692
-2.2322994752221925,-0.24892973588601122
-2.21901517025201,-0.38075778444254094
-2.200648127761,-0.5814553549150289
-2.1927722242239023,-0.6385401392099894
-2.1877163859578816,-0.6755575940011429
-2.181116780779558,-0.722954513630859
-2.176064051244162,-0.7627471093092005
-2.1756982082597816,-0.7732455752031518
-2.173774305352881,-0.7643282724483473
-2.1715748389427505,-0.7808193385554594
-2.168719213070079,-0.8091608635072147
-2.1615558822275185,-0.8255748126150355
-2.159282935618906,-0.8299619385099808
-2.1488316970388084,-0.8703990335789074
-2.145252484180925,-0.9077126051499591
-2.140191877995858,-0.9554217084751792
-2.1376701218498084,-0.9774803098492466
-2.134756905638031,-0.9972784860319726
-2.123694301159933,-1.117423266342551
-2.120861886724049,-1.113894338045121
-2.11809386160342,-1.164879949802921
-2.1130740128980463,-1.200013347537298
-2.095802202662049,-1.4168604359131045
-2.094580851672824,-1.4220966642131894
-2.086905874369327,-1.5162307443532195
-2.0835599630670107,-1.5217511045626786
-2.0805832563710607,-1.569430545018153
-2.0801119937332992,-1.539794897311229
-2.0773161451697124,-1.5509485855549427
-2.0746922248135706,-1.5774114788856437
-2.0669176031312535,-1.541906938091412
-2.0625503378383083,-1.5613121544413868
-2.056329654290424,-1.5244262060691063
-2.0502640070143423,-1.4402801043910627
-2.0425331833996663,-1.2978915484454694
-2.0391615091689017,-1.236328383650595
-2.0313994645672127,-1.0479088997074422
-2.030757263223645,-1.0454874027911338
-2.028502789617063,-0.9970986529229151
-2.026936350496437,-0.9586873601959874
-2.0220130016686078,-0.8014629311989295
-2.020240991516766,-0.7816962459123985
-2.01157318435578,-0.4934456818624206
-2.0017133358263006,-0.21628899914746819
-1.9986804318804243,-0.14155829736350706
-1.9979798723024844,-0.11683392599727757
-1.9924950546167468,-0.0024440196619313296
-1.9907850183702804,0.020699431158346042
-1.9840384290348936,0.13836628728568068
-1.9835755276900429,0.14677318554528151
-1.973022088372696,0.22679878229853767
-1.9676447307228855,0.21437952868427615
-1.9607937314301567,0.16581096042100077
-1.9502335031298728,0.005032771820139828
-1.9483000066939513,-0.05030015872416606
-1.9463623215644326,-0.09691967989143337
-1.9447061414107543,-0.12913323254588166
-1.9355772601168555,-0.3897827582777589
-1.921309290173197,-0.8089754502216733
-1.9060453353562823,-1.1170965606792354
-1.8992048413262752,-1.1939987805834342
-1.879810173430574,-0.9594719224684974
-1.8736929001425175,-0.7029478897964457
-1.856149262666161,0.3563531416727861
-1.8548223011818747,0.4511971389113693
-1.8493087570989661,0.8931626420236379
-1.846296229659582,1.1636726518696818
-1.8415173438840726,1.5638157406351862
-1.8320633758465934,2.42721748989692
-1.831134905151057,2.521143311063868
-1.8244661369071538,3.0812062172396897
-1.8176399336182878,3.667721176205403
-1.8072236274522029,4.428183034915245
-1.7940548077367606,5.0241734291087505
-1.7835328378531128,5.225645043021587
-1.7768155171821187,5.1599062476416275
-1.7676709061608127,4.888800120841116
-1.7620725505701533,4.587317573293493
-1.752179303733122,3.951709762455254
-1.7509695765069822,3.8432467368332137
-1.7410485252188372,3.033817744745246
-1.7343927530339862,2.4084335502373984
-1.7337130943777257,2.322688562464338
-1.7265421770757197,1.7078084467429293
-1.7201295763487405,1.1512906170418062
-1.7014020825009302,-0.12641453957074233
-1.6902802558467513,-0.5185655371496739
-1.6828902011749665,-0.5834884977233262
-1.6819228074215866,-0.5676656172540971
-1.6689718361777837,-0.308966924126061
-1.6567376235894846,0.28772829920506465
-1.6541457593184161,0.45793366171726974
-1.6503052687640318,0.7120876112881356
-1.6333399949254581,1.883224428647763
-1.6145678624403832,2.9414248530237432
-1.6093509519462834,3.127666621988345
-1.6088439810105155,3.150504993769135
-1.5885888566377013,3.1566773798225802
-1.5850903196072672,3.043181292342108
-1.5845511339294793,3.0204496984649936
-1.5785495428340885,2.7322077028667198
-1.564726242454794,1.774781236550679
-1.563414683438971,1.7054715507180485
-1.560899554303499,1.479956957850725
-1.5586474475010963,1.2734638472129722
-1.5567224078725286,1.0842649107140578
-1.5548613881042666,0.9036220310651825
-1.5453129648909245,-0.02471922241851454
-1.5429428585220992,-0.2644702219792041
-1.5395372033083863,-0.6051221139349546
-1.5385629765798594,-0.6966418927802506
-1.537535159168657,-0.786679085738176
-1.5361603082844244,-0.9414199848363575
-1.527471515048726,-1.7286628624530367
-1.5236820827814692,-2.0330202318895045
-1.522629740749985,-2.1182311672636875
-1.5126475069450465,-2.8168481937454546
-1.5057840649117138,-3.1763623017882305
-1.4947108945459233,-3.4084385496161658
-1.4833120263073112,-3.363557775369754
-1.4828386466233814,-3.374813892964196
-1.4697196550234068,-2.931457778042945
-1.4649022661920865,-2.6814217533968643
-1.4540573286384895,-2.0249586430700783
-1.452299729076567,-1.8957642160638415
-1.4498323121497,-1.7410815864063625
-1.4418221301874243,-1.1925691095177708
-1.4414503501011988,-1.114312758988985
-1.4407910903502552,-1.114061767085362
-1.425711039071314,-0.11287445957049103
-1.4209941170342228,0.1639027086400335
-1.4131886297469245,0.5449075252540889
-1.4066562740609834,0.7995174241318374
-1.4062946380530392,0.8032166954270094
-1.4009181594692686,0.9553016401110843
-1.3988173251714773,1.0315570757671253
-1.398022000463499,1.079888252311383
-1.3879364677433121,1.1796762134385075
-1.3530108283929079,0.9737586807780857
-1.3401888447313295,0.8164796418706343
-1.3197823062700327,0.7011543109947236
-1.3135201405610575,0.712816602973967
-1.3081796505222683,0.7405113892956107
-1.2933624667701127,0.7657199142820611
-1.2921186730760397,0.7674884554976534
-1.287246283701714,0.7887210009131539
-1.287143037076893,0.7661395684052464
-1.2835972387709025,0.7687652030318386
-1.2811886753722945,0.7672475438024038
-1.2790500976322097,0.7560538378792703
-1.2779069274416401,0.7208698618890101
-1.2652454947769556,0.5705933150438472
-1.2589454667481383,0.4069707265143898
-1.256880643154515,0.36111428193469786
-1.2557297117060457,0.30955562491279426
-1.243286446460858,-0.22189601492970612
-1.2384526527914377,-0.4866222912707167
-1.238445377987942,-0.45202703343826706
-1.234984524406194,-0.6574256467858745
-1.2245290667402764,-1.3638457547404663
-1.2143202096466523,-2.0987640675668806
-1.2047037433704302,-2.809420977419356
-1.1930538755115931,-3.6018564343644237
-1.1846310866821546,-4.106558308543387
-1.1829403009587272,-4.18973681059212
-1.1810721126046055,-4.277274934715111
-1.1672547249952054,-4.691899537629857
-1.1643113371775904,-4.676366495332615
-1.1629144994016012,-4.713982097302546
-1.1614091525511243,-4.702663074092479
-1.1572893120002272,-4.664648988816927
-1.1505957144105512,-4.560068384196293
-1.143158208619158,-4.289485126834993
-1.142946642787405,-4.231178574664405
-1.1314721360599127,-3.596486586372495
-1.1289073321145664,-3.3663965600864496
-1.1259055998896659,-3.1652263458600816
-1.1197271734860912,-2.6487027331313544
-1.118845989571144,-2.5825258034883327
-1.115458401574648,-2.257934292787874
-1.114113535337229,-2.1560453677146096
-1.106161763091484,-1.402953017845678
-1.0895774310630846,0.1633776761267586
-1.0793911338470898,0.995313958977647
-1.0790561967472727,1.0013550908316606
-1.0757868475027268,1.2553655230686434
-1.072830610350654,1.4348552776612005
-1.0724978946095838,1.4475023483031884
-1.0716994830095834,1.528917488898943
-1.0677647451442849,1.7405184996477683
-1.0593286725747963,2.0912151382563686
-1.041638634552471,2.3826233527024905
-1.0335070550780332,2.3023186941511375
-1.0224606407295944,2.028934644778986
-1.017483609567019,1.8444065641636618
-1.0123773136362855,1.6809486143705046
-1.0120317374013927,1.6329614461586262
-1.003331303110783,1.259717003333265
-1.0005583735310686,1.1347982329709014
-0.9954644382437325,0.9266302774167228
-0.9948691053004217,0.877985489828446
-0.9882606298301155,0.5930739715615472
-0.9850019901406002,0.4415821217483413
-0.9844838398275177,0.44084493648835016
-0.972716552066796,0.04797878835204038
-0.967276023216602,-0.1489029501629274
-0.9600824550804807,-0.29135050262293066
-0.9595805912783026,-0.30784013206729816
-0.9590259348406702,-0.29150835827761
-0.9475964345459862,-0.44817628151693745
-0.9375135281229197,-0.48600348404458243
-0.93672049148288,-0.4666873793686286
-0.926957396557385,-0.41100587422742463
-0.9268578656122917,-0.431962377733966
-0.9234662186668938,-0.4000915478424947
-0.9064508313062416,-0.24004981097586459
-0.9046570169255026,-0.16397505609131188
-0.9015541317893465,-0.1853676814289411
-0.8780785314130295,-0.042424254058814906
-0.8763820586235509,-0.029122507058346618
-0.8724605092059177,-0.04127234740509829
-0.8664092749807244,-0.07336080494694254
-0.8647566841434786,-0.07685882207230256
-0.8587972330626483,-0.12059462476016299
-0.8578441602180602,-0.11361434664211573
-0.8506484372959475,-0.18542917140003898
-0.8490438143602863,-0.2056717137676967
-0.8425208918530576,-0.26797913497697345
-0.8341607428707576,-0.36695722558620153
-0.8341075973977192,-0.37989649158227873
-0.8262892135130273,-0.46932788304945694
-0.8234504303306567,-0.48273304135115347
-0.8168419935331466,-0.5568754208437586
-0.8124354611869675,-0.6231222500143954
-0.7951322478679024,-0.746183727360854
-0.7944881539870607,-0.6950866849002947
-0.7839056731760277,-0.7797638437870011
-0.7762761673442835,-0.8255287141699931
-0.771427084637403,-0.8500673905812908
-0.7635996882227851,-0.8980318545800743
-0.7580285527265862,-0.933729052903561
-0.7562255423496742,-0.9076551056071338
-0.7545745843565035,-0.9467369991497046
-0.7538941666895287,-0.9525399916255757
-0.7530717299955629,-0.9743602536832564
-0.7466351452610231,-1.021162129664894
-0.7414641278764824,-1.0697688386353104
-0.7405284301368482,-1.0778208010417025
-0.7361611333548801,-1.1101427099525807
-0.7336276628515064,-1.144265575195495
-0.7326473746299755,-1.1753145902526299
-0.7299680479397845,-1.1618632324778788
-0.7280307442890148,-1.2015603001161823
-0.7095588175980616,-1.4410789810431985
-0.7033524806216551,-1.4885231025706986
-0.7029749189983034,-1.4895502711627124
-0.7014648653438682,-1.510932050280473
-0.6930540593360992,-1.5547749562150108
-0.6925119108109152,-1.5697069050196186
-0.6810193406948399,-1.577538025819066
-0.6772727718316793,-1.582773911682175
-0.676556198768024,-1.5507729163423636
-0.6735976395376095,-1.5252040880225881
-0.673489857656393,-1.5247265893035975
-0.6714649619636144,-1.5387618892817896
-0.6664171757835637,-1.4788927236655858
-0.6653798077982795,-1.4485384819253095
-0.6595657644420747,-1.3519035738816212
-0.6563985137537376,-1.3112933414833008
-0.6507459555160571,-1.158437278523165
-0.6353359210912553,-0.801217551610816
-0.6349599703034663,-0.7563455523900393
-0.634527038297434,-0.7504442642703607
-0.6071307310030329,0.007719812404274842
-0.5890824292155696,0.239600738902646
-0.5811657958044698,0.20832196980880768
-0.5607112178895242,-0.10796387966018607
-0.554917690247092,-0.22890467271450965
-0.5379690125179843,-0.7398777325487934
-0.5353693512412896,-0.8155442294191863
-0.5261046971462031,-1.047131808311391
-0.5207025961156857,-1.1094119582009379
-0.5053391405886551,-1.1833903124130434
-0.5027059597973178,-1.1660493056682926
-0.493845798611686,-0.9271808009109304
-0.49349338242986374,-0.9289949122103134
-0.4920635320147615,-0.8762964770464612
-0.4871571849900822,-0.6771558111221534
-0.48341791287318525,-0.4558465320181306
