n_harmonics,base_freq,magnitudes,instruments
9,2.2582858433974833,"[-0.93496638  1.88328016  0.36319008  2.30699985 -0.31324158 -2.4991882
  1.07084961  0.69513519 -0.01597743]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.996018876156898,0.6963099022336107
-2.9794377712648252,0.6897990588706756
-2.9679642934883055,0.6990473754006373
-2.9576121861414166,0.6165305283146391
-2.95332056633164,0.5781596184416683
-2.9518332003238346,0.5288662280893766
-2.9511484164523707,0.5465046125619754
-2.9509558298083975,0.5274748968716595
-2.9479935486706648,0.5091990968862752
-2.937353249740676,0.44234425145665535
-2.92343546375575,0.2978990774041234
-2.92192705184688,0.28062655096453426
-2.921151793179813,0.27303648996701235
-2.9164830958513304,0.28870762657019866
-2.9163722205928213,0.25622835319394993
-2.9067647397242085,0.18820766409589684
-2.9056491316685316,0.1468029930619488
-2.88512929866077,0.13698469162829016
-2.881855299762555,0.13048331300261518
-2.8677390686989828,0.27879914666154865
-2.859060959891843,0.3512220947335649
-2.8537313974287475,0.4828063770573785
-2.8513442391524184,0.5057985135193869
-2.8465768679259265,0.5637210550548467
-2.830844525982653,0.9161019879641918
-2.830437863694871,0.9735370065078394
-2.8277364749077964,1.0432198267828126
-2.819377767020533,1.3510163654945824
-2.815577296920795,1.4669113043947775
-2.8127005060258554,1.6154186213242723
-2.812089060624805,1.6650458922240627
-2.806716364609538,1.8425966055384673
-2.8018182808070367,2.0429899802822664
-2.7986963862280234,2.2037114358221186
-2.7888687290858822,2.6756091136677886
-2.784794202955365,2.8409601025828066
-2.78239065538307,2.9849393047387336
-2.7794664619944367,3.070919981920286
-2.776143508871323,3.293476368231793
-2.7742904174329954,3.4125556360229834
-2.7687258717106253,3.6634712945682506
-2.768675204132422,3.6372641109637653
-2.764658224476194,3.8662580532806277
-2.7585491810695544,4.169589843043042
-2.7572306977157215,4.236396312084885
-2.7550369177495377,4.310123842324558
-2.7532884664263158,4.415464275136827
-2.7525112226252264,4.436830526955495
-2.7378790470156593,5.15468283111337
-2.7287771666381206,5.432618625100245
-2.721294713928647,5.722688177563094
-2.7210987194258793,5.747764432021127
-2.7045589233316645,6.096279647429775
-2.680847922917364,6.202573751723311
-2.662007438119381,5.934569822704079
-2.6468504550256884,5.393727023629774
-2.6460616546184133,5.336860278146394
-2.642421443623098,5.147549871235034
-2.6418096897564443,5.200059084404923
-2.6372057604469266,4.953785830820866
-2.634112726684381,4.7576306349630295
-2.62881747996726,4.464477374229907
-2.615186466900413,3.6576408999426193
-2.597827632070982,2.4278963391232935
-2.59171092211559,1.947045942045991
-2.589025284211414,1.7091334932745057
-2.5860290966268904,1.5300753634442905
-2.584538537931927,1.386362882951278
-2.571996100279196,0.4539365583213167
-2.5680489450055752,0.17868402340805678
-2.5605674158682463,-0.38175785063576245
-2.547645682074168,-1.221712187558428
-2.53992272065294,-1.6822107123018042
-2.535349545095706,-1.8784674700355193
-2.531620396767263,-2.080451762629877
-2.5313128999710024,-2.117200962356095
-2.528080084536974,-2.249274585164786
-2.5278382500916203,-2.225625528347532
-2.5211977426608714,-2.5005558847743847
-2.5165122695089517,-2.679284468086555
