n_harmonics,base_freq,magnitudes,instruments
9,3.1791127000329826,"[ 1.33832142  1.02302109  0.42822723  1.00125974 -1.0297736   1.1163758
  0.84025485 -0.81859002 -0.87943967]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9988939268692203,1.3129660937785976
-2.9872033998079095,0.6100322752129355
-2.981076983568623,0.2695425595965093
-2.980466335731987,0.17960731239536945
-2.9767819740108274,0.0055726958261065485
-2.9741543349323916,-0.12194953338169816
-2.969050511693699,-0.3861526381560696
-2.963540043449375,-0.6077029248885106
-2.956626191644399,-0.9334964193754268
-2.955078043575684,-0.919688162865494
-2.9537722657969243,-0.9228832932598745
-2.949380482258398,-1.0676472705774174
-2.946351260830976,-1.1778302316707765
-2.9451180825970393,-1.1479757240974444
-2.944901518837268,-1.2026820429296943
-2.943521073423846,-1.245723031976665
-2.9395973583943382,-1.2495704479630867
-2.9365340069873844,-1.2446607547706117
-2.9302585014158478,-1.1969608995221517
-2.928772309302592,-1.22155600784759
-2.899311125338575,-0.14163691201032222
-2.892388369542415,0.30288400556531664
-2.8886653788643555,0.5228186958798235
-2.882106970161499,0.9737893571236284
-2.86842888209807,1.9142932382144646
-2.862903813712438,2.337349306204394
-2.861593274648821,2.391208843905013
-2.8514915578518893,3.0871670158833293
-2.8408517374017235,3.6143525476075093
-2.8339639435679076,3.8718035108235433
-2.832791946768293,3.8961733680305257
-2.8252863870056695,4.157063106440042
-2.8178247530603047,4.11696848104027
-2.816719477251081,4.187644579851038
-2.8140383067725203,4.187507399892469
-2.806228449955594,4.016878297025644
-2.804455847896578,3.960569990189718
-2.7987890292849644,3.8210062868474544
-2.7941766570630318,3.647987786026609
-2.7861780879529716,3.163249529063976
-2.779143283271961,2.6609154625323614
-2.771246252643012,2.0327415604063264
-2.7682687116464013,1.7893450374897126
-2.7661511018591263,1.6344896384531398
-2.7556904867868357,0.6266769957060121
-2.755388187752019,0.6114852976329798
-2.7404277509391086,-0.9305000631562609
-2.7335464350997656,-1.6243625835576785
-2.7237662115082957,-2.567016098452222
-2.711324763221198,-3.506207342801049
-2.6959160232815664,-4.428350666489246
-2.6813298138306525,-4.814658426068084
-2.672931304143926,-4.850753852028492
-2.6678939080683053,-4.80562223270084
-2.6623836373432708,-4.672352904725515
-2.6587359825897288,-4.532247910497508
-2.6582632386253584,-4.571947243891995
-2.657890466096777,-4.519343183190015
-2.657352935519703,-4.527763164267029
-2.6501553077305084,-4.26356031872948
-2.64834968453523,-4.1529768876613895
-2.647440965784985,-4.142324273043732
-2.6389645421841132,-3.599744869914234
-2.6379384980925327,-3.53409603760664
-2.6250419357904615,-2.671764607796256
-2.6216395663326653,-2.3945154177169234
-2.615596071771292,-1.9885271619413376
-2.6122199364762886,-1.7120709122809488
-2.6042403047680693,-1.1000232635905223
-2.600107734258625,-0.8022363808743519
-2.594880955109099,-0.407547870172326
-2.5948174564430415,-0.342679110078548
-2.590988626905789,-0.13312120908159533
-2.5819494359150164,0.4964710873582347
-2.5795299456797114,0.6571201696489363
-2.5777741826543776,0.7512776684822641
-2.5730508061468194,1.0770204884974706
-2.5708892932700893,1.173453131629296
-2.5501513219899037,2.041108104817659
-2.543999219814875,2.196077828129774
-2.5400650005677963,2.2604601611497035
-2.5395658565869175,2.2476916730529912
-2.5364458562966137,2.285224966603206
-2.536221803368414,2.2826879333018417
-2.5274546747933,2.381955241793214
-2.52566212515426,2.3402129892552708
-2.524811299759162,2.3845486729491476
-2.51362686979393,2.3227094015471406
-2.5122393213074616,2.272373449871712
-2.5117008395570126,2.3045189777313024
-2.511382878891502,2.2378127362713
-2.5066859835013133,2.182361744574746
-2.496732298766279,2.043077188233662
-2.4936015896374495,1.988870699719776
-2.485738539381774,1.7477186019598094
-2.4749625645720443,1.5191969581558704
-2.4711247365094504,1.4743318432028394
-2.4648396004308983,1.2271188551389287
-2.460746813461045,1.0993302637635247
-2.453917879838428,0.8896461833801409
-2.427843044029639,0.19869905093440265
-2.4238843560112544,0.11585569748153468
-2.4091201394168067,-0.2798801703610629
-2.4060236009574525,-0.3235761438117736
-2.4046381904097003,-0.3628773411479677
-2.4039798569921986,-0.45346716720467356
-2.403718858336485,-0.40854463715058004
-2.4010412836328876,-0.49674225461332816
-2.3986664326328277,-0.5177239487604581
-2.3961450492376635,-0.5922977468148947
-2.393888356455912,-0.671559514099725
-2.3891626549824196,-0.7163637422336193
-2.3838444504538927,-0.9009312631838101
-2.3822453454812753,-0.9012580364197049
-2.3741025957643336,-1.1333736827358512
-2.3733891726286345,-1.173380964481264
-2.3715928924648146,-1.2418947997473007
-2.3641774592070752,-1.3813963361216297
-2.3621663303529736,-1.3896817773764456
-2.357522473920474,-1.5724922438016236
-2.354155183061936,-1.6327662685795947
-2.343787596089599,-1.8070584268825398
-2.3433875007402483,-1.8770370843189363
-2.3341595281128305,-2.0208833767311773
-2.32716012918537,-2.1823986243632025
-2.3266533349870397,-2.284669141738282
-2.3214926614206606,-2.304513921330984
-2.3168235389166405,-2.397311371482638
-2.313611082467647,-2.4075378912737206
-2.3079976663021773,-2.525464330741281
-2.304113882172085,-2.616707173530756
-2.303365418102536,-2.5780632660918568
-2.2972255842366747,-2.748771847168078
-2.296167162242723,-2.7051499501682548
-2.2947512199935396,-2.7433495625052964
-2.2852232852406367,-2.8206007516836396
-2.279811873848983,-2.7839751911899007
-2.278179950645618,-2.8139143814273546
-2.275668809541141,-2.809971853117043
-2.2654138265320656,-2.7989453404923963
-2.2564887553335495,-2.744405031851133
-2.239211362635962,-2.511581093260527
-2.2378510803605987,-2.511291299177102
-2.2367909680370284,-2.5027463766924947
-2.233094908498713,-2.456449394524331
-2.229007251325588,-2.3514025908266367
-2.2186081304279996,-2.1014163592657855
-2.217645241570052,-2.1232581441386618
-2.2100121707263725,-1.9689230664900068
-2.2093688532005906,-1.9771407250326103
-2.208732428255236,-1.9270047066998335
-2.207012748274385,-1.8637982224850382
-2.194934372527646,-1.6746130359823403
-2.191807727994589,-1.566035543459232
-2.1764941115284735,-1.259499739032145
-2.1714708964656513,-1.1643980505552702
-2.1607052304360783,-1.0500254113977052
-2.1551677127917714,-0.9962186945269879
-2.153448012486546,-0.9534105716990781
-2.149843662649748,-0.9485139293061109
-2.1374873780617483,-0.8357611211266827
-2.12507950978796,-0.8089172116804367
-2.11086475910825,-0.6980706503082766
-2.110345865306979,-0.6510273582893068
-2.1058024993175497,-0.6644925758548293
-2.1003353606515303,-0.6276932766187915
-2.098774614711542,-0.6260720119236524
-2.097200839179992,-0.652620428204515
-2.0939887819604044,-0.5979328136348592
-2.093545565046996,-0.6201919082557538
-2.0825251169415893,-0.6117118594666239
-2.0816478712486735,-0.5380783745749306
-2.079867809185501,-0.5485721481659075
-2.0674584432442993,-0.48523992634335084
-2.064136153732554,-0.42482301324906535
-2.063753949890578,-0.44943538328494353
-2.063065403382332,-0.5067177329542298
-2.059233642774241,-0.36796613837710823
-2.0545905795148856,-0.3988927692387228
-2.053883869711548,-0.3883649398806405
-2.053490052466864,-0.36729345211018544
-2.051986590439416,-0.3593015021844865
-2.047518826847324,-0.345780104813336
-2.027208497941495,-0.2219256719021614
-2.0218785491641182,-0.16625817252784314
-2.010238041394258,-0.16626648314997067
-2.009285674263979,-0.13246984466940556
-1.997121964037508,-0.23590924620011264
-1.993812916149271,-0.23522348364058168
-1.9900492715370457,-0.23211465657535824
-1.9819629431212173,-0.38892487085804356
-1.981690769187777,-0.3360518999580355
-1.9493696614701368,-1.1300424316600093
-1.9472651632116573,-1.1743937126252428
-1.9467052431267635,-1.178211640821582
-1.9459113226719382,-1.2327555256891793
-1.939681276595009,-1.4331720650117952
-1.9392837797438194,-1.3975980462255164
-1.9283450381326015,-1.846245374847948
-1.9259406950315663,-1.9096361781969369
-1.9231589438044547,-1.9190882590880785
-1.916229470846586,-2.217946637957624
