n_harmonics,base_freq,magnitudes,instruments
9,4.057985921037835,"[-0.24272615 -0.19448999 -2.05299884  0.06267968  0.082885    1.28902514
  0.13617604  1.33207695 -0.99554835]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9974465284948897,1.5839908143561163
-2.9659505740377794,3.1475580451500056
-2.959150690177213,3.4412879833545
-2.9570654137880004,3.537367857727454
-2.9487240294533743,3.8102020597710458
-2.939307620609524,3.9942948132707867
-2.9184477963439557,3.79702749243987
-2.906145410090903,3.2166776865919595
-2.904857580838405,3.131205113874095
-2.89466081627754,2.440353274808055
-2.8937957854473986,2.353732383408682
-2.890875280731134,2.108107009089329
-2.887032668238255,1.774622288451713
-2.8834054242659533,1.4753039839772022
-2.8744582234667666,0.6867328005508611
-2.8715339223889766,0.40358918222625284
-2.869511553498682,0.23073892396446338
-2.8581837688956124,-0.7420648782036983
-2.8559783542685384,-0.9217769536445993
-2.853621574835673,-1.0845676125399244
-2.8522230195386467,-1.19462043582996
-2.838764006397761,-1.9649659312734984
-2.8355510323515363,-2.1016899597711736
-2.8249544043364385,-2.322925539220087
-2.8124552267660734,-2.2347241140171543
-2.8117642679272334,-2.2099614791648974
-2.808665621662729,-2.1372011477500386
-2.8048811402073834,-2.0272487436163966
-2.802904173753622,-1.9380997914326377
-2.792567886975683,-1.4095737165712914
-2.784336799733886,-0.8664783719027216
-2.7818741113226446,-0.7069393027202904
-2.7787205802045376,-0.484573154405295
-2.7644790908371895,0.5354653329332985
-2.763996929621146,0.5573570490973991
-2.7613234089531242,0.7463165913739276
-2.7566429955403597,1.0266549702364192
-2.7454057697418435,1.6246044835453466
-2.71502720896459,2.158202420099645
-2.7134427651882436,2.1488360728441807
-2.6921240763177834,1.6231613143351238
-2.674428944779158,1.023553257104019
-2.6721072716343146,0.945621940608038
-2.664814931551571,0.7364310232353476
-2.65813742463106,0.5915645074267352
-2.6542754694322164,0.5043490217721085
-2.648297085587804,0.45685154060542715
-2.645988435925588,0.42969015501955937
-2.644724633648942,0.4267705037019126
-2.6338945005363428,0.4465707552767789
-2.624004818147066,0.5816668590271928
-2.6189205460594467,0.6680888336626808
-2.6112371029634387,0.8163303406968787
-2.6047438213850365,0.9367172766145023
-2.6001423061055475,0.9978114946576948
-2.5967962970516445,1.0827703083458837
-2.5888888229715152,1.181373323421667
-2.5828257493432276,1.1938336509541625
-2.550937491268187,0.4177240653600118
