n_harmonics,base_freq,magnitudes,instruments
10,3.208224099478915,"[ 0.27149641 -0.69670188 -0.35347321  0.24789115  0.19471216 -0.13645404
 -0.72055438 -0.78295731  1.85398739 -0.49944264]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9932765636280845,-0.9871211912938748
-2.9814493775152573,-0.8967943790329082
-2.973416532847314,-0.9958133309503593
-2.9656295367275805,-1.1220771303950343
-2.956733305074362,-1.4486675723176847
-2.9513430168656614,-1.6252459212060675
-2.9459237925754724,-1.8100820925129006
-2.9332153647143118,-2.369954435416068
-2.9224805526747204,-2.8277594786734728
-2.9213497824831864,-2.8386934406308413
-2.92020290263454,-2.8835075839788105
-2.9086730709310333,-3.2504856471891674
-2.905237583144456,-3.277887366649764
-2.9040920386917586,-3.303088905760785
-2.902499258315531,-3.287923678396721
-2.881073779227415,-3.2393555766733626
-2.8669000327264156,-2.894014211030776
-2.865533883017979,-2.8980667062155754
-2.8605488250987285,-2.6829897490138577
-2.8597146357947887,-2.6513198297699825
-2.8527933447584237,-2.2805755242608656
-2.8414034772817134,-1.7647148817188008
-2.832577075729155,-1.3743111296583859
-2.8263264205217924,-1.0207827464023127
-2.8232162733557264,-0.9029105270930471
-2.8226231406655904,-0.8523038692795706
-2.8182807298065304,-0.696509810287253
-2.8169084567262637,-0.6557389130379753
-2.8024881332417833,-0.15224276895858013
-2.7951565200344426,-0.05479726872103033
-2.791797219728178,-0.0031248875682784675
-2.7906515209209495,-0.0009539873905098925
-2.7890177034308845,0.041824666896171585
-2.7846562705991866,0.021349744935250478
-2.783432577341632,0.03194503246556792
-2.776644741975722,0.04516111940655797
-2.775736120339662,0.014761482570289463
-2.767564269810613,-0.07589076014189927
-2.7672987982589508,-0.034602466213778243
-2.7633649312722617,-0.14988688757778992
