n_harmonics,base_freq,magnitudes,instruments
9,1.5837935079323704,"[ 1.50477009 -0.50095391  0.83113277  0.062891    0.03228033  1.71612767
  0.59538019 -0.22188244 -1.28333363]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.97720110623223,-0.9385045388282678
-2.9751393071356853,-0.8669928886244982
-2.9479095476611907,-0.08218513719104417
-2.9456870911410062,-0.02643640779337574
-2.9444649175166964,0.009240960094882256
-2.9405816471861006,0.11217369002598522
-2.939621382279917,0.15763283029411415
-2.918727738371812,0.6558699251281024
-2.911807851666331,0.8382643356637184
-2.911291456641419,0.836441897835822
-2.911253799091017,0.8432849421959754
-2.910589638669643,0.8709040124623647
-2.9067411625956066,0.9456645527215672
-2.8843878466579564,1.397282059126403
-2.8801710045648807,1.4748322353708871
-2.8760867937774846,1.5319658900600426
-2.8627024887521753,1.753371381612197
-2.854761112806416,1.87755199753842
-2.850941912465654,1.9143655175565855
-2.8450519237781795,2.0040263725722536
-2.840844849411737,2.052144471114922
-2.8391925816787538,2.068387342587621
-2.8290340669479908,2.184359738520856
-2.8062593365846857,2.4010755355764855
-2.7958465896658042,2.4821966796409463
-2.793840339449007,2.5137872556434826
-2.780255230340268,2.598311481131327
-2.779146956098706,2.603136166698419
-2.7732938678569856,2.6426230089276093
-2.76214550965088,2.6966033798016897
-2.7495857258936276,2.74460920154584
-2.748314598052166,2.758255050508165
-2.7360423730543495,2.821018879653799
-2.73406505481321,2.8213210452076356
-2.7337437943295217,2.8287139415211793
-2.730668262206757,2.8264114762822956
-2.729928217497024,2.8341956369235173
-2.729106980283631,2.8308261287671077
-2.7246968262128592,2.8560378712954924
-2.7162263676085265,2.8790804833356245
-2.706387183233892,2.8898967782413
-2.7021488746244646,2.922920983789482
-2.7016441361949277,2.890711061767252
-2.699474750881822,2.906789075436707
-2.689794824737954,2.9122439604593793
-2.687681131359306,2.917305647789644
-2.685572209218736,2.9253100108847683
-2.6831978858828647,2.9244601575411586
-2.675585432188909,2.910126734300095
-2.669045732932483,2.912082279868286
-2.654165199881163,2.8844749144878854
-2.643658364236551,2.876964786739406
-2.641824697826798,2.8506694362675993
-2.6293064038648266,2.790466171041955
-2.6273355561021887,2.793469128788567
-2.624477742753249,2.7819410080504996
-2.6153133008539786,2.7280443273167907
-2.6138509266132304,2.7245589488406385
-2.604767145787383,2.656914634066809
-2.5997814222264717,2.603244420073066
-2.591607538382065,2.540975297375166
-2.5905883564065526,2.5197194679655537
-2.585656652748674,2.481212101653243
-2.5796215155389994,2.4020160468268794
-2.5700940627393503,2.315306733466258
-2.566692852108756,2.2570158067131105
-2.5619185342467494,2.183287512721794
-2.5583238459794377,2.131875325576505
-2.5567648772388707,2.1073944173490204
-2.55386544975373,2.07570817974995
-2.5518037553237596,2.0411036585453766
-2.5350209099977166,1.7799937787480822
-2.5198451722528885,1.5053019865662196
-2.514314290901687,1.399423253182646
-2.508483988433053,1.3073510368068255
-2.503759878941179,1.2182583073857676
-2.4939812816034745,1.0158029656361212
-2.492083355108723,0.9883444138068115
-2.4893533784141604,0.9282211445878109
-2.4859452315578308,0.871446228726444
-2.480286331136409,0.7481423926002675
-2.479542287429232,0.7355602602171065
-2.4791256394589958,0.7253901427062244
-2.474935492198939,0.6431112165671672
-2.4723307257436824,0.5856654395352205
-2.4602527586333167,0.34380839904720273
-2.4542933752535534,0.2369553177319234
-2.4427591722273236,0.011431870029800065
-2.433482365851855,-0.15283203983763413
-2.4268425839706316,-0.2783364404991943
-2.4262814863338473,-0.27522396542492567
-2.421906772741259,-0.3664526012381126
-2.4119292921700604,-0.529820926880362
-2.405756163818382,-0.5980875826530142
-2.401797731322865,-0.671180710795203
-2.3814951727914746,-0.9138556433884887
-2.3745075215205818,-0.9794904625460022
-2.369386890998358,-1.0146922014286093
-2.364095505408499,-1.0625585222726954
-2.362681305646573,-1.06478198298026
-2.361341180696214,-1.0817786901222926
-2.3566062080382855,-1.113080830584353
-2.352674654502936,-1.121480657180812
-2.3504578120881066,-1.1399782948397017
-2.3495073859118216,-1.141484723320822
-2.3377344922777104,-1.17799817223881
-2.3260181658975725,-1.1746085091022813
-2.3212745690739975,-1.1577442743208082
-2.317721901871696,-1.1463512776384992
-2.31199144037773,-1.1351122048601159
-2.310583963696029,-1.1075835277659798
-2.3024034761456917,-1.0829508308203524
-2.2977549853549193,-1.0381044956535883
-2.2956810487632726,-1.0136378040785825
-2.289100132114769,-0.9660185229363608
-2.2583150594381287,-0.6328731108889951
-2.242094214695137,-0.3991624016206033
-2.2218003689943044,-0.08796118764950057
-2.2053468876338465,0.1801433557183173
-2.2021271313118578,0.21711520921477076
-2.1923485199742174,0.37584856927294685
-2.1886403259992804,0.4117945751823227
-2.1874878183723787,0.44097910177826816
-2.184726484407758,0.4889213173560076
-2.179277338881425,0.5567731166893879
-2.173498642873197,0.6416054359321715
-2.1733237378955685,0.6532038180728126
-2.1667787128902445,0.7290143031216771
-2.165651564376935,0.7481710225122056
-2.165473683426571,0.7377365063874325
-2.156273746285083,0.8511466759125506
-2.152308673508501,0.9097025086448046
-2.1410440834629583,1.005859318287164
-2.1371571541520913,1.0369200593327674
-2.1339684113764292,1.064235716209407
-2.13132940491988,1.0851579011500547
-2.13112727085306,1.093988062585716
-2.1228424665903582,1.138635314468747
-2.1227383835526683,1.1432906642248721
-2.121575799796931,1.1436601823546904
-2.1187746263940346,1.1568078909762678
-2.1149599510774406,1.1733276965055204
-2.1110235823653025,1.1782675930734576
-2.1092364305364866,1.1974541613370553
-2.1020267624255133,1.2178780027139207
-2.0940615171175816,1.219982504236341
-2.086508040321559,1.2145212776847423
-2.085809789823346,1.2082566567453918
-2.084835582858938,1.2093156918166386
-2.0700688778188963,1.160979580562252
-2.0699826166438426,1.1616666641775701
-2.064623638083796,1.1198653111056827
-2.0640237750432275,1.1237489317964628
-2.0633452183177474,1.1338581877843168
-2.0617711943951598,1.1254603021060658
-2.0589075834876795,1.0911770652964459
-2.0469025468849233,1.0148071290975995
-2.0464283115206836,1.0081810789539238
-2.040391894724449,0.9590037988229273
-2.0402466451006687,0.9434800615680282
-2.0310868935218576,0.852658613141592
-2.014585295774687,0.6723201015531052
-1.989228349810917,0.33903140067900966
-1.9891537462888762,0.3460399405285738
-1.9880823972120463,0.32192104484282097
-1.9829577161701113,0.25732306170361124
-1.9794989741243207,0.19742046418614004
-1.9753593974160026,0.14927169352471858
-1.9687343472923553,0.0701422172547478
-1.967922256769234,0.04086497079030212
-1.9670790538418206,0.04656357809098195
-1.9588429494179729,-0.06086240738609122
-1.9523654137200868,-0.1516605961039765
-1.948534348843981,-0.2005283874989141
-1.9443030452584005,-0.24610935421131827
-1.9372040819910163,-0.33759156442125043
-1.9319086448125369,-0.39620131227797395
-1.9206247769085238,-0.5215952523823215
-1.9185162957572308,-0.545951341845179
-1.9184384566177721,-0.5258367639779647
-1.9177487119476189,-0.5525782553027948
-1.9080600882327452,-0.6206894627696394
-1.9019970843047158,-0.6772856346889297
-1.8960561834328618,-0.7110759955371665
-1.8919200341788494,-0.7389406751027403
-1.886076315247624,-0.7754163005332092
-1.8806902650654496,-0.7936009127264925
-1.8776169010337356,-0.8029309441698673
-1.8746626604490861,-0.8024154535796868
-1.8703644520420486,-0.8103735368654239
-1.8698091928122966,-0.836529495236167
-1.868919164855011,-0.8383534419073465
-1.8675919976654078,-0.8458596041435859
-1.8620899637252641,-0.8358728925349326
-1.8598001666762518,-0.8406507953501811
-1.8552858944044386,-0.8380274084393283
-1.8243986759090167,-0.7846106223830881
-1.8200492970137372,-0.7461655565112828
-1.8113592979923074,-0.7067281035908328
-1.8080019875549347,-0.6926279709110424
-1.8040701188448942,-0.6520813330512922
-1.7999088510333838,-0.6420765449415753
-1.7987960363886906,-0.6206365869228838
-1.7977971336156926,-0.6057910618549537
-1.7922311276001153,-0.5795171314580371
-1.7864139329055684,-0.5229657808114745
-1.7699268640753172,-0.37810151270583975
-1.7517074476270746,-0.21444086655674427
-1.7508316171826477,-0.21463146313790998
-1.7496907416634424,-0.1916607796294812
-1.7453970919473283,-0.1519261892552208
-1.7355027575489346,-0.05412069501749183
-1.7354748947036482,-0.04173087763957467
-1.7272016119856453,0.02243444194936481
-1.7168164255036087,0.09838644415189522
-1.7094706183622455,0.1874207296577991
-1.708024559482662,0.16991804755550474
-1.7042396527397172,0.22267989519764536
-1.697789400164612,0.259687476192506
-1.6883453473151255,0.3286420473820398
-1.6741233596146168,0.4060065631537777
-1.665479546890096,0.4455013180295993
-1.661329390135287,0.48396111509775713
-1.6561282872606067,0.4609960647001866
-1.6517072350491018,0.50609075877035
-1.6426015978213768,0.5197825726150078
-1.6336736684402506,0.531748502762215
-1.6284836127655924,0.5511105138573283
-1.6283885815556405,0.5374067655743647
-1.6273587923449404,0.5299627567521953
-1.6271516836140312,0.5375754840025357
-1.6255629227561317,0.5406270109107671
-1.6010672090348597,0.5150568330971105
-1.5995458839177656,0.5126038703109322
-1.5964706453123927,0.4985905032911486
-1.5819760057684613,0.4444009957087678
-1.577560869254834,0.4246328565863028
-1.5699816296863993,0.4047496598831353
-1.5696794750996383,0.3918932610870269
-1.5687584745887075,0.3981947783129745
-1.5681016993317418,0.37226268518544375
-1.5609279078392855,0.34460823114667233
-1.5583557261144165,0.34517439272694983
-1.557388932613547,0.3346094652593209
-1.555533005903014,0.3298583029628068
-1.5451658722553114,0.26560116350978535
-1.5428397623469576,0.25785210598588465
-1.535054633377995,0.22059753674046498
-1.5327133364010053,0.1913264670238793
-1.5148565464860593,0.09864922288060446
-1.511200477897224,0.08039156368875089
-1.5023779994838842,0.03192260504362536
-1.4954819953609022,-0.007361230738408089
-1.4944353411213613,-0.015727977047954336
-1.492028715803883,-0.018497837647487803
-1.4722814663111847,-0.11152356641900164
-1.4580312359958825,-0.1752471324793194
-1.456384278046595,-0.18117338320826068
-1.4559977944053606,-0.1724725706740984
-1.4516918252721,-0.201966713033737
-1.4493885516143108,-0.20406256526650987
-1.4371451615153716,-0.22304460261920822
-1.434883763882145,-0.22359462440340583
-1.4244273391539963,-0.2716051219854264
-1.421084388585848,-0.2777962992880713
-1.4196025473463973,-0.2667612527798773
-1.4176875818674668,-0.2752993752544636
-1.386526210997868,-0.2942989885368732
-1.368532062017568,-0.29724622509878357
-1.368294381912432,-0.29772468909879757
-1.3615471545223974,-0.29806879052868535
-1.3607623054120483,-0.3052566917899325
-1.3568458193491306,-0.2897354327179469
-1.3522184851494448,-0.30377736157629015
-1.3477780538225914,-0.294467088968842
-1.3372908370759444,-0.28586406038437845
-1.336092390249369,-0.2765077230266204
-1.3339071454667186,-0.28532826633053443
-1.3288328548674189,-0.28612938668430615
-1.3249996385376666,-0.2933425427535777
-1.3151913246838802,-0.2834854515373133
-1.3028614115609969,-0.27585018719296583
-1.293643545535772,-0.27319916264780303
-1.2921734946402965,-0.278290814661443
-1.2909595957478524,-0.2606243679152937
-1.2826084339141643,-0.2741207115228722
-1.2825952629396293,-0.27052275690949
-1.278372220245058,-0.2651718107619724
-1.277770923315982,-0.2653169709076543
-1.274473188620102,-0.24722625504244689
-1.2663689351747702,-0.250009472756814
-1.2550011293735583,-0.2453598511681098
-1.2516077389045979,-0.24215029097744886
-1.2504315241154749,-0.24732096962502512
-1.2498834352178723,-0.22498565171719895
-1.2457928931414757,-0.23360251813097038
-1.2378526614953327,-0.23354234784148378
-1.2360921905831865,-0.21106563839206643
-1.236084699664741,-0.21997692893592208
-1.23528546005312,-0.2233133146572961
-1.234214463486074,-0.21724665668355903
-1.2206236140474656,-0.19451580188402146
-1.215900128049972,-0.19698164235646703
-1.2143918029232341,-0.19287676892482303
-1.1981533304894618,-0.1419423885485563
-1.195920039664448,-0.13177271820180128
-1.194158819988281,-0.12420483836779166
-1.1938105490907653,-0.12835661422892747
-1.190263262109278,-0.0995254736385586
-1.1900677575534409,-0.09961504079272591
-1.1863979034805765,-0.09567607844348697
-1.1844542523256767,-0.0767638115672754
-1.182269159608489,-0.07117948743925734
-1.1737197138164293,-0.020594795464938385
