n_harmonics,base_freq,magnitudes,instruments
7,3.915643590163369,"[ 0.52340636  0.06130403  1.578517    0.31114164 -2.04006131 -1.02298333
  3.21881091]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9982842894811252,-2.7809637235896165
-2.9851050618598434,-2.9537084851379545
-2.9713910461061657,-3.020308638122138
-2.9705538694199465,-3.0255319293610143
-2.9674326420669916,-3.0169374378501828
-2.9641598507988505,-3.0057248013308095
-2.9611515925731444,-2.9885967146509858
-2.954502023815806,-2.918433910744898
-2.9531590185349783,-2.9037643755826945
-2.93971187699975,-2.647737938977116
-2.935984771484282,-2.550300795538673
-2.9327356325324687,-2.4545540878069416
-2.9315693492323303,-2.425667742307695
-2.926796360593814,-2.2744760909341784
-2.9255130939350678,-2.227788303827594
-2.925253913224726,-2.2179992688933705
-2.9244649123891557,-2.184993629441116
-2.920951052739697,-2.0591673380682263
-2.916769992014719,-1.9073078793153357
-2.9153302866691497,-1.8469651556052766
-2.913361343872097,-1.7663244899715125
-2.9129414639358746,-1.7483714935328
-2.9101403204603624,-1.6325426106737286
-2.9062198456908463,-1.4635841254637654
-2.901521900193886,-1.2541274126222846
-2.895434436091093,-0.9742575226382588
-2.8853939421509476,-0.4953956294891192
-2.8840193994789516,-0.4311235960227501
-2.8738031034558347,0.04900180621808819
-2.870466584348531,0.20188719218292803
-2.8511873075163106,0.9837039058394847
-2.8493540766663528,1.0506204337799487
-2.8480962542941426,1.0911656696542307
-2.8319265553673696,1.5503454113584594
-2.830907534321678,1.5732417841219408
-2.824259317485808,1.6994584099053032
-2.8211397882281832,1.7457448964842177
-2.8120584699669937,1.8437581452728729
-2.811743737923559,1.8514569479395653
-2.8096333443777413,1.8632610473679319
-2.807433924138854,1.8700997807330788
-2.8031928290131995,1.8789698160249708
-2.797282739714464,1.8770003052922335
-2.7944169070968856,1.863933076114772
-2.792805305305603,1.8564481589021051
-2.7795292816066715,1.7282943898275982
-2.779229359199591,1.7186187651143245
-2.764623224214098,1.4928539194887296
-2.760169441453452,1.4070291862116389
-2.7559284298063154,1.3227719245184555
-2.75265580431952,1.2589427445109138
-2.7419668389353395,1.0381763978189165
-2.735936612058624,0.9123217631374141
-2.735932165611314,0.9079168956072238
-2.7300577172131115,0.7910948329676991
-2.7206230133632747,0.6063095084608798
-2.6942941577968,0.15894010378072665
-2.689737075373447,0.0955497618171862
-2.685621519928045,0.0386829248277971
-2.675040239886907,-0.10555936322927605
-2.6685256282951926,-0.18580880151397075
-2.6630080307124873,-0.2567385283676318
-2.660897679808662,-0.2784445709066985
-2.6594781992294987,-0.2987452024004312
-2.654660744891009,-0.36103911382627035
-2.6457165288378492,-0.48209581216260594
-2.643306027132245,-0.512960528561107
-2.628221193807689,-0.745632402187033
-2.6238028762623875,-0.8187751216415716
-2.622819122795785,-0.8293923282100036
-2.621464240186376,-0.8564879367433
-2.6195703748736405,-0.8877915306480708
-2.6168901745632827,-0.9406876998542981
-2.6127508587882504,-1.0083053314820871
-2.6106883191453107,-1.0496835045682693
-2.5988436929738032,-1.268325257928637
-2.5979849377910256,-1.2840680626053582
-2.5935269126709093,-1.3662481692177744
-2.5795440055211083,-1.6202137171913737
-2.5677845159033734,-1.7981428950302072
-2.564484537764052,-1.8407460570122391
-2.5628590886234663,-1.8587290442458821
-2.5610418622379143,-1.8782953903712025
-2.5591998417608766,-1.8982321205758756
-2.5584295933468817,-1.9066769810420876
-2.556065320712733,-1.9286779125646478
-2.5473951754711726,-1.9857346055860647
-2.5329355120685513,-1.9754738351356833
-2.5264234674847863,-1.9367275619447986
-2.526218132632394,-1.9345720548956553
-2.5177656329532168,-1.832210237838032
-2.501117339376048,-1.4957440938208098
-2.5007682027094313,-1.486970144940414
-2.498726311445177,-1.4371651659094984
-2.47921109144234,-0.8580036982048106
-2.473020997959919,-0.655429101118231
-2.45145967047221,0.031689001536212284
-2.438392874077603,0.3572664710589679
-2.4378298712927546,0.36510711797215994
-2.4271666006676496,0.536408161568513
-2.4117464974210416,0.5856603455092553
-2.404060836799846,0.5198263796782377
-2.395621368291191,0.3635362854953822
-2.393273908146729,0.30847396210148664
-2.39116508532147,0.24981253107164125
-2.3878686332425114,0.15585916778139175
-2.387473463952812,0.14253602298879378
-2.3859854215344365,0.09155473208634043
-2.382275663780172,-0.03390538823719943
-2.3820824463877868,-0.04628483008813561
-2.3746364373002766,-0.3445442213902203
-2.37420157163349,-0.36036515578673456
-2.3657151534580745,-0.7632181441133995
-2.3621957693183377,-0.9425183254781636
-2.3594967660175628,-1.08080674830171
-2.341371004247532,-2.078299572439982
-2.3409156799709034,-2.1093938714107137
-2.339575144872703,-2.1811920942266942
-2.3340767135033946,-2.480763566197539
-2.3248861825540383,-2.9464702995686363
-2.323736154382308,-3.001929849918821
-2.319141715564127,-3.2090568707347655
-2.3184006869291567,-3.241433773136241
-2.293794651877349,-3.9282310898159856
-2.287772936220658,-3.9608919623106456
-2.2865791417942547,-3.9583798815975992
-2.2822590084575864,-3.9383142882473106
-2.2789722403625143,-3.901292748957214
-2.2691871937659345,-3.6838483789213705
-2.2474460047576716,-2.6411151247619795
-2.2368264187575146,-1.888285270753821
-2.231498656260876,-1.466906709768722
-2.2277245399931167,-1.155427093487583
-2.226443590351476,-1.0424999631360155
-2.225062874499471,-0.930078280663131
-2.219963418650395,-0.4825890280210697
-2.217284564856242,-0.242735610114027
-2.215794717242793,-0.1085648155688452
-2.215302951662758,-0.06446991560571766
-2.2150444999607473,-0.045463881116433555
-2.20983329836716,0.426677105676019
-2.202681445210004,1.0679963016881642
-2.2006092393254915,1.2480237492371298
-2.1981572408083876,1.4675535968287106
-2.1919652653276387,1.9917035348053362
-2.177089179289978,3.1115990089298893
-2.1753908110865403,3.225858780617465
-2.1718113114748854,3.4479563316105883
-2.1612159983652086,3.9958802316801147
-2.137785110496249,4.5421134859091605
-2.1295699105103147,4.514116008061817
-2.1292899999424706,4.506579056773511
-2.111577770444761,4.068141045716397
-2.1037529860287374,3.740662451429638
-2.099851586355416,3.5580205423068128
-2.095090087921481,3.3134973606826494
-2.0921129517332266,3.1569768240514926
-2.0822157124586713,2.5913412333775865
-2.072832916933288,2.04320346065157
-2.063877144956442,1.5344111615313198
-2.062733259649714,1.4759590239363094
-2.0587662891386134,1.2641138301878438
-2.0556759918909613,1.1085898112344073
-2.04364255586803,0.5678235244413091
-2.039593615796696,0.41584445815327775
-2.0351903223514602,0.2815923348954606
-2.034629733362328,0.26175661174331377
-2.0183600434358606,-0.03806400199375277
-2.0114254357296666,-0.06249260771358457
-2.0058345034989413,-0.0363287862860939
-1.9994568849979264,0.03379679295651205
-1.998524525812829,0.0505535479893625
-1.9914894474527072,0.1826538203983069
-1.9898696064103363,0.22186323781083991
-1.9821407778869227,0.43479165796060343
-1.967499887797831,0.9386444732494772
-1.9607366600193694,1.1895082803645152
-1.9437294358995916,1.8139039420961642
-1.939271566794435,1.9620152796874626
-1.9354938158130348,2.0783971231733656
-1.929674047452535,2.235391824146703
-1.9272558813136047,2.2899435252715667
-1.9247929750419113,2.3425747333457494
-1.9204922007004894,2.4176384798158552
-1.9171069312896616,2.4703382637088347
-1.916405579194254,2.4811909102881655
-1.913437011564118,2.5083191120767077
-1.9102685678226192,2.533569548368925
-1.909524759065622,2.537596827881723
-1.8978304897616023,2.5122058883868887
-1.8977569058376123,2.515694772827354
-1.8842834076089539,2.303309304202648
-1.8733288433119544,2.000640056516958
-1.8705114377149297,1.901864090884137
-1.86960998016881,1.8730014140619575
-1.862254550202605,1.5954665791240332
-1.857552416540332,1.4058877253588493
-1.8536640257740162,1.2345815143951782
-1.8355534484136806,0.42070350069282386
-1.8220905191108687,-0.1481404126098235
-1.8176755875012105,-0.3147438551740316
-1.8169056426220287,-0.3416615850808529
-1.8093184452537396,-0.5954425058566842
-1.8086213624630112,-0.6200266553237013
-1.7891345569890131,-1.0226262825431556
-1.7866138508319425,-1.0442039736193884
-1.782625134350571,-1.0742761383921857
-1.7790699723441554,-1.082153584913722
-1.7788901052487283,-1.0788229424931832
-1.7772438463938218,-1.0827366133773868
-1.776050114637083,-1.078085338354259
-1.7648685259579995,-0.980433308746764
-1.7571451597220156,-0.842690484745058
-1.744186130880325,-0.5061615657093048
-1.739037278841642,-0.33964682084199366
-1.7386263218531874,-0.32828066819069424
-1.7339912873947603,-0.16980536878745117
-1.7308564785639549,-0.05414203811162417
-1.720604284337952,0.3354264553468401
-1.7144076474398138,0.5721380514124612
-1.7042710443998146,0.9524222409478915
-1.7025690282580312,1.0113067604620867
-1.6891802917864867,1.4497513833252857
-1.682820984347191,1.6234103377623015
-1.6787640753866915,1.7145680219520638
-1.6786331324305241,1.7207051152009065
-1.6682718779285672,1.9016293939650355
-1.6623294858037048,1.975926081879744
-1.6508302994524091,2.0235561485055085
-1.650810988130437,2.0220608882810414
-1.6452987774438703,2.0081284269282733
-1.6412113076667048,1.981188083707925
-1.6333846184834735,1.8945455389867383
-1.630941229477028,1.8622209484657355
-1.6170271668419791,1.6022016518308604
-1.615619634579774,1.567741314854386
-1.6057657905351241,1.325376514633083
-1.5970891118276955,1.087855797506089
-1.5939650145535418,0.9994323573997638
-1.5815698753081326,0.6558026132869103
-1.5770297354722627,0.528851381690422
-1.5742450865808613,0.4488074851927832
-1.5725717149156506,0.41108649051489726
-1.5633544704638092,0.16913201582304874
-1.5537756585606832,-0.051660964272575556
-1.550002674832486,-0.13390483488061303
-1.5473272040336645,-0.18963900789491558
-1.5435287762571543,-0.25956039199131375
