n_harmonics,base_freq,magnitudes,instruments
8,1.7603617902555375,"[-0.78653371 -0.30799157 -0.70904248 -1.59010064 -0.42670292  2.16608035
  1.09520938  2.07511998]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9957648442527884,2.4377140772600008
-2.9880981746049358,2.748025820660146
-2.986018906366347,2.8520270222824897
-2.983544990055268,2.9580674903815893
-2.9799329730528323,3.076673369291125
-2.97972031727228,3.0764902309707716
-2.974322864521687,3.3368967319301204
-2.972191984216371,3.3884690066571594
-2.960913400984814,3.783637300186913
-2.95931220422042,3.860355655484372
-2.9591784182326935,3.8552591725085232
-2.9573121199417365,3.916335002461397
-2.9560328134616976,3.9567188276565237
-2.9486788507117714,4.208078735764728
-2.9441237643201763,4.3437891025888495
-2.9382007489651367,4.494756749238211
-2.934984378853665,4.576533214113099
-2.933875169005998,4.606700711008064
-2.9287386156742348,4.711424490231419
-2.9211516866757012,4.8695332199923005
-2.920646191212753,4.8885963662920515
-2.915714842975918,4.931713198144373
-2.912813789892745,4.989991076190183
-2.9057140509343906,5.06598446910411
-2.9013098843995198,5.11067900452085
-2.8964110679704875,5.1629630401942945
-2.8898553479759825,5.186077764613885
-2.888801816566362,5.158748873307107
-2.8780847115821455,5.171162112727941
-2.877529903448587,5.166677425238184
-2.8689998079469343,5.14088146434443
-2.8590089377861805,4.999116319893105
-2.8588359298278956,4.964240614207149
-2.850514224637206,4.8663799770606975
-2.845400345910528,4.789910699060047
-2.8431872065346058,4.730682202200005
-2.8332390783335004,4.460054764813442
-2.8278384249985473,4.352421632284269
-2.8178807105321084,4.033378808603124
-2.815806095434038,3.959452787375022
-2.8080263274441286,3.679025675363644
-2.797226321763094,3.2974967147955456
-2.7859126962021588,2.901153395357886
-2.7856309521795164,2.86606941323779
-2.7847945084060877,2.878140834896671
-2.7782192899668297,2.5836879599952067
-2.7769146270431984,2.5128242091403776
-2.7661914989515743,2.0499158529115107
-2.760063920313491,1.8003964192996809
-2.753232662117451,1.5564051426998151
-2.747126474174801,1.2641832720714254
-2.7468753501800114,1.2140268203600413
-2.739861399363363,0.948299585021095
-2.734804425685747,0.7661607098844593
-2.734778962454201,0.7818408133520239
-2.7310425464711594,0.6025640823376957
-2.7300223436855795,0.548490781985724
-2.728251142792564,0.47705238986170434
-2.7281550941591775,0.450502968183906
-2.7281273791670255,0.450354846562366
-2.725171076988331,0.3358636937227683
-2.7160486113523667,-0.020123515640693562
-2.7158030103084867,-0.08686328329895263
-2.708224075614073,-0.26144841315145173
-2.6962707121308362,-0.7311295064477714
-2.6855447432732618,-1.0385704777986613
-2.681694363450217,-1.1372159095847112
-2.675839911674948,-1.2836863969669046
-2.669074403703328,-1.4978567919171963
-2.6623489865034036,-1.651919316538058
-2.661413146119168,-1.6242645252606476
-2.656738419509892,-1.7622436795858014
-2.65100671912285,-1.824502998927683
-2.6466607598268928,-1.898208894819754
-2.646515816042835,-1.9336495003322847
-2.6421257148976123,-1.9445318516677554
-2.6399266417233505,-1.9939273441963556
-2.6353132279842195,-2.0494251259700937
-2.6351956765757105,-2.0720340928593624
-2.6336152522701552,-2.0620057340236615
-2.6317900150133977,-2.0615291921592043
-2.6124840368923445,-2.116472390165662
-2.598522958917446,-2.0980722418454056
-2.5824740466123277,-1.9826982915648637
-2.5673446810186284,-1.7429634338497262
-2.563612778907651,-1.6944374541334026
-2.554098091095947,-1.5604065236222362
-2.5524846337373086,-1.4228463368190667
-2.5467874027456787,-1.3498705219724414
-2.545233063358998,-1.3240919352116043
-2.5437066064822913,-1.3236121248173383
-2.5423418950626706,-1.2363862605904874
-2.5378294047435284,-1.1596128740933234
-2.5352399912543833,-1.1054946992742458
-2.5330946935872296,-1.0449370659182897
-2.5328891714631094,-1.0773699655316074
-2.53126991914926,-1.0207535849704337
-2.525753915797556,-0.8620579879127099
-2.5253933990859148,-0.8808496755373908
-2.503963293308556,-0.3512994345972204
-2.502748464888883,-0.30435310004435556
-2.4673069829892302,0.42339816146408377
-2.459873318812835,0.575049454391315
-2.4380819316723468,0.9283343837769096
-2.4372551726844893,0.961434046770483
-2.431981481283746,1.0216515750872706
-2.4286637128268094,1.0191617453065063
-2.39409218216235,1.1683214129169224
-2.383637355635388,1.1385628155765182
-2.369536294368605,1.0313697893389742
-2.367807961056174,1.0153646241167305
-2.3622865793705996,0.9522035089464261
-2.360216445991762,0.9410971998086252
-2.3547806198044254,0.8710066473045305
-2.354306461685064,0.851254716385003
-2.3507391798804784,0.8062857504453613
-2.348347912025261,0.8201713496785605
-2.347768383336053,0.7631546089060263
-2.3457632672355833,0.7286332153526649
-2.3272269915902575,0.3361368800720961
-2.3249791491157223,0.33568906778647317
-2.3150598884990625,0.10411456557048246
-2.3128519376236896,0.07087552774920977
-2.3048969068419813,-0.12880646878547689
-2.297546582090204,-0.3143093634186375
-2.295346770906164,-0.3668425618050395
-2.294386257243205,-0.4208075038325829
-2.2913216036633544,-0.4372848604730595
-2.2829741300652646,-0.7049267814405639
-2.2821378678753965,-0.7276919847508503
-2.2794165747958752,-0.7572148739173858
-2.2783591067599227,-0.8102267703510267
-2.267501672209602,-1.0892566778965698
-2.264311012320449,-1.1993091832127372
-2.2642955352489302,-1.2015774184120531
-2.2542671299254553,-1.4573873034503662
-2.2510208213712177,-1.5486803299235854
-2.249948804402848,-1.568529793583343
-2.248660232848994,-1.5960306617932256
-2.2466411994553983,-1.6629098134298195
-2.2315143039929763,-2.0425385939943075
-2.223514276664015,-2.2138813414786376
-2.2122512800350016,-2.454039432670259
-2.2090046544456294,-2.5521325050200714
-2.208559981889941,-2.5344042950573424
-2.2069658116367243,-2.494028806184924
-2.2021540088666445,-2.65982839510559
-2.1966410869169684,-2.7218652339259437
-2.1909591527614465,-2.8644066440025684
-2.1907688004312664,-2.8834362772843756
-2.1894203356673327,-2.880470929386602
-2.1828137578287814,-3.003735045605109
-2.1743782476693183,-3.1159934824660014
-2.174261137234529,-3.035211019039435
-2.163376798563619,-3.280876603696188
-2.155555799515297,-3.2840265880864608
-2.1516087127191312,-3.313280558337548
-2.148468590182275,-3.312220929516729
-2.140916703195662,-3.3847901653929027
-2.1395992870367566,-3.377239435178143
-2.1262830818461396,-3.416250891131982
-2.1257906876057895,-3.4773965602679073
-2.1168793693569103,-3.450275257003228
-2.1127425102468744,-3.419408680670173
-2.1122436394855204,-3.393399814312034
-2.0972271919683747,-3.3456747095296446
-2.0904124033521363,-3.334184246085298
-2.0790986345111335,-3.1952219811515365
-2.072606530316418,-3.192734821096708
-2.0530065317877337,-2.970080738969221
-2.0494527005038927,-2.9444512387828308
-2.044047314578985,-2.9062516121731976
-2.0369269985693643,-2.8219142227344336
-2.032658158461412,-2.7791776107961894
-2.029988284534328,-2.7270742245383803
-2.029278476403332,-2.7408583857042865
-2.0290791956020886,-2.715263663423597
-2.026845558695891,-2.6987494119151263
-2.0198409529534347,-2.5742033772855617
-2.017998078541624,-2.5620626934582535
-2.0175415104240715,-2.5474112367012496
-2.015598137241839,-2.5490234423663756
-2.003307633447018,-2.3950917744733347
-2.0026980771005083,-2.3660889003954693
-1.9784238471905622,-2.073269384502267
-1.9657779789046355,-1.9240849713488626
-1.9606211950840078,-1.8525808948790132
-1.9562191992885534,-1.850728654538097
-1.953248199787368,-1.812765348821987
-1.9406266458443964,-1.6711204317538177
-1.9344450109784292,-1.5940777037546838
-1.925761801053799,-1.553428614162007
-1.9210745965927745,-1.4738838643186734
-1.9193099131957727,-1.5176508877027177
-1.9190877952482912,-1.5086644661831736
-1.9159134219630218,-1.4607016753368132
-1.898912602970763,-1.3578422674950514
-1.881260331347755,-1.295081497917968
-1.8753222807772212,-1.2629007042262235
-1.874066681456797,-1.254838043070548
-1.8690600895518517,-1.2331897389593653
-1.8679725132875753,-1.2718970745346327
-1.8569656750331724,-1.219209491683268
-1.8364211211524453,-1.117408038835582
-1.8155203915578908,-1.0648560652747785
-1.8142368415202719,-1.0678233144668878
-1.806870316258011,-1.0304790306053835
