n_harmonics,base_freq,magnitudes,instruments
8,2.0361281534036397,"[ 0.21176317  0.9031764   0.27894202  1.0565148  -0.4990445   1.30816057
 -0.19256462  0.54536809]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.995389198714995,-3.5650630343758363
-2.981726180361429,-3.6253189428910457
-2.9728663706876315,-3.6470688006653367
-2.9723918923290737,-3.6462386793327943
-2.9617090012438343,-3.632711230164231
-2.9556636221743338,-3.616821661170726
-2.9543840624836246,-3.612337173586518
-2.951167898701679,-3.592315565742904
-2.9508204518718077,-3.590992673055209
-2.9479407868298093,-3.5819838343205985
-2.9410699969745826,-3.5271175786514553
-2.9342590701841473,-3.476766885559494
-2.9123707829491976,-3.2113238103320727
-2.910179052054341,-3.186738228787386
-2.91007143196521,-3.1799814435881766
-2.9023515416800096,-3.065389428097244
-2.9015474962209304,-3.04953328746623
-2.8949797265233035,-2.936955364331039
-2.8849537633397064,-2.757447086960694
-2.883753065126464,-2.738012941988256
-2.8821752781827596,-2.707592288051214
-2.8772564822679416,-2.6149643435731083
-2.876831953384516,-2.5996051605523594
-2.869344602474701,-2.445495044380404
-2.8660537759754092,-2.3729479984762825
-2.8602698723845283,-2.2614809284853075
-2.8576187959225665,-2.2076408996020285
-2.855509941054245,-2.1670293408817742
-2.8499542831973486,-2.0491669414057534
-2.8499006475826034,-2.0427194948655742
-2.8459653752469594,-1.9596906965047394
-2.828762243099966,-1.6052315582503303
-2.8276955442458025,-1.5808193168977178
-2.8219378851311028,-1.46463979459833
-2.8091237713599035,-1.215334716066002
-2.7919347095254268,-0.9021602926170248
-2.7877162405741402,-0.8405145540456697
-2.7870946598409247,-0.8265575436044914
-2.773662574224479,-0.6259298786806233
-2.757414863549182,-0.4277317345255491
-2.752106676166987,-0.36714089174739245
-2.7487932729019553,-0.3530032087053329
-2.732693681215212,-0.22384379038608312
-2.730128445024673,-0.21396572524187285
-2.722983069982291,-0.1748172517481575
-2.7223214259410287,-0.17417859028094082
-2.7181061737180876,-0.15375627827380903
-2.7164490082381243,-0.14795863785829297
-2.7101386268744143,-0.13280855681192652
-2.709909730671318,-0.1294981846002315
-2.707268692826678,-0.123944734089615
-2.7008253554469563,-0.11916710377718134
-2.6961632520266257,-0.11431671583595207
-2.693670568495152,-0.11819108740545389
-2.6863487621719457,-0.1249171973944114
-2.675231642387739,-0.13784493900444572
-2.668167159698963,-0.15497171579838465
-2.6675347482424394,-0.16011009712105503
-2.658088711955445,-0.186851883428036
-2.6562085977361525,-0.18446877548420432
-2.635177569812635,-0.2723256482337375
-2.633799358575134,-0.2752508050530973
-2.629618814060799,-0.29496679640383827
-2.6227854467930314,-0.3159834668937824
-2.615717160592486,-0.34011875729534113
-2.600916224405345,-0.3948445312004134
-2.6000361618278527,-0.4003796255084105
-2.579162158271357,-0.4522717853083586
-2.5726724491966575,-0.46346592618329896
-2.568427098425584,-0.4635157773449686
-2.5664020248216115,-0.4731338231607112
-2.558097068089856,-0.47097283378097166
-2.550081491951641,-0.47684591091502176
-2.548862712786924,-0.47427956373067626
-2.5460843294073805,-0.46920634739955697
-2.5413305738552063,-0.4607577869566112
-2.534946648770898,-0.4645743214836073
-2.5322720670163354,-0.4612071542536361
-2.5250446044749286,-0.4488400076406809
-2.5230238279601487,-0.4497309164442996
-2.5143786956854726,-0.4358424986013726
-2.506796577642695,-0.41377762490886166
-2.5041545505223106,-0.4092375209297728
-2.5004706486528434,-0.39934375152443863
-2.491235526132099,-0.375374913466651
-2.4911585221393193,-0.38209099182569695
-2.487945266427129,-0.37084350004056627
-2.483211300539084,-0.3531932492474549
-2.4830927913173184,-0.35747960279152524
-2.4820573541617392,-0.3582538288461887
-2.48162514478648,-0.3584841040434789
-2.4800674990752096,-0.3583167668273028
-2.4763092167483034,-0.34285271764883996
-2.4754232934254317,-0.34218260330110206
-2.4654708570723773,-0.3062495547322142
-2.4622567863299443,-0.30116878000872443
-2.4611907751556643,-0.30239948840017966
-2.4588492220891753,-0.29186385185419733
-2.4575394820517547,-0.29290277623014
-2.4569507108718476,-0.2942657187396874
-2.4525738492111846,-0.2823029268854104
-2.452076029756371,-0.28675664246473576
-2.448938366528222,-0.2753017052015857
-2.445458424543105,-0.2614391791729437
-2.443582215942588,-0.2607856291562723
-2.4407731757364246,-0.2592654235769752
-2.4400336898252033,-0.2601048503627264
-2.439530801125719,-0.2553014306924912
-2.427790941227153,-0.23060395359398117
-2.4236826714775814,-0.21895176079991446
-2.423473363584214,-0.21937832566011833
-2.4184067728641745,-0.21702846226171563
-2.414786252846557,-0.20395639805102764
-2.412340780094881,-0.20897639789335953
-2.411249930742321,-0.20111588867024463
-2.4043372049285265,-0.19110204830135286
-2.3998606140744405,-0.17848670772129135
-2.393689103264816,-0.17646057513119612
-2.3890780781205114,-0.1690160280421626
-2.388331584199573,-0.16510215197164346
-2.3869108407388877,-0.16801247633609548
-2.385190883757074,-0.15066324074994478
-2.3809464217252945,-0.15290247621053502
-2.371454265605612,-0.13705106954511087
-2.3684873466794856,-0.12846468212420858
-2.364588273586458,-0.1155671790516332
-2.3573078240107304,-0.09587598621544483
-2.3498403090145654,-0.0756910597966845
-2.345343545223571,-0.05655399650710899
-2.344995470649197,-0.0632057842384316
-2.3290058496215265,0.024955437857856397
-2.320201424704941,0.08922937479271056
-2.3190583345803306,0.09455569619686209
-2.318964555714507,0.09194017211269175
-2.317864257717246,0.10455420337633914
-2.3151079527678675,0.12178546394509768
-2.3112789315692357,0.1593580243527912
-2.308955274356528,0.17570963536733794
-2.298073160566686,0.2830941545367287
-2.292823190832579,0.35421657848733845
-2.2919306103038823,0.3651813303427678
-2.2868681656109375,0.4249980287625823
-2.2862670047679723,0.44235639911158803
-2.2810929788942724,0.5101799293731842
-2.2736590466927353,0.6196262270488415
-2.264356216909998,0.7831198087338821
-2.264231779854459,0.7879779783478408
-2.2583537204419892,0.8927928088331447
-2.2422498442373957,1.2307048824788458
-2.227729822522785,1.5824074164869644
-2.226866299935663,1.603229741901288
-2.2263489567384944,1.6139999903150561
-2.2254384728130714,1.644391024412943
-2.222176741244067,1.7277096837803738
-2.21995996353192,1.7808116029871357
-2.2142869513996226,1.9354915385394487
-2.199251575381769,2.3544825318209495
-2.1906707426257612,2.6002906352879096
-2.178753202429372,2.9553851650262932
-2.1778999083664647,2.967749978226752
-2.1769364260696147,3.010352378716493
-2.1768910876120646,3.0066658361526404
-2.1768257590298785,3.0142878526723447
-2.172815648944111,3.1186877017980232
-2.1549026944074243,3.6293589148267964
-2.150073521795271,3.7556566013180226
-2.148475758954208,3.791863585047278
-2.1477960282516007,3.8141339824826486
-2.1463742895947178,3.8576366786718896
-2.144785389050851,3.884230655948666
-2.142731663609297,3.9451690990676083
-2.140611993299223,4.002113153666913
-2.140582740735745,3.999719234431696
-2.138044573879798,4.059294157799385
-2.1355279027547853,4.116734174580061
-2.1269253995641604,4.309026585682199
-2.126368590117779,4.320268894948021
-2.1259364806465113,4.328390110806811
-2.1188423690488314,4.460912295403525
-2.100596922398725,4.737029965599214
-2.096808760491867,4.778241079040303
-2.091747088468563,4.81106571158687
-2.081392855530629,4.872238451299619
-2.0725925808795207,4.881422235239635
-2.0624137021428544,4.84294823333413
-2.044837537500583,4.643125953729449
-2.0374319313638356,4.513215581215792
-2.0360856921456794,4.482931677065531
-2.035611550670753,4.480915905421167
-2.032885081862424,4.421224005427926
-2.0224545961445513,4.172131445627414
-2.0190807446291315,4.078577026839476
-2.011928030297286,3.8727468690403195
-1.9960100456029735,3.325451529354182
-1.9934763753971816,3.2276754669395604
-1.9794515377086952,2.6724311050705847
-1.9686736775537537,2.2042958364459717
-1.9674490702394942,2.140719925404991
-1.944065202620745,1.0774072095834781
-1.941817361357335,0.9795085118999587
-1.9276514484611669,0.3326180867440035
-1.9191425911339048,-0.04253651602573515
-1.918744349844995,-0.049215974073771
-1.9071430792706026,-0.5312449921384045
-1.9062834003739235,-0.5674030957496541
-1.9021227192721113,-0.7244912283996231
-1.8910578188117553,-1.1256872332497587
-1.8749609097755173,-1.6121490944902588
-1.8711197766194778,-1.7113108567240285
-1.867530376556026,-1.7778593527419773
-1.8654509256713996,-1.8309369938110964
-1.8594891245482106,-1.9460806172220408
-1.8481525297667687,-2.108680734918581
-1.8442480316028758,-2.150872036302759
-1.8413309781664877,-2.1700373023153543
-1.8408609818861745,-2.172495952895441
-1.8374042360293574,-2.18254445866469
-1.8355127690285862,-2.195931308246101
