n_harmonics,base_freq,magnitudes,instruments
9,1.0896532401790155,"[ 0.38402231  0.3477997   0.27816215  0.53988154  0.50908203  0.00468217
 -0.46311556  0.02493608  0.61398432]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9984870614004624,2.852389878432291
-2.997359616999346,2.8490152740514345
-2.994214808596195,2.870181147219852
-2.987087008520228,2.9077509372310857
-2.9774339315011087,2.936799628316044
-2.9767814149809393,2.9447701454273933
-2.9669442741958325,2.9824721015013487
-2.96453055993329,2.9988751776554876
-2.961123276773616,3.0119482606737438
-2.9470913632377833,3.07204410143626
-2.93036736908695,3.1307225794024065
-2.9279733040989733,3.1475263989818134
-2.916129847776677,3.185950814898261
-2.9128433041942055,3.186128003865131
-2.9107915942778875,3.2059204038204343
-2.9102757551731484,3.2144695005293964
-2.9085926233058137,3.2202248210208055
-2.9073744883166337,3.2279472920842203
-2.9048215345082955,3.229217181439978
-2.903775698728233,3.2400587644453083
-2.89072417266737,3.2766895678324786
-2.8821640722479405,3.305110495703253
-2.8813147451678676,3.3025270864966356
-2.8662373751881107,3.356663268937594
-2.86506406981463,3.356530350341563
-2.8611202548897747,3.3620201646416623
-2.8607625605089195,3.3786720224670104
-2.859686728395384,3.3780028746800137
-2.85600493957772,3.38772533776518
-2.8545299961746395,3.3769011585734736
-2.8517587486006084,3.390094540897055
-2.8505415948482535,3.3928710795156425
-2.8458298065299017,3.404351705522476
-2.842436128201544,3.422746708082189
-2.8374657861230044,3.421973876912548
-2.8241914112690023,3.450978149484566
-2.8232841497408883,3.4464363085260303
-2.819978216092724,3.4563362316049515
-2.817070088880656,3.4554710499439114
-2.813854664275265,3.4686575789912504
-2.813282160531456,3.459834065122596
-2.7997109845913752,3.48022089697137
-2.798719788178932,3.4741655675680394
-2.7922922541480344,3.4857833685674944
-2.781941181480709,3.4969489300003196
-2.774316042322789,3.4987612886241464
-2.7721190628246086,3.4922148086244014
-2.7720593496469834,3.489059687213607
-2.769757639345003,3.4916895226331155
-2.768268844118805,3.505130211383978
-2.7628396010782312,3.4920974923331545
-2.7582000447080732,3.494078004381023
-2.755513894748135,3.48687459421028
-2.740750814976957,3.484196383787805
-2.739956430316289,3.480165573334703
-2.735481830930209,3.4777222445339504
-2.7291073631682963,3.468823695565005
-2.7211442889751343,3.4590465119814313
-2.719954928058253,3.455797467947744
-2.719610552382754,3.449970657024419
-2.719445802638056,3.462111104477219
-2.716798659373495,3.445263017510485
-2.7156316286603444,3.4542462580347126
-2.714968239618099,3.4431961814617793
-2.713098229230403,3.4483236593381306
-2.702899902941106,3.42476438672623
-2.6981080222607945,3.416835725312231
-2.690779839959541,3.401161095778186
-2.6833283521665434,3.3849412518461337
-2.6742246467005293,3.357676998154084
-2.6694312235923032,3.3475159527096574
-2.6670973070218476,3.3353066357160452
-2.656467885251706,3.312317835678822
-2.648082005749134,3.2801609397038534
-2.647647273072286,3.267647723727283
-2.6459361718224517,3.268102347739085
-2.6292893553990826,3.2088281693952925
-2.6043038733915744,3.0848448216649333
-2.60340799289391,3.08179583234492
-2.602656373822563,3.0691276583606464
-2.60170397382403,3.0762424094919902
-2.5988117245837703,3.0557022869171386
-2.591539367048995,3.0175090166837375
-2.588278228581304,2.9994207534112474
-2.580761382220275,2.953597946583497
-2.568851382540335,2.8809837387609973
-2.562960777867075,2.8411504095442655
-2.5619500200901664,2.828855459251263
-2.5516518313846444,2.7594438836305755
-2.548200302868188,2.7275594844899316
-2.5402017832848296,2.6703803551205207
-2.5280812563203066,2.5771834481723808
-2.526123718068675,2.5406835320592416
-2.5242237420746143,2.5378470814730463
-2.520133807634913,2.4973452772844142
-2.515866126426328,2.4625128848134556
-2.5131455648329633,2.4315407944372893
-2.5128029365548543,2.4357034711049304
-2.5106656009725947,2.412456840581431
-2.498663515607426,2.286102378994449
-2.4867315630058053,2.1647389096066365
-2.481594882093818,2.1102373999655777
-2.4705799389794016,1.9810503033115765
-2.469734699109825,1.9703054390945154
-2.469249829687732,1.9733204358580583
-2.4606195572858542,1.8674760482787227
-2.453405268486115,1.7649751460030856
-2.4434367364178264,1.634003897569301
-2.439378149843205,1.581148215775356
-2.4357349957115715,1.5305258752089865
-2.4298545141008905,1.426779875226784
-2.4186276949413346,1.269567512732682
-2.416205452518577,1.2327962636995324
-2.413113991372085,1.2054653164200608
-2.4045407022466354,1.047853932635015
-2.4026492089691907,1.0210448331122026
-2.3978837376631232,0.943822717480978
-2.390216855908067,0.8125169089634182
-2.3896950736685936,0.8042273732975496
-2.382918578100304,0.6922953695922391
-2.382371473503076,0.6821902099496027
-2.374355064868033,0.5386247941497176
-2.3712542547184503,0.48878754019940535
-2.3703787311537017,0.4716038112340782
-2.3588959567295733,0.2645252510591413
-2.3537912924621844,0.16214945265346042
-2.3528994234431777,0.15108150156725758
-2.3498462855150817,0.08147152782303917
-2.3479255142787196,0.04374102154774357
-2.3442232064461983,-0.02541730110295511
-2.3364674411224797,-0.1733264279786727
-2.3343577301393887,-0.21792468355333222
-2.326048803442535,-0.3908425633894967
-2.3199399571754387,-0.5078792711092313
-2.3140438689581617,-0.6295002144302825
-2.3081484650051696,-0.7451071647430115
-2.3051252361642947,-0.8162328108581061
-2.300428346975239,-0.9069738435864357
-2.29354522836483,-1.0528386779208685
-2.2922966431218033,-1.0827990660016569
-2.289405477794573,-1.1444397888528928
-2.2833678620852,-1.2611739104975659
-2.2801146219541213,-1.3296252729682343
-2.266330287527513,-1.6209524945532043
-2.2637489985891692,-1.6590211965038066
-2.2472822004408117,-1.9998522479914844
-2.246863822190341,-2.0173814344833327
-2.2457504724184254,-2.0331943035020688
-2.2410190870528965,-2.118194943215313
-2.237703582597976,-2.191834879602379
