n_harmonics,base_freq,magnitudes,instruments
10,4.715272654393657,"[ 0.85972882 -1.437536    0.44634396  0.34687064 -1.14860341  0.11742122
 -0.49063988 -0.91950926  0.38690104 -0.43179769]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.999244719380243,-2.846444192382092
-2.9713767962953055,-0.36785957132842445
-2.966145697060507,0.2536929649286997
-2.965846227678718,0.3223941045101804
-2.9653185788125835,0.4020260225049768
-2.9585853365517547,1.157956056340604
-2.9578412602758535,1.255264680700895
-2.955619780383418,1.5252440709119686
-2.9429273073752626,2.6648575607051086
-2.9406452965626872,2.835879368874258
-2.93731406894023,3.0164285929046732
-2.9346007998077583,3.124884823026971
-2.922094792161287,3.275876548238884
-2.92063509289462,3.200418367222215
-2.9093758191966748,2.5860084381460093
-2.9035801668871266,2.132697991790433
-2.894309828735251,1.1966146830632596
-2.888429518473912,0.5430190769739399
-2.8871780222013452,0.37424017570858686
-2.883990949771815,-0.010668920300748733
-2.8613955685637014,-2.3119072341546616
-2.8525028424103605,-2.906279506560726
-2.8509483253226255,-2.9678619461493083
-2.850633043117621,-2.978834395506988
-2.8378969689121165,-3.268073984018361
-2.8306354612749036,-3.230744395056381
-2.819946682317379,-2.8919625134306943
-2.814194930907065,-2.6205578001678336
-2.8127561090141704,-2.5479975131403965
-2.8089229874673967,-2.3092620831735027
-2.798794204738955,-1.6619200164146637
-2.789256059429764,-1.0454415551959086
-2.7873565030780414,-0.880646416835448
-2.7695817159205625,0.14978604990766253
-2.7616242627047587,0.6009648678178043
-2.7572106276469075,0.7711692259706135
-2.751316666439431,1.049011918148354
-2.7489167186839216,1.110102497785019
-2.7463837359519063,1.2212973224283914
-2.740451826404254,1.41138840613464
-2.7400777995882124,1.4322651865844314
-2.7269363405328475,1.7529630134011034
-2.719997379000897,1.873739573064912
-2.717575208989628,1.8991487893448504
-2.690751902648966,1.8228984286057035
-2.6890408421714254,1.7607702250768897
-2.6794908059369824,1.593992093286867
-2.668933134572919,1.3259650846675657
-2.650546088807014,0.8912497648939147
-2.6484858916802723,0.8362418566515404
-2.646325371743423,0.8348819306902527
-2.645932236901748,0.8046834027444796
-2.6374789489410966,0.6997400082656627
-2.632636893015147,0.7303288763117655
-2.6307608488075793,0.7656511280603523
-2.629099817954609,0.7552718541348776
-2.6057442577888823,1.4478772195837324
-2.603409308727546,1.597224264356118
-2.6016838330395435,1.6623179445843774
-2.5890681491682583,2.30275057307836
-2.587672793695665,2.3612016046060456
-2.5793525223914457,2.719770873940849
-2.5704457442372153,3.0351609062962948
-2.5610614456430616,3.1188980179474743
-2.5583518305364024,3.0954176853487003
-2.5574007013018254,3.133247962819287
-2.5525343844725663,3.0156846891889564
-2.5501796996998647,2.95477252209021
-2.538199212939112,2.3524859502524254
-2.534288712546637,2.1288411392980495
-2.5300965078497786,1.768319754396481
-2.5249237852330157,1.3470542564500463
-2.523534366578515,1.2232329928051249
-2.511650687351912,0.1825071712308472
-2.5111281016373903,0.11608721071739801
-2.5045854738998843,-0.4470077239123345
-2.50423680100434,-0.5186147249244701
-2.499758784456664,-0.8406089638507874
-2.4916411892360717,-1.3609387687281362
-2.488116030466282,-1.5867311970038536
-2.482394067970742,-1.7313038619507377
-2.469638649496198,-1.867384014205284
-2.468066314640604,-1.8375244248079938
-2.457401414789259,-1.4719166029454271
-2.4556657106914352,-1.4044279610542216
-2.452079707662488,-1.2117936819134616
-2.4507784140109106,-1.124825944922988
-2.4497324357135564,-1.0855908568175128
-2.44596226286792,-0.8038105886437125
-2.428000817018011,0.4634463497636376
-2.427689087286668,0.5254866656475459
-2.417942962112114,1.1921479495198704
-2.4048045950051127,1.9239918998986472
-2.393352199118575,2.336662555927021
-2.382782965062442,2.5023992952379595
-2.3786288693026494,2.5447366165313814
-2.3758991537590264,2.5839121454075045
-2.3747159829732976,2.5599743720344477
-2.37202362862396,2.5945846447552436
-2.365281712667746,2.575199464878608
-2.3626183873993254,2.5172481890387535
-2.3616841339645678,2.5931210489475607
-2.356657331497138,2.530701623821105
-2.347648661107526,2.5100742952081085
-2.34436677475383,2.516065222220164
-2.344339656911009,2.4805019289688857
-2.3407134056408974,2.502190134998058
-2.3373110797836825,2.503396259239872
-2.3348595743868383,2.482761255492734
-2.333473537901951,2.48975555007771
-2.329310592899864,2.4463461051940314
-2.325582417989989,2.445109769610267
-2.3222320248334416,2.4536768684190333
-2.3201777910282186,2.413060384005863
-2.3109137998767535,2.3157462130202378
-2.3051849132791737,2.236772856902039
-2.2862612105160522,1.6496154075229637
-2.2697585393893807,0.8518348499634886
-2.2582871371556816,0.13545299312336562
-2.2471381099569765,-0.44660315912009657
-2.238424293238088,-0.8432884665614977
-2.234447570969359,-0.9852123369738727
-2.2303857457379967,-1.078140150510772
-2.2229456431902603,-1.2064025757953196
-2.2225719200462484,-1.2015033676607736
-2.2218743702600867,-1.1619370935551045
-2.2157228190116967,-1.2476905337473312
-2.2116402570259845,-1.268481146539758
-2.2043256744117405,-1.1553479570449057
-2.20183487596519,-1.122150170615416
-2.198698566826015,-1.0754968849739528
-2.198519849208482,-1.1029724088796622
-2.1951274007924733,-1.0601726373858404
-2.1902128123461253,-0.9749589392380329
-2.1891661049403197,-0.960757486280897
-2.1804655996816527,-0.8777863371456133
-2.1659531260733,-1.1697101035714879
-2.160993284990073,-1.293915850014352
-2.1606717704719856,-1.3136813617748564
-2.1585487719280123,-1.4331553102983885
-2.15667956028577,-1.4792718007113035
-2.151534741997381,-1.7924212642710824
-2.1506017812027935,-1.867222230975021
-2.1333880548700703,-3.1727026840583004
-2.1161143879610886,-4.45256777680789
-2.1126960068898106,-4.589039483294043
-2.111360356493199,-4.64138491796929
-2.1077279597841017,-4.784056946830014
-2.096248909128735,-4.875687611533736
-2.0935003250034407,-4.829028776916148
-2.0895911323138283,-4.67467361605019
-2.0711330762288114,-3.2076813335446506
-2.050716355834319,-0.7206131659797548
-2.0405109254031033,0.33691027974181365
-2.0396421690640065,0.42289379589904513
-2.0290016632071524,1.116275772506283
-2.0281151316373185,1.1430311816989278
-2.0275832654950445,1.1831534780627297
-2.017957328523951,1.2653366156594947
-1.9914930505661868,-0.6845961060867065
-1.988388993328314,-1.0514459621440857
-1.9877918354662698,-1.1254875769129924
-1.9813409579860504,-1.906405893210624
-1.9714306667625134,-3.027374002340647
-1.9597803137652283,-3.9407935128841176
-1.9570983635210926,-4.065021882157464
-1.9498964566582324,-4.146128696174897
-1.9068599129248918,0.7410003938666921
-1.9027001640528176,1.421719350063494
-1.89989879862644,1.8823466347906535
-1.8909251109453047,3.1858430630229413
-1.878333041649261,4.486732359471396
-1.8769962389882051,4.569335726593469
-1.8744631266869685,4.731950324956205
-1.873786883553743,4.7413187709729625
-1.8707372772401099,4.83064174300459
-1.8701109246803709,4.877831741403639
-1.8698525776068895,4.861811593144658
-1.8657627429688288,4.899622254230825
-1.8612806934789696,4.789321456956923
-1.8597238226563086,4.756445398868382
-1.8426635554933044,3.4243313377349853
-1.8385283005047617,2.9559425786038784
-1.8352698424550058,2.5856612357432147
-1.8340394008804715,2.430128357931611
-1.82524716161848,1.3576292184081469
-1.822425977433125,1.0201530568555768
-1.816837742742575,0.4110853411907373
-1.8058874917846688,-0.5879871015481124
-1.7993910627422498,-0.980982268333978
-1.798708862395829,-0.9968460419607912
-1.7890511432279488,-1.2858371441035377
-1.7866534812452302,-1.3583734923849495
-1.7864465391652866,-1.3629008452264926
-1.7737696408086383,-1.2526673791713294
-1.7697234403639388,-1.1767939002155798
-1.767593789714863,-1.1027086113013964
-1.7507491097866756,-0.6710867055838622
-1.7464996366006122,-0.640253020652673
-1.7462225877459492,-0.6315860964362927
-1.7371615429060472,-0.6519987749123951
-1.7318855464178387,-0.7755885780669021
-1.718478337816379,-1.314839675899915
-1.7109735707809741,-1.7746633103171587
-1.7109719512924928,-1.765687038837431
-1.7091756560162081,-1.872050960723203
-1.7069155827649822,-2.022202386023667
-1.6486649895724546,-1.4591040101394743
-1.644389073410285,-0.9808295651995096
-1.6356894595558795,0.010549747209072476
-1.632454105542561,0.43253982862675694
-1.615263631477228,2.3225950698174085
-1.6120313408256097,2.5635093905996187
-1.6049426987783468,3.020510401972779
-1.6016517583875167,3.184700508305698
-1.5975283319555016,3.2714170656219004
-1.5955889431588874,3.2833256991237265
-1.5898419314276242,3.2514053150681725
-1.5846665769752348,3.0602369886448813
-1.5821879531390461,2.966104571795146
-1.5701876238510672,2.0669684156621426
-1.557237399662448,0.6636107200938381
-1.5541301733055362,0.3052501442903542
-1.542310264333639,-1.035665332844716
-1.5388373586484492,-1.413393464997663
-1.5343515982818134,-1.8707577151699433
-1.5338764635894158,-1.85422916194774
-1.5204807400406943,-2.8692543580714127
-1.5199647786049266,-2.8976802874793144
-1.5075313348861537,-3.240014227097221
-1.5014825295685637,-3.317477435556509
-1.496022610348129,-3.178739815698454
-1.493789512945017,-3.117509543170958
-1.4896588545761578,-2.981115945876863
-1.4798694601473774,-2.4943998406123624
-1.4637438799492255,-1.494094494579445
-1.4596828910378647,-1.2334473893625881
-1.4546257605227753,-0.8972295913673747
-1.4506280426961833,-0.655441597135375
-1.4462190122897425,-0.35513369211448187
-1.4440189938003334,-0.23954318667547814
