n_harmonics,base_freq,magnitudes,instruments
7,2.9153623128551844,"[-0.24986881 -1.71991904  0.12052869  0.12375784 -0.11330481  0.19224485
  1.64358948]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9907092130065527,-1.5289227807320669
-2.9884512511564787,-1.5492765081508744
-2.9768166111962095,-1.3777130494588257
-2.9763958978673912,-1.4308182201817978
-2.972531416386552,-1.297780220990135
-2.961211183728338,-1.1656959341345534
-2.938963483778542,-0.7285856311183482
-2.9366156087683635,-0.6437352116630465
-2.9343309380729705,-0.5729655466720529
-2.933256392716561,-0.5345909360070341
-2.9258473434450813,-0.42574400239440074
-2.920485341542471,-0.2899828264322423
-2.9195504014109384,-0.2936446643588909
-2.9155565801465886,-0.2387186140184577
-2.9109908661803576,-0.13792386890761055
-2.9099929838041314,-0.17635300238700008
-2.907797004234623,-0.1374637738562789
-2.9049934271074926,-0.09272091027305798
-2.904832383662537,-0.045828210583035545
-2.887830107892423,0.2826153528835417
-2.879499738094893,0.35354576703087615
-2.866080881632395,0.4844696668530943
-2.8481442984109715,0.5332942687503635
-2.8266106734856296,0.3933715286449806
-2.800912804779606,0.22567286504721187
-2.7952096112888167,0.1618797560315572
-2.7892785971082437,0.04353397353479655
-2.788215400609092,0.01566088244641544
-2.786313121138889,-0.023864595751871224
-2.784391236961265,-0.023837048368310514
-2.771748156823719,-0.2428558305448153
-2.7700427739659452,-0.23813921427825416
-2.7490774666495814,-0.5603426705275588
-2.747451546621053,-0.6549197717008083
-2.7473184683253096,-0.6896054008826047
-2.7436376729232452,-0.703978325329006
-2.7428521715250445,-0.714264907863548
-2.7287114713263696,-0.9563213559022341
-2.722136824663951,-1.1111752592119477
-2.7181570647497093,-1.1782089830363702
-2.7143859271249804,-1.1999316293555577
-2.711909079395862,-1.1639704552159065
-2.7054617119978484,-1.2956842054877578
-2.703290496048165,-1.2944357019510535
-2.703249994454165,-1.3107818540645102
-2.701363531521926,-1.3486778876964332
-2.7002512003386094,-1.3680035606752476
-2.6954324943682373,-1.3712094738394067
-2.6699939737008527,-1.6674419712079054
-2.6563187329131206,-1.8953293395544293
-2.6556716232498303,-1.8838577166122443
-2.6404044707704237,-2.022908612113806
-2.630549757042794,-1.972464477922314
-2.625519031905592,-2.1379079421243667
-2.620283445948255,-2.1837824814534073
-2.603363539810627,-2.3688851367096966
-2.602919959806698,-2.304421334021981
-2.5972334459106787,-2.4129909435280497
-2.580076209727161,-2.5627339405320138
-2.579287583725158,-2.5682643830822003
-2.5735957740611264,-2.676586717331573
-2.572841284630198,-2.6933766442542018
-2.5704496505263217,-2.6227622143446676
-2.5694258158006393,-2.7259176730326797
-2.5690570819196408,-2.6399953889030883
-2.5679400234507685,-2.6711234298299336
-2.556342726786638,-2.749964959690174
-2.553305099483139,-2.7646170303294175
-2.550838597596206,-2.7692999472615023
-2.5431049984549947,-2.7717419724573715
-2.5431038394320087,-2.8159999584504716
-2.5421111699418186,-2.8408991649974187
-2.5340448505906488,-2.7974660563088265
-2.5320320146103583,-2.769507179929162
-2.5016276451960286,-2.7932023336973133
-2.501170156999031,-2.771658659082934
-2.4946205574875733,-2.7326817161323445
-2.4940341115662634,-2.7451771045579423
-2.494017238117073,-2.6883518625125835
-2.487691196425274,-2.6280289565443473
-2.476913735468188,-2.5332852974009703
-2.475514061546415,-2.5524500877227303
-2.4738796496166042,-2.4974103326452326
-2.4706317643424374,-2.4034485087844293
-2.447923053799226,-1.9449528356399357
-2.438479059616351,-1.7442794739280807
-2.424036892451036,-1.2756692386569726
-2.4234182036520173,-1.2634438746523806
-2.422472145479421,-1.3175956650843565
-2.4199619927003946,-1.1619461339118038
-2.4159923871122393,-0.9580267631215167
-2.4114986519682198,-0.8934239761312043
-2.4044528710663435,-0.6369521053044946
-2.3989583698155865,-0.5061109036307848
-2.3931156816791828,-0.3520488240191538
-2.3872318031706685,-0.11182083526440771
-2.3852013634425373,-0.03990840387433558
-2.3760417410016696,0.307005905799367
-2.3726182712984367,0.43890502576236484
-2.3686056880271176,0.573762302676785
-2.3579169052094375,0.8544348285334482
-2.3554261804073287,0.9257827060937938
-2.346841561422582,1.1284886399251233
-2.3460919639720608,1.1468008693850595
-2.339810667981755,1.401729508151159
-2.3375658890316995,1.418716057643273
-2.3369557312485343,1.373575746453832
-2.3342987400424215,1.4754172272153059
-2.3275630207249662,1.6125140612970863
-2.3266496277004105,1.6243489066351522
-2.3242522684832627,1.691268226267531
-2.3231084630806875,1.6804255856026469
-2.32117252474647,1.6935019895397951
-2.3184390940962767,1.7459557046943477
-2.3078417167005565,1.8661468707390223
-2.299708687984744,1.9118447772273857
-2.2932059759501033,1.9390817723174734
-2.2760171524696995,1.912853897943187
-2.2712236661666916,1.837107303046522
-2.269852076065159,1.858622650676585
-2.268230345296729,1.7584324481201083
-2.2530495218695004,1.5810504404219865
-2.243000041546548,1.4698178783431997
-2.240390994714713,1.32258785457486
-2.2310846632354284,1.1610009887950097
-2.216832426801678,0.880415351042462
-2.2116184988761205,0.6908817952748424
-2.208771600224632,0.6586115774759714
-2.2038679922896334,0.5999404182324425
-2.201780114691464,0.4524808995643914
-2.1996560902911093,0.43596573954871104
-2.197462352297616,0.3529800074047044
-2.1952096213784804,0.3016885424055545
-2.171587331972359,-0.17199010884489194
-2.161965310643901,-0.2938450950804396
-2.144116909695189,-0.5431826885453475
-2.142013295340605,-0.5324057083764911
-2.1224859410725623,-0.5393829777542494
-2.1152533901078225,-0.5249051403720038
-2.112378007889774,-0.57650636546253
-2.0960138718613925,-0.4156867155748726
