n_harmonics,base_freq,magnitudes,instruments
9,3.006255763082451,"[-0.72338663  0.60955158 -1.27488187 -1.06753082  1.27006473 -0.57502834
  0.41849904 -0.56318611  0.51370002]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.997638262792086,-1.886820381364934
-2.9903165977660966,-1.5200063563275665
-2.982922255901742,-1.112069240800807
-2.979323431254026,-0.9058626059345362
-2.954663456761769,0.6836018052605282
-2.951281208929023,0.89868145172026
-2.9469192743552317,1.1914093230649485
-2.9381187963584625,1.7584296890112603
-2.928851846356011,2.305575399146787
-2.927561614914385,2.374339726104895
-2.9200759251706834,2.7872458541787064
-2.9103493588575082,3.238444794618813
-2.9082127862772653,3.331120793796101
-2.903216526882949,3.508807738486221
-2.9012048197259,3.572637740903763
-2.896808122048008,3.7140450789999107
-2.8949884969222106,3.760770515614008
-2.8718222774222983,4.024823210060675
-2.869487097255134,4.010649940996326
-2.8687309940514902,4.008051667900745
-2.8655841218109166,3.9749810438404314
-2.8498986598846265,3.689503857696217
-2.8409961212092796,3.4136591835367924
-2.8393141144112755,3.356889105228798
-2.8321914346976973,3.078017215714367
-2.8293712742175168,2.9719703826741957
-2.8263032999891466,2.8385645344854082
-2.8248212691049313,2.7653706983011173
-2.8238367418301094,2.7286121302219795
-2.8193896558550406,2.520751590636137
-2.812010508771677,2.1708777511086312
-2.8062633711212146,1.907091974782987
-2.804715218801953,1.8178852767013305
-2.803247153721196,1.7558801704202698
-2.802478507022111,1.7172134213799135
-2.785061973028186,0.8940215566141403
-2.780546848676332,0.6988385082130202
-2.7712273917933548,0.32452127672226505
-2.7699757948768067,0.270207260857016
-2.766745005261841,0.16074668996204122
-2.7540822793372586,-0.23856733453265064
-2.7496628362448723,-0.35665568244467377
-2.7421058573939927,-0.5182264658612162
-2.732681857186681,-0.6738356548596001
-2.7309303598444084,-0.690103500284632
-2.7291994578510734,-0.717561904343011
-2.7246414146541227,-0.7671122933179353
-2.723394351937051,-0.7677413811663694
-2.71668788013515,-0.8208979959998486
-2.6953703023410056,-0.8483360028361696
-2.694009329572724,-0.8556959496987698
-2.686407618137344,-0.8439049142426136
-2.6853100690554634,-0.8423469543164727
-2.6807772097484865,-0.8381164778871376
-2.6794122210559355,-0.8304577854470255
-2.6768291131588526,-0.8281353016645394
-2.6753333519495692,-0.8194724507411193
-2.6741249491571706,-0.8305003635622574
-2.6741210639499156,-0.8231218416998871
-2.643519681978636,-0.8779159297117994
-2.6408292382586778,-0.8890877456255171
-2.637952607217053,-0.9019951440527316
-2.6338371527452167,-0.9260279815202964
-2.6200605574474203,-1.0650185509202732
-2.615454450208901,-1.1092373257217438
-2.609124809598624,-1.183883995858414
-2.6069178527151875,-1.2108183044319454
-2.597594064338658,-1.3200745179916487
-2.5955899197052625,-1.3384116174909686
-2.58624678701122,-1.449670012019931
-2.585938076900179,-1.4521673540254614
-2.579644461278919,-1.5057878265795759
-2.577717012846257,-1.5258699450073958
-2.5725349569227642,-1.5628852753162352
-2.568275045853098,-1.5814159038003532
-2.56634747705237,-1.5822347369738972
-2.56455308371161,-1.607662182219853
-2.561308938111059,-1.6086741250227754
-2.5609359746276734,-1.6117217314011756
-2.5590403486101607,-1.6100357105439491
-2.551882759651957,-1.6045311702378662
-2.551192226910753,-1.601448022877955
-2.548539644837611,-1.5996941500727562
-2.5447878466295304,-1.5752157774196973
-2.5253043152376886,-1.3521874258761601
-2.524968009457304,-1.358920041080433
-2.5170155040928357,-1.217355224682143
-2.516014554532555,-1.1956482353118032
-2.5140314968774007,-1.1584443792211898
-2.5029983012820205,-0.922152838248515
-2.4998060021976958,-0.8424501452956734
-2.498491974832975,-0.812936003137149
-2.4821463604893754,-0.39833709101705905
-2.4774436705866565,-0.29012841942709844
-2.470786720467636,-0.12514626977898924
-2.4694730093001116,-0.09780979255652127
-2.4642722601039164,0.022720602374781563
-2.4603182430373787,0.10868113642541441
-2.4600173212246252,0.11326354357092258
-2.456979189630584,0.16021116918915523
-2.4517460270817164,0.25425635746035946
-2.4508574448599907,0.26589362257456833
-2.4456790904476655,0.3520284165664053
-2.4456486348398583,0.3522732846209063
-2.4424976800785725,0.39326728627855
-2.440286330155323,0.4224698509995239
-2.4328412304359093,0.4946002041166413
-2.42677489375334,0.5182820468101992
-2.4200107174640078,0.5299091194260622
-2.417165393381284,0.5298247044722402
-2.4134994908447185,0.5326768201214511
-2.4106441844604003,0.526062109744712
-2.408677775700899,0.5206987575892563
-2.4007005243171333,0.46052474447388625
-2.3992464518925707,0.4482749391790192
-2.3963972129082416,0.427634425251803
-2.3951104756557218,0.424986120883337
-2.3916439954580664,0.3936213772743236
-2.3859137887101642,0.32736376992769367
-2.3831762439336526,0.29887303342997995
-2.375038163694833,0.21805827657361304
-2.3748512989000035,0.2219290044982599
-2.374095355999734,0.19823899386230942
-2.368998157783021,0.15536890101889628
-2.3657191498932657,0.13083790842276255
-2.363075868324658,0.10966348817546881
-2.36096515251452,0.09052002284693478
-2.3585997907654317,0.0736497343457653
-2.3536483751442416,0.04719802271304946
-2.35363753629369,0.05032477545864961
-2.346745567172448,0.03747693432344988
-2.3441508398896094,0.033019249991586674
-2.342222096065835,0.043881808926328314
-2.3361440742443187,0.06697947405989434
-2.335397644907321,0.08044068407183136
-2.3309347891700734,0.11412872133014577
-2.329170049389229,0.13094532079425328
-2.3286127160369294,0.13015521982606326
-2.3280972684764727,0.13815187042491814
-2.3239313744478816,0.1897217497303034
-2.323020802429198,0.2201152412918796
-2.3180261858453486,0.2998826612774325
-2.3137039032316693,0.39016582563537383
-2.3064737815239162,0.5768746888232986
-2.3003189870393532,0.771060857483814
-2.286082623311489,1.27158348341787
-2.2798777318380665,1.519411999501901
-2.260937680499679,2.32180869054653
-2.2513806296586703,2.708430532972878
-2.2490967967432365,2.7972951090255993
-2.2452161875971637,2.938972820159099
-2.2423491669600812,3.025905228187664
-2.240145438214626,3.1035215619977037
-2.2128023527956895,3.616691027851886
-2.2098519885451586,3.623284945481599
-2.2081627027605797,3.607928572483431
-2.206081891778192,3.6107429342447683
-2.2047861998685976,3.5932863354870688
-2.204517206455055,3.597290054950831
-2.202010447625899,3.5827930508979415
-2.2007757498612257,3.5632368657499867
-2.1921566919308137,3.410721242009194
-2.18036703250928,3.0495630581783066
-2.178457303120021,2.976868529890058
-2.173992345268337,2.788716596612526
-2.1698209119000733,2.5923393370579197
-2.167161097412926,2.4581204562148504
-2.1652712925700053,2.3576479543726556
-2.153131522708997,1.659677967399298
-2.152846093267997,1.6380607523958128
-2.141570185366795,0.9266833813698189
-2.1377748883877974,0.6848734842223687
-2.1304482534566134,0.20574653737316947
-2.1274596328717656,0.017563888802827318
-2.1152380680515046,-0.7081431847139038
-2.1102222787881977,-0.9858407414574302
-2.1086122419548383,-1.0638182592620649
-2.104851461531127,-1.2416064893908851
-2.0987375688604875,-1.5026912713731244
-2.0968500879743903,-1.5746690818274514
-2.0905939192698044,-1.7773379583016813
-2.0876514954379437,-1.854370462078834
-2.086029573368547,-1.8908695718006725
-2.0766725084314275,-2.0266619370639516
-2.0630229457034326,-1.986483536468203
-2.0459833461231627,-1.558969176065794
-2.045431737265257,-1.5287399672795388
-2.0387011453706183,-1.2604160150724957
-2.0327336726128546,-0.982197488950034
-2.0245572997933206,-0.5383961881475009
-2.018648461817693,-0.20630521448632122
-2.01713273872662,-0.11005303264617525
-2.009784998313287,0.3296958103539111
-1.99971154000475,0.9338125148594559
-1.9800925753510967,1.9616466350955586
-1.976828265923077,2.1072712501672552
-1.9735240884103595,2.2402903263367135
-1.962493665150099,2.575316649124318
-1.9582225446373571,2.6611672292806676
-1.9563204266047354,2.6913309425975727
-1.9517678409742332,2.7463386328092017
-1.9463539691007998,2.7639947413409844
-1.94314394079134,2.7507773861524996
-1.9430227695626225,2.758472768424739
-1.9427867893140014,2.751869754910222
-1.9427066448884587,2.7541005127905818
-1.928794090241676,2.5327153542068084
-1.9286139511941127,2.529020985171282
-1.9226835520733414,2.357767800255637
-1.9220962778090087,2.3302733020759914
-1.9216664075495355,2.324796909641655
-1.9188370321825257,2.219871936215581
-1.9150214988267398,2.0703277693640074
-1.9103062502109762,1.8623506142784292
-1.865490583761784,-0.4988943245590106
-1.8595693572216436,-0.7731145893686036
-1.8537966177969374,-1.0042904597503077
-1.8501082314041217,-1.1306993915536632
-1.8400922340487877,-1.3753567564114642
-1.8376061386928462,-1.4325297247060362
