n_harmonics,base_freq,magnitudes,instruments
7,3.600294221578792,"[-0.64377677  0.34625569 -1.17480021  2.55639152 -0.94215163 -0.3478536
  0.12737324]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9982193562842765,-1.4575932312850568
-2.995368144888942,-1.4967752100016065
-2.9932347598856612,-1.517190953074722
-2.990085195013747,-1.542548215569047
-2.9885263973689717,-1.5662653852687
-2.9878419070717417,-1.5928889597721925
-2.9822994269249534,-1.591342999982582
-2.975535810861621,-1.577025604420035
-2.9692399471570727,-1.5198913327892671
-2.9685362925072036,-1.5396956024837338
-2.9678256560074585,-1.5643676343775361
-2.9669718536249516,-1.559079953502142
-2.9607350770525622,-1.3939238759631742
-2.959841715611636,-1.4267025391401789
-2.958398556502667,-1.3131155595781243
-2.957536112450955,-1.302764255852075
-2.953384545847884,-1.2231130136677446
-2.946054363010495,-1.0690017945321981
-2.9387534106268154,-0.8798474359866632
-2.9357029855364996,-0.7598695392317452
-2.9341723996671747,-0.7037261599814102
-2.9330677005325168,-0.6426026802209702
-2.9193928971746095,-0.10075688300327765
-2.908354248514622,0.35204101379784714
-2.9056175345037776,0.5033818320014012
-2.8918102219813586,1.1037575479904334
-2.8834175361178933,1.4029860116852642
-2.8762112378225337,1.6821252848687938
-2.8701409577714,1.9052081079997796
-2.8595497152332365,2.1984322706807227
-2.8540766793582852,2.2823560685967688
-2.8509149329462633,2.3769082110600284
-2.850542638387986,2.318044843170943
-2.8471976092002027,2.411815721665273
-2.841804572068953,2.4547966792375173
-2.8358337690350037,2.4807608461473825
-2.833474215296511,2.4613025464764218
-2.8300333068229264,2.453798511240841
-2.8300297405006356,2.4798830357281636
-2.828075368951672,2.4596633304498465
-2.8273740936535825,2.4196415486227254
-2.8231356382580186,2.4746123408071403
-2.8229697477886786,2.453209478991404
-2.816795931043308,2.2919971236448
-2.811959581427393,2.299453525559839
-2.809343062098847,2.13424169227003
-2.7998654335227338,1.877995693349916
-2.795004506958114,1.7036903719275618
-2.7939542015852847,1.6840016470066954
-2.7860343346194485,1.3068546059056216
-2.765791012672186,0.40237258609313764
-2.7582527083653368,0.10532878972908022
-2.7538210876071303,-0.16530276058943227
-2.7485303408335744,-0.39788701708104757
-2.7148472437951963,-1.626688103931207
-2.712940245611649,-1.6155397577078883
-2.6984459365775146,-1.876458281875938
-2.6983442643350672,-1.8019377655422248
-2.6952393597263526,-1.8611316678380283
-2.6911303778715676,-1.8873528255969125
-2.6819936854408786,-1.7492671839146638
-2.681353171518471,-1.7841811062888022
-2.6716943392481127,-1.6444411693596248
-2.6696449938766063,-1.6455533837050287
-2.6665237594481646,-1.5595773547072935
-2.6664977818558344,-1.5477600497655477
-2.664287376592813,-1.4949081710179235
-2.6560597292448187,-1.2806098538519746
-2.655043731769955,-1.2150746349911785
-2.655026531472828,-1.2631408799639054
-2.644845970107708,-0.8521478335641713
-2.6405604158721148,-0.7221370923446802
-2.6362366101998402,-0.5674710790798527
-2.6305804699619264,-0.3594073817885749
-2.6272708932264743,-0.28793440463657016
-2.6270420828952092,-0.23201768583460466
-2.625695884855874,-0.23333339933331868
-2.618133977640122,0.03634126330712399
-2.608299839249127,0.4050376048183309
-2.60631679895792,0.41196717666990573
-2.5997283067638612,0.5861956490191393
-2.594944525833645,0.7169254127312055
-2.592231397032169,0.7450981272649162
-2.585006605230877,0.8645560454526005
-2.5831030231888654,0.8318814252262178
-2.581397540493823,0.8841111164452968
-2.547321101802414,0.4556301479199689
-2.546256380813392,0.4707554535275463
-2.5456863689763365,0.39194125921232764
-2.5214931516188654,-0.6020504777084291
-2.520438838529934,-0.6216444150692682
-2.516929803764656,-0.8727429937719589
-2.507679320991151,-1.287565777828746
-2.490975564293904,-2.235108783559693
