n_harmonics,base_freq,magnitudes,instruments
9,1.3960388526435903,"[ 0.07973446  1.28233457 -0.69847953 -0.12098262 -0.63926036 -1.50467654
 -1.51097625 -0.45230212 -0.92646031]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.981132615255426,0.44397714358776547
-2.9807471547230016,0.4094164551218293
-2.979371182674912,0.44608252853553443
-2.9751339153717167,0.40289115977728546
-2.9734143515418725,0.3949929075055964
-2.9699690919799755,0.3822656276293463
-2.960417467293569,0.3407296985842134
-2.957983393460018,0.3137293637585924
-2.939976444506953,0.19296916594872898
-2.932272027773677,0.13888245867505605
-2.9197632816817993,0.05749287468732804
-2.909818732018472,-0.017497282728013288
-2.891110553748709,-0.13726156818548582
-2.8823163911494247,-0.18446822357065343
-2.876441917980915,-0.2294375905712527
-2.875109295129291,-0.2509871173172861
-2.8661878900749835,-0.3185185938118952
-2.8625827821714527,-0.29115742458748123
-2.8524893760798102,-0.34093202325849703
-2.8502380223229293,-0.357406785895271
-2.847217092584634,-0.3621527098393235
-2.8450702545698263,-0.404114750309375
-2.8447508002395208,-0.41143014735125655
-2.8412229813526837,-0.42191241110479183
-2.837078685937589,-0.422041910417886
-2.8345547441835954,-0.44209696930342024
-2.8296985097083764,-0.4369304025602861
-2.828712897311788,-0.4688984817240594
-2.8201982831566776,-0.4713094441111404
-2.810719828557021,-0.4951864397448782
-2.8093704916190925,-0.4810104288041581
-2.7922854693786725,-0.5330714276394364
-2.7913193455447773,-0.5277232201790565
-2.790663547924977,-0.5104733335122018
-2.7871047479380655,-0.5197862122003135
-2.78346508052885,-0.5076436078253465
-2.78106025925918,-0.5277126520951078
-2.7704091269079374,-0.5012189573964574
-2.7657589094203203,-0.49875841973168555
-2.737946043483756,-0.5015948083028299
-2.725478600719353,-0.46127426893178464
-2.721351345494333,-0.4570243490690635
-2.7152101482890605,-0.45806846594213385
-2.7141686653747605,-0.4265504306879865
-2.7093215440918668,-0.4387215808667966
-2.700543841136227,-0.3869226601116619
-2.69365133044146,-0.4461733748080486
-2.6728301177451756,-0.3888362489172896
-2.6660383321055567,-0.357381031683286
-2.663127921681272,-0.39311823172292615
-2.6545500548956573,-0.39404253978373677
-2.652835698882468,-0.39267555148486016
-2.647404996106342,-0.40595030129258036
-2.6386440447547734,-0.4011022072074836
-2.6383836651810393,-0.4495702483482994
-2.630504979124462,-0.41682077804460144
-2.6276090093653552,-0.4220039792363853
-2.6272644156798046,-0.43251384446409813
-2.616097729768592,-0.4405223540724446
-2.6144438156262524,-0.44923254860601164
-2.6049938348318076,-0.4598482879217695
-2.601540549425681,-0.4958708164304584
-2.5764613678897,-0.5657764711577811
-2.5763772601940857,-0.5833129096722345
-2.5753970072257326,-0.5958062924304106
-2.571332999752272,-0.6055247755655618
-2.5705449140679804,-0.6258479311558139
-2.569257630016741,-0.6566313574740041
-2.5678196498263324,-0.635956039643787
-2.5668761134572344,-0.6334363121917019
-2.562401539644333,-0.6757061870662949
-2.5532436669742897,-0.7086280436012468
-2.5428818249783434,-0.7606395306111058
-2.542219766812264,-0.7993934407014813
-2.5400968680895275,-0.8014371816861039
-2.538798993388119,-0.8014821749765111
-2.537333974451987,-0.8128026110051854
-2.530626949671598,-0.8655911060541205
-2.530142922342991,-0.8687887888959108
-2.528951287243599,-0.8433865391431349
-2.5127489315921387,-1.0015721132873407
-2.503636922723012,-1.0735661546565205
-2.5031581622369674,-1.0840628723974803
-2.4980950473019004,-1.0986862487598605
-2.493353792418234,-1.1523613159331287
-2.488034855896635,-1.1555479885905995
-2.4876077433291472,-1.1734621634417275
-2.478766590629209,-1.2277780172881358
-2.4687307634462763,-1.3118043109847022
-2.4564448367422536,-1.4433787171885075
-2.4439508068084335,-1.4890099147491884
-2.440588983927486,-1.4931535587194373
-2.433678342248105,-1.5384700450719953
-2.4283428309292985,-1.5527566722165917
-2.424207261638384,-1.63526485230736
-2.423314070703161,-1.6147402889417393
-2.4178629447550817,-1.603497455836025
-2.4162403522625477,-1.6249607579424115
-2.408242263002496,-1.6955317041772315
-2.4081204030675405,-1.6890666965560477
-2.4004172502210257,-1.7015789681050044
-2.381950715550607,-1.723079372480087
-2.381650056060097,-1.7357595471252452
-2.3693112289720757,-1.7580316683612227
-2.368350300386457,-1.782455369695865
-2.367995881589269,-1.7455577888553542
-2.3614485118198205,-1.7980825991713336
-2.350668461900062,-1.792906423200459
-2.3482291053046342,-1.8060550611412463
-2.3415233804231397,-1.7743094256290353
-2.3345552423977827,-1.769788023596551
-2.3295358314807624,-1.7859627598057475
-2.3266413865323887,-1.7485115363546004
-2.3089843334081244,-1.746975567315185
-2.3044703052276696,-1.6891347543747088
-2.298351908439142,-1.6921040574809791
-2.2900696643060994,-1.6630394810854394
-2.2691519689306214,-1.5953738097313168
-2.2611701141068217,-1.541840040254418
-2.256552408140722,-1.5678237563747353
-2.2448760809606427,-1.475645911593451
-2.2434732313318366,-1.5014114260495923
-2.238336670197808,-1.5010888718187636
-2.2326603973789565,-1.4411082685196428
-2.2273485728671036,-1.4069941245838762
-2.2250253507996547,-1.4308695308784736
-2.221591260716891,-1.3896414073245338
-2.217243012981741,-1.3685969533325932
-2.2145530601368315,-1.383921147396775
-2.212838885755448,-1.3570885240590989
-2.203986296544233,-1.3329551961247668
-2.203318879286128,-1.3237921277538665
-2.1869566079629674,-1.276935766457379
-2.1857327553707204,-1.292886034495754
-2.1837838404533505,-1.281351177031196
-2.180023003795524,-1.2554160395872456
-2.1702525437316957,-1.2734899627534246
-2.159129168345973,-1.236743860122485
-2.156207157990081,-1.204146161677213
-2.1499425567847963,-1.2590156549024978
-2.1446237718996874,-1.2173346630341018
-2.144476780755841,-1.2304455589620087
-2.1410917552504207,-1.2259960661572415
-2.13532655327536,-1.247889110036595
-2.133625550031474,-1.2582856772635136
-2.130560789555495,-1.249608877254559
-2.125827936307148,-1.2315207220882436
-2.123638207152518,-1.2361566129894825
-2.1203200554767525,-1.2347666446895704
-2.1160186391810307,-1.2519739521400441
-2.1082369281130653,-1.2402028795784295
-2.0995334719665757,-1.3023578898454677
-2.0955717387867185,-1.3013778906491493
-2.0939459706050334,-1.305803091536428
-2.0906033328452462,-1.3344948026206191
-2.0819248961983767,-1.3291882971732294
-2.072434932216639,-1.3287425700689541
-2.0692674837390292,-1.3696180025881646
-2.0666337352274162,-1.3845743566760622
-2.0455126875070975,-1.4477385992879939
-2.0277232055105188,-1.5457135315523391
-2.019903793722714,-1.5326307812545596
-2.015525773401567,-1.5613349805753043
-2.0052807736293383,-1.5959129480427936
-2.003672108639973,-1.60474108181244
-1.980530736063043,-1.6660342358228737
-1.9730636588321449,-1.6781158426451581
-1.9663931957219796,-1.704252608049914
-1.959406156595736,-1.720470249640581
-1.9489864262017171,-1.7495502936170122
-1.9481046876612205,-1.7326273585488763
-1.9235750729425132,-1.7689660335634974
