n_harmonics,base_freq,magnitudes,instruments
9,1.029257643678057,"[-0.47940114  0.59340062 -1.43961823 -0.75466283 -1.15480808 -1.33244426
  2.17407513 -0.67678983 -0.22686071]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.991990046830682,3.7029114337256592
-2.9909648389528094,3.66768304125795
-2.9877187801744833,3.62224256704095
-2.9679355880819758,3.366559280244947
-2.9619093681912823,3.273243820065911
-2.9604609717074766,3.2481365048714435
-2.960390207373705,3.249673616117537
-2.942584271290399,2.989127291958576
-2.941708766488178,2.97885490979163
-2.936264387095714,2.9087576301043447
-2.9273847232257078,2.7460331232849873
-2.922019296516739,2.645458312266759
-2.9192626440247937,2.6161567283329004
-2.91809107001367,2.5964065940483976
-2.9162557977811474,2.5385631098082277
-2.9144065284134033,2.4974506245620143
-2.9144025235910096,2.4870440427848983
-2.9019814790302085,2.310769501911693
-2.9014716804654563,2.2698411876593925
-2.895085327696245,2.1511390998448774
-2.888280912076606,2.032812191170006
-2.8803588103868565,1.8696874484403194
-2.878288361448777,1.8616532948258087
-2.876937976753738,1.8242795063473867
-2.871283058843285,1.711220140192944
-2.8638508716835585,1.5819273714663709
-2.8558452369794303,1.4901285810959097
-2.8531726163127127,1.3734028629037243
-2.8523283907249466,1.4022580231729898
-2.8484495372277943,1.3312071308540956
-2.840476023208774,1.200506025860197
-2.8383562637965642,1.150951820481061
-2.8252716108633766,0.9473892532229555
-2.8175691311670867,0.8320211767843904
-2.8142692508519636,0.7608489648797403
-2.8017313418999583,0.5670720438388425
-2.797815214117736,0.5149526371970398
-2.7910225211188235,0.4177244357598835
-2.7833714849189994,0.3242792525620246
-2.7712999018493236,0.19542731535281851
-2.7701590352584504,0.198745668303105
-2.7697285591450864,0.16074204835063707
-2.765167887667796,0.12666119604316015
-2.7625658495626437,0.13182093125427535
-2.7592261538736675,0.06814910023147489
-2.7451490605498146,-0.0493102530111931
-2.7359900343406993,-0.15382592937222858
-2.7335366216100168,-0.12800905394398013
-2.728980776591704,-0.180525273800919
-2.719072725708367,-0.20267190409280428
-2.712000848557291,-0.2540629248027951
-2.695415399653341,-0.25447771074327424
-2.6949760357984767,-0.2926702621053575
-2.6938751501173934,-0.290595602189739
-2.6915032567392196,-0.2718075494940694
-2.6881668599034123,-0.2667871721529425
-2.6709327568514905,-0.25115512282926866
-2.662642164822554,-0.2484912529061525
-2.660596012798946,-0.22598480602673937
-2.642483431144014,-0.12971870526671905
-2.6420134552408694,-0.12393701701816133
-2.6195709189022613,0.02246232676977493
-2.6191759641478907,0.058710139462770455
-2.6189605505759572,0.017302407368339507
-2.613637749866326,0.07995465225216844
-2.5963744697263507,0.2581285542735785
-2.586488494006245,0.36130106482856017
-2.5796981245143566,0.44634155675550496
-2.5778840555579903,0.5114367281322654
-2.5747217967284417,0.5299778320506047
-2.569033910391119,0.599920179643833
-2.5653320670587467,0.6511660401717002
-2.559258113600246,0.722365323196287
-2.5563684325522984,0.7839411014903126
-2.547564265810295,0.8983908826941243
-2.5396960802361286,1.0273095361585678
-2.539394166960567,1.040648966630465
-2.535090224544532,1.0850636429978802
-2.534301793554989,1.1104980557096937
-2.5278029491636986,1.2003723525515833
-2.5266971405176526,1.2062964577820963
-2.5073219209261017,1.515674778542671
-2.4821106825273542,1.9259645881675336
-2.478987818390408,1.9977709528224687
-2.4779994731934183,1.9883417451881686
-2.464260321783711,2.1744468762955025
-2.4609890343187284,2.229878568128965
-2.452415697536231,2.3703107975827433
-2.4505753175166856,2.380334468980278
-2.4429783589456155,2.477816340844402
-2.439738291145803,2.571245989112425
-2.432776675278716,2.597664734285335
