n_harmonics,base_freq,magnitudes,instruments
7,4.9169891614092025,"[ 1.44070796 -0.30838036  0.66211963 -0.50355011  0.3151893  -0.51533077
 -0.36242862]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9874457976092694,-1.346323120442346
-2.986597041718361,-1.2675417342852808
-2.9845308803269632,-1.0702930239330792
-2.97882669892443,-0.5211474000342771
-2.976168162597896,-0.2727573073081623
-2.9734859596781105,-0.020558913313489226
-2.9550130582022924,1.6249727122455122
-2.954223324220869,1.6870071296463085
-2.9497945055471275,2.0102023679707144
-2.947240096130778,2.186237432678932
-2.9465540053767416,2.2392615712900663
-2.945406058111727,2.3112936613519377
-2.9257336373082614,3.227360321765408
-2.9250361730365544,3.240715764199207
-2.923610627040761,3.2866052644487653
-2.9213749114971335,3.3369500996624883
-2.911046572646528,3.440151838898194
-2.898736762824447,3.351898731871449
-2.8964206285373315,3.314371919938791
-2.8917113843894393,3.2130375357830485
-2.887124616980867,3.0893614266209064
-2.882750126533764,2.975524279398444
-2.8826240419475893,2.954513053569196
-2.877260174330865,2.7918896363877974
-2.8743725292278217,2.705497596721059
-2.87121836273101,2.58170479548701
-2.86397833885885,2.3190439897948436
-2.8630639577200525,2.2838417912549533
-2.861128883865522,2.2220052216734887
-2.852968463581539,1.9217954774865602
-2.847229221520119,1.7309826359008575
-2.847088845502717,1.721428113610699
-2.8379613302591378,1.4430193509547387
-2.835736920597898,1.3761328683763558
-2.835444313268537,1.375737458533973
-2.8318118854486007,1.2789668501679496
-2.8237227188502407,1.0825865567449564
-2.8055761963789427,0.7715877782469859
-2.80313127798145,0.7260455101642834
-2.7977360585880477,0.6690375223901126
-2.7974647784931985,0.6559915107252768
-2.788178365931569,0.5722542137927782
-2.7635361170416903,0.3855806623557906
-2.758325633173661,0.3653641371772544
-2.7576531743014514,0.35834301616027364
-2.746336897591427,0.3069195326644428
-2.740523444377758,0.29340797955182085
-2.738532577562154,0.2831625946826167
-2.7304633025596305,0.27576776264951386
-2.720624105238242,0.28329583680756953
-2.720259046960252,0.2865176328452995
-2.7012464862241874,0.421133451013714
-2.7002852682619363,0.4309191710196285
-2.6952604380179,0.49610248594079526
-2.6879901579514023,0.6169566792348775
-2.6784901408371082,0.7884652290081947
-2.676505551281301,0.8275953294334961
-2.673334900172931,0.8870643160388162
-2.6674529343393125,1.0335538735502772
-2.6528587158217616,1.3618975987844666
-2.641503503681026,1.5865322005857414
-2.638652817303508,1.652434342283679
-2.619023514680829,1.874050459260884
-2.605375241835784,1.8767240263832996
-2.605090501372893,1.8685997047075962
-2.602428053756715,1.8462365239534888
-2.5963853171570417,1.8010656719857085
-2.5908138365563316,1.7138802207411514
-2.5895397324852683,1.7017173418725555
-2.588068364399824,1.6693981680047416
-2.587521667788527,1.657801443021139
-2.5800069934034346,1.5207486584445733
-2.578946574613561,1.4921773960374527
-2.5787849498842874,1.495857986863772
-2.5786855757729783,1.4881831684875366
-2.5652701584308595,1.1918512704740112
-2.54743361922581,0.7783759402640273
-2.5423127975597084,0.691646512820731
-2.5292607852117177,0.5420985215470465
-2.514531374400096,0.5135578420313912
-2.5121227795951953,0.5208942882356212
-2.509103475362999,0.5403324519523298
-2.507173154069721,0.5609888855219793
-2.499535350013131,0.6350338276038245
-2.488634215954142,0.8040188169255694
-2.4626850122778787,1.1854565785591147
-2.45559680707024,1.2176981282381554
-2.45433892291883,1.219618276574396
-2.452305859225156,1.2090417972360348
