n_harmonics,base_freq,magnitudes,instruments
9,2.853061333007329,"[ 0.24927778 -0.29216162  0.20412346  0.49131808  0.05836666 -1.04331472
  0.56893501  0.36753018 -0.20899848]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9996568068943685,-1.9669847323673997
-2.993483128574608,-1.732894968033825
-2.9651849664269223,-0.3216757094117506
-2.9629192256926653,-0.19392128254498012
-2.962115124538034,-0.14963132687216305
-2.9612313917053434,-0.10440221857465852
-2.9475242287873913,0.6544822165994773
-2.9424782784101904,0.9190529888652469
-2.9323574928268643,1.4156624360977776
-2.930600046212828,1.4976344939750919
-2.929747612084093,1.5390907093465926
-2.9267350887287726,1.6653146236287504
-2.9231488047150704,1.816329477107686
-2.920068614594192,1.930645711955465
-2.9186859311584006,1.9774389217975217
-2.9109275175203777,2.2265207162480345
-2.9094899975243624,2.2646009770264555
-2.904625061654434,2.3791900934113683
-2.8946256300455104,2.5486997524851094
-2.8939379390102498,2.556021315620694
-2.890348374671569,2.586834426196021
-2.885481063827636,2.6073645501939247
-2.883467455337718,2.6064494357473675
-2.868681367290123,2.4976110924213986
-2.8449434469476715,1.95068901352701
-2.8438378458172706,1.9160327236815335
-2.841655571102411,1.8488452282840742
-2.8390014417148026,1.7635223382085332
-2.835660517373846,1.6568803544434771
-2.8331693268392497,1.5698533679342084
-2.832635630960846,1.5496644215686897
-2.8299220448359996,1.4543212447021545
-2.8256286676085356,1.3071138856068674
-2.823512101384141,1.2337980618661692
-2.817454795791501,1.0176763131387927
-2.8170548434687146,1.0024028988941973
-2.812296180646798,0.83409931750871
-2.803342809210391,0.5379980284486562
-2.80074345461391,0.4534214381886468
-2.77667487006064,-0.16649231116482635
-2.7679990790674953,-0.31323675590892197
-2.76625449046025,-0.3381173550664556
-2.761498996156352,-0.3904279161123392
-2.7613032963617625,-0.3938265210923053
-2.7592084556668666,-0.4134299290033508
-2.75755961798325,-0.4245425787632118
-2.746119785188283,-0.4744976068825354
-2.74113331133613,-0.47349050145522936
-2.738371667207229,-0.46633385821808243
-2.7271353137963983,-0.405922520837872
-2.7261022504466936,-0.39800350361264075
-2.7221979408625714,-0.36628724694754705
-2.712008797802187,-0.2620110414011444
-2.699350185957403,-0.10809351520504358
-2.6952683512475897,-0.058211273774003425
-2.6901448007074897,0.005019997610583308
-2.687526123475319,0.03456146481210614
-2.6757088938073537,0.15390349209066795
-2.654773064844496,0.2730434205098605
-2.6378366681118663,0.25135596389760456
-2.637579570475653,0.24797269734171284
-2.6318448447745446,0.21567412833228705
-2.631533808370845,0.2141298638435742
-2.6288063995565567,0.1949436448016979
-2.617007027619869,0.08223763591974075
-2.613618046763797,0.03776816425331825
-2.608077347635464,-0.029311198180418534
-2.594947109811213,-0.2147978627851969
-2.579877061732351,-0.43250173233832234
-2.5737743756577567,-0.5129449785435887
-2.563258859146581,-0.640314075820454
-2.56233257081698,-0.6510256422354994
-2.5604407085994927,-0.6684271441073683
-2.559789214700908,-0.6729613329176594
-2.5551169268491183,-0.718308224841941
-2.5512300103524526,-0.7447699144723987
-2.5390714820303817,-0.7918609885650968
-2.5366736797949536,-0.7953497563793942
-2.535638404748189,-0.7927332698538366
-2.5302468112678547,-0.7856690875198192
-2.5226933180298867,-0.7558804106940451
-2.51722491682243,-0.7188798174644317
-2.5140852388554262,-0.6886823179945981
-2.5133965477072566,-0.6793992133725156
-2.5058149958717975,-0.5922845438505591
-2.505619305502386,-0.5884560022577517
-2.499465883313994,-0.4977478056138123
-2.4986433784945357,-0.48544545419268903
-2.4886572544389556,-0.3033164409766639
-2.487727809741018,-0.2827326374745385
-2.4689429037904267,0.1409920402012109
-2.4687227215537213,0.1477774033799624
-2.4677974381418073,0.16684523855371022
-2.4661080427660846,0.21074124107235082
-2.414769212977548,1.4825323190828523
-2.4143905228719023,1.4933442323735102
-2.4044648274376437,1.6907399930141744
-2.4032019118374164,1.7150387913450997
-2.400169675127482,1.7662769884165257
-2.39934009045436,1.7811132055958412
-2.37734745906331,2.0790703017452774
-2.3682223156105597,2.1522803400175645
-2.3564409911439546,2.205832804255126
-2.3537525148897354,2.2088006874911335
-2.3527311372883664,2.209917003208581
-2.3517213206077234,2.2112249790947223
-2.349419814606187,2.207892211341346
-2.3475465910761386,2.210273692976235
-2.344616554589548,2.2061846966298666
-2.3445790689130472,2.206723490528824
-2.3384108888834962,2.1851915829502917
-2.3342980365532915,2.1668329767311687
-2.3251669884449493,2.0998849113224405
-2.3188928406669507,2.0384768795638606
-2.317899044054146,2.0255577338457926
-2.2959360697155624,1.686316261686972
-2.295343642674962,1.6769369273359152
-2.2935404664640178,1.640802752167106
-2.2881486708941408,1.5266467689270404
-2.2773237133306843,1.2642136345352997
-2.2692629087669234,1.0474549790180765
-2.2680930242558155,1.0134937222212173
-2.2650879844050413,0.9227658927978282
-2.261693601503799,0.824902461587888
-2.261478289552453,0.8133893410892062
-2.2544773948752326,0.5901904903178478
-2.249096996057029,0.4100549211413027
-2.239860507305897,0.07579461180042091
-2.237310845716639,-0.01257004372034885
-2.2334298933846055,-0.16131549261361167
-2.2269139034797583,-0.4087449359861617
-2.2257349999434175,-0.45304354517670953
-2.2121843143118918,-0.9827763237760222
-2.2078956841537956,-1.1480266809004935
-2.2015959325518124,-1.385853381446963
-2.201574821433924,-1.3844019901615203
-2.2005691166448385,-1.4231686670326273
-2.1994084690679485,-1.4711994975872855
-2.183918671605089,-2.0047242281378024
-2.174402340903404,-2.287732709946571
-2.165889123152177,-2.4942144273382225
-2.1632111392955453,-2.549131649309892
-2.1590339559668594,-2.6261649886508427
-2.158783281953936,-2.6328538838460163
-2.1368454883569656,-2.792356674995591
-2.1265360867251646,-2.7125281264002425
-2.1248817018146138,-2.6934663656209894
-2.1239712979153946,-2.6768710203073627
-2.1234461841640284,-2.668597186730522
-2.1230744138659965,-2.6637528030284057
-2.119104435128019,-2.5908796259531437
-2.116921750605692,-2.545975586047217
-2.115841555363888,-2.5203045306284317
-2.112242584468741,-2.4261971112697234
