n_harmonics,base_freq,magnitudes,instruments
10,3.4480523348066603,"[-0.19901785  0.25420753 -0.06306018 -0.18961177  0.58505929  2.77240217
  0.26283429  0.79801197  0.80187409 -1.42799747]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9991458986106623,-0.1360994853691665
-2.9960317811397483,-0.03522738861945181
-2.993636442530428,0.00447962574306876
-2.9853330937278795,0.2262225781790359
-2.9691353548427344,0.40900949364850187
-2.966614213319879,0.40599961885955915
-2.9450814818472857,-0.06960003761712279
-2.9444395570569015,-0.08134954108716888
-2.943212637656846,-0.14234706311814996
-2.941282612031369,-0.22435605817318183
-2.940190510813455,-0.3131748690559665
-2.9070687530238173,-2.263824730493676
-2.905542967283746,-2.3676005919407968
-2.9055142776933507,-2.3417395937917895
-2.8917733726452566,-3.0842213779496124
-2.8879342376698256,-3.2670871685751797
-2.8869630544901748,-3.2715407782736348
-2.8793859370463153,-3.5079976108282795
-2.876805791671432,-3.5408483372468624
-2.874403967556032,-3.583007742840108
-2.823168398482495,-1.264399258356042
-2.8097782253394996,-0.017789471653165967
-2.8058501795577016,0.341345593747182
-2.7907551513258713,1.6546351139171658
-2.7897760984209876,1.7396303479128854
-2.779144729431546,2.4679165151067624
-2.7748504910904757,2.695104108491893
-2.7728470372104095,2.781704698476816
-2.7719420028913913,2.8307024231065023
-2.7671164467689566,3.033750919897887
-2.740518155878833,3.1924237179254478
-2.7344984706868276,3.0331381456149926
-2.7321467228200964,2.976636904807002
-2.722435938942478,2.601275064727829
-2.7182741192719178,2.430083217315066
-2.7127476384831426,2.1864781330583147
-2.7046272239325915,1.767153805907641
-2.68899209902189,1.0993185969921275
-2.6773843838521545,0.724950874056995
-2.676392529803752,0.7197227553801236
-2.663448056070912,0.5596844486702822
-2.657374896741345,0.557533608255712
-2.639937710286853,0.9067622810530394
-2.6351105652927265,1.0581469919030808
-2.6333566406467996,1.0919008231996228
-2.624521578840049,1.4588891951066418
-2.6208978682929365,1.5936169179309854
-2.6184723853509952,1.6871193737190862
-2.6167905260227613,1.7940178304628132
-2.6116730465107043,1.9903302645874663
-2.611182487826902,2.0252949310880766
-2.6097870884616405,2.068441230234501
-2.605360808809916,2.2729957628045763
-2.60193334835339,2.410333718591054
-2.59907779234453,2.513181729915644
-2.59434819284209,2.684429156838451
-2.5916458300747065,2.790012479962288
-2.5866487408957317,2.9348916612424496
-2.582221214971668,3.0536755709863392
-2.579195234537009,3.1078700754385578
-2.579029723434079,3.107830778608264
-2.576423891688263,3.1630326981232275
-2.573036651927513,3.2203271555853097
-2.560638121146776,3.289138624394463
-2.558841866882821,3.2686323956908785
-2.5531750958916453,3.2543947527396004
-2.5503061938646847,3.2007722724502803
-2.549010194189128,3.182034298202776
-2.543467411740288,3.108928788080724
-2.5409589809105495,3.0461696300247523
-2.5404231581123904,3.053554068152824
