n_harmonics,base_freq,magnitudes,instruments
7,3.40179175565839,"[-0.29979425 -0.36027751 -2.07238772 -2.32641997  0.19664715 -0.53838047
  0.47943139]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9978601803046576,-2.097924603028802
-2.992157677676242,-2.0592155591148456
-2.9878762957526317,-2.019294917647883
-2.9858505560856106,-1.9961483421395885
-2.9823628832832343,-1.9490484154518928
-2.9725928599447498,-1.7938297900730427
-2.970728853294519,-1.7568216080189492
-2.969187328835713,-1.727205603182711
-2.969077532953735,-1.7165300326451787
-2.947184954354279,-1.2089927204245496
-2.9442206533647752,-1.1292426516131526
-2.9301959519980287,-0.7552553265211952
-2.9294901448028385,-0.7372294973102927
-2.922276436844898,-0.5485593371408564
-2.906351586507397,-0.16423289597179083
-2.902695512607113,-0.08580300185200192
-2.8927773970531154,0.09772223449267568
-2.8691535053409996,0.3969952222647558
-2.8683922799118733,0.4032111710389671
-2.859325364401757,0.45257786187372473
-2.8526009693735883,0.4839991619872997
-2.851937994110752,0.4837966726919977
-2.848199943165373,0.4893345896971015
-2.844909882702598,0.49295156340169594
-2.8420751851202244,0.4925742420330058
-2.837391907400969,0.4829602826527841
-2.8367509220913836,0.48468630371126087
-2.835741640428263,0.4812420045677498
-2.834124189092808,0.48072172232596855
-2.831735253452434,0.4681924381481301
-2.8251065976634395,0.4563658191676229
-2.823088580445017,0.45016539624113566
-2.821305727414088,0.44390019175919104
-2.804265952637076,0.39760479647929237
-2.8014295687626043,0.393760039233602
-2.8010362330811445,0.3898450266361887
-2.7996210355599054,0.3847211232909143
-2.7990834307906223,0.38344977758975146
-2.7908638378559596,0.37948920597053415
-2.7891121496471536,0.38013571099477966
-2.7873001671277127,0.3815851952010772
-2.77645215850213,0.4117411929221276
-2.7681034651565524,0.4608332640410239
-2.76701386454279,0.46421763769597413
-2.7665096315886775,0.4652107138645181
-2.7614350702188224,0.5063657302251809
-2.7469441114970077,0.6748006569502562
-2.746446011759701,0.6791145885038944
-2.735704750570134,0.8451572778771729
-2.7314680146295434,0.9138385678931473
-2.7303592102931136,0.9270616163992245
-2.726807082414806,0.9932020785859929
-2.7211975365536585,1.0905474248101499
-2.7185082791875637,1.1408328539992785
-2.7145573735693636,1.2140359578299134
-2.714221614170221,1.214422208752233
-2.7074700265834366,1.336585043369967
-2.7060386877927822,1.3620052586031013
-2.703762685554566,1.403541449919259
-2.697068790191121,1.5061626876185503
-2.6834593646971103,1.6894032789200901
-2.6833962583500823,1.6876834051329395
-2.681471028789753,1.7103204562449208
-2.677497523991504,1.7456073148398512
-2.675277420942515,1.7573757481296943
-2.669919344685858,1.7795856933765466
-2.6686419210108756,1.7821589333662062
-2.663064685144823,1.7852760863728
-2.654756607956756,1.7519152141481193
-2.648986401002996,1.6934468809847156
-2.6343349722877334,1.4244651551444372
-2.6336010994376866,1.4090373366291076
-2.631388230558697,1.351582298041618
-2.6298845482385413,1.3137903270921345
-2.6252531639179453,1.171153263775553
-2.623014517093135,1.0974129321549586
-2.6205772363963256,1.018986729371348
-2.6031746810840497,0.2876015132773533
-2.59175315237459,-0.28326013322244087
-2.5866971493185087,-0.5623327836345022
-2.565573887154222,-1.7690145198508154
-2.55216862564357,-2.525545947132061
-2.5414491533493218,-3.074119719154743
-2.540905996765596,-3.101007137425924
-2.5401009201804,-3.145218652726112
-2.5398779146038195,-3.1571807995975396
-2.5360763132602306,-3.3258913636478624
-2.5286099745965913,-3.6470485335525487
-2.510947596316397,-4.1757001004805
-2.5035410467344716,-4.300016455567879
-2.4977755835095854,-4.35598218406367
-2.495571071157638,-4.361832236817454
-2.4955099506137146,-4.360690052962954
-2.490352371982728,-4.359894966672227
-2.4902401740039504,-4.356389353482402
-2.4892120153708666,-4.359552739020884
-2.488296868686242,-4.355010277248095
-2.475643466119716,-4.180224389258246
-2.4732850798608026,-4.12720684481253
-2.4708670395853853,-4.0654035194948905
-2.4494698930813805,-3.2679930098352674
-2.4451076649827685,-3.059992198766542
-2.4447534347257456,-3.0442941715081475
-2.4374124971384976,-2.661386081320246
-2.435343213481559,-2.547387129096012
-2.4309471432849747,-2.2919579288863856
-2.430157318121192,-2.2569285555752225
-2.41282253928894,-1.238530940925991
-2.412776448500028,-1.2339310108088275
-2.407530322047249,-0.9259311700371652
-2.405554102959166,-0.8177484615862435
-2.4053462372737813,-0.8042377923328575
-2.4052897211293716,-0.8008341955616678
-2.4002291108059435,-0.5147529826440789
-2.393465580788976,-0.16049242171765746
-2.390000857057845,0.014886522817371798
-2.3835522377806866,0.31473397308612083
-2.3704402826760003,0.8031779265882789
-2.367052964490939,0.9005723652783465
-2.360050964330476,1.0561271620537132
-2.3511585489871676,1.1815450450189158
-2.3502945675327727,1.1819205178043999
-2.339886693945647,1.1840693309933434
-2.3390943030368336,1.1825606903649895
-2.3349102492620304,1.1376522857950582
-2.3343527883622297,1.1335177909235261
-2.329205582543545,1.0465408562890663
-2.327226789057895,1.0021547016165722
-2.320446733620148,0.8256424462965634
-2.315037417628461,0.6477278542484234
-2.3137124773155646,0.5986314256826041
-2.3094676863444743,0.43009977005643074
-2.3045069184525295,0.21388928825317363
-2.2894749525533036,-0.5457266266802646
-2.287861876553242,-0.6369084649130272
-2.281139942320896,-1.020014069352929
-2.274000453744849,-1.4447005757520077
-2.2708804693010136,-1.631957654528664
-2.2633542634162755,-2.0732361555650374
-2.2596319723422855,-2.2850704808098583
-2.2574973649872243,-2.412565020748933
-2.248856659836187,-2.8761509105500314
-2.236352513100668,-3.4780423164736693
-2.2247514279004905,-3.903948964248077
-2.2245279534516116,-3.91506361000209
-2.2156017963389893,-4.139457795837554
-2.212563230945238,-4.192784768691478
-2.2074844801087297,-4.26031730168618
-2.203309547748198,-4.292089894622928
-2.2023979398785354,-4.295312338622743
-2.1979635044294756,-4.2976091622175545
-2.1946421694229303,-4.285856539360638
-2.1878827155406437,-4.205618725789445
-2.1840671861360406,-4.141496083800443
-2.1815430945774565,-4.077533219510673
-2.180874489457779,-4.065487433341027
-2.1792552240935605,-4.029820116988638
-2.1760827731338592,-3.9343148823955607
-2.1727944209823855,-3.8263882186420037
-2.1702991683016286,-3.73803766083615
-2.1690859189919305,-3.6945562970313968
-2.1690659772395744,-3.6935615002027107
-2.168624457528889,-3.6726255072609613
-2.1651828860555424,-3.53378217423718
-2.1503621545100144,-2.791673747173237
-2.149271206498624,-2.7342093198303674
-2.149166653774796,-2.7298884832859165
-2.148238640323326,-2.6714083631887027
-2.144774660085779,-2.46843658029875
-2.138855416971444,-2.0991072135983706
-2.136582517345577,-1.9529690867855531
-2.135796573746224,-1.8975256377668444
-2.122390092870952,-0.9898797116868158
-2.1191798595461457,-0.7672678519773518
-2.111713698221914,-0.24665623563891645
-2.109503256811245,-0.09931363399506762
-2.098944137387875,0.6146418013164423
-2.08017775372209,1.761650402706083
-2.075515714762125,2.0111946007366863
-2.0576321839533342,2.798687972311426
-2.053487342490876,2.9367818427164387
-2.0439520304139673,3.2011270052003535
-2.034646028102444,3.37399266941472
-2.0271460631250355,3.450126955104089
-2.0255711323623338,3.461944710018126
-2.0233418465972304,3.4761891556075306
-2.023067152481099,3.4769155957455147
-2.019242272245684,3.4813142059058384
-2.018898423072951,3.4808723135033746
-2.01443652633429,3.484801869676057
-2.008054744484611,3.4505805556410176
-2.0050239396365748,3.4238813891335123
-1.982596929475185,3.085243553573668
-1.9805392388790057,3.047646270894916
-1.9804557327480143,3.0391410673348678
-1.9772851386574821,2.9839838370620786
-1.9728025776456521,2.8867719719945732
-1.9648745229356792,2.706984544746842
-1.9630752558117146,2.671494797331359
-1.9531004648839607,2.4495330361873573
-1.952966910112851,2.4381963433362026
-1.9518870621386313,2.420555007352062
-1.9482155998057358,2.343007029988033
-1.9454310047312433,2.2855056440392794
-1.924560391696758,1.9107310422233508
-1.910617453581337,1.7406514292057422
-1.9098698669041403,1.7316784719741318
-1.902574242771475,1.673804262309722
-1.899472394728897,1.65306492241657
-1.8903747423171084,1.6120914337373244
-1.8890276494831015,1.6104748963852322
-1.885788473653439,1.6041983841820264
-1.867417182187932,1.6076177832444027
-1.865065464412584,1.6123458633290662
-1.863938899511605,1.6168140460809866
-1.861314633908386,1.6250881791811085
-1.861195570799972,1.6194793836719314
-1.8489191038707156,1.6587754255010991
-1.8487362350131502,1.6562018352372256
-1.8415672838084831,1.6750938860984665
-1.8371525644362772,1.6864394787873187
-1.8317470211725644,1.6945722946858943
-1.8305187394350313,1.6923389137399474
-1.8247638222526357,1.6901711257983727
-1.8192509500991512,1.6887344303991496
-1.816001742573967,1.6835352687718848
-1.8098361892887223,1.6597877259670988
-1.7996639357056161,1.6030132246870414
-1.7975020307372955,1.583787972003585
-1.7957789153370878,1.5671471451815027
-1.7908897681243405,1.5186601072500527
-1.7866741576067657,1.476123849261769
-1.7866485620471872,1.4739907002333172
-1.783092309509535,1.4312764090212533
-1.7666164835035933,1.1835891768396978
-1.7660550200744758,1.1676471124415102
-1.7623995053132562,1.108648941031556
-1.75079271704586,0.879539146744305
-1.7505729931843432,0.8773837011340718
-1.7488624714484722,0.8443139827007249
-1.7434165506564612,0.7291474395090415
-1.7432635003611698,0.7250916688480089
-1.7431216702100076,0.7239371879515776
-1.7415306378227222,0.6930362137475325
-1.739791651111956,0.6514934803648564
-1.7305644313300765,0.45929360340690417
-1.7256680383525318,0.3542175368154121
-1.7234330436139218,0.3056346795514301
-1.7145690410226573,0.12943851517610216
-1.7081622620798596,0.0013527500654592888
-1.703113674663607,-0.08794842024829916
-1.7004321072401138,-0.13181527297202272
-1.6949701071879029,-0.21773701859536976
-1.690182550544198,-0.28599568705481426
-1.6887394040285093,-0.3080866189205253
-1.6872702133124255,-0.3250850377511545
-1.6865578668270915,-0.3305359620845467
-1.683436899101049,-0.37721357345422846
-1.6709698126334,-0.4869010007598243
-1.6694516618888482,-0.5062054240034372
-1.651953846743404,-0.5707595589604478
-1.6465651798194623,-0.5674192465723554
-1.6398799688970316,-0.5497587701301747
-1.628487292999532,-0.4959522472458118
-1.6159108972209855,-0.40851442884632433
-1.6156554292353702,-0.4010538382409706
-1.6125417972254883,-0.3784484786154982
-1.6029490463186964,-0.2882007099301265
-1.5971550609790248,-0.23245195177344302
-1.597031589473551,-0.22988077424633485
-1.5969621803809229,-0.23290944025004806
-1.5922944513728001,-0.18285025555442797
-1.5878973062200752,-0.13913522402441555
-1.5853849335240457,-0.11376662914811193
-1.5749850013507105,-0.01953578314206499
-1.574239643241885,-0.009252847694570587
-1.5719428863368812,0.011506790069649393
-1.5692215976827713,0.032339087593156124
-1.5666771163457491,0.052426015454871695
-1.5659749278417145,0.05922229713038862
-1.5659451663260786,0.055864348676948096
-1.561137293558572,0.09512483975188779
-1.5586262334278216,0.11598788786226258
-1.5538056684298296,0.1471070759076511
-1.5419138520011808,0.20619568760453277
-1.5402553859305501,0.21770847119191108
-1.5343624801339195,0.2416555642390063
-1.5247107158935511,0.26711412555240943
-1.5200514577375122,0.27453911201407566
-1.5189375987884866,0.2783276949260528
-1.5139043289021106,0.2841853863807465
-1.4970118528161236,0.2995765283723293
-1.484851949740435,0.31176412004397924
-1.484096726369651,0.3137569241110281
-1.482104166976785,0.3151539159066981
-1.4815029902406265,0.3202524710534636
-1.4720114474942096,0.34059566375734524
-1.4680080847136587,0.3529091241220766
-1.466494876374815,0.3542095764469544
-1.455150707902398,0.4128673287293966
-1.4551062704707842,0.41020974124187554
-1.4549638137875918,0.41239762251725115
-1.4535241455077423,0.42143802641740946
-1.4506387861747547,0.4405012381659456
-1.4472600492744574,0.4671031999923334
-1.437489877422378,0.5538895357095915
-1.4332797280163783,0.5948667073146543
-1.4325455279616335,0.6036217511886317
-1.4321477471765194,0.6086093042245316
-1.4321370337148382,0.6073203235420249
-1.4130306018443195,0.8618787577939819
-1.4032165240097165,1.0031080897051974
