n_harmonics,base_freq,magnitudes,instruments
8,3.0683757543784793,"[ 1.00323511 -1.47152059  1.13539453  1.05371735 -0.53617459 -0.68956566
 -1.34653939  1.85558603]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9973318301629224,-0.6257628833168996
-2.987881126605408,-0.7914309623188116
-2.982270427368343,-0.9053668762484833
-2.9722092742236645,-1.061567199211036
-2.9637645960987427,-1.208485546455008
-2.9561592564157704,-1.3045666507152496
-2.9442339397939414,-1.4112501407464504
-2.9402586872869634,-1.4453716198024185
-2.936103354425581,-1.4585298077672604
-2.9225263324611985,-1.455188679425801
-2.919778766059334,-1.4468523161803861
-2.9191819509606938,-1.4414566688796058
-2.89451760482835,-1.1735023650857697
-2.8914021890016803,-1.117986053763023
-2.88676521625849,-1.0404122744093638
-2.8853206571413583,-1.0135618399673927
-2.885068317509238,-0.9970783689360737
-2.8804897240853347,-0.8998481385984444
-2.858730829641263,-0.3876455968339236
-2.8459277098046973,-0.04570573467641971
-2.8440476114318303,-0.019933502359987747
-2.84186549497917,0.02650511211173249
-2.83718047116107,0.1264202596482814
-2.8336246277607646,0.20813198806948874
-2.8285681802698095,0.2937890791144109
-2.826592476741947,0.3325973070004737
-2.826473231307583,0.3503468974899215
-2.8190086217680568,0.4528520578096309
-2.8110591292897276,0.5488733801467052
-2.810354706446576,0.5511827770279721
-2.8067564268310843,0.5900909473583416
-2.7986270928444674,0.631829754783579
-2.788215193982836,0.5983513168020669
-2.787712550891329,0.5847520491651347
-2.780253968357287,0.5250408128122493
-2.7735780457208956,0.4404781583313918
-2.7680084970860666,0.33835432783565206
-2.7579927224217227,0.09581229389858487
-2.7562688892441685,0.055815713527852126
-2.7518158441454217,-0.06437382933252668
-2.747381228578087,-0.2050743857307389
-2.745025461986045,-0.28313648018455345
-2.7427499582506667,-0.36072938800983945
-2.736198042277513,-0.5829272335762217
-2.7349604438150488,-0.618853055469294
-2.733973506364588,-0.6573136788682937
-2.732477361964678,-0.723841338741653
-2.727574234883707,-0.902898595662895
-2.7213938098034927,-1.1311070951215547
-2.7180237891902155,-1.2558020831990295
-2.70034791660264,-1.8847929493730555
-2.700325142616846,-1.8933033498992031
-2.699577521182267,-1.9323391934208383
-2.6985507350515183,-1.952516216364646
-2.697758413107688,-1.987277287292561
-2.6976577648580564,-1.9915584732423965
-2.6957094495581795,-2.042764774534296
-2.6944767466915724,-2.0793385214035425
-2.6905577302888837,-2.197351399147541
-2.66462478711179,-2.7267395526528193
-2.6581673266180856,-2.7783992102941126
-2.651620795896151,-2.804451657259743
-2.641212329639904,-2.7185028066817414
-2.640669530920602,-2.7223534572380483
-2.6386300363374096,-2.6880901357666787
-2.635841836406364,-2.6548483266466594
-2.634844751525538,-2.6237568402990457
-2.627016872864326,-2.465624452190587
-2.6209633417535034,-2.313120926397034
-2.599210400466876,-1.5584897807894147
-2.598860886689792,-1.5425823783272716
-2.597066343100696,-1.4776896516859626
-2.5907770114115043,-1.1977889051463249
-2.58562566270062,-0.9719310734552321
-2.576161186303069,-0.5455322343981234
-2.5643309726298322,-0.025851633713728908
-2.561366721783668,0.08736524314906984
-2.5338701476985586,1.0395564621251951
-2.519488147391888,1.3125813905488612
-2.5022735535352907,1.3990785151067813
-2.4993447144982888,1.3898664561154328
-2.498062901853963,1.387308559446092
-2.4862095957383703,1.2473992718290856
-2.4838764310307875,1.212496372324996
-2.4746405427204468,1.0211845051598896
-2.4612434645756203,0.6696730821363627
-2.459224913922762,0.6272008751497293
-2.4581561762091093,0.5802045674634151
-2.4579877030164496,0.558460519293698
-2.45116976816369,0.3512216447357509
-2.442069187894818,0.061736818387018194
-2.4405426610082674,0.02136049778659658
-2.420027865240066,-0.5823070072195535
-2.4034447253183426,-0.9164451548904718
-2.390644912786388,-1.0435042775925376
-2.389018355364597,-1.0321938409174052
-2.3866608667774942,-1.032394618544423
-2.381186665620673,-1.029710681744121
-2.380935451961461,-1.034344380734268
-2.3719116921594035,-0.9346831081175142
-2.362880209610907,-0.7668353351772496
-2.3628568894035853,-0.7856200415484345
-2.361881145452653,-0.7629326135643058
-2.34341171297268,-0.19448178020492482
-2.3412585679967073,-0.11945386378418145
-2.3354062412688688,0.11715201483921835
-2.3292199828635587,0.3924391112770314
-2.3189788379505316,0.893384651228548
-2.3140315666037417,1.145436146575621
-2.3133292399976755,1.1751586421663915
-2.3114467451951426,1.2521377172500396
-2.308740755721216,1.4044463410566534
-2.3060681724352383,1.543029202075102
-2.2979909015463926,1.9514162910188364
-2.2972816288399827,1.9741570641482737
-2.2955290444640273,2.075859505758146
-2.2947460616705584,2.1124897153677344
-2.28615566091836,2.520434058351709
-2.2858621747066605,2.531134752677556
-2.2856317915607693,2.5446451717897114
-2.28422940808857,2.601893764444571
-2.2780048395384083,2.890282776646942
-2.276764647051736,2.935666190936801
-2.276282973911556,2.9601227717035403
-2.2645527893886213,3.4166812546600682
-2.2628193668170593,3.478567688922093
-2.258935360550702,3.6051944618992904
-2.238586299923496,4.069639521881766
-2.237086968718377,4.097032529706267
-2.2323434401444864,4.1588495614378145
-2.229157785593177,4.1810359299213795
-2.22784275659469,4.190307699584769
-2.2166992080544983,4.2281475616382895
-2.2134427164021524,4.2254380343385565
-2.2101088610544792,4.204894900880778
-2.208898263425983,4.199832021286711
-2.20646038169104,4.184470316235959
-2.1842276091770745,3.9087770907588815
-2.1771638899375345,3.8043005319330883
-2.1766622062771006,3.789800803451505
-2.1720008608612336,3.709309481683969
-2.166431563656827,3.6126365476490694
-2.161637054642614,3.5223138576419015
-2.1583929095373664,3.4594840895981798
-2.1546894589299384,3.395915857527365
-2.146488707081267,3.2770393633240604
-2.1438814005351716,3.223958844841047
-2.1423215455068765,3.2128845420322003
-2.1367664845955088,3.1676030383675076
-2.1130204351283197,2.969851671985631
-2.112385568307261,2.9612608099165794
-2.105459574898356,2.953544559604091
-2.1053505926437603,2.9442519273689998
-2.1039688996122754,2.947914633931005
-2.089718321940158,2.950448878108554
-2.087820962404961,2.9551311897142867
-2.0845647169565114,2.9577369840884513
-2.08120126947546,2.9755031992685046
-2.078239632905416,2.971444999125592
-2.074579106309952,2.9771753830358656
-2.069862839238003,2.997648150195792
-2.0682831310350167,3.0033325825753745
-2.064080754390715,3.00632761177817
-2.062423977737748,2.989661340157864
-2.054774675090763,2.9777306272447994
-2.052203784268565,2.967217556089876
-2.041221523631841,2.8979821457705177
-2.0363469532514547,2.8514655051543754
-2.0304404264653595,2.75569172373984
-2.030319689116208,2.750658515138647
-2.029943127136809,2.7513021683744983
-2.027186916316815,2.6965820852175715
-2.02338421521409,2.6125596084211784
-2.0120650034135705,2.309560398639762
-1.9966168529216661,1.6966431608961743
-1.9900827793834952,1.3849246843290024
-1.9865937641607974,1.2107113496439972
-1.962229254187588,-0.2934687531751127
-1.958701404545502,-0.5305326859881675
-1.9553567797184628,-0.7573554812887991
-1.9549298984357024,-0.7794040170876203
-1.9529359838593503,-0.9272652423248381
-1.9494722760738943,-1.1707183180989074
-1.9447856369904806,-1.5046904854112724
-1.9439438827070505,-1.5657177047891508
-1.9362690906956326,-2.0904938268201563
