n_harmonics,base_freq,magnitudes,instruments
10,3.0339461924243345,"[-1.80788667 -0.10943263  0.2449271  -3.23513332  0.96157141 -0.09131143
 -1.14303321  0.90889422  0.85914043 -2.01100016]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9987448081496026,3.3575675703150503
-2.9914361097258904,2.9735759167700864
-2.9890728818429517,2.8621538618377627
-2.986025596359508,2.7307177884733678
-2.9702421210813643,1.9885513715625662
-2.956069739578518,1.1803307360299968
-2.952437680487434,1.0183467695415969
-2.9500910290811913,0.9253118352373477
-2.9497257893104694,0.8010070754488114
-2.93178402239488,-0.1421710616715459
-2.9291347084379513,-0.21912910574523162
-2.9285995465567036,-0.2862763742733241
-2.927648960883089,-0.31452701672905603
-2.9267249418157864,-0.3586726808438186
-2.9207569894981593,-0.6854256068183564
-2.9124922843063965,-0.9926834129984775
-2.90254391407284,-1.4604942002565222
-2.9021942446487725,-1.4717788198809116
-2.898413147908027,-1.5591425710747635
-2.8943151337350965,-1.745456423165602
-2.8874238537052133,-1.8156625454973325
-2.8797009398088624,-2.0672380999964868
-2.879335047826153,-2.045539257300575
-2.8778606647822618,-2.1029410547972445
-2.8675698871793713,-2.1480670891091718
-2.8593555109121684,-2.1487873071565176
-2.858513501897982,-2.1634249691680743
-2.856635991425381,-2.1220718510438825
-2.855052365091111,-2.130067815912695
-2.8519565238705216,-2.103203714734001
-2.8462276170944287,-2.0470842651180976
-2.82168769224336,-1.2601072130160593
-2.7958455842589416,0.08905552877331983
-2.794362506761896,0.10565458686746373
-2.7941164071317206,0.18182763624302792
-2.793261584650435,0.1978536604446684
-2.782825424220553,0.7810701770347858
-2.7825531368769987,0.7768528746043786
-2.7748074759623633,1.2614644360435923
-2.772396462126118,1.3102970121620547
-2.7634448208362388,1.8264803866997519
-2.749223244244198,2.3189047613833633
-2.7424798949872393,2.4846361456219057
-2.742000326150092,2.5011603336953234
-2.73948327721386,2.5505293469785557
-2.7378793733477016,2.5479125143360988
-2.734041258058976,2.636523762171735
-2.7181792859626173,2.623774592626675
-2.7098905551539403,2.5211508704868195
-2.708081704609701,2.4445819599673895
-2.6815370933779077,1.3250965801874675
-2.6810666746430396,1.308550617262541
-2.677045998973826,1.0482430523900261
-2.6754948611218685,0.9490235996492797
-2.6672336966097987,0.48325479579942987
-2.6620561602491115,0.16133186751884468
-2.640786126019362,-0.9566211108569986
-2.636813684267043,-1.0493742627413858
-2.632422314945472,-1.213836291492861
-2.630946782519322,-1.3052768620880397
-2.6233756431856943,-1.4989279126664738
-2.6204822953201243,-1.4957408179690852
-2.619771930677782,-1.5139211679036764
-2.6086849393524725,-1.5487078173578501
-2.592401002092711,-1.2226247775969876
-2.591461548441948,-1.1416237839077343
-2.5840777741118086,-0.8847750135829179
-2.5578031418846994,0.774892605597424
-2.543526841572393,1.762855583445017
-2.5393966371377603,2.019720375771801
-2.5372611594146997,2.175434418984762
-2.5329480365102706,2.4910127540486267
-2.521457302247959,3.1232930721279923
-2.5198638426599693,3.110540178087511
-2.5180363230352314,3.212061810020472
-2.5172024744016928,3.2789841129908357
-2.5115648500293477,3.487076929515119
-2.491823156182223,3.678696767429475
-2.490732755584089,3.6393984786932023
-2.486786153915696,3.585191148903669
-2.4708608112541746,2.947219252865435
-2.47073572188304,2.883333885295503
-2.4576704918815686,2.072476383615054
-2.449339981128841,1.3659353924188797
-2.449315701202086,1.4083950324322225
-2.4371549286001892,0.22749775228642005
-2.4363732542428016,0.157405479968672
-2.4331769705862074,-0.18060507417022603
-2.4279606268368,-0.6923155137823049
-2.4273422585321383,-0.7137753007451646
-2.422581796170059,-1.207511331338728
-2.415778391269638,-1.8035809898006663
-2.4078199010139976,-2.5550690086715906
-2.405357027927323,-2.7758743004271498
-2.3970480844102546,-3.4325193386041457
-2.391764387350766,-3.8048151560577845
-2.3915749373100277,-3.8023535836243
-2.390296625536599,-3.8309738395144874
-2.386962209977341,-4.028730782409164
-2.3681360162088083,-4.818653182231683
-2.357735323349076,-4.943630293814688
-2.3495970137099755,-4.943774695019864
-2.3392561289915683,-4.791672949308753
-2.336431312768366,-4.761894123867253
-2.3353763389115354,-4.759554551557164
-2.326452683681277,-4.497448626068524
-2.324801835802699,-4.479545682704134
-2.31815538243167,-4.268235947563988
-2.3179032616326825,-4.280958023848829
-2.311375427342929,-4.126696720101018
-2.3081462800735744,-3.9763703186107793
-2.3038652369942647,-3.9069870467886845
-2.2855608569568573,-3.4794329944078815
-2.283256157323695,-3.434416380038338
-2.274560378057892,-3.389631469233947
-2.2735797894118197,-3.4027701041962173
-2.272300354812271,-3.4374703296281783
-2.2709536735830422,-3.4004417344037083
-2.2684975648404295,-3.3831903878424234
-2.2559252724265857,-3.5810388009012644
-2.2526451986858738,-3.5927660715655096
-2.222438235937153,-4.338282103166406
-2.218852988912631,-4.41177628998155
-2.2178675912051036,-4.441831749629482
-2.2155812036571723,-4.487626720156883
-2.197699857559186,-4.70273464941933
-2.1763598569735754,-4.421608989240365
-2.1691742609850015,-4.166725680040412
-2.1588986991567998,-3.5806445189008076
-2.14304862914159,-2.4026608291371208
-2.137929198805341,-1.9455277770751294
-2.12251987756011,-0.3983536939598995
-2.1168411004210803,0.09688876918751813
-2.1051501822565575,1.2357013409687638
-2.104504842697052,1.2545261511016634
-2.1035517264453576,1.3409944378920264
-2.1004717324642455,1.6079287228900327
-2.088516442658581,2.5641982893386093
-2.08799671634493,2.6801965902476534
-2.071097047456845,3.554472704805504
-2.066064917251969,3.641580283934618
-2.060384291294871,3.7648265591845056
-2.059944916709882,3.773773333127703
-2.0552714930888625,3.8037690770100627
-2.0497465307161367,3.7658189752719795
-2.030598634363419,3.1166137986247833
-2.029888417963106,3.077248420248804
-2.0276839900535912,2.9132095358154726
-2.0098293269591867,1.6716392081070344
-2.006998790533731,1.4638115651363923
-2.004523570719522,1.2003045134918566
-1.9998945712458547,0.9321647331828763
-1.9922390904529836,0.24598497571892386
-1.9871900983606718,-0.19447963374883062
-1.982549347068503,-0.5338277585106056
-1.964272654479345,-1.691753989854362
-1.954328613015858,-2.1730436352409987
-1.9537569562984902,-2.097024662124986
-1.9531471186286296,-2.1676874356091944
-1.9471534271346052,-2.3031561857041947
-1.9453019845183612,-2.3967215260400043
-1.9330860452710092,-2.433108112676701
-1.9107020691781595,-1.8931050237295999
-1.8848556180065033,-0.40479177522485754
-1.8800582836077675,-0.10266100023944047
-1.8754775802974002,0.1894108046829528
-1.865461243158818,0.742503712119047
-1.8643512106681226,0.8886610004042741
-1.8625840405661889,0.9166266760591748
-1.8564180479653023,1.28573214486773
-1.8540087099880178,1.3752626515780961
-1.836252891302031,2.141661248198515
-1.829142825637346,2.28711172896182
-1.821367689705839,2.3476457721145683
-1.8180530467863205,2.2362718036086733
-1.796139911156936,2.0942244610126903
-1.7909532138320448,1.9843618865932495
-1.7888557301276828,1.9338233360950041
-1.7883824492308609,1.8848527146270555
-1.7875205433610752,1.8824724390707808
-1.7863453195301637,1.8100598192222535
-1.7743120731158462,1.510993536914193
-1.7658850211349817,1.2930053297433521
-1.7628116851457354,1.156219311723415
-1.7538852371331064,0.9286642936732377
-1.7394767430230753,0.5989458553813507
-1.7322740077875074,0.4816142875159256
-1.7298824200430305,0.45239498934623135
-1.7254293215495875,0.4764191630638696
-1.7247769596913323,0.42474930094395086
-1.7199448149138736,0.4210778694488342
-1.7088942440461068,0.36463769409399843
-1.7036955815961388,0.4052414180696246
-1.7010034613861449,0.40269304208843976
-1.7003824843592734,0.4144522441708441
-1.6847539587886349,0.5980819608522905
-1.6792011159220384,0.6262372462109007
-1.6749174752222153,0.7009841312900197
-1.6678357986153836,0.7197321125132976
-1.6651638014337453,0.7840500939375439
-1.6605241999640656,0.8719195790189344
-1.6593835073274534,0.8094945823911044
-1.6578705191481689,0.8232148705137843
-1.6576817032102014,0.8153388421497862
-1.6515022177347378,0.8464165898976307
-1.647539131630521,0.7545830635724825
-1.6470815233970642,0.7341083256634153
-1.64592254167559,0.7789519745923276
-1.6429766890857087,0.7819053426018097
-1.6332606193306178,0.6643861961855292
-1.6278570105427552,0.613004038051955
-1.6219431695229363,0.5099924752106135
-1.6167275033564015,0.37183742255701785
-1.6116198486276465,0.24912460841050743
-1.6081324265208892,0.1419205944160109
-1.6036232009685256,0.0669767459904588
-1.5825121064947856,-0.5258822648995355
