n_harmonics,base_freq,magnitudes,instruments
10,4.632795632437178,"[ 0.86632016  0.18006028 -0.68185864 -0.05003177 -0.74839029 -0.96639837
 -1.31308091 -0.53278117  0.52991634 -1.04287413]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9897660103179042,-3.3681267816473714
-2.9822920779625184,-3.9842068150643506
-2.972331799403647,-4.386531934420312
-2.9584951904021906,-4.442821946820609
-2.9525910165159344,-4.239368223537927
-2.9522458296482066,-4.252067943588915
-2.9503518591392504,-4.108375338839453
-2.947731424720045,-3.970323443761941
-2.9472560570857835,-3.984630586376385
-2.944956483246174,-3.8664474628256693
-2.943899293745079,-3.7618374485310118
-2.943337114392439,-3.739638262901356
-2.935002679276437,-3.051279172838412
-2.9265452132833616,-2.4148593574255863
-2.9256920138437215,-2.294646432894691
-2.9109489113836005,-0.9730173159286005
-2.90001155780564,-0.19348724586498342
-2.8943296383698214,0.17832964809681126
-2.893002745902797,0.23655338800122658
-2.892391133524569,0.23259803601965873
-2.8901533473444454,0.4426609275995956
-2.8875910856055773,0.48680341591381293
-2.8843909747614496,0.5906425463192431
-2.883809143832432,0.6555993512724845
-2.8837284349502044,0.660409313851326
-2.8748465417034392,1.0205766003326378
-2.8748460300171255,1.0496706315294166
-2.8681293920411717,1.1700000411744247
-2.865471160165563,1.1955347238142926
-2.8612143778793304,1.2996054981070433
-2.8595719071412367,1.3491090979151352
-2.856210677830144,1.3786684737825685
-2.853910862296752,1.398857078168362
-2.840834891682546,1.6358770059960128
-2.821933535419423,2.067658518598274
-2.8193069384196905,2.1242474185890696
-2.8157334901924456,2.2715972752567697
-2.806559548023189,2.472924281090598
-2.804659738089085,2.486262226049027
-2.794818686535768,2.6150989309387174
-2.788059063805125,2.6696417935116075
-2.786939439758542,2.6613721939749064
-2.7845424853039074,2.6043411665647245
-2.781151121549862,2.633130725286857
-2.772546549137685,2.4692315509197136
-2.771301116273722,2.3634262494597356
-2.7650935780199237,2.2043865496517467
-2.764589011107675,2.182111988126566
-2.7612390359239605,2.120256342898888
-2.75700737170651,1.915173411863612
-2.75295069027597,1.741821872910389
-2.7465538930762476,1.3454750518145662
-2.7336772048239855,0.6875423271916409
-2.7231531446087294,0.16824202906380034
-2.7224903779048693,0.16885515585335775
-2.708142529835462,-0.2884738605707045
-2.699234168638635,-0.4449760972980573
-2.6908880103735724,-0.4618883357051585
-2.6769984796673465,-0.27562687462795576
-2.6732186045363644,-0.18746499049252616
-2.673106295567522,-0.20647163213543587
-2.672221429846976,-0.1568353240279215
-2.6706250901133033,-0.14807225617533637
-2.67036277128876,-0.23777153448879318
-2.6613539544350653,0.010322841259290822
-2.657524724952734,0.07415831216547192
-2.640269898394243,0.2807456641311025
-2.6137712079453834,-0.04007972968033473
-2.6072797101032856,-0.20043551053997022
-2.597117673734183,-0.35995921223092225
-2.5946186093414805,-0.37136439721089576
-2.5889679554157983,-0.465748311287161
-2.572248587792618,-0.4484572725741602
-2.5690179188243585,-0.3149309567223133
-2.5573926193212797,-0.10839150770590077
-2.524323184157855,1.2549251548559255
-2.5194568426401256,1.4833563963559138
-2.513452194023261,1.7217160390825192
-2.5129527050460343,1.716525917094179
-2.508043642022024,1.9379489726873511
-2.507776656118539,1.9405599368654445
-2.4969528257270825,2.4769347755844286
-2.491189613644786,2.54168391315494
-2.4879037680744216,2.7390683014546746
-2.4835123649578,2.8474025101905664
-2.4810178887085663,2.892017294250921
-2.4772428300945086,3.0406559076806503
-2.4704933398707833,3.1584533354941975
-2.4696958253896213,3.2405490495774045
-2.462176600137484,3.3899480017275776
-2.460301076548753,3.4349649473310953
-2.4516545503330747,3.721140067143039
-2.448834675658296,3.749361646626373
-2.4409510846970743,3.960124796799387
-2.4387518241589277,3.9652112042995222
-2.4333824908847834,4.018194007615899
-2.425291457508903,4.061717148450646
-2.4229145698324777,4.111902210340641
-2.422692744283282,4.042766511957904
