n_harmonics,base_freq,magnitudes,instruments
10,2.08517628534296,"[ 0.01828506 -0.16253363  1.91926764  0.68213481 -0.12960622 -2.07381453
 -0.24460151 -0.03284371  0.84757131 -1.68704898]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9985912204911225,-1.8393432056819359
-2.9985706828260663,-1.791169100950745
-2.991611164589279,-1.9725123630754868
-2.984878597453128,-2.0771818718407076
-2.9837691951737613,-2.1158167474716962
-2.9583992682453637,-2.59950203859906
-2.9549162802482245,-2.605852992569565
-2.9539213266811064,-2.5930313223856665
-2.9429801788784182,-2.778293980760746
-2.9350181043997,-2.903537462073302
-2.930995199448942,-2.947737239168561
-2.9300973480541757,-2.966320111156816
-2.9290157106936645,-2.94404294505499
-2.926131289696622,-3.0101968931256042
-2.9230732681843907,-3.0674904444185183
-2.9128260182462244,-3.1091002158474685
-2.9048691238091084,-3.198675720487858
-2.9005544246859896,-3.2272375771237933
-2.887040202373046,-3.2743874935698196
-2.8839195945925917,-3.2558724948440125
-2.8816389197611008,-3.186382318264067
-2.876096084574111,-3.1946665575595588
-2.8754568845997537,-3.2523712141731087
-2.8708653758611327,-3.162098343656556
-2.86816391222479,-3.1735774218377872
-2.8628390242661697,-3.1570999992292212
-2.862753800043175,-3.1532250508028445
-2.8561603077569497,-3.099006629730829
-2.853598946950005,-3.0820306305082865
-2.8464971951701292,-2.8681324837518294
-2.84256233255948,-2.8027571312766013
-2.808068496160085,-1.9495154240346522
-2.8026114940295415,-1.7772146341297261
-2.7974717294526767,-1.5511437696779198
-2.796370007877509,-1.5800562480077012
-2.7808147152950107,-0.9515745412863917
-2.774175531088787,-0.7324066817317669
-2.770285444321421,-0.566025163009512
-2.761448075187284,-0.2678462289812053
-2.752029084630013,0.06292637777267657
-2.7412737367160727,0.3856953212008032
-2.7350001850676264,0.6269185016709156
-2.729894716187875,0.8107675687697169
-2.7293526747524046,0.768812279461522
-2.7277280518098115,0.8281269074841172
-2.725775532611838,0.8935453520595693
-2.7212896388242402,1.0200821815223258
-2.7100070119068405,1.2768457504188295
-2.708119337791645,1.269974764536213
-2.703311893113974,1.3465898261023321
-2.700982710443909,1.4477580165903592
-2.694289165851009,1.4782537942195002
-2.6890454285886745,1.5375748862046306
-2.681566362363924,1.6258596366483975
-2.671451985541092,1.5755236800907257
-2.669200554566464,1.5435608050838954
-2.6651796282784646,1.5221110028865925
-2.661257240026428,1.5010547975792938
-2.646327873992903,1.255207105046993
-2.6388185387599874,1.0801029248702567
-2.638347634803182,1.080136979013008
-2.6343456395648133,1.0205750006251608
-2.632879696596362,0.9668308408604694
-2.630347331828034,0.8958290260903061
-2.6270389899091295,0.7762053385671931
-2.624583391430415,0.7566505744342674
-2.6164791242650542,0.49944219142944374
-2.6080847277321757,0.22340293801001884
-2.6044968864841818,0.07896723086304036
-2.5951850881046123,-0.16869921432748664
-2.586568561726973,-0.48068591947647477
-2.582483954902833,-0.5835413906178696
-2.5813696561545596,-0.6094530034176301
-2.580052341945274,-0.6797616278779615
-2.575989759395407,-0.9241768854815289
-2.575669915589634,-0.8959758869179417
-2.542074748473071,-1.780197940291074
-2.535708738571615,-1.8558053834258053
-2.5344782299329456,-1.8746844743057234
-2.5331942718089473,-1.8964733872068773
-2.5251692659322353,-2.0209392352973756
-2.5169887783421885,-2.036411790235855
-2.515344591198315,-2.0453942479331095
-2.5108057472921974,-2.0499295598261233
-2.504263218988986,-2.102237241611785
-2.5027088223717007,-2.0827792266492753
-2.4966033101846774,-2.0163326159296067
-2.4888539901867763,-1.898977464787997
-2.4879034801969695,-1.8659608440135462
-2.486011558548518,-1.897801705131716
-2.4825791985724406,-1.8507066189823507
-2.4778057896269874,-1.7455594755769488
-2.4741810490550074,-1.6890633787795757
-2.463175420529046,-1.3538460836606758
-2.462949481378441,-1.3067986138253385
-2.460961641424218,-1.2694835905957165
-2.449686410330706,-0.9205068319478444
-2.4437784520098367,-0.7062275805216641
-2.4261180855938105,0.00821893602376026
-2.4011020123672715,1.1569141295968624
-2.400118297754032,1.1716481840205168
-2.391799588555048,1.490147001122753
-2.3895650884756963,1.5862325282286691
-2.3807800070912872,2.080443745455685
-2.378983872060201,2.0991042286889976
-2.372562304495962,2.3056289118927116
-2.371995010285509,2.411974031397444
-2.36340165331916,2.7436197365487187
-2.362732505185109,2.808155386237252
-2.3560717033332805,3.0175922649290934
-2.347766635618483,3.2417889766674133
-2.345137506240538,3.421796188339488
-2.3410654344788306,3.537611137913198
-2.3284483459658123,3.7950555113073374
-2.327178992781796,3.9142233439028056
-2.326848721681557,3.88761317837141
-2.3242313929829796,3.9733299790119596
-2.3119733472805297,4.110635858007951
-2.310254918894879,4.191399389831373
-2.306285375291642,4.323157738296855
-2.2969265686132183,4.408401415117003
-2.2944125160969104,4.424687730436426
-2.281893633507444,4.495053456301477
-2.2712801024708877,4.513701286280882
-2.2596554332838226,4.4959179778312555
-2.2589735877087884,4.496355936662084
-2.224984506072947,4.255144875177265
-2.218929293507027,4.173943282769725
-2.2137829155790154,4.030755953761736
-2.2092375432032334,3.98322840339089
-2.2055039008648265,3.9217842813113326
-2.202491021221743,3.886372972688258
-2.193718481289814,3.7727158175311066
-2.1891618418044394,3.6604698046397193
-2.1719122658806778,3.3120533896832622
-2.1565352088364937,2.953259873961136
-2.1324787591031464,2.416399683528376
-2.098406635979344,1.6427714886211902
-2.084765472144165,1.3989840393247233
-2.072336018194995,1.1425256169683866
-2.070853039045925,1.1126667585448522
-2.0603921137263024,0.9320760422410066
-2.058440202779958,0.8523249115703562
-2.0578301034582918,0.8921173770780831
-2.0554626741731035,0.854936611581932
-2.041535569311124,0.6086377515001535
-2.0248687745935587,0.49176713667121014
