n_harmonics,base_freq,magnitudes,instruments
9,1.8388538750262833,"[ 0.56828276  0.37093434 -0.62351804  0.92045043 -1.49569366  0.69769626
  0.09862116 -0.70608183  0.86883356]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.994437550874729,1.6184603317062083
-2.9921811985552624,1.6942558080948975
-2.9908013429363005,1.7138494857054778
-2.9734571765527247,2.1329405757120385
-2.9664663491778533,2.2847153520558425
-2.962682593482053,2.351750722951389
-2.958388057803737,2.4274943590289393
-2.9548245560588082,2.489895285977048
-2.939167838484914,2.8108203967201004
-2.933247736800313,2.8776849922346104
-2.9296626885308115,2.935984079803829
-2.924409790019909,2.9773849975790854
-2.9214094845222696,3.0123786485677915
-2.920120776701149,3.0365931268986803
-2.908974848956336,3.1457929694357123
-2.898921512247476,3.1998428633311295
-2.894488512557891,3.208353660028104
-2.893105815160186,3.1919181190383306
-2.887860778863404,3.2208854663951625
-2.88191580308313,3.205997707831457
-2.8797087535022188,3.1964659573791976
-2.8788901428923053,3.210375825243081
-2.8767746348092142,3.1960864973684533
-2.876264052181379,3.2031313598169477
-2.8676608198702445,3.146134662278718
-2.860440714761703,3.0973763646688846
-2.85443186309303,3.0083101790435745
-2.8314634334699806,2.6177248177404144
-2.8293481927041704,2.597323547454731
-2.8287400868285935,2.566703076321214
-2.823810654471683,2.4663401664768623
-2.821597827628737,2.4007839906076245
-2.8215261444756448,2.4202070147441597
-2.8189067796946357,2.3435686968893297
-2.814296909611045,2.2367777485108453
-2.8130232961327666,2.1983387646623673
-2.807034866958479,2.052295028132964
-2.8051547979984583,1.9932282115427056
-2.798685698041856,1.806516950960185
-2.7973759877912245,1.7872983321805302
-2.7973436420048046,1.777582098362571
-2.795527860969777,1.7362858052244359
-2.7931848670767527,1.6609532511048126
-2.776371001606446,1.1255143422828997
-2.770730511021081,0.9420936014948603
-2.7641328929420874,0.7592096561440652
-2.763803985793916,0.7287173593827841
-2.7627103893467257,0.6987290446183989
-2.755904456845074,0.4812713100895192
-2.7335494378794922,-0.24765086445416173
-2.722958248866605,-0.5751359522825069
-2.722525488636064,-0.5860011501131035
-2.7153524739207513,-0.7889354161017785
-2.715351334435357,-0.770931498315254
-2.7024728691680444,-1.1140866607844588
-2.695343457285679,-1.3244412258741027
-2.6863145746230277,-1.4929533963649608
-2.679967381388944,-1.6232984639573218
-2.6788502177073945,-1.6400643774347796
-2.6774952533855667,-1.6811478630469034
-2.6720660860383445,-1.775571257510272
-2.666235150264104,-1.8633394383904216
-2.66582924467307,-1.843628974386039
-2.6498583252593306,-2.037687878938995
-2.6431241572587614,-2.101303899079194
-2.6290661279452006,-2.1450786078706425
-2.59146927343668,-2.0211098122500664
-2.566764567563214,-1.7712157986032118
-2.5632954739961957,-1.7139252018175695
-2.5618442716331327,-1.697278820240514
-2.5556098229003887,-1.6020763151269843
-2.553232635059817,-1.6016696536989508
-2.5403857333455084,-1.4220292427075267
-2.539885282345094,-1.395685356734626
-2.537767314740079,-1.3435064098982243
-2.5209973584082594,-1.1259223382718182
-2.5186606725467326,-1.0916668834690968
-2.506543095032034,-0.9234760166335901
-2.5009800733740297,-0.8674116287682564
-2.488821491122475,-0.7068505316758923
-2.4835167930207485,-0.6444729971512234
-2.4825416033146945,-0.630441198433299
-2.475739818140963,-0.5552494140880565
-2.4620757139935296,-0.45091423278337295
-2.4542795538674285,-0.40580943622272786
-2.4493184797791936,-0.36328201456730386
-2.4391660925110763,-0.325123726082617
-2.4375481479516616,-0.3230963624603884
-2.4276816690105525,-0.2918194664203735
-2.420252990663726,-0.2715682232204007
-2.415013860120837,-0.3037489933546728
-2.407428441234825,-0.2887812194481054
-2.3949641955779915,-0.32560803742036204
-2.392855710334298,-0.3361463441389551
-2.392795407411116,-0.3263182324999948
-2.390801936631097,-0.3298550883915503
-2.388957363487842,-0.322333136472258
-2.3779861219769254,-0.3678777811178868
-2.377963935725008,-0.38620112841452237
-2.367800826850599,-0.4033496753797273
-2.3673222077683453,-0.40984278343295477
-2.364232242820375,-0.42232421331800385
-2.347131969253236,-0.4942609926713506
-2.3349848242486897,-0.5670158341920961
-2.3223521957438917,-0.5969347363249325
-2.3217637651556746,-0.5903316077929549
-2.2954810510669574,-0.6884472021686932
-2.282372653325048,-0.6677686614516782
-2.2792607009087136,-0.6585171976581888
-2.26876161674831,-0.66531667315035
-2.2625894618632767,-0.646894482372209
-2.254971533256912,-0.636154758965878
-2.2469245031514458,-0.6064169370960567
-2.2466070557424755,-0.5877083649665117
-2.246422390072046,-0.5848626176929074
-2.245647244115416,-0.5944754328748372
-2.2445642722624353,-0.5985393023601853
-2.2378813431856983,-0.5863833218279528
-2.237189183490344,-0.591857618104977
-2.2370249595273073,-0.5872845655349375
-2.1938419292155373,-0.35112072447744985
-2.1929460362135726,-0.3545080903018096
-2.188921487723346,-0.3565048441666996
-2.1839338396821093,-0.3346295297541641
-2.1820179281012173,-0.31134004200815246
-2.1810588130724806,-0.31917699162448426
-2.1756416255760618,-0.27323810973008145
-2.1725376889242627,-0.25615748756556667
-2.1720584495700006,-0.2671406118814696
-2.1695302002184316,-0.2687822664852272
-2.1689427747429453,-0.25978007196013597
-2.1660649063642445,-0.2588790669599652
-2.1615816030094654,-0.2306783465309189
-2.1576699419089413,-0.20311912025340326
-2.1537654040039853,-0.2161891779744572
-2.1536572519128905,-0.1850622878058528
-2.148416641403288,-0.2018001219971966
-2.122708855866692,-0.16657437715695492
-2.110874050606286,-0.19653754660631503
-2.1076071615043244,-0.18234790759777758
-2.1074264596250853,-0.19264913233683756
-2.1023410453508733,-0.2213542392564608
-2.101150535233339,-0.20094828747356727
-2.0997447961283653,-0.21838823305382407
-2.0894368737313593,-0.2566938849427069
-2.0819958455523917,-0.291321157397869
-2.08070460467149,-0.2710310753971471
-2.0738378046113315,-0.35443183502210746
-2.0696710193585353,-0.3380939210479572
-2.046515280430021,-0.5204874732145559
-2.0459120128068475,-0.5310873904191554
-2.031530156534444,-0.6547579550813182
-2.017343288226572,-0.763125861642115
-2.0163381957748676,-0.7622681687556556
-2.00756433701031,-0.8388218200393539
-2.0066870782416544,-0.8794248789809266
-1.9943882855208575,-0.9246772810443217
-1.9834147722427997,-1.0128162886230019
-1.9726355876589976,-1.0832004041627215
-1.9699113139663373,-1.0906013376378232
-1.966827057329562,-1.107643027435042
-1.9665886790546194,-1.1229452033772427
-1.9542359296065779,-1.1512223023575388
-1.9347413852069748,-1.1760503475295732
-1.9300174060421909,-1.197349494551784
-1.922308893272837,-1.1603471802322898
-1.9169776472657325,-1.1675301882938425
-1.9159234903484672,-1.1795801287287693
-1.9011875960983806,-1.1055263185779995
-1.9009779648624086,-1.1068209678114904
-1.8920799585658152,-1.0754429380223902
-1.8899249022836122,-1.0674599048635458
-1.8688025377998876,-0.9405685432659744
-1.8687045845606325,-0.9325680800597822
-1.8648893151478094,-0.9244457867458962
-1.8638861381096956,-0.9164089014120774
-1.860801179235297,-0.8981574312044691
-1.8584273749915001,-0.859889953266287
-1.8569516646360107,-0.8412425793663647
-1.8436732069635373,-0.7584270871659672
-1.839924277466958,-0.7389360056790711
-1.8386413942529054,-0.7150735549672684
-1.8375281931829464,-0.6999786774808573
-1.8365452628458903,-0.7094228995962056
-1.8287609665642541,-0.6515717747433489
