n_harmonics,base_freq,magnitudes,instruments
9,3.354336006227365,"[ 1.00568339 -0.80205565  0.26583018  0.6397103  -0.44904327 -1.09094838
 -1.88323662 -1.17240348 -2.02751021]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9893866125296107,3.3625551752475884
-2.9885082415739284,3.354965466564311
-2.9875270886789558,3.480799149037026
-2.9865869973783683,3.547643125570516
-2.973660809383165,4.218135351297313
-2.959585073589854,4.691103767336072
-2.9595748161267172,4.63999348512161
-2.958780852236731,4.69576983479214
-2.956044807844531,4.706309476698896
-2.94004706615777,4.626649306059971
-2.9350114590445244,4.452807067719484
-2.9315958511589084,4.287117761708262
-2.9185302162520954,3.4957779534399855
-2.915481742948688,3.2864009834505374
-2.914434470061142,3.2276809073187325
-2.910944782124832,2.9895407061705233
-2.9096227876505116,2.862262429898352
-2.9033623996310376,2.3016964086444776
-2.9009678640620713,2.079550540689633
-2.8939386107449474,1.3702128525422366
-2.884544799095011,0.4180761043425385
-2.8673794559209793,-1.323257926818307
-2.8613444296367057,-1.8269427615076248
-2.860745140297183,-1.8056706647698926
-2.8481486598485612,-2.7971758677631873
-2.840637874755376,-3.228471758149681
-2.837061337076639,-3.3765128821131962
-2.8244800470676807,-3.7355077557803527
-2.817923017765441,-3.849183980520333
-2.816945064232482,-3.840494884845014
-2.816939826517543,-3.8572322502311565
-2.809036617911463,-3.7599910686288665
-2.8045762138410857,-3.596961818248597
-2.8005982078795437,-3.518110064306645
-2.7952603772996505,-3.316228501841144
-2.7832827381536096,-2.7391818370423486
-2.765289229517727,-1.6786335710259377
-2.764884019747086,-1.5813903047861015
-2.763772297809627,-1.5513596321915806
-2.761083343980191,-1.42127134433606
-2.7546816465642285,-0.9548008038637622
-2.7255842429825963,0.4328604955422394
-2.7234659284230522,0.35786277360257157
-2.721607657500182,0.47139481506736014
-2.7214722417191393,0.49796432805554086
-2.7059038112606855,0.6647516646116771
-2.7010625970527395,0.6322282710720468
-2.7001504404850905,0.6464666430491257
-2.698154277070768,0.6289568240777983
-2.6976818234394964,0.5891050711537728
-2.690410432580113,0.437180918550436
-2.6903137837611277,0.4516590107263058
-2.6815843030917215,0.25215127136999754
-2.6775282541197174,0.11047520800801411
-2.676309670576331,0.05327735930673118
-2.66825183824941,-0.2908449972752318
-2.663668813735055,-0.3748813449198229
-2.6563589458156986,-0.6796100139479696
-2.653290933140542,-0.8563380288253207
-2.6392449477126183,-1.3066765302773728
-2.632878823429502,-1.4718902604178354
-2.6320759860972798,-1.4815060623570417
-2.6299273974554733,-1.4988097067085593
-2.6190205503357546,-1.621695747976601
-2.616490563041392,-1.6666595142874165
-2.615029193942128,-1.6081343489547764
-2.6150018376344097,-1.6549940473825884
-2.6129741197850263,-1.6696927287882728
-2.603496054074333,-1.465803052459031
-2.6028421032839777,-1.542566056694932
-2.6019788353901805,-1.4966017417185828
-2.6015817656768956,-1.455896142476705
-2.5989033481143,-1.3819896199053245
-2.5988717686908167,-1.4280784686020191
-2.596449631333389,-1.3546786422372388
-2.5915481184725353,-1.1624582187801558
-2.591381870902098,-1.1657081289841986
-2.5870505290217203,-1.0486191685276742
-2.5820415900090943,-0.8086981497735266
-2.573837529914839,-0.3897338155567007
-2.5668378631717803,-0.011897787261017544
-2.5665608160973683,0.02364692228378805
-2.5641101772528083,0.11855675697957911
-2.5624542115469646,0.2519196802310164
-2.5415328838029723,1.4164092604487788
-2.5320195193005848,1.8553290042194266
-2.5238815111248276,2.1908317791499585
-2.5118412968345085,2.565803992277022
-2.5115090703295024,2.59245391324822
-2.4840839275794004,2.555905055484932
-2.4786647001940865,2.457542660721798
