n_harmonics,base_freq,magnitudes,instruments
10,3.9828322957664293,"[ 0.29885799 -0.4910062   0.02679143 -0.85223288  0.81434623  0.5572751
  0.77761465 -1.06791288  0.90495256 -0.06042238]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9958526463744555,2.6879692424457287
-2.9936148695227778,2.7395929351543895
-2.9935939791902513,2.7663367782761323
-2.9861738151816954,2.7842368343658133
-2.982858398436961,2.7569183846702248
-2.9796325929477736,2.7046324760303047
-2.9689480312236958,2.4058913892621505
-2.964325346703566,2.174961920496339
-2.953913015101576,1.617313410555988
-2.952694891740693,1.5409213339483478
-2.9503572801078177,1.4204311922576687
-2.949584915174674,1.3771460910785212
-2.9465599255081854,1.1981475967996649
-2.9441708290564894,1.0240207564337303
-2.9304783188903736,0.29701121223814386
-2.929484726430826,0.2571191093294867
-2.9238618876580125,0.022174021550863947
-2.9069065438103525,-0.25673895676323
-2.906740049424255,-0.2561499378310205
-2.9055908207972756,-0.25380347997633607
-2.8945335886996357,-0.10157265038464229
-2.886247959260267,0.22438240193630274
-2.8810086560718515,0.4247426339366332
-2.868390585622485,1.0932664418499687
-2.86838136017878,1.1242858329430976
-2.867875189873759,1.1325446898374822
-2.8560693476520194,1.7808778484762946
-2.8452602316731395,2.1630618833274
-2.8445886067686112,2.180999796754665
-2.839294892008225,2.2787884478552365
-2.8385895307501627,2.3380595037212677
-2.8374769474593338,2.3123675913844406
-2.833706319692611,2.3875268175565516
-2.830930954563298,2.38608827985021
-2.8280699019911344,2.3916157712239356
-2.8138572359838374,2.018311571259381
-2.8118760140175763,1.999635023488902
-2.811373832742526,1.9858840287538244
-2.806752080300883,1.7867736614207812
-2.8030745432175594,1.539500955072001
-2.797490051760655,1.2454210863893076
-2.79487724765065,1.063180626622715
-2.7782831886024297,-0.0007512494434297884
-2.7702448790625995,-0.4020953156855761
-2.7660430220746126,-0.5743130122967304
-2.7597056256286896,-0.7959851379733127
-2.7199214265327583,-0.37190403873509464
-2.719407137678667,-0.32878322621050826
-2.7178876626652886,-0.24273141167583648
-2.712314779260823,-0.021099735333109902
-2.706083911320926,0.32717365838295337
-2.6828643117633755,1.3015765905976866
-2.680049569182398,1.3791458023071785
-2.6681236179507817,1.5191767427584453
-2.6544608375712615,1.2031893222106473
-2.6516091438344067,1.1300700178764538
-2.6436695910161903,0.7749898279880121
-2.6431566067276098,0.7624962373560478
-2.6401424994080855,0.6192552116958658
-2.627900570564803,-0.11717989115468923
-2.6259419366823686,-0.2566049395692143
-2.621952031708339,-0.4705777215311288
-2.6144088772258183,-0.9056075282104927
-2.598705378432417,-1.5347310131475662
-2.5973745642131676,-1.6186898754511236
-2.5942897700531837,-1.6623643939862605
-2.5891743330560066,-1.7470809984683056
-2.5860835473866057,-1.7931486151054434
-2.5832011999311084,-1.7597682705864406
-2.5742583220650417,-1.6327673610664393
-2.5679719336643956,-1.485863196713437
-2.564512851520708,-1.381826484771901
-2.5622479203173576,-1.3133870735650575
-2.5548097905277083,-0.9744381474410436
-2.5499935844165416,-0.7298548676021366
-2.549828049657867,-0.7198376251433446
-2.5450947027340702,-0.471413171042256
-2.542982115019008,-0.3872211667962068
-2.540474984613887,-0.27173982567200394
-2.5394552921869877,-0.23847104715483314
-2.5317868052417936,0.1310561030929169
-2.5308165631022197,0.1735115464047864
-2.5214620318043517,0.4588943736619957
-2.5095345585883146,0.6413801771951243
-2.5062038980650474,0.6670560542786564
-2.500330125527784,0.6248485465992379
-2.4867608353368675,0.2191404571757364
-2.486364739342437,0.21998948051252157
-2.4766703255085547,-0.12008708825395034
-2.4668479935158594,-0.6208925882280557
-2.4623755223789385,-0.8642353880803714
-2.4417991038299407,-1.522907097423907
-2.440694571654276,-1.552990814817928
-2.43936615677272,-1.5556074988958177
-2.4366229583643677,-1.5895787620921975
-2.431920077470179,-1.593472709622147
-2.4301131339370428,-1.602705083677376
-2.417200763552671,-1.287815753424295
-2.407812218312307,-0.8221758023555349
-2.40555272979368,-0.7057768650711738
-2.40426970915926,-0.6183536972318322
-2.4014842246869437,-0.4336605482141812
-2.391279173636289,0.3591294900671151
-2.388839068907334,0.5626926825480328
-2.377162071344129,1.5575270657955451
-2.364760117013077,2.569196909343887
-2.3620772761785584,2.7620652220701394
