n_harmonics,base_freq,magnitudes,instruments
10,3.3156296928626814,"[-0.37069562  0.76674753  0.83954579 -3.46237111  0.62387587 -2.09146348
 -0.61829369 -2.37946711  1.31227253  2.40370498]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9971712646518798,-1.6606340626656657
-2.997081535856654,-1.6573472199785588
-2.995283562032947,-1.6510165823165919
-2.994813801107921,-1.6586382414461998
-2.9797848815188566,-1.4586379481390939
-2.9765398350254455,-1.366821934783676
-2.966231937883114,-1.0001150086432973
-2.962484399337306,-0.8312817659142137
-2.9403792917293283,0.23418012097265295
-2.9348991241455273,0.4775479712825544
-2.934155888971344,0.5283713200856623
-2.9230830356117377,0.9583657546671015
-2.913673865800913,1.1738499298399847
-2.913185842889335,1.1921924897784242
-2.912893106941169,1.1979248369648503
-2.912447072957695,1.2000233811721086
-2.900615153648298,1.213777812536951
-2.899882321514796,1.2403632758170684
-2.896609048021337,1.1731195786755568
-2.8940458357040857,1.1210703252779264
-2.8759831436025527,0.37504822770110063
-2.8615028434552263,-0.700264399190828
-2.860043915366533,-0.7960050898111912
-2.859372324412522,-0.8724913580755114
-2.8426685856270675,-2.382973333535016
-2.809044602932374,-5.088745322216934
-2.807795818538012,-5.128150388013905
-2.8066407297528295,-5.204036928693515
-2.7958753690388454,-5.612321583442767
-2.7934349546466217,-5.651556283229707
-2.790049458656383,-5.71373010520138
-2.782886110993734,-5.712163155527472
-2.778955603163345,-5.653670972630704
-2.7730581071639726,-5.51123644781227
-2.7696190244596606,-5.379486432712477
-2.7623745343053567,-5.034545804138893
-2.760585868011387,-4.948706085615404
-2.753387101412761,-4.462576020692971
-2.7533450900328553,-4.482107556750962
-2.7516672696011475,-4.344940537410689
-2.7502351581428597,-4.2618751143421685
-2.748013382040172,-4.079504054848292
-2.740454502695412,-3.496252696828567
