n_harmonics,base_freq,magnitudes,instruments
10,1.0546069919746515,"[-1.27058364 -2.89467012  2.05057405 -0.34738979  0.26129926  1.67401213
  0.62008579 -0.74332074  1.33516296  0.71663407]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.989455656014705,1.051846597489945
-2.984512229148026,1.0149902316271446
-2.9832945914303366,0.9869588734593112
-2.9788096134145947,0.9953976077113281
-2.964690844755549,0.9207728076653638
-2.9566701591856415,0.8510236460641839
-2.950670541895634,0.7770576783166024
-2.94998232835037,0.7876272288904893
-2.946411513920659,0.7459078870256475
-2.9410822010468367,0.7166337258879957
-2.929485485419547,0.7330765284306371
-2.912970876655198,0.6789584886276251
-2.9093455204725256,0.6990032724947742
-2.9077223448985814,0.6601095635327118
-2.902482692744976,0.648196834822393
-2.8955166938547983,0.6590229950332575
-2.8925164616164896,0.567469224497897
-2.891319378381359,0.6575057406850737
-2.872856615380588,0.613862485882422
-2.8695825442632694,0.5891243896695659
-2.8683355650277615,0.5552107044876614
-2.842420133152432,0.6691461913032912
-2.814944325079008,0.6206624041076272
-2.7989779295729385,0.6603162506913399
-2.7950737601947826,0.6995521282082616
-2.7899312733046218,0.5716851673482268
-2.789579822734506,0.6789131281786985
-2.7839844107774137,0.6006316332023948
-2.7570711206797247,0.6388058871368074
-2.7560824685609617,0.6395324076755459
-2.7529305293742157,0.6099866552418284
-2.747266247312959,0.5888572182745032
-2.7455804894553646,0.6186244931585181
-2.745259160979665,0.5971622218980461
-2.7390376938817034,0.596854634236215
-2.7252410800974785,0.4825002515801446
-2.713756718708875,0.4454531166500098
-2.6979394390923845,0.3836615645313584
-2.6974133575122714,0.4265082181575483
-2.683485846100919,0.31563341942850076
-2.6791675129048835,0.2547713688844529
-2.675659385304141,0.3046182856214016
-2.669480929651609,0.2067926716832126
-2.6671805093360996,0.17324766722452933
-2.6646226726094717,0.12504908643209894
-2.6520425013580198,-0.02409895145795991
-2.6515646558240484,-0.005645123711325754
-2.6406607231164414,-0.13315982887399097
-2.633322515499729,-0.2122369434750801
-2.626869055888703,-0.23119202900768335
-2.6249308665595388,-0.3066374315513809
-2.6177390985682267,-0.44365138185293096
-2.610968526304018,-0.5283030367478458
-2.6105967698029913,-0.5222101818150205
-2.600083210734956,-0.6741930497268308
-2.5937230675665877,-0.7629791766495162
-2.5849971602773194,-0.9612667231352111
-2.5821001376478474,-0.9669985155549703
-2.5819022487363865,-0.9670560364779911
-2.552305610065436,-1.4559891708128283
-2.5481222105040535,-1.5421278716225328
-2.5364288816095026,-1.753081976269924
-2.514984446172931,-2.08569292948228
-2.5143402530341312,-2.125243087151345
-2.5052993364065115,-2.235808122819651
-2.504950961448916,-2.2064489718783116
-2.495932849591992,-2.389185956810768
-2.4912079693178217,-2.438320322344638
-2.4882171042445114,-2.523781956099396
-2.4818968005383857,-2.5434294546592735
-2.4803773365818604,-2.612727874737511
-2.472454082267194,-2.683552652427293
-2.4688066887153295,-2.8000932282671984
-2.4634482468909864,-2.782556454874424
-2.457695961373206,-2.82365194642248
-2.4333413646715485,-3.1060964915426106
-2.4308931804610037,-3.188594317291678
-2.4276031329593497,-3.0933823996895375
-2.419547932106895,-3.1083508603762957
-2.413527201462423,-3.1498614804656295
-2.4114650627900573,-3.1773354275067147
-2.4081523547073926,-3.226972309463398
-2.404610477127057,-3.166980366540086
-2.4025074056952214,-3.204466913943702
-2.395689545545726,-3.138359982671495
-2.3907061543780346,-3.1780092843113033
-2.3886026762880164,-3.1432313631905417
-2.37355069298063,-3.141586902681431
-2.366574495150431,-3.072099481962058
-2.35683596729051,-2.961864197085327
-2.354067527441484,-2.9616781991582006
-2.3537306926469794,-2.9773862011912313
-2.351113072958251,-2.9009807025179293
-2.344991780617188,-2.7732403171224687
-2.342643121139715,-2.8111674273662204
-2.320342818157318,-2.5202435522119195
-2.3202318684369097,-2.513591253862877
-2.3180485067353342,-2.4869521376168184
-2.3107405143833835,-2.3649137979946278
-2.3019832680609933,-2.209136003867759
-2.301872692721093,-2.170375902521981
-2.301557121752599,-2.1832171330202446
-2.288594019436161,-1.8819763652524895
-2.287931563352065,-1.8475444514681592
-2.282585660210211,-1.7560114112660272
-2.280312264590174,-1.727105171347313
-2.2802325145001436,-1.6905911757556003
-2.274328260898289,-1.5657852518507012
-2.2722191084102086,-1.5391210800669062
-2.2706950137704798,-1.4884459692006002
-2.267466502791307,-1.3544925001980272
-2.2668844319165844,-1.3690586645222824
-2.260179101864482,-1.20568857461325
-2.252925178533695,-1.0551069161373121
-2.245954786493278,-0.8776845628408718
-2.235149054545167,-0.47410078521521043
-2.2301138240148592,-0.44443738561705304
-2.2295898118405324,-0.44329132638467045
-2.205456355142074,0.3493540358078551
-2.2013789872212444,0.470183401232957
-2.200655202812918,0.4819549344124214
-2.1957587818902864,0.6839936661941822
-2.1946465632574084,0.6135121494232517
-2.1782342820119034,1.0554882495554552
-2.175147610613428,1.1367369690120543
-2.1635831715333187,1.4510249838033427
-2.1567242138223186,1.6371628236566833
-2.1548987468373904,1.690468400522931
-2.153384128440562,1.6453148274167422
-2.146929363083837,1.9547459448268407
-2.1363087717280584,2.1110427444386084
-2.1308602765321907,2.205994650762863
-2.1291258054538225,2.145946155923736
-2.1204310826951454,2.3712650967442315
-2.1144659014057448,2.5118649645178146
-2.1051262900832417,2.695217964478476
-2.098994814416333,2.728367372695893
-2.087423080658133,2.92854169764768
-2.0799700055843195,3.006967223409225
-2.0498946332065415,3.0683494058905207
-2.0460702905538453,3.0228134142717176
-2.040853603351518,3.0481964518865907
-2.0388948309901798,3.0947004087452297
-2.03790676344439,3.089837990228252
-2.026246814009608,3.0194112065635808
-2.022890362205775,2.960879837188605
-2.0179235108566376,2.915322038265562
-2.0131598141080245,2.8454369757583433
-2.004696973756087,2.7664362109466687
-1.9884602967516865,2.5108241711937396
-1.9881701743157498,2.4836725382127844
-1.9792615969491305,2.2633919044005997
-1.9789817205113918,2.277076663899248
-1.9658110469618713,1.9948461547951373
-1.9628250262467246,1.9538629040383875
-1.9550314055809903,1.7021577634267193
