n_harmonics,base_freq,magnitudes,instruments
10,4.454506230275689,"[-1.7474493   0.13714897  0.29123314  0.97432169  0.71666742  0.78533035
 -0.01938941  0.53860669  2.05038428  1.04646137]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9897455561336894,-0.9342759119983398
-2.988261576108587,-0.8989252577033336
-2.976281402330417,-0.6229240126307279
-2.974730620063223,-0.6077343275644274
-2.967463718018766,-0.3773495253218648
-2.9622454403911105,-0.2431367672363445
-2.954964075645554,-0.004193538837791737
-2.9521694773510623,0.06509505985706515
-2.9519260594409795,0.10416862792850831
-2.9463809807279437,0.1551095229998323
-2.9451291665598696,0.2317359283798573
-2.9379374124644406,0.27908028258489803
-2.9307720974392817,0.22183320151303615
-2.928243271961989,0.16950825722927892
-2.9269375713378083,0.14201935512266506
-2.913275576115681,-0.34482062250400713
-2.9098541329289684,-0.5237925336155143
-2.9042143617371488,-0.8383426362149028
-2.897107104684677,-1.3291984682945048
-2.8917581847929044,-1.6633875564317147
-2.88341179553016,-2.211437293536877
-2.868377161806533,-2.9265501415873882
-2.8676235705429685,-2.9617052885804864
-2.8576194994518436,-3.0963579581526703
-2.8546133830860407,-3.0915779825607252
-2.846558411011884,-2.9469016466642763
-2.845732732513693,-2.9183248161899744
-2.838680136516851,-2.6313530948743393
-2.8356363675638088,-2.4443054839375566
-2.832541294036335,-2.205411354548219
-2.8313051328259426,-2.1356193238266994
-2.8278502053670214,-1.8674785858886307
-2.8246982644471537,-1.584661218222798
-2.7920575078000613,1.1983696411903773
-2.78521797611228,1.6224744970443745
-2.772861997566631,2.0662578556342837
-2.772449277717392,2.088442671950474
-2.7704885512132638,2.0953892287321616
-2.7663470164121766,2.098235431221633
-2.7629794728649837,2.0495425378081826
-2.7605696735134613,2.060395849510232
-2.7570885960352944,1.9261659033551877
-2.747668227658873,1.6168316482596041
-2.7465555255415657,1.5526503659665756
-2.7385411606932157,1.1745416087710951
-2.732392982348962,0.8518608998553604
-2.731764951805523,0.8214124401146108
-2.7312576853123254,0.7992396859631539
-2.727549870509087,0.6339145539812316
-2.727148331559159,0.6199284347455558
-2.7154366853878376,0.19207817019025197
-2.7084054578776513,-0.004655386218086336
-2.6968615655456616,-0.039642243331372534
-2.6952876955847485,-0.03599384490992864
