n_harmonics,base_freq,magnitudes,instruments
7,1.542935048647374,"[-0.2535231  -0.55054768 -1.02962321  0.00955481  0.58449005 -2.05650774
  0.01684448]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9890275657101446,-1.7431159297531313
-2.984912994040098,-1.806800030946829
-2.9816571363843343,-1.896189600782916
-2.97305556974628,-2.0415225556390277
-2.9696228955969004,-2.08055095305086
-2.9624871240675548,-2.1927955687092036
-2.9492088007652066,-2.436188452209162
-2.9457184743382934,-2.5030671680571426
-2.94405819766855,-2.4708706527976245
-2.9427770461174143,-2.50139426116551
-2.9330509832482647,-2.6637739845022725
-2.9275324450373588,-2.6647678296266464
-2.9261956268519054,-2.658151474425925
-2.9230772429438687,-2.720370114038431
-2.9056761409061918,-2.8795819155977895
-2.902578049655618,-3.034819601866916
-2.900883638132526,-2.972566380446487
-2.897011955314254,-3.028870369489522
-2.893598070659505,-3.0410509596369093
-2.8924552069841925,-3.0178281581820086
-2.889940152699193,-3.10948145869276
-2.8898505402573607,-3.119831453351313
-2.8856843255343,-3.19082555584603
-2.8777211949668398,-3.2846568835192875
-2.874852044848879,-3.1571772486286
-2.870650803128237,-3.206567404741323
-2.869927513672714,-3.221742031825723
-2.8587420141933375,-3.206325592300601
-2.858711455197094,-3.2817363727481488
-2.8576579809510863,-3.18395346135059
-2.857108666622812,-3.274903319150113
-2.847669814203824,-3.2221853875017255
-2.8271876733775247,-3.2170256352594477
-2.8122864978318605,-3.105373562703533
-2.811924350208523,-3.0442467712425962
-2.809431894029932,-3.1368586853461418
-2.809421015635741,-3.100598627950103
-2.8043027016020625,-3.0141848818224575
-2.801709428455091,-2.9827326895333237
-2.791198309818781,-2.8874530143834063
-2.7901385831192433,-2.885776313767762
-2.785064678371371,-2.8294558245539028
-2.7845733145770932,-2.8108471725022737
-2.778057659449426,-2.766985835715157
-2.7707687370293215,-2.6346491275284145
-2.764412520257296,-2.542760588734795
-2.7622668466524196,-2.5343772268184313
-2.7558996278556913,-2.384618609502852
-2.7501962524322456,-2.3216112917696243
-2.74542002233744,-2.308200456254933
-2.733690338553005,-1.966311694815417
-2.7318780874602844,-2.0285600140461972
-2.7210481671596756,-1.7187226664442763
-2.7183910556095947,-1.6642709314193274
-2.705975304646585,-1.3869728562573949
-2.6998579934747244,-1.2990086259917326
-2.68476288563654,-0.9202604170973808
-2.6811609276474444,-0.8690151608559735
-2.6799859870160527,-0.793430405679136
-2.677298273892413,-0.7591270801209605
-2.6741626364843416,-0.7249001166869572
-2.667950141544056,-0.5786630760634429
-2.667594154752989,-0.496755077315448
-2.6631374373752643,-0.46839394935807477
-2.662777336474237,-0.4456114605321686
-2.6594442436997814,-0.395730669581322
-2.6531478745653923,-0.15486821008514087
-2.645016612236212,-0.058485968920506295
-2.643819670697854,0.04938802967251831
-2.6404043435426545,0.11367703775652091
-2.6400432357773695,0.07692003392231042
-2.6325326844193206,0.18897976924727322
-2.6324470282137877,0.2628344802994117
-2.628833956969914,0.3578696296958234
-2.6257503827528126,0.34000047735284994
-2.6233453988017263,0.4639331228324745
-2.617298681323839,0.529139509610492
-2.616744474033677,0.5763501920542657
-2.61357727288724,0.6724116910841312
-2.6097993777523496,0.6885491502804428
-2.606510374935929,0.7977891150459813
-2.604251322003697,0.8221224301645179
-2.6035989577720158,0.8203237596091508
-2.59992243878403,0.8801503888736584
-2.5952126523651957,0.9731244058533299
-2.5935482034389494,1.0119462697270372
-2.589954025333013,0.9873394323676921
-2.5890837285795762,1.0313699681318762
-2.5856601494825986,1.118466992331819
-2.582535326530113,1.1290911472846508
-2.5766970104195757,1.268188333860586
-2.5734144344811054,1.2724138215817777
-2.56339264841104,1.40894169718676
-2.556569661435487,1.5283746802195282
-2.5524787496182872,1.51724472745972
-2.542100208157264,1.571010873626961
-2.536475853387805,1.654445527008237
-2.5315436730413987,1.6432441019553343
-2.5213762254866854,1.753560403703503
-2.512954665311219,1.75469264400243
-2.504375614790737,1.6844130330741203
-2.4976232151739994,1.7266844842621725
-2.488947448785855,1.79077434838783
-2.4799930178275034,1.7585627463883888
-2.4787367022667905,1.740051294669866
-2.4742260641623135,1.7522310991926464
-2.4543676978570828,1.5538299932458277
-2.4414401681253572,1.4217099316633168
-2.4337229121387667,1.335529121788801
-2.4150504948220215,1.0782876826750933
-2.4127496319992425,1.112539863557013
-2.4072397989592456,0.9455963423240242
-2.3949107061849753,0.817164568840832
-2.3943284309381188,0.7321668362188163
-2.393442907717814,0.7832177098015273
-2.389696830835004,0.7298949931045144
-2.380379386271167,0.5980131424637021
-2.3731804535964462,0.40760898993821226
-2.3726097178666636,0.36170519055694633
-2.3707573249000777,0.37508280972665065
-2.368848914941664,0.33938512827713624
-2.352672744589655,0.12235414992016366
-2.3170796273426717,-0.5652689486061826
-2.315682178053555,-0.5886497389428408
-2.311650990440368,-0.6418186180810511
-2.307739160475397,-0.6907519530479219
-2.3073492281502563,-0.6669609320181115
-2.3060428561416595,-0.7157686138661501
-2.2960176636295104,-0.7985879823033766
-2.2921589181970603,-0.8958753514359642
-2.289347718509622,-0.9329216746659482
-2.2700204965552073,-1.201610397857801
-2.2675981452548006,-1.1878081214635998
-2.2458464392245574,-1.3850700416017963
-2.2443769315451787,-1.3636841603068435
-2.2338368697519453,-1.5412836915621662
-2.2305885258849703,-1.558009473615735
-2.223207508002176,-1.592496013688554
-2.2185621423195196,-1.6302558342905544
-2.191568693260268,-1.6657502009481735
-2.1907933113943145,-1.6379504004471264
-2.179953574544313,-1.566639236126988
-2.1762157280349737,-1.6065548505143605
-2.1710387632625867,-1.616738219851094
-2.1695575255943575,-1.6305980303599361
-2.1667134870000853,-1.6179352537154568
-2.163800988092122,-1.6181772274228838
-2.149292869540509,-1.5044480184401852
-2.147664779310718,-1.5415669783051027
-2.145916498408758,-1.5213198136300012
-2.1300589447236753,-1.3762337215266187
-2.128337906353848,-1.3302158260349584
-2.124920801134516,-1.371547298420415
-2.1221545910980675,-1.3156529708711098
-2.1215785307324757,-1.3087305367110562
-2.0950474700776995,-1.1044488618487995
-2.0912899857256977,-1.0257607318861288
-2.0825712638956198,-0.9037919829813706
-2.078726973053894,-0.8949882109960151
-2.0422299738562604,-0.4865917389385989
-2.041380297435719,-0.5110424024629573
-2.0240716131785814,-0.36253176055869574
-2.022699793108859,-0.3231574073642549
-2.0166296439731113,-0.22673396389948794
-2.00506128676962,-0.17020194302660674
-2.0030961330767205,-0.1418378360832713
-1.9949772410204258,0.012348072119309356
-1.991471928838067,-0.018691211666234754
-1.9858167531367037,-0.015845957546747856
-1.965209261902792,0.15067271972613047
-1.9644212102271794,0.12152880283773496
-1.956251212713609,0.23032426176479853
-1.9561867229171779,0.23793231690671673
-1.9560795267355167,0.2194994151877755
-1.9539247731236424,0.22178588417667564
-1.9359654936765454,0.2749145592426422
-1.9346449324415589,0.22245601935190196
-1.9006912965983878,0.30940230280109215
-1.8964882269623755,0.30059872413419353
-1.8950904225877212,0.22357276476251747
-1.8925831751119366,0.36427048111257476
-1.8784926498040997,0.22244711969818323
-1.8661985669842636,0.15558597248602848
-1.8523828247941243,0.17661939447040165
-1.8249420455710124,0.017631813382969964
-1.814906302361358,-0.06127096833101872
-1.8104769636495772,-0.1064497607271564
-1.8025001341893603,-0.14425007483287017
-1.8021978443801094,-0.13083268186294703
-1.7993477127309039,-0.16452722559636543
-1.7957735858260306,-0.2276969266324807
-1.787007001586794,-0.2731463451389747
-1.7833671499339028,-0.26569013027419014
-1.7830005657251575,-0.2676995747444815
-1.777388540460742,-0.24181705469709835
-1.7762945595359096,-0.2773809904080608
-1.7581435472687352,-0.3801512156932602
-1.7293640620844333,-0.43185331654847997
-1.727252027622254,-0.47115655103744347
-1.71856779982844,-0.44072281192182317
-1.7019159143173836,-0.43321179781365976
-1.6997164842692463,-0.3648812847310061
-1.6881984776727283,-0.4446286713862937
-1.675131675655689,-0.29676009005555976
-1.6750949371331203,-0.24525983146015126
-1.6739362744060564,-0.273939670262333
-1.6686110526022668,-0.2586355472493679
-1.6578508545427995,-0.14368426979082527
-1.653143069890741,-0.12941589458258015
-1.6515544497617647,-0.04497478845054795
-1.6511259752959762,-0.10653464378847602
-1.6415077772299904,0.013113332544175453
-1.6402619853719718,0.07502638732841715
-1.6295334548033293,0.22159278648162548
-1.6282971502421695,0.24904249545381707
-1.622685320296148,0.29359526958353943
-1.6127490321871434,0.4925001189101751
-1.6109070207069436,0.4334914352496463
-1.6099024751908622,0.45561715613432496
-1.6073313698760523,0.5878516943339568
-1.5902147684199084,0.7880877072063719
-1.5885511837102537,0.9045938258561067
-1.582316586429762,1.0564119736768787
-1.559657960751703,1.562332777630257
-1.5592615168388078,1.5819422311429812
-1.5534468929076504,1.7079483895562741
-1.5342381793697046,2.2364665750521904
-1.5340616350419145,2.2592451614620783
-1.5306842384720525,2.261633748390788
-1.530589327183027,2.3172249539698555
-1.524450107573944,2.498842837252567
-1.5227358852226303,2.5241225477178793
-1.5219572443016485,2.4817799007750962
-1.51021333763,2.8754729775436765
-1.5095652702417643,2.889390041944113
-1.5003098285410144,3.0532741829811214
-1.4981059694000851,3.138822192501863
-1.4945944085618488,3.1787712591871244
-1.4791430503579648,3.669297163657084
-1.4754411035310915,3.741742080950481
-1.470129509666886,3.8638029900762114
-1.4559318145481048,4.165387563991953
-1.4550229246454809,4.22929176038271
-1.4536087488012672,4.232461931787067
-1.4518663325784653,4.2708432657473265
-1.444948545683186,4.436605917976067
-1.4395266093816395,4.520011932203489
-1.4361604716114553,4.5613420767229895
-1.425953820554109,4.823875839030141
-1.420101534339495,4.900175126902169
-1.4149175312858664,5.014424118912226
-1.4077802021296097,5.1445049641593465
-1.3846726676390815,5.445836910856904
-1.376072842404502,5.5029376158447905
-1.354398285121321,5.592185903679098
-1.3374182024858885,5.633796076756068
-1.3355703440302982,5.58941777915077
-1.3300967235732788,5.649214638368759
-1.3283134429146177,5.67391800288798
-1.3188211736343645,5.609479263323969
-1.3153560330458103,5.5504396968727585
-1.314055720876554,5.559803751013689
-1.3022405130366879,5.41950959361654
-1.301086805332526,5.462270951115512
-1.2988470319920071,5.450794250853684
-1.293349045220605,5.362689553915653
-1.2903961247940876,5.259390910800044
-1.2872674437673937,5.321744109192884
-1.2767519709190116,5.0821762154065
-1.2702036918577269,4.970773518517726
-1.264922861275837,4.904557078000557
-1.2566285294009172,4.794659495237496
-1.252966714363357,4.707267801675603
-1.2520224733654446,4.640802101394304
-1.238632052418786,4.350743556337746
-1.2374766851815564,4.379387562587656
-1.2344808307721342,4.313590951578286
-1.2292125986860936,4.159052767588661
-1.2219329880924024,3.906962857697139
-1.2188449612063523,3.770413858497415
-1.2113738254675117,3.6762616896137423
-1.210996974291281,3.630220634459213
-1.2086353352700514,3.6057723335814975
-1.2063391558390175,3.520347496053098
-1.2022592535539969,3.3655634174309363
-1.1999375532800873,3.3942808217401526
-1.1912932388349402,3.1398124776289436
-1.1894881439342497,3.0417563630496707
-1.1838244707485683,2.90546877003576
-1.1589142300983986,2.1212742246758527
-1.1437292148852882,1.6117510797910248
-1.1421486416180728,1.5561557952900988
-1.1367443530893073,1.3973418103118458
-1.1339360625956874,1.3143017903182541
-1.1295980480295928,1.1900554657874567
-1.123878357401929,0.9635142062343082
-1.1154741043848588,0.7778832489841372
-1.1150912425376178,0.7438862006070281
-1.1126623486071698,0.6024239259976769
-1.1063305544370439,0.5166142423908708
-1.1011365257137735,0.34707077214180154
-1.096796202825792,0.2880401014045596
-1.0940478338319974,0.13304572525993338
-1.0912846372189804,0.07386493044534476
-1.0885937060271498,-0.003107859867979172
-1.08231299055136,-0.17993626240297222
-1.0660067429430504,-0.568452927449132
-1.056767662431765,-0.7216978313473134
-1.0462712071522526,-1.0176864981286653
-1.0452932873019614,-1.04914705882689
-1.0414422057076034,-1.1608169174521348
-1.0270104267736906,-1.3355856963760335
-1.0238235051367675,-1.4407700980882148
-1.0175546776697044,-1.540804104611292
-1.0114352720774467,-1.6396394608682476
-0.9818653950383673,-1.9947132848727502
-0.974661503748051,-2.033702084199001
-0.9618937552508031,-2.103892022679906
-0.9430232878278941,-2.2257185875524366
-0.9412740498780208,-2.1801989882498494
-0.9405348873350654,-2.172812107906238
-0.9323953049694245,-2.15587423767804
-0.9080512313749045,-2.078514878828618
-0.9031751314488541,-2.0734982761104535
-0.9020176587188331,-2.0412716529565724
-0.900580647543217,-2.0564637612979246
-0.8965771748287987,-2.068961929323777
-0.8869185157410957,-1.963880183543263
-0.8763423520341984,-1.8855387365499505
-0.862329000563701,-1.6986976293868519
-0.8535265867256525,-1.6677151634027563
-0.8532482638021568,-1.6529546161731288
-0.8487875253071344,-1.5504487163223217
-0.8472662162007265,-1.6372647267631824
-0.8470233350677052,-1.5658544282392348
-0.8378076185526178,-1.5397400862057185
-0.8308814819016157,-1.3562821636348366
-0.8280003780263976,-1.3605434572438764
-0.827897524327085,-1.3593037558309677
-0.8267363719421894,-1.2912855491980162
-0.8251564168861605,-1.2952074959349942
-0.8168779717313628,-1.1753581206614845
-0.8167538052710546,-1.1823131818668378
-0.8067176595279371,-1.0713835233468283
-0.7978398218034215,-0.9588177039120809
-0.792606083537593,-0.8993780324109852
-0.7925087928496426,-0.8938883071038879
-0.7718185780769282,-0.6401861064008653
-0.7596829410095332,-0.46031235899121786
-0.7570717014530626,-0.43227442343002964
-0.753702056421262,-0.4187274172805055
-0.7507384190746023,-0.3567184332754309
-0.7410288739043853,-0.22285264943051988
-0.7381676057780115,-0.21300664912928713
-0.7335408119586497,-0.13922205993993206
-0.7333084150456561,-0.11895327012806295
-0.7172711196837547,-0.026537535701969997
-0.7166522264413269,-0.005341703926387784
-0.7093238325289031,0.08373440475711612
