n_harmonics,base_freq,magnitudes,instruments
10,3.1748463051014677,"[ 1.174325    0.88368171 -1.22454786 -0.73329213  0.82087452  0.06887118
 -0.52583041 -0.47587914  0.77460454 -1.67033704]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9960629023002374,0.1765103785137356
-2.9954817299536822,0.173630362760994
-2.99056018411672,0.15067396531685334
-2.9852856428052332,0.12162098156942057
-2.970986807525585,0.03662651031205284
-2.9691764161564604,0.032897812824204425
-2.9679801710990894,0.02653863548758848
-2.962191000687656,0.020001902232656927
-2.949037164173328,0.06422232356638949
-2.941878694922413,0.13589874036854196
-2.9412777480000143,0.14246208446430395
-2.9334571564552485,0.26335237488788776
-2.9294423703385544,0.33937815623760814
-2.9157186654680065,0.6706050369706241
-2.9147736035775074,0.7036470973300831
-2.9132635841538823,0.741715501055461
-2.90806378957296,0.896992653872165
-2.897309705931523,1.2178308982221164
-2.8876404686176267,1.4963553195564494
-2.8871005093195343,1.5071533404732245
-2.885300499387527,1.556372383174357
-2.8796079371975756,1.6996681028784204
-2.874351083432349,1.806697825150317
-2.8707522516079194,1.8694349576393263
-2.8649946449906514,1.9461174011753588
-2.8596573799604004,1.9871875868712943
-2.857125098883529,1.9958017633566096
-2.8504002451372266,1.987718729200371
-2.8452610019443467,1.9412294553597702
-2.843182151954574,1.9147628103871215
-2.8394827521838613,1.8533515524059416
-2.8282183702562658,1.5761584068728474
-2.8233060150451927,1.4112283921536624
-2.81658356720703,1.1533918906808835
-2.7969621085105247,0.24253579147650367
-2.7950231694911096,0.14861926213280105
-2.7888959583941633,-0.15752664024662077
-2.7858010903705637,-0.3040998851747298
-2.779358863162015,-0.6025351303749608
-2.7792133564712773,-0.6092631417677106
-2.776794706952242,-0.7123104351677896
-2.77239029560426,-0.8905747867439756
-2.770975238089847,-0.9424149387993134
-2.7676729043356403,-1.0693886439439781
-2.7618504069898058,-1.2552491156807308
-2.7605991057796553,-1.2839953977801652
-2.74994006754888,-1.4952346838353354
-2.733906947861544,-1.4838919238965407
-2.7207180560105,-1.1774445870320807
-2.7165115177220995,-1.024878429885613
-2.7095740684859626,-0.7180417981194833
-2.704263533096647,-0.44070669226251247
-2.697464310746497,-0.049083506203602134
-2.6941012801467203,0.16107277530863673
-2.6907715808894164,0.3704716239740851
-2.689848570342102,0.4364633514366368
-2.6834636685858158,0.8685515997095781
-2.682213657476377,0.9552280104327431
-2.6713995638563484,1.7144894278030771
-2.654482156122852,2.8566123679497424
-2.6544331185030487,2.8561590118608144
-2.6446538785288203,3.4394324554216724
-2.6319474558164098,4.042763411478836
-2.623617559649329,4.342973418167223
-2.618128123708518,4.490295871739534
-2.6172112013530127,4.5133644758227245
-2.6147662785479118,4.564793085077794
-2.59934025380954,4.709591711331006
-2.5974687523714457,4.708132224489629
-2.5969832322239217,4.704598941684698
-2.5969444864885283,4.706986303471086
-2.596016606035761,4.704308208779645
-2.591238099918587,4.673909808521343
-2.5772026069740877,4.452340150668233
-2.575729267769911,4.421591455621625
-2.5689976811741175,4.2443642990791925
-2.5678360771560786,4.212941184343345
-2.5674317369148985,4.196783019831513
-2.5453420187015725,3.4347965881331457
-2.544780817085658,3.407457378367293
-2.5407695431320905,3.2470498019934477
-2.5224080314069814,2.4890180089314153
-2.521520901985108,2.4461089925438952
-2.516976964544967,2.253249201337689
-2.50566247766659,1.7666053447410164
-2.4990564703751805,1.4784964729655365
-2.4809601664902123,0.6805083421737023
-2.4794757509071053,0.6187919575250059
-2.4706516709050996,0.23280088723477035
-2.4636092557273637,-0.0788252619858227
-2.462925598467953,-0.11524586104900286
-2.462129426212627,-0.1450582109763236
-2.461525134353219,-0.17123577936911502
-2.4605931445764124,-0.21195223052322748
-2.458265813868686,-0.31682880987856843
-2.450406242842209,-0.6579825904109854
-2.4431661422031286,-0.9616388979263116
-2.4077944220632386,-2.2397689534696106
-2.4025278222326962,-2.3773069656533843
-2.4017144013870118,-2.39742101094273
-2.4014039827138776,-2.4082690337690242
-2.390827961522281,-2.6038435730892076
-2.390753451924466,-2.6035747053154137
-2.386309645904861,-2.660384990847678
-2.380775122921807,-2.707701798735042
-2.3790976272418307,-2.7151616262565574
-2.365234186793968,-2.6816883642400864
-2.3634012872402144,-2.662161813135696
-2.3570830505515206,-2.5762913142243757
-2.345384780270502,-2.3274141715156103
-2.3380738390907654,-2.1144536050068563
-2.3358113360113153,-2.0398875988265432
-2.329791252746465,-1.8356489853925544
-2.3285600608630874,-1.7884914451897111
-2.3087836929834964,-1.0027022458845398
-2.3061977038263146,-0.8955108389652955
-2.302451271188168,-0.7392510802355714
-2.301626796862282,-0.7049575132150265
-2.301198953002912,-0.6914153139538876
-2.300151235680217,-0.644461624377403
-2.294669851483683,-0.42004748522795704
-2.2915474979861883,-0.29955587255579597
-2.2878932005681367,-0.159614810829484
-2.2771100138294074,0.2256527220510897
-2.2766218766974013,0.2401267255718462
-2.2634808298636555,0.6236204750735017
-2.262624647998436,0.6466400848573886
-2.261219038951344,0.6808711913786257
-2.258069326450923,0.7485815000551422
-2.2374072869422483,1.0796970339984164
-2.2338337048381227,1.1144302424965347
-2.2336240485919223,1.117434784086546
-2.2233800036368265,1.1762404796035593
-2.2216515891249395,1.18160979605468
-2.220769929339194,1.1825091932387557
-2.212363125794951,1.20399233975132
-2.204807354172275,1.2041743218084207
-2.200352178703765,1.2014262076151867
-2.199967312268203,1.2028784163743946
-2.1986251053919066,1.2041911192664276
-2.1953767425251107,1.2016392215807756
-2.1938954120408596,1.1953001185279206
-2.1842607634310967,1.1880541204437463
-2.177262432799325,1.187438134074399
-2.1737052544039597,1.1884689598537719
-2.1706082728417986,1.1888549231450238
-2.161648058844433,1.2006441898794091
-2.1541491440603897,1.2096455811049944
-2.149914776190446,1.216273075524168
-2.1393987281049807,1.2288756827653122
-2.137937502300931,1.23293737853104
-2.135975549541506,1.231302210395315
-2.135247452096871,1.2303339291706423
-2.1345796947285525,1.2317715843445494
-2.1325390635854635,1.2296304107908427
-2.126871062500914,1.2275786520525394
-2.1146165403649047,1.1866696314933152
-2.113888546250552,1.1837828628498566
-2.106948897237298,1.1313624266551967
-2.094339214319972,0.9794126493756032
-2.0939165654215053,0.9771986648081337
-2.0907780515875567,0.9282626797707765
-2.0900820740719643,0.9173878528479864
-2.089375131136934,0.9061542144841193
-2.0869776281775048,0.8648385647272374
-2.084449865611849,0.8129823456540666
-2.0734320429412847,0.5834794817178602
-2.0688342619157742,0.4804452716002928
-2.0530185292016254,0.10523518221375264
-2.051922040468113,0.0796216301636956
-2.048285504751113,-0.0028463811254780622
-2.047221222558642,-0.030534656982240584
-2.035949323291574,-0.24764255720190373
-2.0325142091786113,-0.3063973049758354
-2.0263958422444968,-0.3760273781630525
-2.01821638870258,-0.4269115075442596
-2.018181946713293,-0.42340424619951783
-2.006797270381105,-0.37514298795395873
-2.004999868321579,-0.3575420036184601
-2.0005900952205935,-0.29012290284695325
-1.998862570224811,-0.2601288491714973
-1.9981909247016356,-0.2404121978192607
-1.9902420773363145,-0.039169433328264794
-1.9893828440242867,-0.007026839493807962
-1.9883922228603945,0.024979834438854334
-1.9845280031470638,0.15848528605242496
-1.9738483775683484,0.6104682712074392
-1.9607942952993593,1.283176601421676
-1.9573679822684409,1.4755584752403046
-1.9533426222770411,1.7075416147679237
-1.9485629515969825,1.9786347145304233
-1.9483605471658596,1.988294738931203
-1.9450219652248546,2.176552581854987
-1.8914722409643714,3.4585773381005906
-1.8907731663938012,3.4409064988083577
-1.8870119888494972,3.323250987292987
-1.875958092659073,2.7990966796582177
-1.8742930076120055,2.6921283443982458
-1.8675671524262558,2.2267933679188587
-1.8563771548236294,1.279955384916117
-1.8533844043580425,0.9977530385030642
-1.8423560570297037,-0.12197939625445786
-1.8302594265184204,-1.4017388995705322
-1.8093483868474807,-3.388250601254436
-1.8056941359910446,-3.6643528629381628
-1.8012323948101718,-3.9667020703012685
-1.7986255459704228,-4.125527424533395
-1.7859631794078072,-4.6366180848537955
-1.7800196130446582,-4.720411544513773
-1.772957284593538,-4.687880922822824
-1.759952258630108,-4.261317535024435
-1.7567381897323289,-4.0835302605926
-1.7545769975550545,-3.9469407050972953
-1.7493648147079652,-3.5783861572806535
-1.7493510368576386,-3.5805766510374046
-1.743854933772895,-3.123848169906528
-1.740866569176905,-2.8643230606869947
-1.7202034846922025,-0.7175002133356457
-1.7185630916246253,-0.5343509769563521
-1.7165851423714986,-0.32483751296558194
-1.7140186889273261,-0.03997198687380194
-1.7094484259316036,0.44525444631393235
-1.709316217801195,0.4622285982712885
-1.6983749932743932,1.5443005057245278
-1.683805201087487,2.664291520861135
-1.6750384437526187,3.108777845088168
-1.6620073022930597,3.376912798739692
-1.6558884102591191,3.340353265637808
-1.6547560922558338,3.3227542121168456
-1.6536875341657096,3.294911682446559
-1.6149148563479145,0.8974404539425588
-1.605087750343436,0.017081657616840933
-1.5993026139525148,-0.4943550806110175
-1.5884456621870744,-1.3796267379808536
-1.5805000187764622,-1.9283039286038064
-1.5802240813712636,-1.9430934551432948
-1.5707347145961206,-2.432668068303197
-1.5701323229643933,-2.46078297570397
-1.5649837623138358,-2.6334985008525
-1.561798772011094,-2.71507472128223
-1.5507516793444143,-2.787719085173753
-1.5480341038925727,-2.7610883878949704
-1.5439708102411764,-2.685279164881035
-1.536300580607981,-2.4406028084346447
-1.5295728232849763,-2.1277234176147357
-1.5187235229054648,-1.4458212272911988
-1.5180151595444757,-1.4007102003191263
-1.5158369912810625,-1.2397177167200826
-1.5070308678034798,-0.5658154673188929
-1.5061643583008946,-0.4954246435811227
-1.5056979709786957,-0.45882276281799683
-1.5021219690583336,-0.1684875506951351
-1.4996214130774186,0.0329482538759477
-1.4812266278016404,1.4467288970531318
-1.475454346845915,1.822600748107554
-1.4666492109248948,2.29778456454725
-1.4648870955343212,2.378878442104688
-1.4547752645357082,2.716820888393975
-1.451589331871283,2.7799165926514453
-1.449343918685737,2.8115512161161584
-1.442474251772898,2.829559349885864
-1.4221853036542456,2.347207702610603
-1.4167246798715243,2.0876369073111514
-1.4165512862594631,2.086931736014676
-1.4045774567200364,1.3796477314091087
-1.3949426825965348,0.7296729320390304
-1.3908252759706166,0.44077960709204117
-1.3794391301317588,-0.3606721996249838
-1.3707178481287832,-0.9470606458711682
-1.3629249573429967,-1.411650301200597
-1.3537603791348447,-1.8864028315113355
-1.351580142257051,-1.987126351086798
-1.346968312944436,-2.1739779921135893
-1.3368283567017067,-2.4934577055654437
-1.3351901062419007,-2.5366202974031133
-1.3342362688849163,-2.550900804515195
-1.3337579664339625,-2.566772272174906
-1.33204516495732,-2.5997001769807118
-1.3318321819105603,-2.6020625241666324
-1.3269149340336528,-2.682102849398524
-1.3227048556876795,-2.727250890206385
-1.3187401588020538,-2.7504778738045474
-1.313318032252627,-2.765226064592166
-1.306375681719534,-2.745159805844648
-1.2916816707356,-2.6410553939383696
-1.2912626551993378,-2.632052778859089
-1.2902527322455526,-2.619433114428748
-1.2834192519549694,-2.5612132649548034
-1.2821251778013631,-2.548173589824914
-1.2393989749400784,-2.6493155437756624
-1.2318446940446042,-2.8003054498849966
-1.230523814541408,-2.8237970681469675
-1.2215838643402723,-3.0368340256300987
-1.2211813492438506,-3.047407086123316
-1.1992554759560334,-3.621872888152952
-1.1956527253875555,-3.7095898106170915
-1.188390752346937,-3.8645415281222353
-1.1858146360413522,-3.908219387739005
-1.1824259772800494,-3.967062383392488
-1.1817479475271557,-3.973447811897369
-1.178174115368705,-4.01667083851468
-1.1778241227671833,-4.018464046602987
-1.1763308758631286,-4.035512071323982
-1.1633080527795583,-4.064513441804059
-1.1621190548761369,-4.058937076613764
-1.1601262816701536,-4.04323244085557
-1.1555795434118852,-3.993694777760547
-1.1441129185976482,-3.76622096451608
-1.134693168830349,-3.477068345291583
-1.1213627293745785,-2.933242570951836
-1.120310272671921,-2.8803839048010986
-1.117750009750399,-2.758529873533194
-1.114156338656701,-2.590808245389954
-1.1055283764193777,-2.1526177567720937
-1.0918809722966247,-1.4597314815915614
-1.0904622725191477,-1.3923543928010373
-1.0808419492161996,-0.9479965941109787
-1.0807572800538516,-0.9463450477899172
-1.062556312072659,-0.275662110176728
-1.0560230328465596,-0.10619799044237208
-1.0519444262538145,-0.017758763940410982
-1.048792209790936,0.03909134584367456
-1.0487662604196835,0.040711613488877384
-1.0464426674107252,0.0782129831096051
-1.034351794098923,0.18640119254806667
-1.0240585838197158,0.20638925618445447
-1.0176113138962217,0.18587870445400473
-1.0039033226974479,0.10066481411023767
-0.9949296412533988,0.052625840455428896
-0.975681114389443,0.03215854891291688
-0.9729510952949698,0.04470339404061012
-0.9713380126036641,0.05435604375628063
-0.9675176542912669,0.0834976421357785
-0.9502085338323063,0.3461597890583705
-0.9217182507053545,1.113295533971308
-0.9028387382867846,1.6460306304532084
-0.9004682273384144,1.701582056645666
-0.8978557293279268,1.7574614877735089
-0.8978125058098074,1.7561096409205856
-0.888136592091874,1.9227949561736535
-0.8846012063495605,1.9577284923241445
-0.8813235174425462,1.9801513593538178
-0.8734505811254794,1.9955321031769937
-0.8678826244995115,1.957169327928577
-0.8673188171729018,1.9547308412454576
-0.8658082909930904,1.9390672547980772
-0.855955922538346,1.7587112017087783
-0.849374985936965,1.584071224495538
-0.8383633521448677,1.182555768701443
-0.8361463406988494,1.0973561965082266
-0.8354951088702101,1.0660282322942394
-0.8323959960887768,0.9307447007053715
-0.8163163438490515,0.16359429277580528
-0.8107432375552364,-0.11429929281516957
-0.8039917534500276,-0.4310978443827709
-0.8019122937497576,-0.532112674715055
-0.7948555787303606,-0.8339376858957956
-0.7940247496578028,-0.8652181497939511
-0.7904518358975046,-1.0042567039846886
-0.7698202084545924,-1.500597649112191
