n_harmonics,base_freq,magnitudes,instruments
8,3.14196303929036,"[ 0.09619992  1.13854392 -1.84255411  0.0267991  -0.79147279  0.04269503
 -0.58605644 -1.45898602]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.990386708894567,1.418230117034018
-2.978907674623083,2.0731954001448787
-2.9788076053578085,2.0695060336574307
-2.9746288706547466,2.2911073786487135
-2.9741431906210956,2.3133754355961833
-2.9737253431089483,2.327811753323732
-2.96896215594081,2.4861212525260443
-2.9554628198267965,3.1033208345199226
-2.9546441645128665,3.0819112815704544
-2.924662529700269,3.606701981949176
-2.9238179608675514,3.5525425990452324
-2.9234716798147975,3.5762634254512418
-2.894214373555508,3.061778469282723
-2.8932826617925107,3.079544302095277
-2.891548309191463,3.0087943303737514
-2.891095578617267,2.9536596050877137
-2.882837865826917,2.612281531337535
-2.880624760870412,2.5520973255106236
-2.8743258061331227,2.256421596019084
-2.871476891690831,2.13157851686877
-2.8647340132702346,1.7811264462688012
-2.8499327928174365,1.102909521275331
-2.8472823892367716,1.0172008653521425
-2.82395042982042,0.07020651964456023
-2.8213469993524694,-0.012534898492073534
-2.8027545271342618,-0.3913766436312471
-2.792866110560373,-0.5571708899727661
-2.789170715111846,-0.5251138652569062
-2.7708338962028423,-0.5046605404872224
-2.7626050304100587,-0.4132132670453655
-2.755836863719529,-0.27933828747247014
-2.7505893748393246,-0.19377730870928375
-2.744298202693882,0.007465589910787586
-2.7435384139059726,-0.005680126560315449
-2.735048462071356,0.20484025272083364
-2.734858996117315,0.15830894435409937
-2.7256284191547433,0.42669623321400807
-2.7238207507678305,0.5040687492614945
-2.718507537611723,0.5949737255864903
-2.7107594908273818,0.7474775281690126
-2.703323408110588,0.9658020026857874
-2.685905647079757,1.1660335367931984
-2.6790111425580276,1.1738791267532107
-2.678576262121113,1.1402262565798806
-2.67520319614174,1.1974264446011444
-2.669159924616471,1.233946080734761
-2.6644199853983546,1.2139102281899663
-2.663265571775664,1.1299180746175768
-2.662713585137422,1.099202441030728
-2.6536650388715604,1.0618936013723799
-2.6535703837176743,1.0872026029796948
-2.6468975782129447,1.0046818659544183
-2.6382796524405148,0.8360968970756221
-2.6316959195802005,0.6419624449822106
-2.6253227369802357,0.5220211609901099
-2.619263834656721,0.34209713815590403
-2.6144679424775905,0.23253965534764331
-2.613045870622347,0.17947713172628335
-2.6008844988374817,-0.12000701978157019
-2.5989651662182918,-0.09592975087371644
-2.598851007516063,-0.12368863327490566
-2.590706083235456,-0.27770329102759717
-2.589273049439444,-0.33561637468452965
-2.5810897430525452,-0.5113640217478153
-2.5740670317600816,-0.5188151555403206
-2.570180753077448,-0.6302242898248148
-2.564178975952328,-0.6275324556378423
-2.555122159709298,-0.6375868653738028
-2.5433875540076136,-0.5771779034599236
-2.540463998401311,-0.4957631706256854
-2.5384766120431905,-0.5065085531279494
-2.5317277808101686,-0.3394352104393555
-2.5226608292555515,-0.21056811992717583
-2.519272915191619,-0.09175357415020086
-2.5189092878162427,-0.10039452493230858
-2.5080413021339925,0.2142853429129143
-2.5071376785055177,0.2993323751092908
-2.50677385411512,0.2465619746797437
-2.5048992474997718,0.36197951851429305
-2.494439541588098,0.7585265066600747
-2.4939271031463277,0.7138994311324652
-2.493140413138679,0.7541740075287577
-2.4913573430579294,0.8333093398634946
-2.4829703332312336,1.1520360241600818
-2.4802497306631888,1.2913988207088132
-2.4796287795049095,1.2322448180075098
-2.46417099241855,1.8570816709980498
-2.4621968741383258,1.863586586452022
-2.451266666585279,2.254276218187007
-2.4400088192463247,2.4824553824167603
-2.435892938245386,2.5756315845866524
-2.4319252585262117,2.7102553846001
-2.4256721404388664,2.700554708188442
-2.4248839997327356,2.740481764307508
-2.4116752661543623,2.7933047669711852
