n_harmonics,base_freq,magnitudes,instruments
7,4.780885746603492,"[ 0.89966053  0.74330641  1.00802006 -2.70456234  0.43080356  0.62347116
 -2.31238733]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.983976091674891,-0.7122516505216436
-2.969312990261777,-0.7396435707237484
-2.9672598089165336,-0.7654911328331933
-2.960559489636011,-0.6616779169252257
-2.9597040535391974,-0.6705748798408347
-2.9591978360929474,-0.6740652217387658
-2.949849160769562,-0.6550226035389114
-2.94726303379245,-0.6062641163957915
-2.9457876761985515,-0.5945267305638935
-2.9384526839364082,-0.5807788206470069
-2.9383254479764025,-0.5332078845400405
-2.9321925445590846,-0.5401443876111807
-2.9278901858053823,-0.5296304911200772
-2.9277018718128405,-0.5595863164720841
-2.908219347578866,-0.5853631477216156
-2.9065488499839742,-0.6458647146887656
-2.9059432189530328,-0.5874041520496476
-2.898947169082634,-0.7210591133740247
-2.896163603906022,-0.7423251111594615
-2.895378805022694,-0.7890229193403465
-2.893474933313551,-0.7765463324185635
-2.892832563548457,-0.8629686947396038
-2.8645094314949167,-1.5528968760942974
-2.8630217376059592,-1.6290763155677765
-2.8612095522939205,-1.6700296970823276
-2.859933204007339,-1.6949275112576594
-2.8589097790210927,-1.7016054923131252
-2.8443044907139745,-2.035965836541309
-2.842066828096791,-2.146757579745044
-2.841764424835582,-2.10133312253828
-2.8347604485288826,-2.12899667585059
-2.825966141837691,-2.180839182781589
-2.8120239524428934,-2.015375499145147
-2.8112204958794793,-1.969514128455445
-2.798068491990601,-1.48791210376588
-2.7971648126340427,-1.424863109461231
-2.79361016186828,-1.2629763775851568
-2.784626845572874,-0.7671709072425603
-2.7799208776943356,-0.4196466582185864
-2.750176143727786,1.7652345238861735
-2.7494838347957864,1.8461698968338691
-2.7491543543054116,1.8340507112641635
-2.747293421380979,1.9572467381465466
-2.743735745186502,2.246045671970541
-2.7355004310451654,2.665320451494905
-2.728727652994529,2.9784922382141503
-2.726169978465191,3.0327979357719914
-2.7220286770148485,3.1828637207588937
-2.7142546117896087,3.2701019640782265
-2.6987445128617082,3.0162149126815967
-2.695960709404811,2.901084777030077
-2.6957069526326976,2.9116330632153726
-2.670772031286483,1.1364494666556586
-2.6671785866070086,0.7846868027597186
-2.66080947288014,0.1600139445821515
-2.653208285700442,-0.6461974144551622
-2.6360762677846887,-2.4059999050032532
-2.631075800344066,-2.868877153407694
-2.607134504760177,-4.349655753238994
-2.6061938538437515,-4.382385606212548
-2.601987594708382,-4.480459036721647
-2.5934121901000036,-4.507419520198472
-2.5858242850160478,-4.492126881220467
-2.5851276107167127,-4.4579178328186755
-2.5700078404678797,-3.79300914102841
-2.5678191951745215,-3.666287990988958
-2.5677232341236964,-3.5834431536734304
-2.566091185600172,-3.514081107013279
-2.5552723026291053,-2.774472810830414
-2.5500525411921773,-2.3183998656706986
-2.5396640105821806,-1.4397901325875213
-2.5379779152715396,-1.3574136596151152
-2.532268839085549,-0.8229998127706097
-2.5129381538368603,0.4431624705770613
-2.5114124491019334,0.5792887938431799
-2.5107189206062994,0.5534227893757488
-2.5080702062536773,0.7110644307362146
-2.4936378925849576,1.0760340920978164
-2.4920900463842384,1.100236486538419
-2.490471863786747,1.121330781176184
-2.488529420760572,1.1569269558090667
-2.4881350357299756,1.1087181096977972
-2.483511169839087,1.115784232869517
-2.4666088163426427,0.6914404344178469
-2.459277493284653,0.38420361258470204
-2.458233355269143,0.2720778103140493
-2.458048615318342,0.2502872462590691
-2.4505919075242897,-0.10899628089303287
-2.4319122147514696,-1.203111947479543
-2.4304259672760606,-1.3009584309549374
-2.411488902638376,-2.092016747727376
-2.402923672838492,-2.3598961470007285
-2.400444386069767,-2.4435730667776143
-2.399701394644195,-2.417811878342129
-2.3947418835804335,-2.4939910564602528
-2.392993812870982,-2.5510256896694354
-2.384856698879716,-2.494472560834582
-2.3744912041217496,-2.2713628673144792
-2.3718340134101163,-2.1905876363880887
-2.371319102802017,-2.1944525181102303
-2.368391057702097,-2.099227225231395
-2.365914190589004,-2.0221071163369935
-2.3612885190956625,-1.8509407747644886
-2.3603639786685595,-1.7733221061864537
-2.359520117083221,-1.7707508859054126
-2.3553707423928962,-1.5905276248228044
-2.3500551825073206,-1.2903633076511842
-2.3449954826184705,-1.073988244726113
-2.3436698097687074,-0.9558489471638512
-2.3431131363622937,-0.9140596323971939
-2.33529888205298,-0.5118263121742535
-2.3289683939192534,-0.186076102157935
-2.3225509004804286,0.17982029595115395
-2.3196672958516107,0.27099456765242586
-2.317927408854594,0.3251399908317041
-2.315995678953127,0.3871992870088451
-2.3016244340460412,0.9867160619769871
-2.295098903317797,1.2175393268383805
-2.290242399692686,1.330441850120458
-2.273645219182037,1.5628166081899286
-2.2667001792870187,1.6025360626033782
-2.258837363711897,1.6536043258219595
-2.2586613516325977,1.64890652057906
-2.2571958575208413,1.6527805370212783
-2.2472113146233967,1.7033038970145686
-2.230134508556979,1.8553430857563578
-2.225210648201066,1.8493735164030414
-2.2226309514543434,1.8865441960749247
-2.2218269303484828,1.8866967633028577
-2.215510230856566,2.019369733251788
-2.2087775652951014,2.166560599901043
-2.195932284196576,2.4428029776727223
-2.1957088561318026,2.47194093303839
-2.186783013404686,2.7983922991210513
-2.1693832480200377,3.3238734891827306
-2.16788055544263,3.3847032612630925
-2.163613495840523,3.48764490751875
-2.1587916683839605,3.639541194613309
-2.14925822713979,3.841467097465478
-2.148704489072135,3.781293272060795
-2.1457131476356364,3.8617003874652025
-2.144465155188123,3.9133333751212485
-2.1411933965548755,3.94122269588068
-2.13923866908284,3.9325591459106075
-2.1332383828838215,3.9554174246848652
-2.131479555301321,3.922920063420089
-2.1211967465477475,3.8133564103206776
-2.1095778548682027,3.4728196828985003
-2.1024718249355443,3.215291847900614
-2.0954496387569033,2.8466505009997625
-2.093815977907065,2.7255941929836
-2.090814747936288,2.5724959751449297
-2.0833593787616427,2.141499878833053
-2.08335699075071,2.183178917239346
-2.0761522743647465,1.692870239343227
-2.072508058693076,1.504629499511509
-2.055249529395011,0.38826075311917146
-2.0552280973473733,0.3528177091040706
-2.0544228691700024,0.34155399755440635
-2.050696694799135,0.12703578871365961
-2.0504574251613827,0.10841751328686507
-2.0427488442355353,-0.3257966876375165
-2.0351998848975086,-0.6641212385621469
-2.027575544054713,-0.9785567201185659
-2.0273497882568936,-0.9850873139074229
-2.0219194995619123,-1.173252617435743
-2.008374492030484,-1.3910928935746072
-2.000397750217386,-1.4541703776250716
-1.9957579811817305,-1.4167983197755203
-1.9924394472641729,-1.4116187884690157
-1.9745876760653782,-1.163745009221769
-1.969514566913928,-1.0876812419570936
-1.9639465068493605,-0.9588060629562851
-1.9630515584350077,-0.9395859775164973
-1.9594926614658796,-0.8295425736685846
-1.944212795858603,-0.5189505751489625
-1.9392241484596382,-0.4137180375226944
-1.9235323947601843,-0.15476957019345278
-1.9221629292972706,-0.10773746763048812
-1.9206546991251043,-0.10559888364836133
-1.9198240094165853,-0.11763908795006552
-1.9069457618027064,-0.00136639264891188
-1.9013082588291104,-0.003034012334813709
-1.8947038811404182,0.015259110600027726
-1.892456722110949,0.039213486886996496
-1.8878012943516318,0.020118881998211772
-1.8872498065511314,0.0373963739120694
-1.8757030895166897,-0.03795283976844549
-1.8747662798456846,0.029859948899520306
-1.874339276065117,0.06223287961178344
-1.853027755984258,0.07198135295305821
-1.8499434811721096,0.028664420185374927
-1.8446108463905184,0.07304610808945908
-1.843844916386876,0.08161377741628122
-1.8390923099743604,0.11197335280097856
-1.8379258250698667,0.1215388469802109
-1.8363985076323501,0.1227891252133186
-1.8307674991569567,0.1940925627311105
-1.8254578743009944,0.3011671854741235
-1.8236484789774068,0.3120829648854425
-1.8218002769714163,0.2985719183713258
-1.820796833845217,0.317117443076525
-1.8184094423009747,0.3297744025565396
-1.806770452689725,0.4870337448823682
-1.8022921531484195,0.5236169949707872
-1.782195808589405,0.7308459168073012
-1.7783060198894542,0.7448076148489842
-1.7769162478225422,0.7608510795003786
-1.7763429109918067,0.7969262712506403
-1.7711346668398782,0.7981069143639632
-1.7674919971258645,0.7822828872687543
-1.766384369439901,0.7601566352391014
-1.7570874777795598,0.7156000131297772
-1.7551322878921292,0.7263287418146374
-1.7399756151744628,0.48324153667793956
-1.7399235027775677,0.4699862760384994
-1.7302924606327175,0.2864299547411333
-1.69863593281602,-0.3788612261237884
-1.6894480857319527,-0.4973484718880181
-1.6832924727507246,-0.591641671910193
-1.682463202642193,-0.6283476943316535
-1.67449030738442,-0.7342320989075007
-1.6640430024732995,-0.7058598923443881
-1.6587016158493042,-0.7504614976076763
-1.6564647058313358,-0.7232977994408472
-1.6557317274254544,-0.7656732659852039
-1.6556967397347357,-0.7746682453495831
-1.6520624855485466,-0.6903410809298192
-1.6453211275900494,-0.7029086058629211
-1.6402546644048979,-0.6772470274503476
-1.6330149597217694,-0.6123025394562918
-1.618436843171127,-0.5722017297831267
-1.612570758343636,-0.5224217235584566
-1.607824929590943,-0.5570669228128257
-1.595101572769245,-0.5510483113572869
-1.5916478713619158,-0.6026707853097022
-1.582074012834231,-0.7681871010182844
-1.578997981236329,-0.8213230740786254
-1.5739287913470477,-0.9331074441934987
-1.565787923825886,-1.1469856380585923
-1.560906298413682,-1.2791749693771841
-1.5607096855811757,-1.2780593676010619
-1.5567329094594553,-1.3699667461673286
-1.5468757780697233,-1.6738335065751722
-1.5454142774364534,-1.6923566951544922
-1.5415707921601087,-1.8133427492043066
-1.5348158092577784,-1.9524084555806813
-1.528216710350808,-2.0894812127916516
-1.5239976426794126,-2.171626527937829
-1.5073019231871847,-2.1669652316277785
-1.504574256222082,-2.1787713255185057
-1.4850541239552733,-1.5762834846423075
-1.4756403671735445,-1.0737226291255264
-1.4711280668772115,-0.8084727489717201
-1.4582647208980448,0.08849589895984053
-1.4313226356834905,2.095784529491249
-1.4211028714898526,2.6947311501045017
-1.416111120104577,2.9250773903940113
-1.4152212598366432,2.9747202789778346
-1.4114138668676606,3.0813273989713688
-1.4075434487653617,3.2116129449938664
-1.4070977621038931,3.214583153675667
-1.406934063469017,3.1278873068375574
-1.4068900788399754,3.179726540223951
-1.3907306726155262,3.2040859662345804
-1.38890985669635,3.1463188412605194
-1.3833043735190078,2.987593011972949
-1.3795648506500007,2.8664163263472573
-1.3794091614946862,2.818182534355369
-1.3750476828468854,2.6068933757959907
-1.36196875169207,1.6525378107618016
-1.3615939296539008,1.5503022269450346
-1.3575369219521614,1.22043767808383
-1.354617944228757,0.939319057505003
-1.353322729878263,0.8285162923492178
-1.3512057750914614,0.6453788482924817
-1.34776509241858,0.2812591077779406
-1.3456060205942941,0.05662693516702714
-1.3381476609511083,-0.7382560345330188
-1.3375208968789478,-0.7797359234473756
-1.326866310142398,-1.923963982765183
-1.3266579002905359,-1.9368638123854316
-1.318681278134706,-2.637559124095503
-1.2995520412486379,-4.058612077658473
-1.2918222874437335,-4.3523121980096295
-1.2785602044923525,-4.521148930693829
-1.2756586090271016,-4.515828634282269
-1.2730390220236407,-4.474527720679749
-1.2694208673476433,-4.39268826494642
-1.2645815021162392,-4.201088476841177
-1.2608467358861974,-4.061585003552413
-1.2588361523091343,-3.981067501016226
-1.2580096403137992,-3.8873143036350357
-1.241506080880036,-2.7972142526177404
-1.2328113821380862,-2.0662618104483164
-1.2211911868540484,-1.0957168027450759
-1.219436267075886,-0.9405663199641864
-1.2160803709590666,-0.6724477269515698
-1.2158169527540212,-0.675582734595276
-1.2082241941842216,-0.08239740331985718
-1.2049547981561646,0.09409143347480811
-1.2028955357065472,0.24855744226955354
-1.2010251773614133,0.36877647586772083
-1.1988825926157904,0.44420975502967674
-1.1984264446407085,0.4822960752629893
-1.1879048624414865,0.8888719266615327
-1.186688352285561,0.9305362129735985
-1.1849156448594114,1.0042464950086323
-1.1847553274327594,0.9412058425388784
-1.1745613786641091,1.085927441344598
-1.168703770290481,1.0689704252047287
-1.1651173031776796,1.0470079107442345
-1.1620220651860143,0.9962304836358933
-1.1467832289792061,0.41676831264957886
-1.1461248580850347,0.34408304639638676
-1.1363399262749216,-0.16355431908617923
-1.1350019065774435,-0.21166372641598957
-1.1340763849128752,-0.2604505185133918
-1.122592485786814,-0.9434813048127488
-1.1148009540457549,-1.358959675923097
-1.1085358366866533,-1.678732257859808
-1.1047776060735364,-1.8137580648610316
-1.1045549229472305,-1.8264908773236075
-1.1027426146520136,-1.9711609938756849
-1.096334469037963,-2.194125911705937
-1.090716741081868,-2.333062640581857
-1.0894088332706109,-2.3568816056497073
-1.0835757377788937,-2.4674860683928377
-1.0758580416764185,-2.5247693624598977
-1.0756179826950771,-2.521909655165529
-1.0717929291256325,-2.5008813323487806
-1.06131279401482,-2.3389526965549354
-1.0568584424365044,-2.198160118669708
-1.0494864255526568,-1.9781932119194152
-1.0490106668206598,-1.872003723055609
-1.0463135367178453,-1.7833313632024823
-1.0390544246947677,-1.4728054922923188
-1.0375171001683163,-1.365863838973113
-1.0370022677784927,-1.3831069362304114
-1.0348143066718778,-1.2913451765952817
-1.0315676254196764,-1.1035358975847325
-1.0306719478922204,-0.9991235642166332
-1.0296163138151853,-0.9674558423726157
-1.0078238136548536,0.19246671639033672
-1.0010602131131152,0.47048785179505354
-0.9991455099486544,0.5553281799860066
-0.9977370368447405,0.6229162561107267
-0.9922231399185009,0.7925433962748965
-0.9896133871913997,0.9318412681042374
-0.9845026189164461,1.1070915671651673
-0.9820313055685652,1.162041184523219
-0.9742160319140583,1.3256380269198123
-0.9710465765108474,1.3963135188162392
-0.9699029202201217,1.4532602950798883
-0.9644815994568878,1.4679524449558514
-0.9619045328423148,1.5550979922343147
-0.9610562862772905,1.5541661016876578
-0.9591510179615903,1.501754320489558
-0.953778246542444,1.583669150658762
-0.9475923376231767,1.6217948146717576
-0.9458892875725224,1.657670887340068
-0.9453389629436595,1.5985039601290536
-0.943641995744521,1.6513751994094084
-0.9396539638004073,1.6598987397123972
-0.9337025208802623,1.6641866009205046
-0.9191494680411783,1.7646734087708689
-0.912341199774624,1.8120812343702928
-0.8982558206939046,2.020093279363754
-0.8974436975476703,2.0720438218377204
-0.8950000285784117,2.143700776506887
-0.8928542791364085,2.212489839101465
-0.8863364809219916,2.339876247540818
-0.885850803038764,2.3457598998561733
-0.8784824199406875,2.585910125324529
-0.8745853910120127,2.65579176707615
-0.8684182877785758,2.922083140166285
-0.8681977341745384,2.9431013843145517
-0.8574780414497143,3.2234773330485624
-0.8522843684971013,3.4410393617345254
-0.8490077527538196,3.501139024844375
-0.8392949563187488,3.7789594716893316
-0.8308610997938781,3.874930749724895
-0.8256559857546439,3.9893968594466305
-0.8244889205831134,3.9339073739862513
-0.8068558326351623,3.7783543013892285
-0.8029189942325745,3.6868031411740216
-0.7954793076782432,3.4393667752883164
-0.7859074383654989,3.0711119026793168
-0.7812145506455819,2.8387516894955
-0.7778834271081712,2.6813694085122375
-0.761007254171095,1.66221982405428
-0.7603421170991904,1.6071487822398325
-0.7570366907549051,1.4586186721881313
-0.7503883304765431,0.9437796616449845
-0.7468804789494827,0.7676565985650733
-0.7350617652554483,0.012327893182262552
-0.7337059790502645,-0.0554159423868959
-0.7329081282696559,-0.12411290467079862
-0.7298296341237815,-0.2669042497807019
-0.7195606756225317,-0.7490061043372589
-0.7195042062847472,-0.7108897304911145
-0.7186293570625963,-0.7724924130078125
-0.7089215819184718,-1.1541419611323696
-0.7086928568877786,-1.0903623658926822
-0.7021343072820918,-1.273365441640346
-0.6972929660301199,-1.3683454351281155
-0.6864337568432042,-1.4249251590747913
-0.6746387982988278,-1.4011180240936802
-0.6742032784349412,-1.3743146074930896
-0.6692461167731993,-1.337017613000177
-0.6682050020500148,-1.3635367347383212
-0.666904160530847,-1.2957604890332848
-0.6639610648252585,-1.2413190401013945
-0.6568652442671565,-1.102345363109732
-0.6511925586881522,-0.9851756713881112
-0.6470314131791817,-0.8531892394071349
-0.6421718245667787,-0.7274043236169002
-0.6393036992694761,-0.7098935752124728
-0.6354407612512283,-0.631877168149646
-0.6303489774442879,-0.5063148673034399
-0.6243134102439951,-0.40610909884314306
-0.619068360107291,-0.2967079737137189
-0.6125325943717321,-0.16406618593607286
-0.601727526667176,-0.04415992464289967
-0.5996870014289373,-0.06217038594948416
-0.5951441368739787,-0.011840908313008852
-0.5948018936780368,-0.024286506773325583
-0.5930181279099287,-0.006570257995709084
-0.5859692336625217,0.01418002868565923
-0.5641110323512737,0.020365789545817206
-0.5624711531968112,-0.006619214323107071
-0.5590736043629589,-0.015565951591103386
-0.557017358012422,-0.020775910303660324
-0.5330033572385844,0.0916560722100899
-0.5294464143469737,0.10761998942333492
-0.5265310550677573,0.10490853603814917
-0.5094258776181411,0.22578143374105275
-0.5002460796061454,0.421187375033106
-0.499624939534709,0.40861776587718823
-0.4926860915019624,0.4941297758039064
-0.4590256824105312,0.7420676927084365
-0.4480693036504291,0.7632874887151682
-0.4376876050624414,0.6595033378460814
-0.43426476775698664,0.6325456407739943
-0.43029805464466087,0.5739017037085024
-0.4298595770088225,0.5512041730409455
-0.42963794532240884,0.5496351160318843
-0.4195720495382207,0.4455754244013945
-0.4166212459642593,0.35305490487350993
-0.41195704802895783,0.2618763755558987
-0.3890565663589167,-0.25981826965098914
-0.38791965694630326,-0.27420956222362525
-0.38591079427338526,-0.2961275850003296
-0.37911866198985367,-0.4020878683533667
-0.37336249748993344,-0.5318635848585078
-0.36532038590634475,-0.6931719237531655
-0.3648925604069482,-0.6479749293846192
-0.3511526932033222,-0.7596308875202898
-0.3496488888336575,-0.7752832038143915
-0.34594440639424295,-0.7282652787528275
-0.3417364126144351,-0.7437786528902673
-0.324815544098775,-0.6536915061288788
-0.31901410212077197,-0.5895018619189929
-0.3134633441364496,-0.5842090474430498
-0.31092869912856935,-0.5569926363353849
-0.3102154916312241,-0.5197173450401383
-0.3097632376140078,-0.5992861543096162
-0.30660621118956355,-0.5797088487589986
-0.3036454198512639,-0.5056388676008209
-0.3008881739593958,-0.5162232111823765
-0.3004669790274992,-0.5550838925788966
-0.2977074432858524,-0.4892543293376208
-0.29708129398261107,-0.47150601676008863
-0.29478061640251907,-0.5182626011405251
-0.2893841377577413,-0.5435702505402216
-0.2750300772851286,-0.5943964972264619
-0.26741574312564786,-0.7881725482089778
-0.2657537168478532,-0.7891863063801461
-0.2648533609551258,-0.8037436454278029
-0.26477003816629674,-0.7890423298771823
-0.26468008048061886,-0.8090678378174653
-0.2636195911031063,-0.838196695759914
-0.2518796372997407,-1.1424416564630537
-0.24141444791761923,-1.424789560065934
-0.23929816866515452,-1.4902396336924073
-0.23751348130852978,-1.56506683631507
-0.2323502406340494,-1.715379666919275
-0.2239741669290014,-1.9165593524671967
-0.21130945514599198,-2.0813229276912804
-0.19157759078240044,-2.1867587426221773
-0.1910051028930475,-2.1548260510759514
-0.1546536371836167,-0.6564190095955464
-0.1419906157001387,0.2709070153359469
-0.14077897852342636,0.3458153077215085
-0.1322135501808317,1.0338367480321373
-0.12505691038477762,1.5232659815544094
-0.12156454829721408,1.7987829244550344
-0.11665930961461868,2.104724969828739
-0.09883996142846208,2.9766223172204933
-0.09706114826623047,3.087425123044792
-0.08823780781917012,3.2162706545502364
-0.08316712854309438,3.2631823752566227
-0.07339347199729351,3.110595249488203
-0.07194685102267284,3.0967797934248407
-0.07169043163663336,3.0957076734493243
-0.06879236005381717,2.9736269305968714
-0.05938592751194438,2.471729482837508
-0.05858878114850441,2.4391163246299596
-0.04666989201666372,1.4965203953929105
-0.0429419712438861,1.2102436110547536
-0.03663084743603573,0.5641686086488715
-0.022170427351211774,-0.885533354761765
-0.02181559015086343,-0.9682959632137003
0.013598961314773561,-3.989452952110566
0.018685972503225123,-4.209933696480399
0.026354048370888616,-4.46859439354693
0.02857519960019328,-4.5004566459820285
0.03434210902996426,-4.563563219707042
0.041322173776457305,-4.4687664794543895
0.04147289808511623,-4.443335807849609
0.059299036799385973,-3.7225708299337787
0.0657162756430294,-3.292675396477375
0.0679754482722803,-3.144920519497624
0.07203651477368611,-2.8332382079057328
0.07416892846353917,-2.6244638987667317
0.07913449792888683,-2.269627273101942
0.08524299107278477,-1.7585463880788785
0.08818906086444933,-1.5018181883590047
0.08833496280404418,-1.5094290456724921
0.09189614415102909,-1.2385013983044277
0.09517442928593844,-0.9035200754342971
0.11367692569502896,0.3454794845735155
0.11915632126042741,0.6416601663813722
0.11958691336272587,0.6983374211981357
0.12212528222906283,0.732138565140382
0.12463276149163338,0.85460622713786
0.1273765001839542,0.9077711246536835
0.12957874435813377,0.9809392167537784
0.134254410627213,1.0784856299201495
0.13608687023575872,1.0948062728254475
0.13871890526731168,1.1191554276382083
0.1441625132609774,1.0881603463314844
0.1570066267453991,0.827735281623539
0.15874967889436808,0.7291705694469673
0.15922912938489997,0.7513276064781746
0.1610475819420376,0.6977951907683296
0.17452658446071379,0.06463237271282501
0.18242005499523373,-0.40801308379073253
0.18683523811646374,-0.6288514219888176
0.18869018881063848,-0.7675603901912448
0.1923475761500839,-0.9256521129479333
0.19313815033540127,-1.0260984591667348
0.19316856228290558,-0.9753651372393578
0.1949905475686453,-1.0905660487662872
0.19701609655996455,-1.2100722178351517
0.210852432790249,-1.9501818288280655
0.2125464015891576,-2.0176207861052364
0.21592984175217556,-2.128021977762509
0.2218718320899704,-2.2925908169280285
0.22264782989632614,-2.3304314170882816
0.23013827148098231,-2.463945285460938
0.23165167249139262,-2.4639835625215336
0.23421303086222345,-2.5171462287426003
0.23466866461491254,-2.512109202394037
0.2384368445426439,-2.4858613333954174
0.23863559163113912,-2.4915529706034443
0.2391775776983165,-2.5429419108764004
0.2453176997519435,-2.4582927476835263
0.24593888597805424,-2.4667165991704407
0.2654918914621529,-1.9187980368923836
0.2696628033441,-1.7179690828548375
0.2729237342959694,-1.6136770390288058
0.28849070558792445,-0.7786091661913597
0.29874791141857093,-0.20988810645345918
0.3091226746981732,0.29631123366838297
0.32864295976475866,1.0688354435380498
0.3365731579091249,1.2507789045245579
0.3441882102692091,1.4221838078875038
0.3498787926521505,1.5539026356093448
0.3521063519540353,1.5449162327455093
0.3526611901369012,1.5031923240869445
0.3571383428117043,1.5553951984409708
0.368773768678877,1.6523330819413804
0.3811007804314661,1.6897800051539136
0.3934674805048397,1.743225343402278
0.39439103190001124,1.7137382801314311
0.39810112491705896,1.7840185248827447
0.40474408744597845,1.8548084410910737
0.408434390616776,1.9218168289046649
0.40913009039652604,1.9514748795902386
0.4105548703676547,1.9796036239908896
0.41845054199268805,2.0954930103700335
0.4229897522716515,2.2400050137537404
0.4264113613808789,2.3199186026899454
0.4276227425305916,2.34897643473623
0.42780961380355986,2.367061826659675
0.4331362007437396,2.522931551288469
0.44665017494135295,2.9421352146576045
0.44854771374382585,2.952813307537892
0.4591835356309,3.352101373886911
0.46781207512750456,3.5861301855830754
0.47753617225006284,3.7839476919032773
0.47765831342143805,3.802285300470039
0.47869700142928906,3.8111654898954757
0.48400482812519696,3.9131447894267115
0.4877169432707107,3.924171920774329
0.4918571618132659,3.9120177641917815
0.49414661818221983,3.9179023747488624
0.49608780290169996,3.9625987363415827
0.4978123062863036,3.94336834956341
0.516387346717158,3.5780746018013927
0.5185927242953872,3.459747424347346
0.520941821238246,3.3980193096703353
0.5235022491174979,3.286791550975635
0.5284956571334214,3.0193926685961285
0.5422206523131061,2.339717936777449
0.5458014776218159,2.1421272628435735
0.5548255822547721,1.5582046266606653
0.557304444315621,1.3983609720527066
0.5601849494125859,1.212594092477471
0.5605470118092337,1.2101543664550174
0.5647757058998835,0.9502714854802223
0.5673007066553826,0.7204842093040322
0.5832274674511435,-0.2073723633836458
0.5852111229668235,-0.3103675645841358
0.5865997274729917,-0.41697496250944577
0.5973406693753338,-0.8450922117814151
0.6041913042084639,-1.0923589218613954
0.6059364087465298,-1.112718170070016
0.6059394858117875,-1.105327228408048
0.6262940276941,-1.440534150063711
0.630025894524489,-1.4294371081957635
0.6310799978911206,-1.482401137221304
0.640914555012416,-1.386699834671833
0.6596774500057698,-1.044027098014871
0.6618279729238541,-0.9617897906906964
0.6679263913351505,-0.8279369489650357
0.6741797311572149,-0.7111059404558056
0.6794222777152696,-0.6283525934442298
0.6810731556975873,-0.5832044316722009
0.6869378146031297,-0.3883899502934556
0.7029357588664302,-0.19928149790687272
0.7069087521911444,-0.1130241943848941
0.7070571343974259,-0.13057237468937286
0.738049849873275,0.02371178873359623
0.7463410474444521,0.052730223976096766
0.7463528554730487,0.004220213814261327
0.7607421174040079,0.045809227527233945
0.7717702445252179,0.009677280832667943
0.7726179380344051,0.037645246012106524
0.7772426627160955,0.04884740169984836
0.7826389079775216,0.06454874139684103
0.783250963736025,0.055243153096411785
0.785998617114358,0.04526640885268041
0.8032808170624564,0.21671582515425014
0.8044519461312545,0.2513875756036421
0.8198225581046272,0.46090127520186636
0.8227563419911101,0.5196310805582282
0.8240323878453188,0.5637510091038469
